recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Temporal-5-3-4,Temporal-5-4-5,accum
Dominance,JaroSimilarity,10,2,0.10588235294117647,0.11428571428571428,0.007575757575757576,0.022871664548919948,0.25061548935156824
Dominance,JaroSimilarity,10,5,0.32941176470588235,0.20952380952380953,0.022727272727272728,0.10546378653113088,0.6671266334880954
Dominance,JaroSimilarity,10,7,0.43529411764705883,0.2761904761904762,0.06060606060606061,0.13468869123252858,0.9067793456761243
Dominance,JaroSimilarity,10,10,0.7058823529411765,0.35714285714285715,0.10353535353535354,0.17280813214739518,1.3393686957667823
Dominance,JaroSimilarity,10,0,7.376470588235295,2.6952380952380954,1.1994949494949494,1.6912325285895806,12.96243616155792
Dominance,JaroSimilarity,15,2,0.17647058823529413,0.06190476190476191,0.05555555555555555,0.02795425667090216,0.32188516236651377
Dominance,JaroSimilarity,15,5,0.35294117647058826,0.1761904761904762,0.11363636363636363,0.07369758576874205,0.7164656020661702
Dominance,JaroSimilarity,15,7,0.4117647058823529,0.23333333333333334,0.15151515151515152,0.09911054637865312,0.8957237371094908
Dominance,JaroSimilarity,15,10,0.5529411764705883,0.35714285714285715,0.19444444444444445,0.13850063532401524,1.2430291133819051
Dominance,JaroSimilarity,15,0,7.08235294117647,2.6523809523809523,1.2853535353535352,1.2121982210927573,12.232285650003714
Dominance,JaroSimilarity,20,2,0.058823529411764705,0.08571428571428572,0.05555555555555555,0.036848792884371026,0.23694216356597697
Dominance,JaroSimilarity,20,5,0.35294117647058826,0.09523809523809523,0.11616161616161616,0.06480304955527319,0.6291439374255728
Dominance,JaroSimilarity,20,7,0.5176470588235295,0.10952380952380952,0.14898989898989898,0.08005082592121983,0.8562115932584577
Dominance,JaroSimilarity,20,10,0.6588235294117647,0.15714285714285714,0.17929292929292928,0.1156289707750953,1.1108882866226464
Dominance,JaroSimilarity,20,0,7.341176470588235,1.2857142857142858,1.4722222222222223,1.326556543837357,11.425669522362101
Dominance,JaroSimilarity,25,2,0.11764705882352941,0.023809523809523808,0.005050505050505051,0.036848792884371026,0.18335588056792929
Dominance,JaroSimilarity,25,5,0.4117647058823529,0.047619047619047616,0.06818181818181818,0.08513341804320203,0.6126989897264208
Dominance,JaroSimilarity,25,7,0.5529411764705883,0.05714285714285714,0.09595959595959595,0.11689961880559085,0.8229432483786322
Dominance,JaroSimilarity,25,10,0.7058823529411765,0.09047619047619047,0.1590909090909091,0.17662007623888182,1.1320695287471578
Dominance,JaroSimilarity,25,0,7.670588235294118,0.9285714285714286,1.3409090909090908,1.3786531130876747,11.31872186786231
Dominance,JaroSimilarity,30,2,0.15294117647058825,0.009523809523809525,0.015151515151515152,0.02795425667090216,0.20557075781681508
Dominance,JaroSimilarity,30,5,0.3411764705882353,0.047619047619047616,0.07575757575757576,0.0698856416772554,0.5344387356421141
Dominance,JaroSimilarity,30,7,0.5058823529411764,0.06666666666666667,0.09595959595959595,0.0940279542566709,0.7625365698241099
Dominance,JaroSimilarity,30,10,0.7411764705882353,0.10952380952380952,0.12878787878787878,0.12833545108005082,1.1078236099799745
Dominance,JaroSimilarity,30,0,7.376470588235295,0.9904761904761905,1.121212121212121,1.3202033036848793,10.808362203608485
Dominance,JaroSimilarity,40,2,0.6235294117647059,0.047619047619047616,0.007575757575757576,0.011435832274459974,0.6901600492339711
Dominance,JaroSimilarity,40,5,0.8,0.10952380952380952,0.045454545454545456,0.05972045743329098,1.014698812411646
Dominance,JaroSimilarity,40,7,0.8705882352941177,0.1380952380952381,0.06565656565656566,0.08767471410419314,1.1620147531501146
Dominance,JaroSimilarity,40,10,1.4470588235294117,0.1761904761904762,0.09090909090909091,0.11435832274459974,1.8285167133735785
Dominance,JaroSimilarity,40,0,7.470588235294118,1.619047619047619,1.1818181818181819,1.2261753494282084,11.497629385588127
Dominance,JaroSimilarity,50,2,0.6352941176470588,0.004761904761904762,0.017676767676767676,0.03176620076238882,0.6894989908481199
Dominance,JaroSimilarity,50,5,0.8352941176470589,0.0380952380952381,0.050505050505050504,0.08894536213468869,1.012839768382036
Dominance,JaroSimilarity,50,7,0.9176470588235294,0.05714285714285714,0.07323232323232323,0.1181702668360864,1.1661925060347962
Dominance,JaroSimilarity,50,10,1.3529411764705883,0.08571428571428572,0.11363636363636363,0.15756035578144853,1.709852181602686
Dominance,JaroSimilarity,50,0,7.741176470588235,1.4285714285714286,1.1186868686868687,1.712833545108005,12.001268312954537
Dominance,JaroSimilarity,5,2,0.18823529411764706,0.1619047619047619,0.025252525252525252,0.010165184243964422,0.3855577655188986
Dominance,JaroSimilarity,5,5,0.4117647058823529,0.23333333333333334,0.03787878787878788,0.026683608640406607,0.7096604357348807
Dominance,JaroSimilarity,5,7,0.49411764705882355,0.2571428571428571,0.04292929292929293,0.045743329097839895,0.8399331262288134
Dominance,JaroSimilarity,5,10,0.5764705882352941,0.319047619047619,0.05555555555555555,0.08386277001270648,1.0349365328511753
Dominance,JaroSimilarity,5,0,6.870588235294117,2.276190476190476,1.1085858585858586,1.5667090216010164,11.822073591671469
Dominance,JaroSimilarity,60,2,0.6235294117647059,0.0380952380952381,0.022727272727272728,0.03176620076238882,0.7161181233496055
Dominance,JaroSimilarity,60,5,0.7411764705882353,0.06190476190476191,0.045454545454545456,0.07623888182973317,0.9247746597772758
Dominance,JaroSimilarity,60,7,0.8470588235294118,0.0761904761904762,0.06060606060606061,0.11181702668360864,1.0956723870095573
Dominance,JaroSimilarity,60,10,1.3647058823529412,0.10952380952380952,0.09090909090909091,0.1639135959339263,1.7290523787197678
Dominance,JaroSimilarity,60,0,7.258823529411765,1.3238095238095238,0.9722222222222222,1.5349428208386278,11.089798096282138
Dominance,JaroSimilarity,8,2,0.1411764705882353,0.10476190476190476,0.015151515151515152,0.1639135959339263,0.4250034864355815
Dominance,JaroSimilarity,8,5,0.4588235294117647,0.14761904761904762,0.047979797979797977,0.20838627700127066,0.862808652011881
Dominance,JaroSimilarity,8,7,0.5764705882352941,0.17142857142857143,0.0707070707070707,0.21855146124523506,1.0371576916161713
Dominance,JaroSimilarity,8,10,0.7529411764705882,0.3,0.08333333333333333,0.25921219822109276,1.3954867080250142
Dominance,JaroSimilarity,8,0,6.694117647058824,2.6333333333333333,1.148989898989899,1.7229987293519695,12.199439608734027
Dominance,LCS-Ponderado,10,2,0.3176470588235294,0.15714285714285714,0.11616161616161616,0.24904701397712833,0.839998546105131
Dominance,LCS-Ponderado,10,5,0.5647058823529412,0.29523809523809524,0.21464646464646464,0.3138500635324015,1.3884405057699025
Dominance,LCS-Ponderado,10,7,0.6235294117647059,0.36666666666666664,0.2601010101010101,0.36594663278271916,1.616243721315102
Dominance,LCS-Ponderado,10,10,0.7647058823529411,0.46190476190476193,0.3207070707070707,0.39898348157560354,1.9463011965403774
Dominance,LCS-Ponderado,10,0,6.141176470588236,2.5238095238095237,1.755050505050505,2.094027954256671,12.514064453704936
Dominance,LCS-Ponderado,15,2,0.23529411764705882,0.14285714285714285,0.11616161616161616,0.2947903430749682,0.789103219740786
Dominance,LCS-Ponderado,15,5,0.5058823529411764,0.29523809523809524,0.20707070707070707,0.3761118170266836,1.3843029722766622
Dominance,LCS-Ponderado,15,7,0.5529411764705883,0.32857142857142857,0.2601010101010101,0.420584498094028,1.5621981132370548
Dominance,LCS-Ponderado,15,10,0.7529411764705882,0.4380952380952381,0.31313131313131315,0.4701397712833545,1.9743074989804938
Dominance,LCS-Ponderado,15,0,6.376470588235295,2.1809523809523808,1.6742424242424243,1.855146124523507,12.086811517953606
Dominance,LCS-Ponderado,20,2,0.2823529411764706,0.1761904761904762,0.12121212121212122,0.3202033036848793,0.8999588422639473
Dominance,LCS-Ponderado,20,5,0.5176470588235295,0.3476190476190476,0.1893939393939394,0.40025412960609913,1.4549141754426156
Dominance,LCS-Ponderado,20,7,0.6705882352941176,0.4238095238095238,0.25,0.4409148665819568,1.7853126256855982
Dominance,LCS-Ponderado,20,10,0.7529411764705882,0.48095238095238096,0.29545454545454547,0.47522236340533675,2.0045704662828516
Dominance,LCS-Ponderado,20,0,6.376470588235295,2.1904761904761907,1.6565656565656566,1.7560355781448538,11.979548013421997
Dominance,LCS-Ponderado,25,2,0.3058823529411765,0.18571428571428572,0.11868686868686869,0.3252858958068615,0.9355694031491925
Dominance,LCS-Ponderado,25,5,0.5529411764705883,0.28095238095238095,0.23737373737373738,0.39390088945362134,1.465168184250328
Dominance,LCS-Ponderado,25,7,0.6941176470588235,0.3619047619047619,0.2702020202020202,0.4485387547649301,1.7747631839305358
Dominance,LCS-Ponderado,25,10,0.8823529411764706,0.4666666666666667,0.33585858585858586,0.49301143583227447,2.177889629533998
Dominance,LCS-Ponderado,25,0,6.6117647058823525,2.261904761904762,1.5328282828282829,1.7560355781448538,12.16253332876025
Dominance,LCS-Ponderado,30,2,0.3764705882352941,0.17142857142857143,0.10606060606060606,0.3189326556543837,0.9728924213788555
Dominance,LCS-Ponderado,30,5,0.6470588235294118,0.3047619047619048,0.18181818181818182,0.3799237611181703,1.5135626712276686
Dominance,LCS-Ponderado,30,7,0.7647058823529411,0.3952380952380952,0.22727272727272727,0.42820838627700125,1.8154250911407648
Dominance,LCS-Ponderado,30,10,0.8823529411764706,0.4666666666666667,0.26262626262626265,0.46886912325285895,2.0805149937222587
Dominance,LCS-Ponderado,30,0,6.729411764705882,2.238095238095238,1.542929292929293,1.6480304955527318,12.158466791283145
