recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Accum_2,Temporal-5-3-4,Accum_3,Temporal-5-4-5,Accum_4,accum_sum
Dominance,JaroSimilarity,10,2,0.052941176470588235,0.05714285714285714,0.1672268907563025,0.003787878787878788,0.17859052711993886,0.011435832274459974,0.22433385621777877,0.12530774467578412
Dominance,JaroSimilarity,10,5,0.07294117647058823,0.04285714285714286,0.15865546218487395,0.004545454545454545,0.1722918258212376,0.021346886912325284,0.2576793734705387,0.14169066078551093
Dominance,JaroSimilarity,10,7,0.07563025210084034,0.04149659863945577,0.15862344937975187,0.008658008658008656,0.18459747535377785,0.019785805046287887,0.2637406955389294,0.14557066444459263
Dominance,JaroSimilarity,10,10,0.08941176470588236,0.03952380952380953,0.16845938375350142,0.010606060606060607,0.20027756557168325,0.018805590851334184,0.27549992897701997,0.15834722568708667
Dominance,JaroSimilarity,10,0,0.08989020715726419,0.036568550858864124,0.16302730887499245,0.012852313791211305,0.20158425024862636,0.021517312458854708,0.2876535000840452,0.16082838426619434
Dominance,JaroSimilarity,15,2,0.08823529411764706,0.030952380952380953,0.15014005602240899,0.027777777777777776,0.2334733893557423,0.01397712833545108,0.2893819026975466,0.16094258118325688
Dominance,JaroSimilarity,15,5,0.07529411764705884,0.03523809523809524,0.14577030812324931,0.02323232323232323,0.21546727782021902,0.015501905972045742,0.277474901708402,0.14926644208952303
Dominance,JaroSimilarity,15,7,0.06890756302521008,0.033333333333333326,0.1355742296918767,0.02344877344877344,0.20592055003819704,0.014884734071519329,0.26545948632427435,0.14057440387883616
Dominance,JaroSimilarity,15,10,0.07411764705882352,0.04047619047619047,0.15507002801120445,0.021464646464646464,0.21946396740514384,0.01473951715374841,0.2784220360201375,0.15079800115340888
Dominance,JaroSimilarity,15,0,0.08085013053063365,0.034888491363484465,0.15062711325760259,0.014694191960875921,0.19470968914023035,0.013079895508924242,0.24702927117592732,0.1435127093639183
Dominance,JaroSimilarity,20,2,0.029411764705882353,0.04285714285714286,0.11512605042016807,0.027777777777777776,0.19845938375350142,0.01905972045743329,0.27469826558323457,0.11910640579823627
Dominance,JaroSimilarity,20,5,0.07294117647058823,0.020000000000000004,0.11294117647058824,0.024242424242424246,0.18566844919786096,0.01397712833545108,0.2415769625396653,0.13116072904846357
Dominance,JaroSimilarity,20,7,0.07731092436974789,0.016326530612244896,0.10996398559423767,0.02308802308802308,0.17922805485830692,0.012343438010528224,0.2286018069004198,0.1290689160805441
Dominance,JaroSimilarity,20,10,0.07647058823529411,0.016666666666666666,0.10980392156862745,0.0196969696969697,0.16889483065953653,0.012325285895806863,0.218195974242764,0.12515951049473734
Dominance,JaroSimilarity,20,0,0.08832666329095328,0.015269192534689807,0.11886504836033289,0.016736373073754657,0.16907416758159688,0.014797739518370236,0.22826512565507784,0.13512996841776798
Dominance,JaroSimilarity,25,2,0.058823529411764705,0.011904761904761904,0.08263305322128851,0.0025252525252525255,0.0902088107970461,0.018424396442185513,0.16390639656578815,0.09167794028396464
Dominance,JaroSimilarity,25,5,0.09411764705882353,0.009523809523809525,0.11316526610644258,0.013636363636363637,0.1540743570155335,0.017789072426937738,0.22523064672328444,0.1350668926459344
Dominance,JaroSimilarity,25,7,0.09411764705882351,0.008163265306122448,0.11044417767106841,0.013708513708513706,0.15156971879660952,0.017970593574151383,0.22345209309321507,0.13396001964761106
Dominance,JaroSimilarity,25,10,0.08588235294117647,0.009523809523809525,0.10492997198879551,0.016414141414141416,0.15417239623121975,0.01944091486658196,0.2319360556975476,0.13126121874570934
Dominance,JaroSimilarity,25,0,0.08507275666756202,0.009115059735636054,0.10330287613883413,0.015152521308433337,0.14876044006413414,0.017455339834479344,0.21858179940205152,0.12679567754611074
Dominance,JaroSimilarity,30,2,0.08235294117647059,0.004761904761904762,0.09187675070028012,0.007575757575757576,0.11460402342755285,0.01397712833545108,0.17051253676935718,0.10866773184958399
Dominance,JaroSimilarity,30,5,0.07529411764705883,0.009523809523809525,0.09434173669467788,0.01565656565656566,0.14131143366437487,0.01423125794155019,0.19823646543057563,0.1147057507689842
Dominance,JaroSimilarity,30,7,0.08067226890756302,0.009523809523809523,0.09971988795518207,0.014069264069264068,0.14192768016297427,0.014158649482664728,0.1985622780936332,0.11842399198330132
Dominance,JaroSimilarity,30,10,0.0835294117647059,0.01142857142857143,0.10638655462184876,0.013383838383838383,0.14653806977336392,0.013595933926302416,0.20092180547857358,0.12193775550341812
Dominance,JaroSimilarity,30,0,0.08173894132162092,0.01008535211707755,0.10190964555577602,0.012153831254785216,0.13837113932013168,0.014430569152857441,0.19609341593156143,0.11840869384634112
Dominance,JaroSimilarity,40,2,0.3235294117647059,0.023809523809523808,0.3711484593837535,0.003787878787878788,0.38251209574738987,0.005717916137229987,0.4053837602963098,0.35684473049933846
Dominance,JaroSimilarity,40,5,0.17411764705882354,0.021904761904761906,0.21792717086834734,0.00909090909090909,0.24519989814107462,0.012706480304955527,0.2960258193608967,0.21781979835945006
Dominance,JaroSimilarity,40,7,0.1394957983193277,0.020408163265306117,0.18031212484993994,0.010101010101010098,0.21061515515297025,0.013069522599382825,0.26289324555050153,0.18307449428502676
Dominance,JaroSimilarity,40,10,0.20823529411764705,0.018571428571428572,0.2453781512605042,0.009595959595959595,0.27416603004838297,0.012198221092757306,0.3229589144194122,0.24860090337779253
Dominance,JaroSimilarity,40,0,0.09545124756304649,0.017106728040149947,0.12966470364334637,0.014025724447123576,0.1717418769847171,0.014249887767085093,0.22874142805305747,0.14083358781740513
Dominance,JaroSimilarity,50,2,0.32941176470588235,0.002380952380952381,0.3341736694677871,0.008838383838383838,0.3606888209829386,0.01588310038119441,0.4242212225077162,0.3565142013064129
Dominance,JaroSimilarity,50,5,0.17882352941176471,0.007619047619047619,0.19406162464985996,0.010101010101010102,0.22436465495289026,0.018551461245235067,0.29857049993383056,0.2150950483770575
Dominance,JaroSimilarity,50,7,0.14285714285714282,0.008163265306122448,0.15918367346938772,0.01046176046176046,0.1905689548546691,0.017789072426937735,0.26172524456242,0.17927124105196343
Dominance,JaroSimilarity,50,10,0.17411764705882354,0.009047619047619047,0.19221288515406165,0.012121212121212118,0.228576521517698,0.017153748411689963,0.29719151516445785,0.21244022663934467
Dominance,JaroSimilarity,50,0,0.08145814657749775,0.01505199990585404,0.11156214638920584,0.011990651632418256,0.1475341012864606,0.020372932886307562,0.22902583283169087,0.1288737310020776
Dominance,JaroSimilarity,5,2,0.1,0.08095238095238096,0.2619047619047619,0.012626262626262626,0.2997835497835498,0.005082592121982211,0.32011391827147867,0.1986612357006258
Dominance,JaroSimilarity,5,5,0.09411764705882351,0.04857142857142857,0.19126050420168067,0.007575757575757576,0.2139877769289534,0.0055908513341804324,0.23635118226567514,0.15585568454019008
Dominance,JaroSimilarity,5,7,0.08235294117647059,0.040816326530612235,0.16398559423769504,0.006132756132756131,0.18238386263596343,0.006897803594118714,0.20997507701243828,0.13619982743395767
Dominance,JaroSimilarity,5,10,0.06941176470588235,0.03619047619047619,0.14179271708683472,0.005555555555555556,0.15845938375350138,0.009021601016518424,0.19454578781957507,0.12017939746843252
Dominance,JaroSimilarity,5,0,0.07988672166846315,0.030951634690979914,0.14178999105042298,0.01234323237225599,0.17881968816719096,0.017708836682811365,0.24965503489843643,0.1408904254145104
Dominance,JaroSimilarity,60,2,0.3235294117647059,0.02142857142857143,0.36638655462184877,0.011363636363636364,0.40047746371275783,0.01588310038119441,0.46400986523753546,0.37220471993810805
Dominance,JaroSimilarity,60,5,0.1623529411764706,0.013333333333333332,0.18901960784313726,0.00909090909090909,0.21629233511586454,0.016010165184243967,0.28033299585284044,0.200787348784957
Dominance,JaroSimilarity,60,7,0.13277310924369748,0.012244897959183673,0.15726290516206481,0.009018759018759016,0.18431918221834187,0.01688146669086948,0.2518450489818198,0.17091823291250965
Dominance,JaroSimilarity,60,10,0.18352941176470589,0.011904761904761908,0.2073389355742297,0.009343434343434345,0.23536923860453274,0.017534942820838634,0.30550900988788726,0.2223125508337408
Dominance,JaroSimilarity,60,0,0.0709462626837181,0.01576682500150558,0.10247991268672926,0.010206144525847014,0.1330983462642703,0.018891065695215647,0.2086626090451329,0.11581029790628634
Dominance,JaroSimilarity,8,2,0.07058823529411765,0.05238095238095238,0.1753501400560224,0.007575757575757576,0.19807741278329513,0.08259212198221093,0.5284459007121388,0.21313706723303855
Dominance,JaroSimilarity,8,5,0.09882352941176471,0.03142857142857143,0.1616806722689076,0.010101010101010104,0.1919837025719379,0.04371029224904703,0.36682487156812604,0.18406340319039327
Dominance,JaroSimilarity,8,7,0.09579831932773109,0.025850340136054417,0.14749899959983992,0.01046176046176046,0.1788842809851213,0.03303684879288436,0.3110316761566587,0.16514726871843033
Dominance,JaroSimilarity,8,10,0.08941176470588234,0.03238095238095238,0.1541736694677871,0.008585858585858586,0.17993124522536286,0.028208386277001278,0.292764790333368,0.1585869619496946
Dominance,JaroSimilarity,8,0,0.07853551276275059,0.035336602631816476,0.14920871802638352,0.012384966690907448,0.18636361809910587,0.02312496084669554,0.27886346148588803,0.14938204293217006
Dominance,LCS-Ponderado,10,2,0.16470588235294117,0.08333333333333333,0.33137254901960783,0.05808080808080808,0.5056149732620321,0.13913595933926304,1.0621588106190842,0.4452559831063456
Dominance,LCS-Ponderado,10,5,0.12000000000000001,0.06666666666666665,0.2533333333333333,0.04444444444444444,0.3866666666666666,0.07115628970775097,0.6712918254976705,0.30226740081886205
Dominance,LCS-Ponderado,10,7,0.09747899159663864,0.058503401360544216,0.21448579431772707,0.03896103896103896,0.33136891120084394,0.06099110546378655,0.5753333330559901,0.2559345373820084
Dominance,LCS-Ponderado,10,10,0.08470588235294117,0.0519047619047619,0.18851540616246498,0.03484848484848486,0.2930608607079196,0.04790343074968234,0.48467458370664895,0.21936255985587028
Dominance,LCS-Ponderado,10,0,0.06825509833098764,0.031682022157024994,0.13161914264503763,0.023962770983794887,0.2035074555964223,0.031647451358053455,0.3300972610286361,0.155547342829861
Dominance,LCS-Ponderado,15,2,0.11764705882352941,0.0761904761904762,0.27002801120448183,0.059343434343434344,0.44805831423478487,0.16327827191867852,1.101171401909499,0.41645924127611844
Dominance,LCS-Ponderado,15,5,0.11529411764705881,0.06666666666666667,0.24862745098039213,0.043939393939393945,0.38044563279857396,0.0841168996188056,0.7169132312737964,0.310017077871925
Dominance,LCS-Ponderado,15,7,0.09747899159663864,0.05510204081632652,0.2076830732292917,0.040764790764790754,0.3299774455236639,0.06897803594118718,0.6058895892884126,0.26232385911894307
Dominance,LCS-Ponderado,15,10,0.09529411764705882,0.051904761904761905,0.19910364145658263,0.03434343434343435,0.3021339444868857,0.05616264294790343,0.5267845162784994,0.2377049568431585
Dominance,LCS-Ponderado,15,0,0.06631224585205282,0.027865551660203467,0.12204334917245976,0.02128945279172934,0.1859117075476478,0.031688500422968995,0.31266570923952375,0.1471557507269546
Dominance,LCS-Ponderado,20,2,0.14705882352941177,0.0880952380952381,0.323249299719888,0.06060606060606061,0.5050674815380698,0.17598475222363405,1.209006490432606,0.47174487445434454
Dominance,LCS-Ponderado,20,5,0.1176470588235294,0.07142857142857144,0.2605042016806723,0.0398989898989899,0.380201171377642,0.09047013977128338,0.7420817304627755,0.3194447599223741
Dominance,LCS-Ponderado,20,7,0.11428571428571428,0.06666666666666665,0.24761904761904757,0.038600288600288586,0.3634199134199133,0.07260845888546018,0.653853748961754,0.2921611284381297
Dominance,LCS-Ponderado,20,10,0.09411764705882353,0.05619047619047619,0.20649859943977592,0.03232323232323232,0.30346829640947287,0.05628970775095297,0.5286271274132848,0.23892106332348498
Dominance,LCS-Ponderado,20,0,0.06234840888889575,0.028409622552245616,0.11916765399338698,0.019059522908667952,0.17634622271939082,0.027588982295207516,0.28670215190022086,0.13740653664501684
Dominance,LCS-Ponderado,25,2,0.1588235294117647,0.09523809523809523,0.34929971988795516,0.059343434343434344,0.5273300229182583,0.1797966963151207,1.246516808178741,0.49320175530841504
Dominance,LCS-Ponderado,25,5,0.12470588235294115,0.06666666666666667,0.25803921568627447,0.04949494949494949,0.40652406417112297,0.08843710292249046,0.7602724758610848,0.32930460143704776
Dominance,LCS-Ponderado,25,7,0.11428571428571428,0.05986394557823128,0.23401360544217684,0.040764790764790754,0.3563079777365491,0.07242693773824653,0.6460157286895352,0.28734138836698286
Dominance,LCS-Ponderado,25,10,0.10588235294117647,0.055238095238095246,0.21635854341736696,0.03636363636363637,0.32544945250827606,0.05692503176620075,0.5531495795730791,0.25440911630910884
Dominance,LCS-Ponderado,25,0,0.0628854655395617,0.02784648270605095,0.1185784309516636,0.02132520226391742,0.18255403774341586,0.02698385060781159,0.2904894401746622,0.13904100111734166
Dominance,LCS-Ponderado,30,2,0.18823529411764706,0.08571428571428572,0.3596638655462185,0.05303030303030303,0.5187547746371276,0.17534942820838628,1.2201524874706728,0.5023293110706222
Dominance,LCS-Ponderado,30,5,0.1388235294117647,0.06190476190476189,0.2626330532212885,0.03888888888888889,0.3792997198879552,0.08513341804320206,0.7198333920607634,0.3247505982486175
Dominance,LCS-Ponderado,30,7,0.12773109243697475,0.06394557823129252,0.25562224889955976,0.035353535353535345,0.3616828549601658,0.07170085314939194,0.6484862675577335,0.2987310591711946
Dominance,LCS-Ponderado,30,10,0.10588235294117647,0.05619047619047619,0.21826330532212884,0.028787878787878793,0.3046269416857652,0.05641677255400252,0.5302940319017753,0.24727748047353398
Dominance,LCS-Ponderado,30,0,0.06342368886958342,0.027307789779774768,0.11803926842913295,0.018139034442119378,0.17245637175549108,0.02562380280196184,0.27495158296333844,0.1344943158934394
Dominance,LCS-Ponderado,40,2,0.24705882352941178,0.07380952380952381,0.3946778711484594,0.06060606060606061,0.5764960529666412,0.18996188055908514,1.3363435752029817,0.5714362885040813
Dominance,LCS-Ponderado,40,5,0.1388235294117647,0.060952380952380945,0.2607282913165266,0.03636363636363636,0.36981920040743566,0.08996188055908515,0.7296667226437763,0.3261014272868672
Dominance,LCS-Ponderado,40,7,0.11596638655462184,0.058503401360544216,0.23297318927571026,0.03463203463203463,0.33686929317181413,0.07133781085496461,0.6222205365916726,0.28043963340216527
Dominance,LCS-Ponderado,40,10,0.10235294117647058,0.05238095238095238,0.20711484593837534,0.030303030303030307,0.29802393684746625,0.054383735705209664,0.5155588796683049,0.2394206595656629
Dominance,LCS-Ponderado,40,0,0.06839894187955833,0.024295633446051842,0.11699020877166202,0.01881485960592125,0.17343478758942577,0.027311220510918985,0.2826796696331017,0.13882065544245042
Dominance,LCS-Ponderado,50,2,0.29411764705882354,0.05238095238095238,0.3988795518207283,0.056818181818181816,0.5693340972752737,0.19949174078780177,1.3673010604264808,0.6028085220457595
Dominance,LCS-Ponderado,50,5,0.18352941176470589,0.04285714285714285,0.2692436974789916,0.03383838383838384,0.37075884899414313,0.09453621346886913,0.7489037028696197,0.35476115192910174
Dominance,LCS-Ponderado,50,7,0.1546218487394958,0.04081632653061224,0.23625450180072027,0.03246753246753246,0.33365709920331765,0.07569431838809222,0.6364343727556865,0.3036000261257327
Dominance,LCS-Ponderado,50,10,0.12588235294117647,0.034761904761904765,0.195406162464986,0.029292929292929298,0.2832849503437739,0.060355781448538745,0.5247080761379288,0.2502929684445493
Dominance,LCS-Ponderado,50,0,0.06826669823700982,0.02202355262202849,0.11231380348106679,0.016328380145308442,0.16129894391699212,0.029570485191670784,0.27958088468367526,0.13618911619601753
Dominance,LCS-Ponderado,5,2,0.14705882352941177,0.10952380952380952,0.36610644257703084,0.050505050505050504,0.5176215940921823,0.08894536213468869,0.8734030426309372,0.39603304569296044
Dominance,LCS-Ponderado,5,5,0.1388235294117647,0.06666666666666667,0.27215686274509804,0.044949494949494954,0.40700534759358287,0.056162642947903456,0.6316559193851967,0.3066023339758298
Dominance,LCS-Ponderado,5,7,0.11932773109243695,0.061904761904761886,0.24313725490196073,0.040404040404040394,0.3643493761140819,0.048647667453258304,0.5589400459271151,0.27028420085449756
Dominance,LCS-Ponderado,5,10,0.09882352941176471,0.05619047619047619,0.2112044817927171,0.03232323232323232,0.3081741787624141,0.04116899618805592,0.47285016351463777,0.22850623411352916
Dominance,LCS-Ponderado,5,0,0.07521377601715959,0.038256219969262456,0.1517262159556845,0.025152535048623786,0.22718382110155586,0.03300586455766972,0.35920727933223473,0.17162839559271553
Dominance,LCS-Ponderado,60,2,0.31176470588235294,0.05476190476190476,0.42128851540616247,0.06186868686868687,0.6068945760122231,0.21156289707750953,1.4531461643222612,0.6399581945904541
Dominance,LCS-Ponderado,60,5,0.18823529411764706,0.04285714285714285,0.27394957983193274,0.03585858585858586,0.38152533740769035,0.09504447268106735,0.7617032281319598,0.3619954955144431
Dominance,LCS-Ponderado,60,7,0.1579831932773109,0.044217687074829926,0.24641856742697074,0.033189033189033185,0.3459856669940703,0.07750952986022873,0.6560237864349852,0.31289944340140274
Dominance,LCS-Ponderado,60,10,0.13529411764705881,0.039047619047619046,0.2133893557422969,0.030303030303030307,0.30429844665138783,0.06226175349428206,0.5533454606285161,0.26690652049199026
Dominance,LCS-Ponderado,60,0,0.06898266208708642,0.02138148117469895,0.11174562443648432,0.017767076391573013,0.16504685361120336,0.024573934167472198,0.26334259028109214,0.1327051538208306
Dominance,LCS-Ponderado,8,2,0.17058823529411765,0.1261904761904762,0.42296918767507,0.06439393939393939,0.6161510058568882,0.12007623888182974,1.096455961384207,0.48124888976036295
Dominance,LCS-Ponderado,8,5,0.11764705882352941,0.07809523809523809,0.2738375350140056,0.04343434343434343,0.4041405653170359,0.06658195679796698,0.6704683925089039,0.3057585971510779
Dominance,LCS-Ponderado,8,7,0.10756302521008401,0.06530612244897958,0.23817527010804318,0.03968253968253967,0.3572228891556622,0.058086767108368124,0.5895699575891347,0.27063845444997137
Dominance,LCS-Ponderado,8,10,0.09294117647058824,0.05285714285714285,0.19865546218487395,0.035101010101010105,0.3039584924879043,0.04891994917407878,0.49963828918421943,0.22981927860281998
Dominance,LCS-Ponderado,8,0,0.0714045765358018,0.03382029274103734,0.13904516201787648,0.02432228991062115,0.21201203174973993,0.03275174936832854,0.34301902922305405,0.16229890855578882
Dominance,LCS-Puro,10,2,0.16470588235294117,0.07857142857142857,0.3218487394957983,0.03535353535353535,0.42790934555640436,0.14104193138500634,0.9920770710964297,0.41967277766291144
Dominance,LCS-Puro,10,5,0.09647058823529411,0.049523809523809526,0.19551820728291316,0.023737373737373734,0.26673032849503436,0.07598475222363407,0.5706693373895706,0.24571652372011143
Dominance,LCS-Puro,10,7,0.09411764705882351,0.04081632653061224,0.175750300120048,0.020562770562770557,0.23743861180835968,0.06244327464149574,0.48721171037434263,0.21794001879370206
