recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Accum_2,Temporal-5-3-4,Accum_3,Temporal-5-4-5,Accum_4,accum_sum
Dominance,JaroSimilarity,10,2,0.10588235294117647,0.11428571428571428,0.334453781512605,0.007575757575757576,0.3571810542398777,0.022871664548919948,0.44866771243555753,0.25061548935156824
Dominance,JaroSimilarity,10,5,0.32941176470588235,0.20952380952380953,0.7484593837535014,0.022727272727272728,0.8166412019353195,0.10546378653113088,1.238496348059843,0.6671266334880954
Dominance,JaroSimilarity,10,7,0.43529411764705883,0.2761904761904762,0.9876750700280112,0.06060606060606061,1.1694932518461931,0.13468869123252858,1.7082480167763074,0.9067793456761243
Dominance,JaroSimilarity,10,10,0.7058823529411765,0.35714285714285715,1.4201680672268908,0.10353535353535354,1.7307741278329514,0.17280813214739518,2.422006656422532,1.3393686957667823
Dominance,JaroSimilarity,10,0,7.376470588235295,2.6952380952380954,12.766946778711485,1.1994949494949494,16.365431627196333,1.6912325285895806,23.130361741554655,12.96243616155792
Dominance,JaroSimilarity,15,2,0.17647058823529413,0.06190476190476191,0.30028011204481797,0.05555555555555555,0.4669467787114846,0.02795425667090216,0.5787638053950932,0.32188516236651377
Dominance,JaroSimilarity,15,5,0.35294117647058826,0.1761904761904762,0.7053221288515407,0.11363636363636363,1.0462312197606316,0.07369758576874205,1.3410215628356,0.7164656020661702
Dominance,JaroSimilarity,15,7,0.4117647058823529,0.23333333333333334,0.8784313725490196,0.15151515151515152,1.3329768270944742,0.09911054637865312,1.7294190126090867,0.8957237371094908
Dominance,JaroSimilarity,15,10,0.5529411764705883,0.35714285714285715,1.2672268907563025,0.19444444444444445,1.850560224089636,0.13850063532401524,2.404562765385697,1.2430291133819051
Dominance,JaroSimilarity,15,0,7.08235294117647,2.6523809523809523,12.387114845938374,1.2853535353535352,16.24317545199898,1.2121982210927573,21.09196833637001,12.232285650003714
Dominance,JaroSimilarity,20,2,0.058823529411764705,0.08571428571428572,0.23025210084033615,0.05555555555555555,0.39691876750700283,0.036848792884371026,0.5443139390444869,0.23694216356597697
Dominance,JaroSimilarity,20,5,0.35294117647058826,0.09523809523809523,0.5434173669467788,0.11616161616161616,0.8919022154316273,0.06480304955527319,1.15111441365272,0.6291439374255728
Dominance,JaroSimilarity,20,7,0.5176470588235295,0.10952380952380952,0.7366946778711485,0.14898989898989898,1.1836643748408453,0.08005082592121983,1.5038676785257246,0.8562115932584577
Dominance,JaroSimilarity,20,10,0.6588235294117647,0.15714285714285714,0.973109243697479,0.17929292929292928,1.5109880315762667,0.1156289707750953,1.973503914676648,1.1108882866226464
Dominance,JaroSimilarity,20,0,7.341176470588235,1.2857142857142858,9.912605042016807,1.4722222222222223,14.329271708683475,1.326556543837357,19.6354978840329,11.425669522362101
Dominance,JaroSimilarity,25,2,0.11764705882352941,0.023809523809523808,0.16526610644257703,0.005050505050505051,0.1804176215940922,0.036848792884371026,0.3278127931315763,0.18335588056792929
Dominance,JaroSimilarity,25,5,0.4117647058823529,0.047619047619047616,0.5070028011204482,0.06818181818181818,0.7115482556659027,0.08513341804320203,1.0520819278387108,0.6126989897264208
Dominance,JaroSimilarity,25,7,0.5529411764705883,0.05714285714285714,0.6672268907563026,0.09595959595959595,0.9551056786350904,0.11689961880559085,1.4227041538574539,0.8229432483786322
Dominance,JaroSimilarity,25,10,0.7058823529411765,0.09047619047619047,0.8868347338935575,0.1590909090909091,1.364107461166285,0.17662007623888182,2.070587766121812,1.1320695287471578
Dominance,JaroSimilarity,25,0,7.670588235294118,0.9285714285714286,9.527731092436975,1.3409090909090908,13.550458365164246,1.3786531130876747,19.065070817514943,11.31872186786231
Dominance,JaroSimilarity,30,2,0.15294117647058825,0.009523809523809525,0.17198879551820728,0.015151515151515152,0.21744334097275275,0.02795425667090216,0.3292603676563614,0.20557075781681508
Dominance,JaroSimilarity,30,5,0.3411764705882353,0.047619047619047616,0.43641456582633054,0.07575757575757576,0.6636872930990578,0.0698856416772554,0.9432298598080795,0.5344387356421141
Dominance,JaroSimilarity,30,7,0.5058823529411764,0.06666666666666667,0.6392156862745098,0.09595959595959595,0.9270944741532976,0.0940279542566709,1.3032062911799813,0.7625365698241099
Dominance,JaroSimilarity,30,10,0.7411764705882353,0.10952380952380952,0.9602240896358544,0.12878787878787878,1.3465877259994907,0.12833545108005082,1.859929530319694,1.1078236099799745
Dominance,JaroSimilarity,30,0,7.376470588235295,0.9904761904761905,9.357422969187676,1.121212121212121,12.721059332824039,1.3202033036848793,18.001872547563558,10.808362203608485
Dominance,JaroSimilarity,40,2,0.6235294117647059,0.047619047619047616,0.7187675070028011,0.007575757575757576,0.7414947797300738,0.011435832274459974,0.7872381088279137,0.6901600492339711
Dominance,JaroSimilarity,40,5,0.8,0.10952380952380952,1.019047619047619,0.045454545454545456,1.1554112554112552,0.05972045743329098,1.394293085144419,1.014698812411646
Dominance,JaroSimilarity,40,7,0.8705882352941177,0.1380952380952381,1.1467787114845938,0.06565656565656566,1.3437484084542908,0.08767471410419314,1.6944472648710633,1.1620147531501146
Dominance,JaroSimilarity,40,10,1.4470588235294117,0.1761904761904762,1.7994397759103642,0.09090909090909091,2.072167048637637,0.11435832274459974,2.529600339616036,1.8285167133735785
Dominance,JaroSimilarity,40,0,7.470588235294118,1.619047619047619,10.708683473389357,1.1818181818181819,14.254138018843904,1.2261753494282084,19.158839416556738,11.497629385588127
Dominance,JaroSimilarity,50,2,0.6352941176470588,0.004761904761904762,0.6448179271708683,0.017676767676767676,0.6978482302011713,0.03176620076238882,0.8249130332507265,0.6894989908481199
Dominance,JaroSimilarity,50,5,0.8352941176470589,0.0380952380952381,0.9114845938375351,0.050505050505050504,1.0629997453526867,0.08894536213468869,1.4187811938914414,1.012839768382036
Dominance,JaroSimilarity,50,7,0.9176470588235294,0.05714285714285714,1.0319327731092436,0.07323232323232323,1.2516297428062133,0.1181702668360864,1.7243108101505589,1.1661925060347962
Dominance,JaroSimilarity,50,10,1.3529411764705883,0.08571428571428572,1.5243697478991598,0.11363636363636363,1.8652788388082506,0.15756035578144853,2.4955202619340446,1.709852181602686
Dominance,JaroSimilarity,50,0,7.741176470588235,1.4285714285714286,10.598319327731092,1.1186868686868687,13.9543799337917,1.712833545108005,20.80571411422372,12.001268312954537
Dominance,JaroSimilarity,5,2,0.18823529411764706,0.1619047619047619,0.5120448179271708,0.025252525252525252,0.5878023936847466,0.010165184243964422,0.6284631306606043,0.3855577655188986
Dominance,JaroSimilarity,5,5,0.4117647058823529,0.23333333333333334,0.8784313725490196,0.03787878787878788,0.9920677361853832,0.026683608640406607,1.0988021707470097,0.7096604357348807
Dominance,JaroSimilarity,5,7,0.49411764705882355,0.2571428571428571,1.0084033613445378,0.04292929292929293,1.1371912401324167,0.045743329097839895,1.3201645565237763,0.8399331262288134
Dominance,JaroSimilarity,5,10,0.5764705882352941,0.319047619047619,1.2145658263305321,0.05555555555555555,1.3812324929971989,0.08386277001270648,1.7166835730480248,1.0349365328511753
Dominance,JaroSimilarity,5,0,6.870588235294117,2.276190476190476,11.422969187675069,1.1085858585858586,14.748726763432645,1.5667090216010164,21.015562849836712,11.822073591671469
Dominance,JaroSimilarity,60,2,0.6235294117647059,0.0380952380952381,0.699719887955182,0.022727272727272728,0.7679017061370002,0.03176620076238882,0.8949665091865554,0.7161181233496055
Dominance,JaroSimilarity,60,5,0.7411764705882353,0.06190476190476191,0.8649859943977591,0.045454545454545456,1.0013496307613954,0.07623888182973317,1.306305158080328,0.9247746597772758
Dominance,JaroSimilarity,60,7,0.8470588235294118,0.0761904761904762,0.9994397759103641,0.06060606060606061,1.181257957728546,0.11181702668360864,1.6285260644629806,1.0956723870095573
Dominance,JaroSimilarity,60,10,1.3647058823529412,0.10952380952380952,1.5837535014005604,0.09090909090909091,1.856480774127833,0.1639135959339263,2.512135157863538,1.7290523787197678
Dominance,JaroSimilarity,60,0,7.258823529411765,1.3238095238095238,9.906442577030813,0.9722222222222222,12.823109243697479,1.5349428208386278,18.96288052705199,11.089798096282138
Dominance,JaroSimilarity,8,2,0.1411764705882353,0.10476190476190476,0.3507002801120448,0.015151515151515152,0.39615482556659026,0.1639135959339263,1.0518092093022955,0.4250034864355815
Dominance,JaroSimilarity,8,5,0.4588235294117647,0.14761904761904762,0.7540616246498599,0.047979797979797977,0.8980010185892539,0.20838627700127066,1.7315461265943366,0.862808652011881
Dominance,JaroSimilarity,8,7,0.5764705882352941,0.17142857142857143,0.9193277310924369,0.0707070707070707,1.131448943213649,0.21855146124523506,2.0056547881945894,1.0371576916161713
Dominance,JaroSimilarity,8,10,0.7529411764705882,0.3,1.3529411764705883,0.08333333333333333,1.6029411764705883,0.25921219822109276,2.6397899693549594,1.3954867080250142
Dominance,JaroSimilarity,8,0,6.694117647058824,2.6333333333333333,11.96078431372549,1.148989898989899,15.407754010695188,1.7229987293519695,22.299748928103064,12.199439608734027
Dominance,LCS-Ponderado,10,2,0.3176470588235294,0.15714285714285714,0.6319327731092437,0.11616161616161616,0.9804176215940922,0.24904701397712833,1.9766056775026055,0.839998546105131
Dominance,LCS-Ponderado,10,5,0.5647058823529412,0.29523809523809524,1.1551820728291315,0.21464646464646464,1.7991214667685256,0.3138500635324015,3.0545217208981317,1.3884405057699025
Dominance,LCS-Ponderado,10,7,0.6235294117647059,0.36666666666666664,1.3568627450980393,0.2601010101010101,2.1371657754010696,0.36594663278271916,3.600952306531946,1.616243721315102
Dominance,LCS-Ponderado,10,10,0.7647058823529411,0.46190476190476193,1.688515406162465,0.3207070707070707,2.650636618283677,0.39898348157560354,4.246570544586091,1.9463011965403774
Dominance,LCS-Ponderado,10,0,6.141176470588236,2.5238095238095237,11.188795518207282,1.755050505050505,16.453947033358798,2.094027954256671,24.830058850385484,12.514064453704936
Dominance,LCS-Ponderado,15,2,0.23529411764705882,0.14285714285714285,0.5210084033613445,0.11616161616161616,0.869493251846193,0.2947903430749682,2.048654624146066,0.789103219740786
Dominance,LCS-Ponderado,15,5,0.5058823529411764,0.29523809523809524,1.096358543417367,0.20707070707070707,1.7175706646294882,0.3761118170266836,3.2220179327362226,1.3843029722766622
Dominance,LCS-Ponderado,15,7,0.5529411764705883,0.32857142857142857,1.2100840336134455,0.2601010101010101,1.9903870639164758,0.420584498094028,3.6727250562925877,1.5621981132370548
Dominance,LCS-Ponderado,15,10,0.7529411764705882,0.4380952380952381,1.6291316526610644,0.31313131313131315,2.568525592055004,0.4701397712833545,4.449084677188422,1.9743074989804938
Dominance,LCS-Ponderado,15,0,6.376470588235295,2.1809523809523808,10.738375350140057,1.6742424242424243,15.76110262286733,1.855146124523507,23.181687120961357,12.086811517953606
Dominance,LCS-Ponderado,20,2,0.2823529411764706,0.1761904761904762,0.6347338935574229,0.12121212121212122,0.9983702571937866,0.3202033036848793,2.2791834719333037,0.8999588422639473
Dominance,LCS-Ponderado,20,5,0.5176470588235295,0.3476190476190476,1.2128851540616248,0.1893939393939394,1.781066972243443,0.40025412960609913,3.3820834906678394,1.4549141754426156
Dominance,LCS-Ponderado,20,7,0.6705882352941176,0.4238095238095238,1.5182072829131652,0.25,2.268207282913165,0.4409148665819568,4.031866749240992,1.7853126256855982
Dominance,LCS-Ponderado,20,10,0.7529411764705882,0.48095238095238096,1.7148459383753503,0.29545454545454547,2.601209574738987,0.47522236340533675,4.502099028360334,2.0045704662828516
Dominance,LCS-Ponderado,20,0,6.376470588235295,2.1904761904761907,10.757422969187676,1.6565656565656566,15.727119938884645,1.7560355781448538,22.75126225146406,11.979548013421997
Dominance,LCS-Ponderado,25,2,0.3058823529411765,0.18571428571428572,0.6773109243697479,0.11868686868686869,1.0333715304303541,0.3252858958068615,2.3345151136578,0.9355694031491925
Dominance,LCS-Ponderado,25,5,0.5529411764705883,0.28095238095238095,1.1148459383753502,0.23737373737373738,1.8269671504965623,0.39390088945362134,3.402570708311048,1.465168184250328
Dominance,LCS-Ponderado,25,7,0.6941176470588235,0.3619047619047619,1.4179271708683472,0.2702020202020202,2.2285332314744077,0.4485387547649301,4.022688250534128,1.7747631839305358
