method,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Temporal-5-3-4,Temporal-5-4-5,accum
Dominance_JaroSimilarity,25,SizeOfTestSet,9.197554662113785E-5,0.0014191015938733724,0.002819041559199039,5.69593922514162E-4,0.004899712622207711
Dominance_JaroSimilarity,30,2,0.0,8.378016085790885E-5,4.772130756382724E-5,0.0,1.315014684217361E-4
Dominance_JaroSimilarity,30,5,1.3041343099998165E-4,3.238840221815962E-4,0.0026723932235743256,2.240301851196793E-4,0.003350720861875583
Dominance_JaroSimilarity,30,7,7.454195810614822E-4,3.238840221815962E-4,0.002884658357099302,2.240301851196793E-4,0.00417799214546206
Dominance_JaroSimilarity,30,10,0.0017625451369324256,0.002088607234625988,0.002989645233739722,2.4979873203131894E-4,0.0070905963373294545
Dominance_JaroSimilarity,30,SizeOfTestSet,8.056580565805658E-4,0.0,5.965163445478406E-5,3.6364958725771846E-5,9.016746497611216E-4
Dominance_JaroSimilarity,40,2,0.0,2.4148399306103137E-4,0.0012029746281714785,3.6364958725771846E-5,0.0014808235799582817
Dominance_JaroSimilarity,40,5,1.3041343099998165E-4,3.093565284395904E-4,0.0012029746281714785,4.867840993987813E-5,0.0016914229975509287
Dominance_JaroSimilarity,40,7,1.3041343099998165E-4,3.5782028987087574E-4,0.001268591426071741,3.210519507959093E-4,0.0020778770977385075
Dominance_JaroSimilarity,40,10,0.001407616214508873,3.5782028987087574E-4,0.0012902829295098443,5.195440171740806E-4,0.0035752634510636734
Dominance_JaroSimilarity,40,SizeOfTestSet,9.993849938499384E-4,1.963354486940193E-4,0.0010109535678732395,3.98086106540926E-4,0.002604760116958123
Dominance_JaroSimilarity,50,2,0.0,1.5770383220312253E-4,4.718160229971254E-4,3.5373187124159886E-4,9.832517264418469E-4
Dominance_JaroSimilarity,50,5,1.3041343099998165E-4,2.6038279598094265E-4,5.382704821471784E-4,3.5373187124159886E-4,0.0012827985803697014
Dominance_JaroSimilarity,50,7,1.3041343099998165E-4,3.4278282510150743E-4,7.569931418147199E-4,0.004244782454899186,0.005474971852815395
Dominance_JaroSimilarity,50,10,5.134918886502297E-4,3.4278282510150743E-4,7.882392360529401E-4,0.004274466667647478,0.005918980617452156
Dominance_JaroSimilarity,50,SizeOfTestSet,0.0,2.3755387382495672E-4,0.0010413370314526287,4.2321491737834147E-4,0.001702105822655927
Dominance_JaroSimilarity,5,2,0.0,9.421188105823129E-4,5.509536118386069E-5,0.0,9.972141717661735E-4
Dominance_JaroSimilarity,5,5,0.0013369069752078595,0.0011675525888039555,8.32515737746992E-5,0.0,0.0025877111377865143
Dominance_JaroSimilarity,5,7,0.0013369069752078595,0.0011675525888039555,5.308804573014281E-4,0.0,0.0030353400213132434
Dominance_JaroSimilarity,5,10,0.00198881349427305,0.001502673232235591,5.393199168384394E-4,3.6364958725771846E-5,0.004067171602072852
Dominance_JaroSimilarity,5,SizeOfTestSet,0.001303813038130381,0.001502673232235591,5.2342208824409114E-5,1.234863250328945E-4,0.002982314804223276
Dominance_JaroSimilarity,60,2,0.0,0.0,9.767316782171078E-6,0.0,9.767316782171078E-6
Dominance_JaroSimilarity,60,5,1.3041343099998165E-4,2.3632285234995344E-4,9.767316782171078E-6,1.7370761534185658E-5,3.938743616662918E-4
Dominance_JaroSimilarity,60,7,1.3041343099998165E-4,2.7025912003923296E-4,1.4388218042752943E-5,1.7370761534185658E-5,4.324315306161532E-4
Dominance_JaroSimilarity,60,10,5.134918886502297E-4,3.874655775590588E-4,8.34585316219766E-5,9.84343153603854E-5,0.0010828503131916508
Dominance_JaroSimilarity,60,SizeOfTestSet,0.0,1.7345788997496657E-4,1.7534389687803408E-4,1.45489289642863E-4,4.942910764958637E-4
Dominance_JaroSimilarity,8,2,0.0034811942214165816,9.421188105823129E-4,3.234222714587801E-4,0.0,0.004746735303457675
Dominance_JaroSimilarity,8,5,0.0035196321057954253,0.0011675525888039555,0.0027644173214867195,1.7370761534185658E-5,0.007468972777620287
Dominance_JaroSimilarity,8,7,0.007209669006164429,0.0011675525888039555,0.003062695086090819,1.7370761534185658E-5,0.011457287442593389
Dominance_JaroSimilarity,8,10,0.009785007259546962,0.001502673232235591,0.004415304469624597,5.3735720259957504E-5,0.01575672068166711
Dominance_JaroSimilarity,8,SizeOfTestSet,0.007068730096775335,0.001502673232235591,0.002749977906468314,7.272991745154369E-5,0.011394111152930785
Dominance_LCS-Ponderado,10,2,0.0,3.712105588781192E-4,2.068539882127137E-4,0.0,5.780645470908329E-4
Dominance_LCS-Ponderado,10,5,1.025010250102501E-4,0.0014435966178593523,3.8183211594674697E-4,4.3441855883366986E-5,0.0019713716146997164
Dominance_LCS-Ponderado,10,7,0.001065735284218514,0.0014435966178593523,3.8183211594674697E-4,1.758757676356404E-4,0.0030670397856602536
Dominance_LCS-Ponderado,10,10,0.001713029257158243,0.0014532058119362452,7.989920790995581E-4,1.758757676356404E-4,0.004141102915829687
Dominance_LCS-Ponderado,10,SizeOfTestSet,2.1261641187840448E-4,5.787691509390031E-4,4.911934457805178E-4,1.6917611233293857E-4,0.001451755120930864
Dominance_LCS-Ponderado,15,2,1.230012300123001E-4,1.3705031182209042E-4,5.632488327965347E-4,0.0,8.233003746309251E-4
Dominance_LCS-Ponderado,15,5,0.0020833333333333333,3.995614825102048E-4,7.613419688817969E-4,8.821641137617917E-5,0.003332453196101514
Dominance_LCS-Ponderado,15,7,0.0032477449774497742,3.995614825102048E-4,9.595472817132681E-4,9.905499238915295E-5,0.0047059087340624
Dominance_LCS-Ponderado,15,10,0.00813501133412187,3.995614825102048E-4,0.0010747721801975165,1.1136844360325924E-4,0.00972071344043285
Dominance_LCS-Ponderado,15,SizeOfTestSet,0.002091020910209102,1.7098657951136994E-4,9.504675351691555E-4,2.878882451704102E-4,0.0035003632700600375
Dominance_LCS-Ponderado,20,2,0.0,0.0,2.0679233277658477E-4,0.0,2.0679233277658477E-4
Dominance_LCS-Ponderado,20,5,0.003784653231147696,4.354546176617231E-5,4.932510809325236E-4,5.428043689634077E-5,0.004375730210742733
Dominance_LCS-Ponderado,20,7,0.00382309111552654,4.354546176617231E-5,5.364700986050245E-4,5.428043689634077E-5,0.004457387112794077
Dominance_LCS-Ponderado,20,10,0.008128134165957044,4.19911722850932E-4,9.656092461802296E-4,6.659388811044706E-5,0.009580249023098652
Dominance_LCS-Ponderado,20,SizeOfTestSet,0.003974477244772448,1.424462438806533E-4,3.013977402883369E-4,4.925380485642516E-5,0.0044675750337978635
Dominance_LCS-Ponderado,25,2,1.1531365313653136E-4,0.0,2.359553540655903E-4,0.0,3.512690072021217E-4
Dominance_LCS-Ponderado,25,5,7.672201722017221E-4,9.609194076892771E-6,2.359553540655903E-4,4.215121085525953E-5,0.0010549359311994647
Dominance_LCS-Ponderado,25,7,0.004556987799607726,5.664367034799949E-5,0.002975846478333355,4.215121085525953E-5,0.007631629159144339
Dominance_LCS-Ponderado,25,10,0.009319225433465122,6.607367007144883E-4,0.0034118384909596834,1.0314307200924396E-4,0.013494943697148537
Dominance_LCS-Ponderado,25,SizeOfTestSet,9.225092250922509E-4,4.5902867231788425E-4,5.696625047717482E-4,4.111506707377564E-4,0.00236235107291964
Dominance_LCS-Ponderado,30,2,1.1531365313653136E-4,0.0,7.688432885283279E-5,0.0,1.9219798198936414E-4
Dominance_LCS-Ponderado,30,5,2.9981549815498155E-4,9.609194076892771E-6,7.688432885283279E-5,0.0,3.8630902108470716E-4
Dominance_LCS-Ponderado,30,7,0.0010094379789951746,9.609194076892771E-6,0.0027478386051082073,1.231345121410629E-5,0.003779199229394381
Dominance_LCS-Ponderado,30,10,0.00562198410445643,2.423523222623802E-4,0.002994884602464354,1.4622223316751218E-4,0.009005443262350676
Dominance_LCS-Ponderado,30,SizeOfTestSet,0.004702196275694101,8.648274669203493E-5,3.6181604527489835E-4,1.7400197701514524E-4,0.0053244970446761795
Dominance_LCS-Ponderado,40,2,5.163297901635732E-4,1.5252285694644944E-4,3.2593964970065013E-4,0.0,9.947922968106728E-4
Dominance_LCS-Ponderado,40,5,7.136665461398286E-4,1.5252285694644944E-4,3.562783813011216E-4,0.0,0.0012224677843873997
Dominance_LCS-Ponderado,40,7,0.0014232890269800216,0.0015414691921042762,5.437549467304429E-4,0.0,0.003508513165814741
Dominance_LCS-Ponderado,40,10,0.002461111905208804,0.0015754054597935557,5.885869160272636E-4,4.439084661108555E-4,0.005069012747140479
Dominance_LCS-Ponderado,40,SizeOfTestSet,5.163297901635732E-4,1.887521156958154E-4,7.047394407022524E-4,0.0,0.0014098213465616408
Dominance_LCS-Ponderado,50,2,0.0,1.5252285694644944E-4,2.980949220427906E-4,0.0,4.5061777898924003E-4
Dominance_LCS-Ponderado,50,5,0.001113161131611316,1.5252285694644944E-4,3.3516358163303257E-4,0.0012970168612191958,0.0028978644314099937
Dominance_LCS-Ponderado,50,7,0.001113161131611316,0.0015414691921042762,0.0014199638790317552,0.0012970168612191958,0.005371611063966543
Dominance_LCS-Ponderado,50,10,0.0021302866874822594,0.0016991730243073988,0.0014563563887915647,0.0014661929735521344,0.006752009074133357
Dominance_LCS-Ponderado,50,SizeOfTestSet,2.992647463788071E-4,1.5252285694644944E-4,0.00100714283723813,0.0013828991931140973,0.0028418296336774843
Dominance_LCS-Ponderado,5,2,0.0,1.1272323820970367E-4,1.458151064450277E-4,0.0,2.5853834465473135E-4
Dominance_LCS-Ponderado,5,5,7.530687551773477E-5,0.0010063782873607314,3.226800271992197E-4,0.004115830811356104,0.0055201960014337895
Dominance_LCS-Ponderado,5,7,5.214234635492868E-4,0.0010063782873607314,0.0015856312132391127,0.0041936518230292555,0.007307084787178387
Dominance_LCS-Ponderado,5,10,0.003442702676341415,0.0011980183872531336,0.002355228280395867,0.008095540987699816,0.015091490331690232
Dominance_LCS-Ponderado,5,SizeOfTestSet,8.555385584315787E-4,0.0010753881134306694,4.558546304237535E-4,0.004319608378104108,0.006706389680390109
Dominance_LCS-Ponderado,60,2,0.0,0.0,3.379125731349309E-4,0.0,3.379125731349309E-4
Dominance_LCS-Ponderado,60,5,3.690036900369004E-5,0.0,3.6707559442393647E-4,0.0012970168612191958,0.0017009928246468223
Dominance_LCS-Ponderado,60,7,3.690036900369004E-5,3.393626768927953E-5,3.9597339687590664E-4,0.0012970168612191958,0.001763826894788072
Dominance_LCS-Ponderado,60,10,6.903444034440344E-4,2.0124929396929484E-4,6.889127856442612E-4,0.0014919615204637738,0.0030724680035213647
Dominance_LCS-Ponderado,60,SizeOfTestSet,1.025010250102501E-4,0.0,4.1045860130014297E-4,0.0015535287765343056,0.0020664884028446986
Dominance_LCS-Ponderado,8,2,0.0,3.80819752955012E-4,0.0,0.0,3.80819752955012E-4
Dominance_LCS-Ponderado,8,5,4.510045100451004E-4,0.0012744748021060398,1.317944231330058E-4,1.527237354085603E-4,0.0020099974706927065
Dominance_LCS-Ponderado,8,7,0.0014157762846285177,0.0012744748021060398,3.5356214364947976E-4,1.527237354085603E-4,0.0031965369657925976
Dominance_LCS-Ponderado,8,10,0.001563377760643278,0.0012744748021060398,4.7050506004925926E-4,2.2478022769851564E-4,0.003533137850497093
Dominance_LCS-Ponderado,8,SizeOfTestSet,9.891348913489135E-4,0.0012648656080291468,5.275084175430992E-4,1.1024566601040958E-4,0.0028917545829315696
Dominance_LCS-Puro,10,2,3.690036900369004E-5,0.0,4.620901260581864E-6,0.0,4.1521270264271904E-5
Dominance_LCS-Puro,10,5,1.3041343099998165E-4,1.7873100983020553E-4,5.076830184959274E-4,3.1128404669260704E-5,8.479558639953753E-4
Dominance_LCS-Puro,10,7,8.0049475867893E-4,4.468275245755139E-4,5.076830184959274E-4,3.1128404669260704E-5,0.0017861337064196319
Dominance_LCS-Puro,10,10,8.0049475867893E-4,5.37348729859324E-4,7.701826374742445E-4,1.4278463880900018E-4,0.002250810764821499
Dominance_LCS-Puro,10,SizeOfTestSet,1.4705072423858566E-4,5.591924266181361E-4,3.9883512213555465E-4,7.782101167315176E-5,0.0011828992846654282
Dominance_LCS-Puro,15,2,0.0,0.0,4.618486461241191E-4,0.0,4.618486461241191E-4
Dominance_LCS-Puro,15,5,2.460024600246002E-4,3.364348420333281E-4,8.064078489510385E-4,3.1128404669260704E-5,0.0014199735556782273
Dominance_LCS-Puro,15,7,2.8444034440344403E-4,3.364348420333281E-4,8.064078489510385E-4,3.1128404669260704E-5,0.0014584114400570712
Dominance_LCS-Puro,15,10,3.213407134071341E-4,4.2021500289123693E-4,8.997499237177947E-4,0.0010984838320139542,0.0027397894720301197
Dominance_LCS-Puro,15,SizeOfTestSet,3.690036900369004E-5,1.5770383220312253E-4,6.42496401234048E-4,0.0011343360974785225,0.001971436699919383
Dominance_LCS-Puro,20,2,0.0,0.0,1.6643102787185522E-4,0.0,1.6643102787185522E-4
Dominance_LCS-Puro,20,5,5.507517761744781E-5,4.354546176617231E-5,5.109902306987745E-4,3.1128404669260704E-5,6.407392747516554E-4
Dominance_LCS-Puro,20,7,5.507517761744781E-5,4.354546176617231E-5,5.194296902357858E-4,3.0906058921623125E-4,9.271109188356372E-4
Dominance_LCS-Puro,20,10,2.2392649299627325E-4,3.6250433122969405E-4,0.0024053621097721036,3.991950521034893E-4,0.00339098798610156
Dominance_LCS-Puro,20,SizeOfTestSet,1.870261239925832E-4,2.4560418327174355E-4,4.5662971260471515E-4,4.16359256826183E-4,0.001305619276695225
Dominance_LCS-Puro,25,2,0.0,1.0311404413281089E-4,1.27256820170206E-4,0.0,2.3037086430301688E-4
Dominance_LCS-Puro,25,5,7.533825338253383E-5,1.4665950589898318E-4,7.328419884898397E-4,3.1128404669260704E-5,9.859681524406175E-4
Dominance_LCS-Puro,25,7,7.533825338253383E-5,1.4665950589898318E-4,0.0033575139045003387,3.1128404669260704E-5,0.0036106400684511163
Dominance_LCS-Puro,25,10,0.006587978006645738,5.760110579046907E-4,0.0034137405647280536,1.294826648049855E-4,0.010707212294083468
Dominance_LCS-Puro,25,SizeOfTestSet,0.004650984009840099,1.7998759674795305E-4,5.929717680461756E-4,4.78022894961676E-4,0.005901966269595903
Dominance_LCS-Puro,30,2,0.0,1.0311404413281089E-4,1.27256820170206E-4,0.0,2.3037086430301688E-4
Dominance_LCS-Puro,30,5,1.845018450184502E-4,1.1272323820970367E-4,7.468356222520633E-4,1.2970168612191958E-4,0.0011737623916021366
Dominance_LCS-Puro,30,7,2.2293972939729396E-4,3.80819752955012E-4,0.003385468559092405,1.2970168612191958E-4,0.004118929727566631
Dominance_LCS-Puro,30,10,0.006680504305043051,5.420747902154113E-4,0.006143404764842315,1.4072449230791842E-4,0.013506708352408695
Dominance_LCS-Puro,30,SizeOfTestSet,0.0011676708182026176,2.9461155466517394E-4,3.9468566229778815E-4,1.403809116824299E-4,0.0019973489468480096
Dominance_LCS-Puro,40,2,0.0,3.712105588781192E-4,0.0,0.0,3.712105588781192E-4
Dominance_LCS-Puro,40,5,2.6137761377613774E-4,3.712105588781192E-4,3.3319737532497523E-4,1.2970168612191958E-4,0.0010954872341011517
Dominance_LCS-Puro,40,7,2.6137761377613774E-4,3.80819752955012E-4,5.206739407542967E-4,1.5547023303355922E-4,0.0013183415405190056
Dominance_LCS-Puro,40,10,0.001278503169647081,4.6459991381292084E-4,0.00380151383576742,1.5547023303355922E-4,0.005700087152260981
Dominance_LCS-Puro,40,SizeOfTestSet,0.0012546125461254613,4.144519322241367E-4,5.916364564513273E-4,1.9126894219245104E-4,0.002451969876993376
Dominance_LCS-Puro,50,2,0.0,7.542055799428454E-4,6.464709152735218E-6,0.0,7.606702890955806E-4
Dominance_LCS-Puro,50,5,3.690036900369004E-5,8.742149995501201E-4,9.848921002339542E-4,0.0012970168612191958,0.00319302433000696
Dominance_LCS-Puro,50,7,3.690036900369004E-5,8.838241936270129E-4,0.003840813215473812,0.0013939183685997714,0.006155456146704287
Dominance_LCS-Puro,50,10,0.0017459078436938217,8.838241936270129E-4,0.003840813215473812,0.0013939183685997714,0.007864463621394419
Dominance_LCS-Puro,50,SizeOfTestSet,0.0,3.712105588781192E-4,0.0010936164706274816,4.360173998603811E-4,0.0019008444293659818
Dominance_LCS-Puro,5,2,0.00193699399680564,9.609194076892771E-6,3.37839225495874E-5,0.0,0.00198038711343212
Dominance_LCS-Puro,5,5,0.0019754318811844836,9.609194076892771E-6,1.496099615360934E-4,4.212252346366315E-4,0.0025558762714341017
Dominance_LCS-Puro,5,7,0.002590438031245984,2.7770570882220113E-4,5.142896231652555E-4,4.212252346366315E-4,0.003803658597870072
Dominance_LCS-Puro,5,10,0.002627338400249674,6.93738363460754E-4,5.613513195166857E-4,5.35411205035555E-4,0.004417839288262669
Dominance_LCS-Puro,5,SizeOfTestSet,1.3041343099998165E-4,2.5407608665725727E-4,5.913924948036156E-4,5.317401704125836E-5,0.0010290560295021128
Dominance_LCS-Puro,60,2,0.0,3.712105588781192E-4,0.0,0.0,3.712105588781192E-4
Dominance_LCS-Puro,60,5,1.8659187739983026E-4,8.742149995501201E-4,5.72228165984356E-4,0.0012970168612191958,0.002930051904153502
Dominance_LCS-Puro,60,7,2.2502976177867404E-4,8.742149995501201E-4,7.74075078867649E-4,0.0013080396674051947,0.0031813595076016377
Dominance_LCS-Puro,60,10,3.4034341491520544E-4,8.838241936270129E-4,8.443127780284933E-4,0.0013080396674051947,0.0033765200539759063
Dominance_LCS-Puro,60,SizeOfTestSet,1.636056746871244E-4,2.6809651474530834E-4,4.260095812310289E-4,1.784516302160204E-4,0.001036163400879482
Dominance_LCS-Puro,8,2,0.002004920049200492,9.609194076892771E-6,3.37839225495874E-5,0.0,0.0020483131658269723
Dominance_LCS-Puro,8,5,0.002004920049200492,9.609194076892771E-6,1.4314525238335818E-4,6.749336339503256E-5,0.0022251678590557754
Dominance_LCS-Puro,8,7,0.0026583640836408363,2.7770570882220113E-4,1.4314525238335818E-4,7.980681460913883E-5,0.0031590218594555342
Dominance_LCS-Puro,8,10,0.0026583640836408363,3.5861772002911845E-4,2.0367018827603352E-4,8.061362568918885E-4,0.004026788248837876
Dominance_LCS-Puro,8,SizeOfTestSet,0.00217069633382901,1.75254548540602E-4,1.0590719574869967E-4,8.100458613186535E-4,0.003261903939436965
Dominance_LCS-R,10,2,0.003784653231147696,3.393626768927953E-5,9.588061044462646E-5,0.0,0.003914470109281602
Dominance_LCS-R,10,5,0.003916169930930078,0.0014083551091051006,8.574468861274305E-4,1.0454445341751707E-4,0.006286516379580127
Dominance_LCS-R,10,7,0.004063771406944839,0.00144229137679438,8.574468861274305E-4,1.0454445341751707E-4,0.006468054123284166
Dominance_LCS-R,10,10,0.004158387737723531,0.0014519005708712729,0.0013923848638414565,1.823654650906688E-4,0.007185038637526929
Dominance_LCS-R,10,SizeOfTestSet,0.004586072254739986,8.936550491510277E-4,8.083128934534924E-4,1.5608154724079638E-4,0.006444121744585304
Dominance_LCS-R,15,2,0.004338355883558835,0.0,4.837133201901559E-4,0.0,0.004822069203748991
Dominance_LCS-R,15,5,0.004990262402624027,2.1266727751948506E-4,0.001078241276922837,3.1128404669260704E-5,0.00631229936173561
Dominance_LCS-R,15,7,0.005752870028700287,2.8053981289804413E-4,0.0011477196182275342,3.1128404669260704E-5,0.007212257864495126
Dominance_LCS-R,15,10,0.005752870028700287,3.144760805873237E-4,0.0018917933573121342,1.4531437506818429E-4,0.008104453841667929
Dominance_LCS-R,15,SizeOfTestSet,7.96153538796143E-4,1.804278232146695E-4,7.896490268755377E-4,2.8727086341640847E-4,0.0020535012523027587
Dominance_LCS-R,20,2,0.003928351783517835,0.0,1.479343970331625E-4,0.0,0.004076286180550997
Dominance_LCS-R,20,5,0.0039834269611352825,2.0124929396929484E-4,3.1292267273199694E-4,6.749336339503256E-5,0.004565092291231607
Dominance_LCS-R,20,7,0.004658176565774186,2.691218293478539E-4,0.0011114765462618328,9.697101933183246E-5,0.0061357459607157055
Dominance_LCS-R,20,10,0.004658176565774186,6.454880904326136E-4,0.0015545767146668808,1.981282884050893E-4,0.007056369659278769
Dominance_LCS-R,20,SizeOfTestSet,5.427429274292742E-4,2.9742670824010393E-4,0.0014849837374701178,2.9543696145804555E-4,0.0026205903345975414
Dominance_LCS-R,25,2,2.3831488314883146E-4,0.0,1.0876018933151326E-4,0.0,3.470750724803447E-4
Dominance_LCS-R,25,5,0.00412568853949409,2.0124929396929484E-4,1.0876018933151326E-4,3.1128404669260704E-5,0.004466826427464159
Dominance_LCS-R,25,7,0.0048004381441329935,4.655376395453299E-4,0.003658423662533483,1.3842707227921237E-4,0.009062826518491019
Dominance_LCS-R,25,10,0.009468059447211699,8.419039006300897E-4,0.004033376793392125,1.4944987846521118E-4,0.014492790019699124
Dominance_LCS-R,25,SizeOfTestSet,0.005011297395582651,4.1199419604677755E-4,0.001157373131852454,3.3656766651890524E-4,0.006917232390000788
Dominance_LCS-R,30,2,0.0,0.0,4.772130756382724E-5,0.0,4.772130756382724E-5
Dominance_LCS-R,30,5,0.0043407329196676215,2.0124929396929484E-4,4.772130756382724E-5,1.231345121410629E-5,0.00460201697241485
Dominance_LCS-R,30,7,0.004867881048291765,4.266830721909375E-4,0.00272764055761722,4.1108080856878086E-4,0.008433285486668704
Dominance_LCS-R,30,10,0.005993066927016223,6.256325220471843E-4,0.002793825854906495,4.889018202419326E-4,0.009901427124211836
Dominance_LCS-R,30,SizeOfTestSet,7.390861001825683E-4,1.9164009989240205E-4,0.0029090827760135255,6.948304613674263E-5,0.003909292022225238
Dominance_LCS-R,40,2,0.0010378228782287823,1.1771642854718837E-4,3.124609423822022E-5,0.0,0.001186785401014191
Dominance_LCS-R,40,5,0.003629364178257167,0.00145819900227373,3.124609423822022E-5,8.843296781039972E-5,0.005207242242579517
Dominance_LCS-R,40,7,0.003629364178257167,0.0015066627637050154,2.271621192045528E-4,1.0074641902450601E-4,0.005463935480191241
Dominance_LCS-R,40,10,0.0048058228523182745,0.0018220704281112603,2.271621192045528E-4,1.0074641902450601E-4,0.006955801818658593
Dominance_LCS-R,40,SizeOfTestSet,0.0019765351499668846,3.8673334560343535E-4,1.4451506814660217E-4,1.0838581012973781E-5,0.002518622144729896
Dominance_LCS-R,50,2,9.775844027096988E-4,8.378016085790885E-5,3.771080339095544E-5,0.0,0.001099075366958563
Dominance_LCS-R,50,5,0.0016087935994170506,0.0014242627345844505,3.771080339095544E-5,0.0012970168612191958,0.004367783998611653
Dominance_LCS-R,50,7,0.0041238933772805,0.0014727264960157356,0.0037247499235009414,0.0012970168612191958,0.010618386658016375
Dominance_LCS-R,50,10,0.005046402602372752,0.0017715337570321783,0.0037378102842985346,0.0012970168612191958,0.01185276350492266
Dominance_LCS-R,50,SizeOfTestSet,0.003061629123753924,2.8115820135624683E-4,0.0010340635320271487,0.0015131863380890617,0.005890037195226381
Dominance_LCS-R,5,2,3.690036900369004E-5,4.354546176617231E-5,2.322718509743804E-5,1.0838581012973781E-5,1.1451159688027417E-4
Dominance_LCS-R,5,5,3.690036900369004E-5,9.372005109171999E-4,2.425329009424783E-4,4.196698568223448E-5,0.0012586007665456027
Dominance_LCS-R,5,7,8.041205412054119E-4,9.372005109171999E-4,2.706891135333168E-4,1.6049501628967702E-4,0.002172505181945606
Dominance_LCS-R,5,10,8.041205412054119E-4,0.001320195531981926,8.17701919632808E-4,1.6049501628967702E-4,0.003102513009109823
Dominance_LCS-R,5,SizeOfTestSet,3.444034440344403E-4,5.171204208681775E-4,7.84052471451519E-4,3.2674645219004663E-4,0.0019723227885441834
Dominance_LCS-R,60,2,9.225092250922509E-4,0.0,7.752845448309571E-5,0.0,0.0010000376795753466
Dominance_LCS-R,60,5,0.001514177268638358,0.0,7.752845448309571E-5,0.0013078554422321696,0.0028995611653536233
Dominance_LCS-R,60,7,0.004076702893894611,0.0,0.0010599649171666396,0.0013597361166809373,0.006496403927742188
Dominance_LCS-R,60,10,0.004076702893894611,1.673130262800153E-4,0.0013647184896367476,0.0013597361166809373,0.006968470526492311
Dominance_LCS-R,60,SizeOfTestSet,0.001567913813466493,0.0,2.80711531586316E-4,0.0016083703638889275,0.003456995708941736
Dominance_LCS-R,8,2,0.003784653231147696,9.609194076892771E-6,1.0432006998163769E-4,0.0,0.0038985824952062265
Dominance_LCS-R,8,5,0.003932254707162456,0.0012052970256625083,4.284410263293586E-4,1.0454445341751707E-4,0.00567053721257184
Dominance_LCS-R,8,7,0.004584161226227647,0.0012052970256625083,7.910601726202828E-4,1.0454445341751707E-4,0.006685062877927955
Dominance_LCS-R,8,10,0.00541678493708014,0.0012392332933517877,0.0011931124621947513,3.8085753146884014E-4,0.008229988224095519
Dominance_LCS-R,8,SizeOfTestSet,7.09622480840193E-4,9.609194076892771E-6,6.20072314294997E-4,3.172229946360684E-4,0.0016565269838481511
Dominance_Levenshtein-Pond,10,2,0.0030750307503075026,6.383250351078769E-5,2.2002281374710567E-4,0.0,0.0033588860675653957
Dominance_Levenshtein-Pond,10,5,0.0049584870848708475,1.1812445004523186E-4,2.3314617332715818E-4,7.341604874825637E-5,0.005383173756991494
Dominance_Levenshtein-Pond,10,7,0.005604243542435425,1.1812445004523186E-4,2.620439757791284E-4,1.2266985360468154E-4,0.0061070818218644666
