recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10
ItemIDCount,JaroSimilarity,50,7,0.01381714239322352,0.011215728040407012,0.04054260023576807,0.07079292129487078,0.0784056659636847,0.08300200337355644,0.13751450555160583,0.2536799752952893
ItemIDCount,JaroSimilarity,50,10,0.01687288733118245,0.012757420129174784,0.05057526685945771,0.08583249653357283,0.10182983689047985,0.09718332697232039,0.17452403546177153,0.31646125371393324
ItemIDCount,JaroSimilarity,50,0,0.008936303580232046,0.007404307334400411,0.040733874133865595,0.03239417716711604,0.04695294149475264,0.07261774868397276,0.07239191218303669,0.15899255800242107
ItemIDCount,JaroSimilarity,5,2,0.0016753752606200399,4.528322570838799E-4,0.004833447838774712,0.009005684089964862,0.007269029817118963,0.00889957721760473,0.0137674929420246,0.032021328386908535
ItemIDCount,JaroSimilarity,5,5,0.005204716289961069,0.004793109078142078,0.007499242611686103,0.02062234313516229,0.020393454297216753,0.031355371886470466,0.041246946044216394,0.06585010345747343
ItemIDCount,JaroSimilarity,5,7,0.005431989017233796,0.004793109078142078,0.007499242611686103,0.02205115547229381,0.022891832096279503,0.03233909276243293,0.0494691794126214,0.07331754127762716
ItemIDCount,JaroSimilarity,5,10,0.0054406228064312,0.010350580161831288,0.008998088955691073,0.02262296030127608,0.034329844783522794,0.0387889577839259,0.09338786540721297,0.13858717499010378
ItemIDCount,JaroSimilarity,5,0,0.004516989876608131,0.0038056711634684645,0.009682435803483238,0.02042375605305552,0.022335366703165552,0.030848652134688157,0.0415716457835657,0.05741827382385811
ItemIDCount,JaroSimilarity,60,2,0.0027658024342897907,0.007374619407785861,0.0335980027345044,0.016387892869397534,0.020271570252011373,0.03907110014425991,0.031129836598838966,0.12932937726893845
ItemIDCount,JaroSimilarity,60,5,0.012659402484366549,0.014486500730018744,0.0400535326759294,0.05209006993783282,0.07355106947585127,0.06949656204536273,0.10141430673019952,0.2438191920935315
ItemIDCount,JaroSimilarity,60,7,0.01927638614450021,0.020328957076877402,0.04582710505155127,0.06153962934774098,0.08593596449835583,0.09116636508318388,0.11949560027509339,0.2934163942356746
ItemIDCount,JaroSimilarity,60,10,0.019963408906555104,0.02682759959924943,0.048600980644847816,0.08950368294596572,0.10819256824475237,0.13694706676843282,0.17108909595935845,0.39092961499812406
ItemIDCount,JaroSimilarity,60,0,0.01131823925730539,0.008291009273019108,0.03587583758603338,0.04347912221210084,0.03585262608555249,0.0636985613976496,0.06563076271374298,0.17431573588980875
ItemIDCount,JaroSimilarity,8,2,3.7801287904893374E-4,6.173059412944062E-4,0.005864232034004307,0.00535907423001817,0.008147291337864895,0.009153943057735332,0.04011221541172226,0.07565934526499703
ItemIDCount,JaroSimilarity,8,5,0.005722528345679115,0.005094747687608402,0.009027798967205417,0.018568717276009537,0.016307838982753516,0.022313201096852385,0.09176835615324008,0.10691602393681847
ItemIDCount,JaroSimilarity,8,7,0.005949801072951842,0.0052053936206227554,0.010173157570396558,0.028177000832267866,0.01999814181026332,0.0315337847956991,0.09927578213543858,0.11775585131630036
ItemIDCount,JaroSimilarity,8,10,0.006062051871457071,0.010126290630237893,0.012248706651266608,0.031022353947526178,0.03265964770959401,0.05453523532628911,0.11431983885222192,0.15391180529976237
ItemIDCount,JaroSimilarity,8,0,0.003691335944011211,0.005733818759979213,0.01406911072886502,0.02038952615260884,0.013282157682101862,0.0258041246636963,0.08733042965692095,0.09300596454792129
ItemIDCount,LCS-Ponderado,10,2,0.007125823265818634,0.004595432666503547,0.005528156392229183,0.024078400311960214,0.023187915334674406,0.019991530062005144,0.05856687041414986,0.044815768903500024
ItemIDCount,LCS-Ponderado,10,5,0.01485343517985517,0.011013551891121387,0.01781195408546061,0.05484258648549344,0.04807041527122049,0.05146273502536827,0.10097053446234139,0.12074263010656311
ItemIDCount,LCS-Ponderado,10,7,0.01574567526644551,0.014132500933166633,0.019169560720598368,0.05870122434220761,0.07238975044863924,0.0649106154551725,0.12816487653499725,0.15028677127190412
ItemIDCount,LCS-Ponderado,10,10,0.022562728466432494,0.01519128224810631,0.02638935847598957,0.09444708103308556,0.09684281413113313,0.0986861532977937,0.18665715953434472,0.1868840679375121
ItemIDCount,LCS-Ponderado,10,0,0.010187988108065399,0.007396365502519545,0.020535523897852757,0.05059139372557591,0.051252863337640356,0.04550633044519403,0.05845928272660042,0.07694743987707842
ItemIDCount,LCS-Ponderado,15,2,0.010160841924698088,0.006508504599550156,0.0028361102887729766,0.02865084159584462,0.026540001133459175,0.02387142832957093,0.04193361565799573,0.03945130795501066
ItemIDCount,LCS-Ponderado,15,5,0.013749239260135361,0.010007198687890203,0.012451880309963937,0.05311410970292438,0.054724078516545,0.050795510162379764,0.10572483323498351,0.09686051528172052
ItemIDCount,LCS-Ponderado,15,7,0.01583221220833326,0.01646623925838524,0.018718561306471874,0.06377015004450902,0.08155954641231329,0.06526419539356886,0.13139362955635475,0.15240556847098402
ItemIDCount,LCS-Ponderado,15,10,0.018078721500706496,0.01796474874566268,0.02846288751730015,0.08110761008154507,0.10649879017880087,0.08771781088276247,0.18110413706430165,0.21646223932655906
ItemIDCount,LCS-Ponderado,15,0,0.007274257181945456,0.01152390032776792,0.016680186466584868,0.04269479783691106,0.05041657301949596,0.038986721636867006,0.0777248671347011,0.08306414547878141
ItemIDCount,LCS-Ponderado,20,2,0.01069422451281857,0.0075266275213013035,0.006279203904024169,0.04116606452039878,0.0331968143481314,0.02958052164943624,0.0715442419405566,0.058940346652378024
ItemIDCount,LCS-Ponderado,20,5,0.018434832683386124,0.011038734127270189,0.027027789191671217,0.059036482528529395,0.04907010363630745,0.07637609964377114,0.10587410455052465,0.1472534432701981
ItemIDCount,LCS-Ponderado,20,7,0.019095205955591436,0.015168337671282159,0.037762017477994264,0.07918677024634228,0.059506193532925106,0.09659845045786601,0.14879183631375797,0.17677230133211216
ItemIDCount,LCS-Ponderado,20,10,0.022418007765621993,0.025848660425345282,0.045082536564421086,0.09038630818819565,0.10800390846959748,0.11504115657526352,0.17771851122580962,0.21501102512271117
ItemIDCount,LCS-Ponderado,20,0,0.013941629538892417,0.009584192058338721,0.028463185883427694,0.05284152583806212,0.05060936923186166,0.05187755092932755,0.09341978965613949,0.11143574026187966
ItemIDCount,LCS-Ponderado,25,2,0.009737688023074273,0.0045362842814257185,0.001705644084197736,0.03046718691250395,0.033339514607210255,0.02823423815294878,0.041694821532137084,0.06061449376639025
ItemIDCount,LCS-Ponderado,25,5,0.015667689286622655,0.030490307784836815,0.011287924737598714,0.0592217068639003,0.05028451563433303,0.07514285731786464,0.10764692951489757,0.1441596562608437
ItemIDCount,LCS-Ponderado,25,7,0.020075325855054914,0.0345569154689362,0.03244901618626218,0.07220829815773012,0.06913260340129988,0.09853695748864397,0.1469075892192491,0.16434943252601397
ItemIDCount,LCS-Ponderado,25,10,0.024375524953755414,0.03574853471284023,0.0459224913193429,0.09176836083071446,0.0936768766378724,0.11234987336558304,0.1866546403376549,0.2220306765689561
ItemIDCount,LCS-Ponderado,25,0,0.0103738468568208,0.01657766010148672,0.033932668567872845,0.04461820202546042,0.05854144808806548,0.04572917521976724,0.11659609049005926,0.11202506352555945
ItemIDCount,LCS-Ponderado,30,2,0.003553741465111968,0.004476797767521912,0.007683754426239551,0.021730529009894348,0.02941541165167869,0.027399853898501757,0.04620459505009306,0.056072162339654515
ItemIDCount,LCS-Ponderado,30,5,0.020363085420826783,0.010636568946298885,0.012230445418694906,0.06345352734806804,0.053702868182322436,0.07399060171440894,0.11822242787886922,0.10577445841031026
ItemIDCount,LCS-Ponderado,30,7,0.023213140706197843,0.034331836843658,0.03144222905683931,0.07587011479647733,0.07666337194574024,0.08529110317181704,0.14278085951700362,0.1588887583499006
ItemIDCount,LCS-Ponderado,30,10,0.02610990018856226,0.037724312092713874,0.04465438450712319,0.09379683270060674,0.08485751572879387,0.1098417863338881,0.1876026440987185,0.22355043891618193
ItemIDCount,LCS-Ponderado,30,0,0.015873622092651966,0.011694279225043106,0.019205258134368092,0.03451065035386891,0.052982046645102907,0.038224286473707424,0.07941425071990255,0.13918390887656218
ItemIDCount,LCS-Ponderado,40,2,0.0034640034868084297,0.004282124484702928,0.008882703086493051,0.020095831332380274,0.04021390514291261,0.027096900789180176,0.039164194325455495,0.04966991553413227
ItemIDCount,LCS-Ponderado,40,5,0.007755204873602827,0.009571948475154954,0.01086484723791203,0.03666843809491493,0.06886659539585144,0.04746100831072183,0.09847777230243251,0.12289095677584023
ItemIDCount,LCS-Ponderado,40,7,0.02689173646629569,0.011776098379309066,0.013448826802398861,0.06948603176551651,0.09377573507417587,0.06192843780167596,0.16371402113993488,0.17338646142006284
ItemIDCount,LCS-Ponderado,40,10,0.03413315620958431,0.02811040872699568,0.024645686496174588,0.08597333956845583,0.10809363113641068,0.12862875346430488,0.2129796029773095,0.2599495461461182
ItemIDCount,LCS-Ponderado,40,0,0.015799163940429645,0.007249117711935834,0.011490561091052334,0.03755193689312308,0.05153652266954112,0.047642810309706136,0.09761741955467929,0.10935252425575484
ItemIDCount,LCS-Ponderado,50,2,0.00424911320635841,0.0032542366923706653,0.008641213237592246,0.03267525890104567,0.02607137501222609,0.04634485834074103,0.0458231911395378,0.10204739582766956
ItemIDCount,LCS-Ponderado,50,5,0.013214175499639528,0.007555156716798539,0.013829993267551226,0.06463964131439473,0.07090924743066498,0.08903064295414745,0.08626371824511958,0.15184156737744184
ItemIDCount,LCS-Ponderado,50,7,0.024925600960381926,0.013703042765637448,0.026018167560670713,0.09750934010961126,0.08453414000456848,0.09925048706392764,0.10687670973738417,0.29025217803286407
ItemIDCount,LCS-Ponderado,50,10,0.03025609788218415,0.0256820797106607,0.03900045838112917,0.13399268353899385,0.1263771640324277,0.1609083554133738,0.20091897717596102,0.3767614402587851
ItemIDCount,LCS-Ponderado,50,0,0.015028239793091744,0.007013155024010324,0.013555694880027835,0.05256875367362461,0.047698435234694726,0.11770548247831873,0.12297168854493754,0.16263066163511644
ItemIDCount,LCS-Ponderado,5,2,0.005300281241303923,0.00747182824710876,0.0012350878862475167,0.03003165996605424,0.024914931246262928,0.04034863064238808,0.04470422854001373,0.0457240965488766
ItemIDCount,LCS-Ponderado,5,5,0.013395283402743093,0.010267351334308575,0.014025492150903552,0.04679294887440499,0.049182010143664315,0.05778181776251956,0.08846467829207279,0.13097759290834812
ItemIDCount,LCS-Ponderado,5,7,0.014759213866217681,0.012648363663615426,0.015252906635053602,0.06299008311871035,0.07320381580490701,0.07131796974768478,0.11605139803925317,0.14356009184303758
ItemIDCount,LCS-Ponderado,5,10,0.022086246194686875,0.01372188442967262,0.021292228806510965,0.08103782490247247,0.08443834504825051,0.08456181192501551,0.1574355977791899,0.18795492254232393
ItemIDCount,LCS-Ponderado,5,0,0.014626528865934074,0.00794632543521518,0.01311090277647806,0.04032827396877138,0.0471838165853154,0.053007553331622145,0.07167878987005849,0.08348358834071029
ItemIDCount,LCS-Ponderado,60,2,0.00554457627347502,0.008103202445655227,0.028131995831247515,0.0334123796423054,0.03155363577231944,0.05009780084539395,0.029418265010809387,0.11945282180160136
ItemIDCount,LCS-Ponderado,60,5,0.013336116703905034,0.012220610222372254,0.035112521896381414,0.061629066620770265,0.06209662012007221,0.08291911337801806,0.08430219305598885,0.2314678685545875
ItemIDCount,LCS-Ponderado,60,7,0.0189041327192866,0.016304319362465056,0.04310633826131269,0.0772595542450773,0.07502215028948082,0.0965846583471556,0.10976856721192177,0.2920852321202661
ItemIDCount,LCS-Ponderado,60,10,0.028454621124704822,0.0359066124784057,0.06574453488060815,0.12987947205555117,0.12192543898569899,0.1455772778815768,0.1655494582692404,0.4179428178706428
ItemIDCount,LCS-Ponderado,60,0,0.013812379645482816,0.016014641730287174,0.049762958225924775,0.057149134505864986,0.060065413710532735,0.06672268565073429,0.05179398706843608,0.15675581159216928
ItemIDCount,LCS-Ponderado,8,2,0.004750064839478215,0.005540364331091495,0.0062104040243316175,0.02132772252896805,0.0204538169813944,0.01830441286538653,0.05179087147009059,0.04387370897016375
ItemIDCount,LCS-Ponderado,8,5,0.0105168544958202,0.010588708514990813,0.020915373293743378,0.05307845723923557,0.05757079510800298,0.04724281946280915,0.10683103954337655,0.12255505103200491
ItemIDCount,LCS-Ponderado,8,7,0.02001748565069132,0.013805739610452325,0.021377834884531495,0.08335637256605163,0.07370120186566496,0.08009889087326479,0.15149044656632998,0.1404052201807336
ItemIDCount,LCS-Ponderado,8,10,0.02308205012635354,0.015042052711628414,0.02808476502838446,0.10183767354325934,0.11134150288929556,0.11212895148394544,0.22777705288911015,0.1872065651883529
ItemIDCount,LCS-Ponderado,8,0,0.010246934842407823,0.015077645875273514,0.011540231970299741,0.04830217828741814,0.03791208961952727,0.04822114772473719,0.09501708854888762,0.089607591308273
ItemIDCount,LCS-Puro,10,2,0.003415395190985742,0.003350793952564983,0.009323861740905142,0.011007038537834543,0.015681977038143145,0.013265868493136167,0.01863588804768965,0.06923713538316563
ItemIDCount,LCS-Puro,10,5,0.010455421387881577,0.004351295165626936,0.03564560404403072,0.038523375131986594,0.04500359184658044,0.034574541398303606,0.07689207209910119,0.14633994891976776
ItemIDCount,LCS-Puro,10,7,0.010497699140637827,0.004908960092062625,0.03914268031156163,0.05065626607296869,0.06475463942861445,0.05351092280603706,0.1002425897805467,0.18620892630621858
ItemIDCount,LCS-Puro,10,10,0.011998586704456925,0.017925932941911166,0.04287497216698467,0.0574144830538173,0.0694513111086901,0.0732447998142923,0.14538062140066688,0.2109312911016273
ItemIDCount,LCS-Puro,10,0,0.006542681006376898,0.006168066618305296,0.03174960519431345,0.022753686977344558,0.0359150060101799,0.039799495695255704,0.0694754243049157,0.100264121526756
ItemIDCount,LCS-Puro,15,2,0.006222531744905472,0.0070395712437838175,0.02561320573615109,0.018301819675566808,0.026472200137787633,0.012579781950544225,0.03616185105331661,0.07879630605254535
ItemIDCount,LCS-Puro,15,5,0.011932042892491041,0.009294741172931904,0.030341801417088123,0.03336871280629051,0.06419104698329565,0.028755262075488876,0.10361859060927264,0.12243090300700246
ItemIDCount,LCS-Puro,15,7,0.014420998399587916,0.012351114394302259,0.03605605904507345,0.06910707069864211,0.1068212459473071,0.04833199314305911,0.15972281376492195,0.14471831103702032
ItemIDCount,LCS-Puro,15,10,0.017837091703613715,0.01310198627994131,0.0447657652094381,0.08277573310670078,0.12191120845318294,0.07472922509095682,0.17330676836504513,0.20120617309183553
ItemIDCount,LCS-Puro,15,0,0.011164853696984355,0.010157508643654806,0.02730215298929828,0.03519315955249418,0.04996146164707612,0.023859979778912598,0.0694627137757153,0.10497820946846939
ItemIDCount,LCS-Puro,20,2,0.00854932218934273,8.520724109817044E-4,0.021467003650537955,0.01590961867766048,0.03204917170173588,0.021707566047124708,0.03528359556031459,0.10001397945837458
ItemIDCount,LCS-Puro,20,5,0.01499698293346456,0.004186648922240566,0.027615596608431582,0.042325392054793694,0.04475810220550413,0.033246420971089506,0.10051549090835267,0.1312556123053166
ItemIDCount,LCS-Puro,20,7,0.017026529356267993,0.011824175835098595,0.031232849879363103,0.04666032378553198,0.06732314735870464,0.0447263902504034,0.12257357768768459,0.15148308177308284
ItemIDCount,LCS-Puro,20,10,0.01853648354836623,0.02511849079063049,0.043621200545117624,0.058817147441689706,0.10231547848729561,0.07338548428777884,0.19099186895455283,0.19100396300742983
ItemIDCount,LCS-Puro,20,0,0.013216275824001995,0.012864989644729645,0.026577464960134307,0.020217049844249633,0.04670975882767259,0.029962391339591075,0.05371174313416731,0.12172063104408033
ItemIDCount,LCS-Puro,25,2,0.003177812683974957,0.004640332761730747,0.021534202258410545,0.01717929052795024,0.018751382511694472,0.01636395007731203,0.03729853228337911,0.04772424726311844
ItemIDCount,LCS-Puro,25,5,0.014603512485860252,0.01312756846398817,0.0372987721219569,0.03825261510643769,0.054846135648225346,0.05258961171342226,0.07623968973902445,0.1493269131216457
ItemIDCount,LCS-Puro,25,7,0.015303548330803617,0.017286587741669288,0.037436502906669625,0.048592314250399594,0.07630012611977516,0.07137778777404356,0.09020115238252503,0.19539880384568933
ItemIDCount,LCS-Puro,25,10,0.017496089632314624,0.029046547749662324,0.05211841720920597,0.05834622907566511,0.11920441027885151,0.09518270940800563,0.1408354714792117,0.2264132150846144
ItemIDCount,LCS-Puro,25,0,0.014078458791227662,0.011163827030912241,0.037691812807776365,0.028213077001741322,0.07622382768413309,0.0466573330303955,0.06452652701832683,0.11986752442399552
ItemIDCount,LCS-Puro,30,2,0.004039023759153852,0.0019774524178235086,0.012852218331697146,0.016229850188705437,0.043614414235567875,0.019534959434266586,0.041302669924232066,0.058725874458378874
ItemIDCount,LCS-Puro,30,5,0.01879645927347913,0.011403175891318083,0.03625219558782232,0.03646144028499257,0.07009578273792591,0.03961592688785516,0.07700026267903817,0.16245544544544205
ItemIDCount,LCS-Puro,30,7,0.023053633556897817,0.02039538413200128,0.040717825764511315,0.05123983987253004,0.10942239517505382,0.06780840045551324,0.09319820197969247,0.21192678244663923
ItemIDCount,LCS-Puro,30,10,0.025351843104216405,0.02694340122591245,0.05401597093640462,0.0636937949662254,0.12294742158167977,0.10756367595723657,0.14126411069917227,0.26363551069622804
ItemIDCount,LCS-Puro,30,0,0.015015071817369406,0.007951698614189508,0.03200227791768431,0.03181358795589337,0.061825076146541334,0.05915874485104985,0.06062635856578107,0.14964646021442068
ItemIDCount,LCS-Puro,40,2,0.005394885713269829,0.0017858332710565163,0.010632398690701367,0.025303144230477404,0.02778210764154105,0.029036951012945875,0.03357183647199833,0.06354089846573249
ItemIDCount,LCS-Puro,40,5,0.008749853228010394,0.006128245803409789,0.022648877337011764,0.03933445017944918,0.0829211867152353,0.06280926195172545,0.10994518618602789,0.16709016342235192
ItemIDCount,LCS-Puro,40,7,0.021313161243303926,0.017291003727814763,0.028266718528210014,0.0450737035388865,0.11518374183863572,0.09391326152680954,0.1420549420277694,0.20426725496281734
ItemIDCount,LCS-Puro,40,10,0.02906864242117896,0.03292457096935514,0.03868488363055776,0.06698072433725047,0.15292868714985786,0.1400373135864778,0.18560316099863128,0.2801907445862177
ItemIDCount,LCS-Puro,40,0,0.015083744735730608,0.015622083788144942,0.027424572675368675,0.021311520759877516,0.05796693513102058,0.07559886800059884,0.0945423017120205,0.10169445080085654
ItemIDCount,LCS-Puro,50,2,0.005247412486389117,0.0014766786014367306,0.011932776315686056,0.03782231017809174,0.03221301698407339,0.04430216870296191,0.03721443468963983,0.11098736738459467
ItemIDCount,LCS-Puro,50,5,0.012909543836254833,0.005112508939150419,0.021104717869636747,0.06955355957876574,0.051446855367227165,0.08215509767621071,0.11543494607048924,0.1630785702864922
ItemIDCount,LCS-Puro,50,7,0.02043467756754984,0.01790344450298767,0.03795698769659058,0.09289081029828444,0.10323590961414546,0.12361493286248265,0.13838958791136488,0.18994347527652689
ItemIDCount,LCS-Puro,50,10,0.025303531711481014,0.02124068707406722,0.06463680999468781,0.10988663322815524,0.12485400713652786,0.15935225350597412,0.19938815008196176,0.33580342545429254
ItemIDCount,LCS-Puro,50,0,0.00962379161163724,0.010863540664161585,0.03629529368234649,0.049644203496203534,0.05046488461166554,0.08386374341007177,0.09371852854697331,0.15245908404127842
ItemIDCount,LCS-Puro,5,2,0.002639805513821262,0.0026155702396107464,0.004553589711152133,0.012232524345669144,0.010992963790845564,0.01081302091365001,0.025716765621851795,0.02927807538517472
ItemIDCount,LCS-Puro,5,5,0.007932114420960533,0.0034660632114446696,0.012484974762661919,0.0287528262676898,0.039800542827620494,0.039214935459457444,0.056957687689102136,0.047946538117466915
ItemIDCount,LCS-Puro,5,7,0.008039691300190955,0.008544757878125614,0.014166717056289628,0.0315050707101414,0.05227774386604684,0.04818760911903375,0.067395412113207,0.08335709393947005
ItemIDCount,LCS-Puro,5,10,0.008437976040903628,0.009847766310535248,0.016735212455193646,0.056687343486449486,0.05974198102837228,0.07985515549420424,0.08885802539909973,0.11688952426561876
ItemIDCount,LCS-Puro,5,0,0.004453106562683004,0.0031473247870635684,0.009694904692646115,0.02046167457126482,0.019999152485773643,0.035154835176571066,0.04031018046831695,0.053630869907234584
ItemIDCount,LCS-Puro,60,2,0.004712260083647307,0.00636665415155898,0.019215999124686266,0.026525847271340598,0.027778475688238047,0.03721083077319942,0.027791597448578544,0.1128217529354643
ItemIDCount,LCS-Puro,60,5,0.014894167239621713,0.011225701977051045,0.02878094428774935,0.05201362231411117,0.0705955430569372,0.07821374423182234,0.10707047997407058,0.2221168157990673
ItemIDCount,LCS-Puro,60,7,0.023792089019568197,0.02137560224062499,0.048093673758280324,0.08128705304188016,0.08878166265458289,0.08882017719327942,0.1518929476730935,0.2592372663059887
ItemIDCount,LCS-Puro,60,10,0.02526159516230269,0.03610947966201841,0.07894811330603738,0.11656050914850823,0.12736738502952,0.1560631857814888,0.1818305243336888,0.3449224590695167
ItemIDCount,LCS-Puro,60,0,0.008360695228696537,0.01596791257726267,0.03227049767689477,0.04640770488101283,0.04855354092483874,0.06653683390166482,0.08284790292267205,0.21159916406277202
ItemIDCount,LCS-Puro,8,2,0.005485879352088554,0.0029445951133630485,0.025748769748665443,0.017660145595550635,0.010824447656530295,0.012505801943068596,0.032580376065027054,0.08442900002055016
ItemIDCount,LCS-Puro,8,5,0.0069534814111674136,0.004768465424000492,0.035035382008270055,0.03796658431020834,0.04577094933880363,0.06186582491648063,0.07048574624588833,0.13702471582811765
ItemIDCount,LCS-Puro,8,7,0.007874672964230178,0.005379856416597731,0.03558689516955374,0.04148439929141086,0.0584831486790004,0.0692170008841924,0.08095690703436038,0.14809760756768592
ItemIDCount,LCS-Puro,8,10,0.015430770590261496,0.011518260407187463,0.04086814428206324,0.05481908206835242,0.07947278117211756,0.09485274164054361,0.11909899047287881,0.17117780834039434
ItemIDCount,LCS-Puro,8,0,0.00635705686384129,0.006135748831594973,0.029217949816714127,0.014916508722162231,0.02187004456793505,0.04168968839469025,0.04180420597013698,0.09904223714488489
ItemIDCount,LCS-R,10,2,0.004393941217404295,0.005698724763433334,0.00415975973458929,0.017093641119374423,0.025529906895035117,0.027383788092452836,0.042000277668341954,0.050490478961309634
ItemIDCount,LCS-R,10,5,0.01072896316689853,0.008881776395305203,0.024277642645612402,0.043720558256058514,0.060109088618791766,0.05120463805474515,0.07287565364810976,0.1293319696385689
ItemIDCount,LCS-R,10,7,0.014785501017143841,0.009702261595000865,0.02495028556823543,0.053966804768310096,0.08293164501050543,0.06538086144922631,0.09434989449036582,0.15662345148025522
ItemIDCount,LCS-R,10,10,0.02157684314385182,0.015507332666695198,0.029294247580026547,0.09160734613634586,0.10077262683030365,0.08699318918301815,0.16937303784986452,0.20044968433442795
ItemIDCount,LCS-R,10,0,0.010198940054974952,0.010627140724172724,0.017401588462433136,0.029012979903480316,0.04581463396830335,0.046889613732563,0.0776992050362474,0.09288057278102867
ItemIDCount,LCS-R,15,2,0.0016491712143599027,0.004720837104829237,0.002660500291687136,0.022605629017348736,0.03825519078774507,0.02435507526351893,0.02973451091250453,0.04975955602219421
ItemIDCount,LCS-R,15,5,0.007577897515891184,0.006527521152362657,0.011996975533352014,0.04134878666858243,0.06615559462011497,0.04119134175582487,0.07623210950634021,0.12464379861418298
ItemIDCount,LCS-R,15,7,0.009402134377144478,0.012426756077435215,0.02458317885405431,0.052632719083815824,0.08647894898699567,0.06183372263739366,0.10295796061912957,0.18741817160859656
ItemIDCount,LCS-R,15,10,0.015606657116516407,0.0152237602534862,0.026698692826030216,0.06604783917364299,0.11760747508280918,0.08664159030978133,0.134380507405867,0.21822409645803828
ItemIDCount,LCS-R,15,0,0.005720987878553616,0.006417968043784705,0.00748910475283987,0.02799580893973576,0.05569207262537326,0.035185537992249175,0.07280072370454782,0.10554216634229212
ItemIDCount,LCS-R,20,2,0.0030411599488683223,0.00473533780370821,0.008777001156781816,0.02348386431368535,0.040521803860868205,0.02440765734461431,0.03184610076514207,0.06837466487451889
ItemIDCount,LCS-R,20,5,0.008224735946783317,0.006631557746179609,0.03736335832320355,0.03834439880133372,0.05818135738051593,0.05179041935975554,0.07701809418107076,0.16557177330876038
ItemIDCount,LCS-R,20,7,0.010243078714594445,0.011221088308917123,0.04881462668906969,0.06035062415906576,0.06117316591494067,0.06668671059618492,0.11552147016158429,0.1962282347936948
ItemIDCount,LCS-R,20,10,0.014483851558233353,0.014109992105507792,0.061276595872121614,0.07745616815856045,0.1157886020149359,0.08246339519485159,0.15526767232945907,0.2420797061895254
ItemIDCount,LCS-R,20,0,0.005991114178150687,0.006724562251406083,0.040279813747954946,0.0388604121431992,0.06340996508560853,0.04584581591639358,0.06170662681391532,0.09197703082391065
ItemIDCount,LCS-R,25,2,0.0028628332963319945,0.0016617321853232005,0.005080185262262411,0.020454689312493283,0.03703516584837272,0.023779830026727344,0.03198237802713175,0.062238533963754866
ItemIDCount,LCS-R,25,5,0.011626810101517874,0.01754899396149917,0.02069465355277359,0.047213813294965386,0.05427162343541002,0.05632766780488186,0.08802144883087673,0.15808282703078863
ItemIDCount,LCS-R,25,7,0.017000031804916597,0.022095918477622187,0.04553368658719065,0.06159166246635861,0.06961821238959763,0.08151199106281701,0.1240587540345307,0.18921307713432878
ItemIDCount,LCS-R,25,10,0.024430333017187385,0.022876371775515766,0.062013942596509344,0.0894005851842109,0.09862756306552223,0.12995522685627792,0.1870650974754579,0.26107135154030964
ItemIDCount,LCS-R,25,0,0.01421037041029274,0.004072558440024317,0.016274239874878985,0.032396020212682584,0.051599699225055216,0.04683281371675931,0.08774573085151796,0.10430053436608668
ItemIDCount,LCS-R,30,2,0.0032522549529780606,0.002082298419739461,0.009589689028195413,0.016353072160633964,0.03320354078403169,0.025697246367269028,0.03607823548627443,0.05595632249756518
ItemIDCount,LCS-R,30,5,0.01574107190838225,0.018400111508358498,0.016238184145031073,0.05333055200235122,0.05278331449154232,0.050058840954797006,0.0833645499566926,0.10762425904168693
ItemIDCount,LCS-R,30,7,0.022419540463339035,0.03306366243392307,0.03746377334612887,0.06757558080132264,0.07976572544778149,0.07893361095431707,0.13204775241651634,0.1725721585312909
ItemIDCount,LCS-R,30,10,0.025377432554781882,0.03501586799017618,0.05162065526991721,0.0908486732901269,0.09683641019984461,0.11190157276275073,0.1854691772040459,0.24441525690778185
ItemIDCount,LCS-R,30,0,0.016600698423346133,0.004754133271808672,0.019680941644556558,0.04885267904874517,0.042978566698319925,0.07210907494405713,0.09897424910355694,0.10422198607700311
ItemIDCount,LCS-R,40,2,0.004157820155017073,0.001660403608645427,0.008754753758850646,0.01620767016664794,0.03811137371361342,0.026215645686183123,0.05101568283847208,0.06945548886129566
ItemIDCount,LCS-R,40,5,0.007140725930260914,0.007030405898284886,0.011476387935341958,0.03668762093819806,0.07111937995827632,0.05731536773620251,0.10253291400729717,0.1400223967461752
ItemIDCount,LCS-R,40,7,0.02507446386364021,0.008363171988399153,0.014740982687427708,0.06839766892236433,0.09703694847690694,0.07393887848623296,0.16108282060254475,0.18472358838281724
ItemIDCount,LCS-R,40,10,0.03203161305725528,0.028575206877006685,0.026997001171519572,0.08562155949653469,0.10930545915756414,0.14349335996560905,0.2183875694151374,0.27353494912425275
ItemIDCount,LCS-R,40,0,0.017956553997518634,0.012269535393857677,0.013121761650168545,0.03409875018297567,0.051269380963117034,0.04899418119921089,0.10189496155891754,0.11126144195910957
ItemIDCount,LCS-R,50,2,0.005054662378324192,0.001088572668401744,0.008596618424201275,0.0293026171982009,0.02452334574754543,0.043377189313434844,0.05657230385738885,0.10769876336750778
ItemIDCount,LCS-R,50,5,0.0128561683953741,0.00486644186975093,0.012933917393162606,0.05643277433331527,0.0747354399318848,0.08503581546822624,0.0989569189706008,0.17234668929755736
