recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10
Dominance,Levenshtein,50,7,0.003836471873657602,0.00940369103655944,0.0047816386243078835,0.016039731626058783,0.02517142420240152,0.03003036667170361,0.03578020971584887,0.04246368561038191
Dominance,Levenshtein,50,10,0.004131852874255138,0.013147835027220332,0.007428662731177617,0.01783609496452476,0.02755295081060351,0.036585614175577034,0.04071330413259841,0.0580848714690138
Dominance,Levenshtein,50,0,0.003956109971175027,0.008983587425845723,0.0038665178049193463,0.011592170685829007,0.014425469653407071,0.022147758337617392,0.018166187965041932,0.022168027820363038
Dominance,Levenshtein,5,2,0.0012924223266053256,0.0033912347919497292,0.007698511718997638,0.010373688522051899,0.004796894482638421,0.009358970862025225,0.012639623012904508,0.013449290203064035
Dominance,Levenshtein,5,5,0.007650686130258863,0.012077599523622095,0.014491769324325197,0.026645936482339726,0.01889057580255655,0.020355042015782136,0.03378765901498073,0.03889035268612031
Dominance,Levenshtein,5,7,0.008846761949728797,0.013017493637853159,0.01840879993750947,0.028894589744950336,0.02344415718568151,0.02784049053235184,0.03991619512182631,0.048016078172900684
Dominance,Levenshtein,5,10,0.010525689114689275,0.014863843153865087,0.022513523058573272,0.034384718434934666,0.02936046027258708,0.039093915901442275,0.04829657121307674,0.059839562438945934
Dominance,Levenshtein,5,0,0.0022884907360268547,0.007547321329787601,0.010023475801753152,0.014722651836333324,0.01279583953391352,0.015683030139733482,0.023794996210692664,0.025767195112412315
Dominance,Levenshtein,60,2,0.0035104412524729375,0.00470476205879151,0.0024134118897565244,0.005032168386460349,0.0011027987071965334,0.004340950367413932,0.012322026270298898,0.012687467273172898
Dominance,Levenshtein,60,5,0.0038967025915160837,0.004786998900896774,0.004400447363478427,0.00960897045557061,0.02199091075680501,0.011407946288465177,0.02224105645449483,0.02657793462864549
Dominance,Levenshtein,60,7,0.004345375119326561,0.006202581250474854,0.008829063931734429,0.01762541913056972,0.02551873019804322,0.020765472916090058,0.029996513786457717,0.0345411887680901
Dominance,Levenshtein,60,10,0.0047263608144958455,0.012927100889246314,0.013307016783732742,0.021131554593829066,0.037127481330650774,0.029463314899372903,0.038512387813913626,0.04677926471062873
Dominance,Levenshtein,60,0,0.0016706804157364575,0.005851971894653719,0.0035531406943645335,0.008180025852802373,0.00919377991514965,0.007471820093940074,0.014485855920721765,0.016984828826430935
Dominance,Levenshtein,8,2,2.6623466325082575E-4,1.387752772658925E-4,0.005553094137812323,0.010245197769932452,0.011810646004010663,0.007294575431305666,0.01656948887686986,0.009965763120506616
Dominance,Levenshtein,8,5,0.0022069191942627516,0.0045155462338307886,0.019937034875051798,0.02262459980279537,0.01666319724533206,0.0191806183350362,0.03749560932545313,0.028371723985278093
Dominance,Levenshtein,8,7,0.002658617734170534,0.012673081900667288,0.023161793301720874,0.04058912672520091,0.03370235953884873,0.029222658281127467,0.046321587234844586,0.05333281829064195
Dominance,Levenshtein,8,10,0.006383475572291197,0.018253600385646166,0.028036926679168198,0.044368103580558,0.046439350266786666,0.03799124721852678,0.0558317180029209,0.07043778944161526
Dominance,Levenshtein,8,0,8.788593546731033E-4,0.006826293075630496,0.008653535158209158,0.010294754473463038,0.02203792044167974,0.021077849719618867,0.029332550805974526,0.018198207192272164
Dominance,User-based,10,2,3.4690550944163807E-4,0.006718290407648276,0.0018117005047801056,9.854818072435846E-4,0.0032405656127743234,0.008964779963924988,0.01402398541135737,0.007351486284320568
Dominance,User-based,10,5,5.68126691026921E-4,0.009453040963079477,0.005140678021854254,0.0077508361283281655,0.008795190272675918,0.015982594438905588,0.02125295199223216,0.025130862559227304
Dominance,User-based,10,7,0.0021540151029631215,0.010098340111971586,0.006534326371586565,0.013029384861191373,0.01352349144012884,0.018473144789780935,0.022977514276011284,0.034907423353952534
Dominance,User-based,10,10,0.0034923395237060908,0.016225653155355065,0.01580329045335749,0.016537990886416633,0.029623821393556734,0.022854934548912118,0.027599028948663604,0.045973504901879965
Dominance,User-based,10,0,0.0024363479113264585,0.010442799525039785,0.005010182887021676,0.002249021049849708,0.008503901396883305,0.014056000319967258,0.020179245084136967,0.015233872457719478
Dominance,User-based,15,2,2.1997819480428315E-4,7.115368828758094E-4,0.0045453786004174684,0.0028357575845140205,0.00984359731002931,0.011335517495220573,0.009685648944020665,0.00669230262090432
Dominance,User-based,15,5,0.0035153278934068003,0.005553528279373682,0.008460128295500047,0.00975460478008796,0.025484806622912064,0.01603463852307844,0.020137065886883097,0.016365164235045766
Dominance,User-based,15,7,0.007323268901258979,0.00940853090410222,0.009527844532929191,0.010768372822480327,0.0355727234140841,0.021309886197837736,0.021835904640125116,0.024097774384508136
Dominance,User-based,15,10,0.009043921593590215,0.015994250131632165,0.010173126039135554,0.02120171000870483,0.04196194984348628,0.031479521117347344,0.027128323297582156,0.03680335937017958
Dominance,User-based,15,0,0.004817980529095654,0.007862697265707869,0.007048348367094797,0.006983430247987776,0.01793586348293962,0.015173244611872307,0.008107205667880837,0.01956087973531143
Dominance,User-based,20,2,0.0034282264440771803,6.256085694177853E-4,0.0012728548998583718,0.001068559660955636,0.005493294332096243,0.007070670753491942,0.00953792061594494,0.0044243864598518005
Dominance,User-based,20,5,0.00492832861218688,0.006130563879536454,0.0058153454811920415,0.010413099314072936,0.01796555201088684,0.011430176132371904,0.01670497179107446,0.012769092367888694
Dominance,User-based,20,7,0.0053166585736550065,0.006890007549331038,0.006744228914272333,0.01110684576553134,0.019506284117846908,0.015945960265887422,0.02106821185571306,0.016336015406159796
Dominance,User-based,20,10,0.005453633639271804,0.012139698334736108,0.01001501094592756,0.016484471102022256,0.023857584608058664,0.027244296179000965,0.0282158409258764,0.021828712496834088
Dominance,User-based,20,0,0.001544882833482314,0.004876497660214834,0.004254891631241069,0.002140174066480287,0.008260556482051104,0.010810929068270737,0.008295975389332152,0.0071180140999791445
Dominance,User-based,25,2,0.0013761067743653013,0.0011656832238166961,2.8695183543179744E-4,0.004259385057786228,0.002719437331596173,0.004250536185506335,8.033784875844029E-4,6.726226129409264E-4
Dominance,User-based,25,5,0.001664616882826883,0.002627994256123763,0.00431719870009514,0.009952272899207727,0.018278281156103388,0.01306189508461608,0.005710116185492255,0.012780686463660327
Dominance,User-based,25,7,0.0018750273247882551,0.004222128802714337,0.004498264221142838,0.014190196230527046,0.021180490748849718,0.01582328326692119,0.012099551698255396,0.019815849058196916
Dominance,User-based,25,10,0.00225046843292725,0.004601934767991671,0.008565297939563973,0.017818271168422252,0.0281497703515135,0.0280589298388828,0.018628173871537056,0.02662119309910366
Dominance,User-based,25,0,0.0020814154688067505,0.0021990055014564193,0.0019007818131682027,0.004605636264786899,0.005348726860164416,0.008813195081179817,0.004273078276720707,0.010925419171798388
Dominance,User-based,30,2,8.235162126979997E-4,3.2178463927614047E-4,0.006866091691793558,0.0015873973584984912,0.0017920614235732988,0.0030885174814198773,0.006540715816963625,0.002741481514874182
Dominance,User-based,30,5,0.0034549177485513833,0.0014270190581253952,0.008767256934253568,0.01302654969123046,0.019014783782811483,0.01197068389664994,0.015004306470416881,0.021619432628870863
Dominance,User-based,30,7,0.007008278403030976,0.004874834113403923,0.009878750405940712,0.01393703681211209,0.022168325744380723,0.01859515035611805,0.015892855787685015,0.024985331236783242
Dominance,User-based,30,10,0.010841218178379623,0.005246908998948262,0.014000709144915604,0.016089008853936746,0.02725135743608409,0.02187929124448424,0.022330831191581538,0.03470201755746196
Dominance,User-based,30,0,0.006878121383050098,0.0013998002951867078,0.008141184788790622,0.008631108689463105,0.007691342846149035,0.006288791597912415,0.015811608582694245,0.009821372891772893
Dominance,User-based,40,2,6.440234291042413E-4,6.25E-4,0.00397245001530436,0.0015522372035872525,0.0039426890981481616,3.558807781723271E-4,0.008777991677401875,0.006948538833836928
Dominance,User-based,40,5,0.004947421028253542,0.0031559371600455655,0.004334436632993924,0.00692912164043633,0.01691861819131008,0.0026430487176756254,0.015586602537305823,0.00952997599264241
Dominance,User-based,40,7,0.0056090529624196655,0.004292585183328656,0.007869624483740092,0.008755344312250892,0.021070399137173724,0.010709513363326215,0.022519169846494498,0.014703225987959978
Dominance,User-based,40,10,0.008381940731990934,0.005104101426702191,0.010457517769003062,0.010196102346766076,0.029969596677279026,0.018342396703618563,0.02959422055022323,0.01764259633309643
Dominance,User-based,40,0,0.0032161312981666378,0.0011800983040242022,0.002139617815646791,0.003915640081613821,0.004969457495124705,0.005314375865400088,0.010697848866773343,0.013663674926986571
Dominance,User-based,50,2,9.656185735340314E-4,3.472222222222222E-4,0.0012467468063089712,0.002449833895613129,0.0032953290248537836,5.758980497178202E-4,0.009861274656137274,0.0032214319532070483
Dominance,User-based,50,5,0.002054903388620163,7.671008176222309E-4,0.0015277403563317086,0.012223351481932694,0.011936884400614942,0.008027829755705686,0.01827184149887299,0.004679580833135011
Dominance,User-based,50,7,0.009172172178717963,0.002011234441900709,0.002369077639176923,0.017990705648004465,0.021168107102126698,0.012680520249789027,0.02679173564171003,0.006904600943113047
Dominance,User-based,50,10,0.009569174506708378,0.003651213837080794,0.0038599136668568887,0.02217496576910392,0.025613599654809135,0.015290767393526007,0.030460545763452546,0.013776517037047301
Dominance,User-based,50,0,0.004221435943893298,0.0013209392615490384,0.002249644083443853,0.007794311898387149,0.011245760422834422,0.007025558764123476,0.013987327507567078,0.004615633256511176
Dominance,User-based,5,2,0.0024054521593891674,0.003313121049707726,7.293600241780791E-4,0.0029084849878136428,0.004007625730610593,0.007332344523776703,0.0035344213757459953,0.010335329518885439
Dominance,User-based,5,5,0.0036001533652166994,0.013487128176935103,0.0020553921553511903,0.004866558359187505,0.023722385928419496,0.012103701077219996,0.014070342323216481,0.03001935104578467
Dominance,User-based,5,7,0.004447171677482579,0.01452489745131152,0.003185882265958067,0.0083638692354817,0.026351699599263038,0.02742222834652742,0.017654734273795585,0.040963300835643014
Dominance,User-based,5,10,0.008736696188951992,0.017687302516199776,0.008473275130016618,0.011381194304621745,0.028482451859194097,0.04384994613290024,0.02881235707827661,0.05487720702083444
Dominance,User-based,5,0,0.0035052213675344987,0.010540441104754652,0.0020730540462911657,0.004627991114544688,0.009728512980172176,0.008381166249534425,0.010983541684112984,0.018926333462409815
Dominance,User-based,60,2,0.0020883565207643114,0.0,0.00404875441586071,0.0034126408942549273,0.0035500443060537206,7.024742454679539E-4,0.0032852423478797314,0.005375836192459931
Dominance,User-based,60,5,0.0034879722386560344,0.0010383452043157052,0.004260707900710344,0.007868918623729227,0.008689291747690361,0.0014440351156629761,0.012167794332364331,0.007634717099463338
Dominance,User-based,60,7,0.004373267426116576,0.0012612978875529302,0.004454895956001122,0.010245876592334665,0.016359228986885667,0.009044737905298757,0.016168693731995448,0.0137383932878885
Dominance,User-based,60,10,0.007744448051104702,0.001857962297831148,0.007009343571893549,0.013438632669665449,0.022202809547390786,0.015565107491548387,0.02104088590284911,0.021237745060419387
Dominance,User-based,60,0,0.002413801937544222,9.63813756691188E-4,0.005753769280441242,0.007473771286929929,0.00793273074708071,0.002635467069896683,0.010434171316535961,0.011699461846342558
Dominance,User-based,8,2,1.064229221019841E-4,0.0075718628307695724,0.001842043487332306,6.2263423964006E-4,0.00714059905256757,0.013744600104954506,0.007425759428044014,0.014396659102842104
Dominance,User-based,8,5,8.243829842610136E-4,0.011441450857227274,0.0062368361172683755,0.004156237294217125,0.019259820939794264,0.018092236227416323,0.01658480634154512,0.03362004620646747
Dominance,User-based,8,7,0.004598802339016578,0.015907356373358217,0.009255655101287183,0.016065039316483978,0.024669144785663403,0.01978218023195252,0.021507689317724458,0.03824096059617079
Dominance,User-based,8,10,0.006051477206742163,0.018727732949620966,0.010278142097528462,0.02144289164267664,0.03046822148340146,0.03018200367824397,0.02991196374948064,0.053090784733820895
Dominance,User-based,8,0,0.003304989693172737,0.01287438037731281,0.004550942778996601,0.006829399362669219,0.018546598287334064,0.016852948364958292,0.017514904270039718,0.02879515811829479
ItemIDCount,JaroSimilarity,10,2,3.614597517415586E-4,5.287205905861715E-4,0.007116291675736245,0.013208080970285644,0.0019178258780830984,0.004221280357818083,0.010823731159377249,0.016884715975545764
ItemIDCount,JaroSimilarity,10,5,0.0032116501531467972,0.00121692192859457,0.013788546180585361,0.017805893382036628,0.009529959715461807,0.010667936494116872,0.02650676576290569,0.03340188015366986
ItemIDCount,JaroSimilarity,10,7,0.0037823901641469934,0.0015554390497269945,0.014429925336387109,0.02190386521500021,0.01049908280807032,0.014260279748599985,0.034597190625700894,0.03610431447078223
ItemIDCount,JaroSimilarity,10,10,0.0098693056507881,0.003800457743250707,0.01658158236038507,0.025331034704141636,0.015397354737156643,0.021035323969354196,0.040554992298601565,0.038629433593829185
ItemIDCount,JaroSimilarity,10,0,0.003943408357934905,0.0019274356913318172,0.008405351111748473,0.018915154151306762,0.0052894129751582,0.015532366238119159,0.01967070046637953,0.015985629270509612
ItemIDCount,JaroSimilarity,15,2,3.5714285714285714E-4,8.104825694248939E-4,0.0034910267895327932,0.0012417549778587279,0.002864358847375909,0.005079176812495147,0.00893735660634125,0.014868463611984933
ItemIDCount,JaroSimilarity,15,5,0.003160499459712058,0.0010962217862211712,0.017080767411207908,0.008815728863137919,0.012212960800847071,0.008904981817145146,0.02120031687423714,0.03294314853099011
ItemIDCount,JaroSimilarity,15,7,0.0032093139457582613,0.0017565702936945594,0.022177798131036142,0.01865131042264713,0.013139036355009712,0.012097366127445452,0.02699019076632912,0.04883204141516733
ItemIDCount,JaroSimilarity,15,10,0.007122180863953565,0.0023531358052763405,0.02300437239389772,0.02716824898015492,0.017273066984293386,0.02009675461953869,0.03804173908813461,0.05617376778765975
ItemIDCount,JaroSimilarity,15,0,0.0012510848225972034,0.002373844065370614,0.014274117676763488,0.005583564449287048,0.006000963272458116,0.008693098021001449,0.013231151779456017,0.01658188018338413
ItemIDCount,JaroSimilarity,20,2,3.5714285714285714E-4,0.003591129594550819,0.00297189167528511,0.0015321269161514938,0.002875148166398598,0.0045092800130704614,0.004048560729535393,0.011848381644841527
ItemIDCount,JaroSimilarity,20,5,9.938692468220028E-4,0.0052583021029278644,0.009308866896296942,0.006700567790119261,0.013031902436964345,0.012121597091605289,0.013091125384981164,0.032004233365408745
ItemIDCount,JaroSimilarity,20,7,0.0010548536061274986,0.005381785954102905,0.013486036024754785,0.01365071382691317,0.017736553250121974,0.013429025285743901,0.025818381548803983,0.0431202031768894
ItemIDCount,JaroSimilarity,20,10,0.0039372452056855,0.005510224589156953,0.014392482994963422,0.024095421274294537,0.04033640632934949,0.020784228102836394,0.03689506971965154,0.060047452576849535
ItemIDCount,JaroSimilarity,20,0,0.0019903973541644886,0.003067193814472172,0.005075456126787667,0.004251569857636021,0.010856089351221522,0.008515602292219109,0.01546999343528866,0.02948575818155484
ItemIDCount,JaroSimilarity,25,2,3.5714285714285714E-4,5.169637843123725E-4,0.00293499130628142,0.0051074626350100915,0.002979108791551365,0.003979533065532153,0.002890319896741334,0.012599529033270425
ItemIDCount,JaroSimilarity,25,5,0.0012072589484006806,0.0065782013890108145,0.004578982823768272,0.010913495686687164,0.01920313928648332,0.009701618966594302,0.011261301723075897,0.035320025593223114
ItemIDCount,JaroSimilarity,25,7,0.0012552172221377974,0.00825935513827797,0.009624333455382456,0.016881358568065042,0.02329190200895849,0.01757116438607745,0.021412559029860164,0.04616223983357512
ItemIDCount,JaroSimilarity,25,10,0.0037915423108341876,0.009016286406495535,0.011030685393593549,0.02446126552901915,0.03728777905519289,0.041320009043999455,0.03685549251829152,0.06744292074172359
ItemIDCount,JaroSimilarity,25,0,0.0011968206900068502,0.0046692855459436,0.0037139480958550616,0.008481671651284963,0.01279114316325463,0.007798207254454931,0.014005056653541487,0.02435688402153642
ItemIDCount,JaroSimilarity,30,2,3.928795153504872E-4,4.902943776083768E-4,0.0029849466409293136,0.004997880474625568,0.005933672235357205,0.00621582211981149,0.009548255851917644,0.01570286060544918
ItemIDCount,JaroSimilarity,30,5,0.00641053696265982,0.003587790036278504,0.004980104592258488,0.01825145316640851,0.014722477540146528,0.011282780561087257,0.012565452655191005,0.03480181550884946
ItemIDCount,JaroSimilarity,30,7,0.00860814864873253,0.00876105298958212,0.0052576428720244785,0.031854311726746264,0.035835538565897884,0.015098040664267188,0.024551908445610667,0.03782405258726949
ItemIDCount,JaroSimilarity,30,10,0.008851622724305874,0.01061817648571918,0.010526304838791464,0.035292218362178246,0.03976197805911132,0.027975488329162395,0.032777048089270774,0.048409102146638794
ItemIDCount,JaroSimilarity,30,0,0.006837562431140514,0.005512384424325938,0.004016313113625887,0.012086387184016457,0.005788820718973204,0.01348069226986256,0.021925668968279414,0.02674028968126259
ItemIDCount,JaroSimilarity,40,2,0.001400060908722441,4.4337844817063653E-4,0.004329171896504344,0.0058567808393021805,0.018197175543083418,0.008110723732029857,0.009111443865213046,0.02556694070957656
ItemIDCount,JaroSimilarity,40,5,0.004003926872439156,0.0027769522987503336,0.005539395094766971,0.016123746783491197,0.025529879974370787,0.01861790195162011,0.024607213517122226,0.04341562982155668
ItemIDCount,JaroSimilarity,40,7,0.00470413190032435,0.006961748753623053,0.009188537299265368,0.021580741196525866,0.04658362009178023,0.026693470975714118,0.03490486088065075,0.07998116971017967
ItemIDCount,JaroSimilarity,40,10,0.013944949748964385,0.011593015115849073,0.015129401031671015,0.023691100287393123,0.06553406373559088,0.05357279247702809,0.04768284980427767,0.09620232202697661
ItemIDCount,JaroSimilarity,40,0,0.00542023369877711,0.0018344360516275345,0.006550499357520971,0.012054418526813456,0.02106647344079365,0.011795271891178686,0.019748283083851507,0.04000397639114005
ItemIDCount,JaroSimilarity,50,2,0.0034314963251971128,0.0027067883080567874,0.008310660535565603,0.008756489225137457,0.01249187061106737,0.015282712897836193,0.012826643653931633,0.04192464696132913
ItemIDCount,JaroSimilarity,50,5,0.006592569706745495,0.005921108003660966,0.01128933807864329,0.024241972348871245,0.02862549147607683,0.026513170961816074,0.030860935723038867,0.06782330136776517
ItemIDCount,JaroSimilarity,50,7,0.008512835700530833,0.007942312607160459,0.014819091259204463,0.03432749317485841,0.03754851310278793,0.03655112375099516,0.03767683449860049,0.07692194122732002
ItemIDCount,JaroSimilarity,50,10,0.010665708169510298,0.009337991708954585,0.021526922512418445,0.04461715635053628,0.04684586979274063,0.044351437463685424,0.046510689964673314,0.09240288101045177
ItemIDCount,JaroSimilarity,50,0,0.004845292765083085,0.004609568309252603,0.01442243477384607,0.01499470432694933,0.018980694841029756,0.023552844084372297,0.01999585683406411,0.040138978970901636
ItemIDCount,JaroSimilarity,5,2,0.0010162590588814486,3.6424690637564515E-4,0.002924647874969864,0.005946202943079588,0.0033934268313844124,0.00418435476605056,0.006086621472945395,0.010571419993651857
ItemIDCount,JaroSimilarity,5,5,0.00409826964089203,0.0026546428017892166,0.004247438276137009,0.011204026393878422,0.00739712304520505,0.01700784080884471,0.020141063441013324,0.024020397997278987
ItemIDCount,JaroSimilarity,5,7,0.004325542368164757,0.0026546428017892166,0.004247438276137009,0.012353548129138697,0.009535823651706351,0.01791571765347788,0.02448418220830394,0.02859084960896707
ItemIDCount,JaroSimilarity,5,10,0.00432985926276346,0.005746511804088712,0.005303732487284652,0.01267996482157879,0.015264882777900543,0.023387360766801996,0.03689076157676462,0.04614425586071153
ItemIDCount,JaroSimilarity,5,0,0.0032677952730994497,0.0024127272539290006,0.0050384350576701716,0.011137215645603016,0.009740031006028809,0.015101805002489591,0.016929537038073064,0.02066666257506951
ItemIDCount,JaroSimilarity,60,2,0.0015614726457163239,0.0043859439787457865,0.011193124853562227,0.008087826709419614,0.012223965970367722,0.014986219574208544,0.00857058877365372,0.038249670383794405
ItemIDCount,JaroSimilarity,60,5,0.007447099804073362,0.009282627650490729,0.015911712121931824,0.0341068041186437,0.03227861341231596,0.0268452456713636,0.032816445832996935,0.06534344636386827
ItemIDCount,JaroSimilarity,60,7,0.013900736796948397,0.012993341219066906,0.02066973002129256,0.03719512408670794,0.041664471991423334,0.04182327976211824,0.03794454913205176,0.07888333508022786
ItemIDCount,JaroSimilarity,60,10,0.014516538387766054,0.016698674508372625,0.021679739579393953,0.04960239791026366,0.04865209157346585,0.06551074100637269,0.04929070033504646,0.10675351844953512
ItemIDCount,JaroSimilarity,60,0,0.006225838996855113,0.004200845647722591,0.01191118034565336,0.027480714799887992,0.016417060001352127,0.02110188517423697,0.02030673763263764,0.04435542178258272
ItemIDCount,JaroSimilarity,8,2,3.6757786809589547E-4,5.287205905861715E-4,0.003268242606713063,0.0047755412877459585,0.004402794493882608,0.004319586756470111,0.010745510906394801,0.019407019561524543
ItemIDCount,JaroSimilarity,8,5,0.004357175668751053,0.0029686725243492297,0.004710995942854833,0.010676461162720958,0.007435980775225424,0.011077575395882227,0.032953198119398626,0.03387406363115068
ItemIDCount,JaroSimilarity,8,7,0.00458444839602378,0.003079318457363584,0.005511992100093176,0.015631194366504203,0.009860986117342053,0.01450489814390331,0.03618860760162053,0.03700257007389164
ItemIDCount,JaroSimilarity,8,10,0.004640573795276395,0.005534613385589004,0.006634329020019598,0.017295556369889956,0.013220821695440138,0.02401894216219601,0.04038010052873238,0.0484000850581134
ItemIDCount,JaroSimilarity,8,0,0.002432199009194537,0.0033947185599855286,0.007372415822709184,0.011954744167205695,0.005338584571096069,0.01043507392376707,0.025041384939539387,0.02265346866589664
ItemIDCount,LCS-Ponderado,10,2,0.005313452758450443,0.0037235275125014644,0.0044735323416663295,0.015036973038956332,0.010573969484612174,0.00891420369053865,0.023647176422644408,0.013603248751195646
ItemIDCount,LCS-Ponderado,10,5,0.010860914989952718,0.008625645423747361,0.012906499534059005,0.03173036949569068,0.024805737143310826,0.02928655390981816,0.03697345999813444,0.04629084730561226
ItemIDCount,LCS-Ponderado,10,7,0.011723701699914553,0.009834475753095111,0.01364481592793946,0.033181967085971,0.03373987999542804,0.03306649141968157,0.05396631912176316,0.05713078515401098
ItemIDCount,LCS-Ponderado,10,10,0.01576985456253431,0.010720099669440826,0.016752007011925737,0.05127342060710295,0.043560674006217596,0.042761063065651375,0.07026687467855218,0.06708172695539998
ItemIDCount,LCS-Ponderado,10,0,0.0073901638803749396,0.005196669898798863,0.012893815543211104,0.025742067217579656,0.01873341197624191,0.01590313680092068,0.01720836138675305,0.018026360758402752
ItemIDCount,LCS-Ponderado,15,2,0.0059550151181932,0.004279831270756847,0.0020292989959617017,0.020118436468070152,0.013686276528882761,0.01015214798662114,0.014992715251833957,0.012686069903996884
ItemIDCount,LCS-Ponderado,15,5,0.008790880452578503,0.005909897164268082,0.010156678437507153,0.029921500970182233,0.025718162967604225,0.023018055030145704,0.03808669933900855,0.034651796032949385
ItemIDCount,LCS-Ponderado,15,7,0.010293676450486976,0.010644364439242233,0.013421733831207832,0.036117015091853624,0.0354060899158467,0.031852717255694774,0.04839170381395963,0.05555137279680625
ItemIDCount,LCS-Ponderado,15,10,0.01234088271178189,0.011584478516437176,0.01809569815725372,0.050675760679552234,0.04783653922037856,0.043361521313069654,0.06169735761125251,0.07729379961971224
ItemIDCount,LCS-Ponderado,15,0,0.005242654950206715,0.0065451893791675046,0.011390954116284553,0.027422012198117785,0.021891468590247924,0.017156063909910337,0.027252002417768525,0.022754252057375645
ItemIDCount,LCS-Ponderado,20,2,0.006286641477188505,0.004674339154941947,0.003501424192623514,0.023402868204065487,0.01832658803311929,0.013967631216956452,0.021059342065081293,0.016189579732340493
ItemIDCount,LCS-Ponderado,20,5,0.012574874855401576,0.006426624683053893,0.011964062698597927,0.03131499584056003,0.023111592354448186,0.0263432537697932,0.034662086897400565,0.0404704612925949
ItemIDCount,LCS-Ponderado,20,7,0.012939405826919038,0.010141521318048453,0.019455469597254315,0.04603619613838649,0.02599250642724031,0.03576954570243439,0.049075131550501395,0.05162091377770779
ItemIDCount,LCS-Ponderado,20,10,0.01568711625574384,0.013896700371419952,0.02156208897545194,0.05339882479848175,0.046180968004821674,0.049349980367005664,0.05972264500995068,0.06316654159383857
ItemIDCount,LCS-Ponderado,20,0,0.00883926852614149,0.005626585743059905,0.009908328447058658,0.029590692950778753,0.022224903692419692,0.020694237041562223,0.028355534988474707,0.0299084384401988
ItemIDCount,LCS-Ponderado,25,2,0.0056298018037449285,0.0016989043771094175,8.028983747199064E-4,0.022868337416295546,0.01843119285116801,0.011513106127386194,0.014570429362748912,0.013871085195208119
ItemIDCount,LCS-Ponderado,25,5,0.010241176894393578,0.014506017263425007,0.008072277171753947,0.033235890855535945,0.024041789407079017,0.025426234852426823,0.03029124144997505,0.03587494944591588
ItemIDCount,LCS-Ponderado,25,7,0.013708153073346548,0.018167918132204204,0.014781320908131567,0.040565423309637805,0.030854436882360812,0.036143553110482306,0.04568883390975794,0.044765763796072916
ItemIDCount,LCS-Ponderado,25,10,0.016540271717463417,0.018802975545217607,0.022849085005758104,0.05359781307308405,0.0420602324808347,0.042362342475052196,0.06029240736851126,0.0677924605135091
ItemIDCount,LCS-Ponderado,25,0,0.00668800567949265,0.008821530842486216,0.015819480696329942,0.025841559871964914,0.02561341166934907,0.018041691305581184,0.031001554534866433,0.021553979936271023
ItemIDCount,LCS-Ponderado,30,2,0.0027163999533352046,0.0017339001005449908,0.0031058957928406265,0.016051045541922212,0.014467796795361415,0.010481915382342444,0.012448126707537994,0.01255212885370004
ItemIDCount,LCS-Ponderado,30,5,0.013485061402173608,0.006189722513102087,0.0056441332913693895,0.03390125120268402,0.024459407132934926,0.026499432510925926,0.03361531812307763,0.026561906348411282
ItemIDCount,LCS-Ponderado,30,7,0.016172465282482902,0.01796842757750401,0.012800985286162065,0.041649795481244055,0.03241867477941843,0.029417004167823654,0.04299388076942185,0.04086504260427705
ItemIDCount,LCS-Ponderado,30,10,0.01831602201316857,0.020161117625842755,0.025398347084147246,0.05377640687582171,0.03702356990470442,0.045803570504842225,0.058582745009817895,0.06625274351056946
ItemIDCount,LCS-Ponderado,30,0,0.010948121945878408,0.006287437354299895,0.010981824376342326,0.013476403904123795,0.022351857570157944,0.015215941913388474,0.021590807620797202,0.025917266531588747
ItemIDCount,LCS-Ponderado,40,2,0.0019626565053089766,0.0016141844448684874,0.0036893787063311916,0.012439133427221954,0.016514504761124458,0.011424431670008927,0.011992386728688905,0.010649230364666681
ItemIDCount,LCS-Ponderado,40,5,0.005160287795228298,0.005889470519281856,0.004896255135658222,0.026749209029212875,0.0330485346744844,0.018228304855629394,0.02774901206570711,0.0299136259144334
ItemIDCount,LCS-Ponderado,40,7,0.017436886924908062,0.006821083862968729,0.006738452348966156,0.04128284689009663,0.04332601849660127,0.02673007538344416,0.04291602501540736,0.04953268378309776
ItemIDCount,LCS-Ponderado,40,10,0.023911763463219042,0.013406926642424384,0.01493622818631909,0.04892266801185715,0.05304963418519771,0.04645033505683845,0.06336672729434581,0.08074952347665959
ItemIDCount,LCS-Ponderado,40,0,0.010289928382277337,0.003125356960123097,0.006278881279439498,0.026510542940177538,0.017167483429346087,0.01725576570091872,0.02423510019347731,0.01907594803219293
ItemIDCount,LCS-Ponderado,50,2,0.0024688477287203303,0.0013286557090277807,0.003454340506299545,0.018168840123818693,0.011176898512818155,0.0160366943317315,0.012567937971974051,0.02625429955679454
ItemIDCount,LCS-Ponderado,50,5,0.008117045835519376,0.003455577956930556,0.0072067499890809215,0.037964857594539804,0.03247541722886736,0.028581460270786226,0.02914291272786721,0.04518243209778536
ItemIDCount,LCS-Ponderado,50,7,0.015847758565890574,0.006498044481560666,0.013062126583320052,0.04748093171322862,0.04025824898347279,0.03616168365605964,0.035198808228050715,0.07174723240773935
ItemIDCount,LCS-Ponderado,50,10,0.020179673693458355,0.014853754680048698,0.024990367563867747,0.06683593582849266,0.05873393237654139,0.05623792649817715,0.058781779204663744,0.09625681867084747
