recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Ponderado,20,5,0.0128740157480315,0.0343967782712107,0.0387520882231868,0.0435989888082053,0.0684721094631997,0.0672997487501805,0.0815822540468898,0.0956745019251888,0.442650485236093
Dominance,LCS-Ponderado,20,7,0.0206233595800525,0.0547844626848294,0.0552725564396034,0.0678525636358643,0.0949094328360607,0.110784120074799,0.117562646249369,0.146996126891612,0.66878526839219
Dominance,LCS-Ponderado,20,10,0.035997375328084,0.0704107621043528,0.0814515202614739,0.0947089717115179,0.117946390029391,0.154743565114544,0.157806205680395,0.202046189083972,0.915110979313729
Dominance,LCS-Ponderado,20,0,0.020748031496063,0.0403717171465163,0.045818045901591,0.0679892503499157,0.0811471121652239,0.069855384262473,0.0843356290535266,0.143692426528168,0.553957596903477
Dominance,LCS-Ponderado,25,2,0.007749343832021,0.0114163360943399,0.0179350546962226,0.00547036140256479,0.0192582797304422,0.0121896057441351,0.0215657717617205,0.0469928020621962,0.142577555323642
Dominance,LCS-Ponderado,25,5,0.0231233595800525,0.0327603932771153,0.0318871442280713,0.0416713675324938,0.0807056033856208,0.0699792043840585,0.0825440109813068,0.103704361777841,0.46637544514656
Dominance,LCS-Ponderado,25,7,0.0361220472440945,0.0581858232290471,0.0673517388936264,0.0806483839630654,0.118078430507548,0.11297472948498,0.118739058104536,0.146196852404066,0.738297063830963
Dominance,LCS-Ponderado,25,10,0.0463713910761155,0.0751721470984482,0.0945397744684127,0.110457658988305,0.137963828176443,0.144100858990746,0.172212445052814,0.211828501224557,0.992646605075841
Dominance,LCS-Ponderado,25,0,0.0208727034120735,0.0357376232889244,0.0666355954047154,0.061332824338651,0.0573998940845313,0.0571489882167693,0.0889257540943985,0.12460090054593,0.512654283385993
Dominance,LCS-Ponderado,30,2,0.010249343832021,0.00801497555012225,0.016319454533128,0.0108467054885863,0.0278670016821399,0.00903503161164299,0.0156327695914166,0.0293249516595008,0.127290233948558
Dominance,LCS-Ponderado,30,5,0.027998687664042,0.0290826721886799,0.0263804934813191,0.0467316687929044,0.0794700744811953,0.0574273352117046,0.0649031269011593,0.0753981252899715,0.407392184010976
Dominance,LCS-Ponderado,30,7,0.0358727034120735,0.0445803810521764,0.0418355967133772,0.0631427530005988,0.111869814544705,0.0916696003537072,0.097194149302719,0.123318113780759,0.609483112160117
Dominance,LCS-Ponderado,30,10,0.045997375328084,0.0559967171465163,0.070088997272522,0.0884457057229064,0.147148990810023,0.131174648615024,0.157363202455909,0.175668380623368,0.871884017974353
Dominance,LCS-Ponderado,30,0,0.048746719160105,0.0330367538213329,0.073514236561374,0.0614391997730173,0.0863124948967217,0.0577128222794771,0.0753129563102822,0.0901479405507961,0.526223123353106
Dominance,LCS-Ponderado,40,2,0.0076246719160105,0.00652636054421769,0.0216250915965916,0.0149516461708917,0.0361956113889602,0.0194635788884154,0.0183214816635083,0.0440949235431997,0.168803365711795
