recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Ponderado,40,0,"0,002076315929876","0,00418395943166","0,003625775917129","0,003182773646668","0,022807235454148","0,010961044556702","0,04676176296879","0,025938276726111","0,119537144631084"
Dominance,LCS-Ponderado,50,2,"0,007269318607901","1,55E-04","0,001322331710034","0,002056692667292","0,00845880807471","0,005110474800948","0,004128367960914","0,019934147814588","0,048435361101879"
Dominance,LCS-Ponderado,50,5,"0,007323927721966","0,00310388750621","0,007837840452939","0,004733924683132","0,024264887495524","0,032220110040417","0,015574237170619","0,038408015192845","0,13346683026365"
Dominance,LCS-Ponderado,50,7,"0,010657261055299","0,005194140197634","0,014181991317624","0,015213560064307","0,035026060661349","0,050086720289521","0,019467451684192","0,057209479576427","0,207036664846353"
Dominance,LCS-Ponderado,50,10,"0,013820249349646","0,009660530971548","0,018824518339153","0,025328425087611","0,043795401945083","0,059759088627793","0,055272464468768","0,084853440801105","0,311314119590706"
Dominance,LCS-Ponderado,50,0,"0,002737610556688","0,003701223676176","0,00728394505656","0,005131771219721","0,013537737158298","0,013659299366555","0,013136646540578","0,035141802795295","0,09433003636987"
Dominance,LCS-Ponderado,5,2,"0,008262192541136","0,003365526016726","7,00E-04","0,024133152042018","0,010088241931894","0,01620435899825","0,039831283800124","0,012514552731887","0,115099100226793"
Dominance,LCS-Ponderado,5,5,"0,014613769368028","0,010044540047019","0,006832247544369","0,048879155568163","0,026552319997612","0,033548544937272","0,09683367844604","0,035211857955536","0,272516113864038"
Dominance,LCS-Ponderado,5,7,"0,022877017240142","0,010186585501564","0,011366824577098","0,064829207651871","0,033180238873394","0,039435122166246","0,132849797922778","0,107168134984794","0,421892928917887"
Dominance,LCS-Ponderado,5,10,"0,024897509951381","0,013206900334784","0,014971974499112","0,071430698713028","0,036006986330703","0,074301912848289","0,146108182637486","0,146832785505259","0,527756950820043"
Dominance,LCS-Ponderado,5,0,"0,021846899502427","0,005372504246842","0,006951655909349","0,032578496191858","0,017454710233719","0,039346504346336","0,080438800247572","0,052376628751192","0,256366199429295"
Dominance,LCS-Ponderado,60,2,"0,001477272727273","1,08E-04","0,001274224341594","0,004675042059835","0,00740285219021","0,007220383088399","0,006899344428725","0,019874176118444","0,048931053575169"
Dominance,LCS-Ponderado,60,5,"0,001615610205088","0,003172433983261","0,007354015361906","0,013818240720674","0,028085002356331","0,016584370320206","0,01813223543479","0,036157693268061","0,124919601650316"
Dominance,LCS-Ponderado,60,7,"0,002403832845142","0,004162192881538","0,007415292551854","0,016400368922477","0,044377373735859","0,035828482333765","0,024480461515091","0,050819301766944","0,185887306552669"
Dominance,LCS-Ponderado,60,10,"0,00241606907785","0,006556747786791","0,011714812645036","0,03778020549979","0,047510049709529","0,054040636458875","0,06369557932572","0,059824667406697","0,283538767910287"
Dominance,LCS-Ponderado,60,0,"1,83E-04","0,003563197611686","0,007245350184642","0,007452069155374","0,027759368667239","0,016288549980225","0,039340445860181","0,043641289586667","0,145473768892276"
Dominance,LCS-Ponderado,8,2,"0,005303952946086","0,006788989839","2,25E-04","0,014429309249668","0,013544493315674","0,02901770139836","0,049441016856975","0,019566302566592","0,138317212648773"
Dominance,LCS-Ponderado,8,5,"0,007026666729291","0,014296905220586","0,006660135682502","0,025816473145553","0,020496981124437","0,060299837136721","0,068515634594309","0,061474316071794","0,264586949705192"
Dominance,LCS-Ponderado,8,7,"0,007505569515163","0,014457534730564","0,008138576458043","0,027785082028482","0,024070991017802","0,064565005071762","0,08788820918059","0,075874441721528","0,310285409723934"
Dominance,LCS-Ponderado,8,10,"0,009041634289467","0,018119374095032","0,013361163516987","0,033199079815199","0,03371589138912","0,08084067637639","0,114240322386195","0,096076912569847","0,398595054438237"
Dominance,LCS-Ponderado,8,0,"0,008236555973127","0,008682146305104","0,003710473953675","0,010621540991446","0,021606018130631","0,04566344940968","0,054586750108099","0,026484713752186","0,179591648623947"
Dominance,LCS-Puro,10,2,"4,56E-05","1,40E-04","3,11E-04","0,005379662043456","0,003078234507699","0,012374596456558","0,006267802681575","0,006900482056115","0,034497310593566"
Dominance,LCS-Puro,10,5,"9,98E-04","0,002164472779502","0,002357486862636","0,010169323949247","0,031850139655306","0,025457675686246","0,020770354503043","0,027441255594621","0,121208617568003"
Dominance,LCS-Puro,10,7,"0,001224597177995","0,00523293687211","0,003043007436879","0,012432714431578","0,038522320102196","0,035051096580722","0,032224592723415","0,035804283383698","0,163535548708593"
Dominance,LCS-Puro,10,10,"0,001365076846034","0,005303590956112","0,003703921599866","0,015622065850326","0,050635896409644","0,055390421780571","0,045483024061305","0,069482550665134","0,246986548168991"
Dominance,LCS-Puro,10,0,"8,36E-04","0,00208344098447","0,001812378296498","0,008292355224251","0,035262261592734","0,020508369425756","0,027995792054586","0,015680815112832","0,112471526609772"
Dominance,LCS-Puro,15,2,"0,001295569566042","0,001234704549443","0,001474251403533","0,009686793431157","0,00257557578146","0,006898908991488","0,001230115736309","0,007374985278491","0,031770904737922"
Dominance,LCS-Puro,15,5,"0,002254824668934","0,00283285700584","0,003190439662872","0,01449239783319","0,014665281767613","0,011498291498523","0,014643110378235","0,02278961118378","0,086366813998986"
Dominance,LCS-Puro,15,7,"0,002399193022176","0,010082151728174","0,003869202075923","0,015959339884592","0,027404745303613","0,017103866595678","0,023321602455136","0,031693093206093","0,131833194271386"
Dominance,LCS-Puro,15,10,"0,004148974299516","0,012898965559239","0,004612579373799","0,023571676496248","0,042055193551793","0,030680382200052","0,032043134211504","0,056948833139359","0,206959738831511"
Dominance,LCS-Puro,15,0,"0,001765752616303","0,002404475499707","0,003246211479423","0,003166375870538","0,00807614537586","0,012188848185902","0,017987187444608","0,029684873820651","0,078519870292991"
Dominance,LCS-Puro,20,2,"0,001295569566042","4,15E-04","4,67E-04","0,006309748321597","3,19E-04","0,002435775230791","0,02020097862559","0,00770099648969","0,039143881880802"
