recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,JaroSimilarity,50,5,0.038996062992126,0.0279990082830198,0.0820901826606133,0.125074852248171,0.158218352283285,0.270679791574634,0.378273627077623,0.322614875717274,1.40394675283675
Dominance,JaroSimilarity,50,7,0.06999343832021,0.0279990082830198,0.121614191627994,0.190369878587484,0.225884915811108,0.296433174936139,0.474013539765328,0.518381319811689,1.92468946714297
Dominance,JaroSimilarity,50,10,0.093241469816273,0.0595471470984482,0.167996685846024,0.257954790930604,0.261060985481688,0.379503630870417,0.660693320881672,0.639061876223814,2.51905990714894
Dominance,JaroSimilarity,50,0,0.049494750656168,0.105677579711591,0.160772794603924,0.269078485897929,0.121721962894815,0.277562894397215,0.436989075818267,0.511816403438283,1.93311394741819
Dominance,JaroSimilarity,5,2,0.020249343832021,0.0254049511002445,0.0318338223807815,0.0470137207425343,0.132093586087609,0.0785893582397856,0.138030392122207,0.204317692267853,0.677532866773037
Dominance,JaroSimilarity,5,5,0.051496062992126,0.0538280899156729,0.0841359727692398,0.165850885643122,0.260788608330433,0.268708168117719,0.381678469021089,0.53521621521312,1.80170247200252
Dominance,JaroSimilarity,5,7,0.08499343832021,0.0636080410159174,0.123506051509397,0.229737821864667,0.282544908381861,0.314184048982613,0.507410150683872,0.608043253176426,2.21402771393496
Dominance,JaroSimilarity,5,10,0.09499343832021,0.144904196397385,0.159686273687703,0.249579091705937,0.34430157792828,0.481803185371327,0.616696055308788,0.80524918519853,2.89721300391816
Dominance,JaroSimilarity,5,0,0.066994750656168,0.0808912042812235,0.09901616560392,0.157914377706614,0.239972876942938,0.362941916201519,0.276643514420365,0.593313175945787,1.87768798175853
Dominance,JaroSimilarity,60,2,0.020498687664042,0.0204081632653061,0.015748031496063,0.0472111571072752,0.0605448103168864,0.130807555354794,0.127042720319212,0.157886415917953,0.580147541441531
Dominance,JaroSimilarity,60,5,0.030997375328084,0.0537212776308567,0.0584681354165189,0.147950191314194,0.158500619724969,0.314228297002688,0.322658254052412,0.33054865028458,1.4170728007543
Dominance,JaroSimilarity,60,7,0.041246719160105,0.0790194164462851,0.063830065711425,0.211290380679534,0.268288689170502,0.413568546644913,0.540118195763423,0.407577133434233,2.02493914701042
Dominance,JaroSimilarity,60,10,0.046246719160105,0.0901593919964074,0.110734148479543,0.278328546166448,0.377619406018295,0.48271142597752,0.761708065383911,0.52503090925775,2.67253861243998
Dominance,JaroSimilarity,60,0,0.051745406824147,0.0710044408961629,0.113740175879962,0.162283695567196,0.288784934052125,0.259087023266423,0.24471021711691,0.416904076603699,1.60825997020663
Dominance,JaroSimilarity,8,2,0.033497375328084,0.0164540816326531,0.100724196323891,0.104430819165647,0.0933050758221521,0.10646379595813,0.163205121227697,0.204992153115366,0.82307261857362
Dominance,JaroSimilarity,8,5,0.085741469816273,0.0329081632653061,0.209442453629018,0.213515495500187,0.277941216891316,0.248455628251185,0.468091440382392,0.7210336593937,2.25712952712938
Dominance,JaroSimilarity,8,7,0.124737532808399,0.0596731388154284,0.22888052202545,0.284733612781726,0.39935037125176,0.334265948319124,0.751013802281046,0.850548492874162,3.0332034211571
Dominance,JaroSimilarity,8,10,0.152985564304462,0.0939221470984482,0.280808775699819,0.394817245042921,0.569446506750304,0.514338107420912,0.855451470260118,1.24962771500409,4.11139753158108
Dominance,JaroSimilarity,8,0,0.096240157480315,0.0636080410159174,0.207896843858909,0.196234389509403,0.23109538042136,0.310789973893239,0.434992649690499,0.888177595538435,2.42903503140808
Dominance,LCS-Ponderado,10,2,0.010249343832021,0.0252981388154284,0.0211099617909692,0.0444535568920479,0.0619014543246324,0.162034896463472,0.0914711181099867,0.187383800066905,0.603902270295463
Dominance,LCS-Ponderado,10,5,0.017998687664042,0.0630962776308567,0.0705261300122128,0.134111045059937,0.192287978986066,0.299094918010084,0.294765029692463,0.635798588962833,1.70767865601849
Dominance,LCS-Ponderado,10,7,0.044245406824147,0.0733003592635098,0.101344421895613,0.219465230229738,0.270303875115344,0.402488229570283,0.565041112963818,0.796383278536064,2.47257191439852
Dominance,LCS-Ponderado,10,10,0.059494750656168,0.118177579711591,0.149272525883752,0.262161386512554,0.365584239715366,0.528215797329205,0.647419821152114,1.02337147186377,3.15369757282452
Dominance,LCS-Ponderado,10,0,0.041745406824147,0.0839285714285714,0.118890630410641,0.120521724027881,0.285611705263208,0.307173640828739,0.58882043287145,0.690443321794256,2.23713543344889
Dominance,LCS-Ponderado,15,2,0.007749343832021,0.0182190571827753,0.0459099604823073,0.0311407048695184,0.0717699610270318,0.0647060722619126,0.0752074390656053,0.205042103061204,0.519744641782375
Dominance,LCS-Ponderado,15,5,0.025748031496063,0.0595471470984482,0.130144570273181,0.0716260077933123,0.232447683012472,0.19389601094164,0.44368622615153,0.642859832975833,1.79995550974248
Dominance,LCS-Ponderado,15,7,0.036246719160105,0.0742170737488149,0.149088696722319,0.124213508986609,0.34152385101221,0.259629591622531,0.656944965545533,0.756633416503753,2.39849782330188
Dominance,LCS-Ponderado,15,10,0.056994750656168,0.143456539094856,0.193142934648657,0.206533624931657,0.41814865295634,0.450421070442476,0.94603576590966,0.912489188577274,3.32722252721709
Dominance,LCS-Ponderado,15,0,0.099238845144357,0.124320767426775,0.334606196811992,0.0983967593456511,0.227783684267541,0.248582479560907,0.585566895191293,0.487572429200676,2.20606805694919
Dominance,LCS-Ponderado,20,2,0.010249343832021,0.0182190571827753,0.0301619289862443,0.028580541019032,0.0664813363062633,0.0915103405443366,0.0880910348956426,0.0864782606554549,0.41977184342177
Dominance,LCS-Ponderado,20,5,0.020748031496063,0.0733003592635098,0.0899641984086449,0.135190277310717,0.183966766846507,0.245453201300092,0.348474721062729,0.407671653153904,1.50476920884217
Dominance,LCS-Ponderado,20,7,0.033746719160105,0.114628449179183,0.128656506040076,0.192351359348781,0.286557432981067,0.362488140126952,0.490772354031766,0.638011983718547,2.24721294458648
Dominance,LCS-Ponderado,20,10,0.056994750656168,0.149282408562447,0.192980513698795,0.26000911317384,0.371022621165699,0.529785452748912,0.611412466020551,0.897265726624317,3.06875305265073
Dominance,LCS-Ponderado,20,0,0.036496062992126,0.091500237014121,0.127132304481538,0.198274450291008,0.266746943481456,0.302876811703262,0.400185003910593,0.728465542485942,2.15167735636005
Dominance,LCS-Ponderado,25,2,0.012998687664042,0.0231090327328976,0.0363640513397387,0.0192359429647565,0.0603086429754559,0.0415400490958894,0.0633027280898381,0.114895161682631,0.371754296545249
Dominance,LCS-Ponderado,25,5,0.036246719160105,0.0697512287311012,0.0646702577700132,0.085741623057096,0.251858088507755,0.255264933985613,0.362529617400803,0.340872643069533,1.46693511168202
Dominance,LCS-Ponderado,25,7,0.059744094488189,0.124832530811836,0.138054723346646,0.166383371037697,0.364264670375534,0.40781008291602,0.511764897408461,0.523022255141052,2.29587662552543
Dominance,LCS-Ponderado,25,10,0.075242782152231,0.155956539094856,0.200706837610827,0.237660068339544,0.39227855545206,0.524109595670555,0.729494286965336,0.823659440967109,3.13910810625252
Dominance,LCS-Ponderado,25,0,0.039245406824147,0.0689029676662841,0.144094424750278,0.173056836363717,0.182945965951057,0.273438268835773,0.402235508706783,0.584121452238912,1.86804083133695
Dominance,LCS-Ponderado,30,2,0.015498687664042,0.0129049511002445,0.02681814219717,0.0299886311367995,0.0859137916780395,0.032076326698413,0.0580867120313995,0.0821987695057926,0.343486012011901
Dominance,LCS-Ponderado,30,5,0.038497375328084,0.0524680654657951,0.0395601462928142,0.0872082931951713,0.222973303661617,0.194680838651494,0.254731061115778,0.23745324661034,1.12757233032109
Dominance,LCS-Ponderado,30,7,0.054245406824147,0.0840162042812235,0.082436432771908,0.129043106216425,0.309107944388367,0.315971599339721,0.404952663282273,0.473241082627215,1.85301443973128
Dominance,LCS-Ponderado,30,10,0.066994750656168,0.107125237014121,0.140904568188427,0.170389752401781,0.391684254406995,0.388251748487039,0.648706392629896,0.691825697072611,2.60588240085704
Dominance,LCS-Ponderado,30,0,0.07499343832021,0.0768303103637543,0.220679939439182,0.180987153137378,0.296238213511655,0.228100104554319,0.386927219128892,0.430992204111515,1.89574858256691
Dominance,LCS-Ponderado,40,2,0.010249343832021,0.0133290816326531,0.0400540882401077,0.0398799760472806,0.100956673024208,0.068119041545189,0.0562640917812851,0.114086498296328,0.442938794399072
Dominance,LCS-Ponderado,40,5,0.017749343832021,0.0546571715483259,0.0626882515896152,0.0798185321148689,0.223487829360016,0.155711766872999,0.19317747531368,0.27726312476474,1.06455349539627
Dominance,LCS-Ponderado,40,7,0.030748031496063,0.0791262287311012,0.106086126618797,0.117743671188176,0.265355027144518,0.334199678747658,0.318419125976914,0.450540447002707,1.70221833690593
Dominance,LCS-Ponderado,40,10,0.048996062992126,0.0951561798313458,0.130392183362842,0.183644024404002,0.355345248106195,0.37365536287771,0.558408420936641,0.628619905241934,2.3742173877528
Dominance,LCS-Ponderado,40,0,0.036246719160105,0.143793036774612,0.137186884685263,0.091000807102502,0.242857106706397,0.141052856185941,0.306700230204446,0.523727860062457,1.62256550088172
Dominance,LCS-Ponderado,50,2,0.017998687664042,0.0133290816326531,0.0301619289862443,0.0226574500768049,0.0588533078982761,0.0588805949808371,0.045442265422408,0.118962205282257,0.366285521943522
Dominance,LCS-Ponderado,50,5,0.025748031496063,0.0515321715483259,0.088108475852675,0.0572196620583717,0.172095474500175,0.27304596792393,0.121135650635689,0.271844674684235,1.06073010869947
Dominance,LCS-Ponderado,50,7,0.030748031496063,0.0791262287311012,0.148742446611025,0.0951448011316792,0.195048651696014,0.357239458212903,0.210110453520146,0.470455412013145,1.58661548341208
Dominance,LCS-Ponderado,50,10,0.043746719160105,0.105360261463999,0.199866645552239,0.184525820290042,0.321590236791008,0.461165274516331,0.476011885896179,0.690916785067124,2.48318362873703
Dominance,LCS-Ponderado,50,0,0.049245406824147,0.0901593919964074,0.092630214088993,0.097922853971384,0.170329721055763,0.347196478068318,0.262779325649068,0.565518784938657,1.67578217659274
Dominance,LCS-Ponderado,5,2,0.025748031496063,0.0284231388154284,0.0222879132382128,0.0760681671358334,0.155431047565364,0.178937602928698,0.0805534879978712,0.26404019451991,0.831489583697381
Dominance,LCS-Ponderado,5,5,0.057244094488189,0.103912604161469,0.0705261300122128,0.214068433519239,0.326233344018834,0.361981821905015,0.409400924914618,0.525301310610262,2.06866866362984
Dominance,LCS-Ponderado,5,7,0.085990813648294,0.107037604161469,0.148094574436508,0.300027945565553,0.40759779480793,0.39194673650409,0.574626919062339,0.726511352507895,2.74183374069408
