method,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Temporal-5-3-4,Temporal-5-4-5,accum
ItemIDCount_LCS-R,60,SizeOfTestSet,0.1850296673425567,0.10010615324276757,0.09711904242827414,0.10338114922626664,0.485636012239865
ItemIDCount_LCS-R,8,2,0.0018709621817394933,0.003858074406516797,0.0024465613146837407,0.0020419057371840552,0.010217503640124087
ItemIDCount_LCS-R,8,5,0.004680475142799188,0.006754956701295338,0.004593888967525164,0.005187142123805015,0.02121646293542471
ItemIDCount_LCS-R,8,7,0.006160214820611011,0.009072468186027046,0.006194571490719936,0.006654551378357668,0.02808180587571566
ItemIDCount_LCS-R,8,10,0.008759610615690784,0.011333976231763946,0.00868806746137631,0.00831852812880894,0.037100182437639975
ItemIDCount_LCS-R,8,SizeOfTestSet,0.11879457430225585,0.074403599098727,0.056080985978583825,0.04322180843175751,0.2925009678113242
ItemIDCount_Levenshtein-Pond,10,2,0.0019607973513861908,0.002849579901460016,0.0020670094895350144,0.0016718329395643092,0.008549219681945532
ItemIDCount_Levenshtein-Pond,10,5,0.004714394857601814,0.0054306372238937415,0.004315147260614169,0.0039080122367353915,0.018368191578845117
ItemIDCount_Levenshtein-Pond,10,7,0.006937132177695127,0.006824159932355752,0.005819317240652415,0.005009291213845477,0.024589900564548774
ItemIDCount_Levenshtein-Pond,10,10,0.009372135358801673,0.009480540944879705,0.008804621141884473,0.006984881844906713,0.034642179290472565
ItemIDCount_Levenshtein-Pond,10,SizeOfTestSet,0.1477106433313363,0.07254731935903073,0.06933062201217267,0.06882942640326518,0.35841801110580485
ItemIDCount_Levenshtein-Pond,15,2,0.002762636541764146,0.002537498672677469,0.0026310939962504495,0.0024078733264601792,0.010339102537152244
ItemIDCount_Levenshtein-Pond,15,5,0.005873693978606636,0.005207065463185289,0.006183406665728371,0.005255806865576049,0.022519972973096346
ItemIDCount_Levenshtein-Pond,15,7,0.007791390178707716,0.007182983055338931,0.008062072581418856,0.007085588616253295,0.0301220344317188
ItemIDCount_Levenshtein-Pond,15,10,0.010700134594877866,0.010430009110628063,0.011120049177849183,0.009401599859925915,0.04165179274328103
ItemIDCount_Levenshtein-Pond,15,SizeOfTestSet,0.14905356140787893,0.08501164463678587,0.07790224792939948,0.07365829665217177,0.38562575062623605
ItemIDCount_Levenshtein-Pond,20,2,0.002751390072878638,0.0026498076220536474,0.0026676857659351954,0.002538920924509697,0.010607804385377177
ItemIDCount_Levenshtein-Pond,20,5,0.005417154954599198,0.006191201181280698,0.006621777289398749,0.006322768145469324,0.024552901570747968
ItemIDCount_Levenshtein-Pond,20,7,0.008133060682770303,0.008389352826109803,0.008561333802999026,0.008185669662827159,0.03326941697470629
ItemIDCount_Levenshtein-Pond,20,10,0.011011707902496235,0.011773877982005566,0.011575901300181185,0.01104758739998542,0.045409074584668405
ItemIDCount_Levenshtein-Pond,20,SizeOfTestSet,0.1663957972843805,0.09385930967823486,0.08109594396673768,0.0794464990124202,0.4207975499417732
ItemIDCount_Levenshtein-Pond,25,2,0.002507067436414608,0.0031333407495418527,0.0030069034610294343,0.00330696628575887,0.011954277932744764
ItemIDCount_Levenshtein-Pond,25,5,0.006184051441396587,0.00729594792429452,0.006729806678778311,0.007320566959893061,0.02753037300436248
ItemIDCount_Levenshtein-Pond,25,7,0.008377132656317674,0.00975395312499463,0.009452346013894842,0.009480354436287051,0.0370637862314942
ItemIDCount_Levenshtein-Pond,25,10,0.01196367869814679,0.0124459072336741,0.012607953687543307,0.012809912583580801,0.049827452202944995
ItemIDCount_Levenshtein-Pond,25,SizeOfTestSet,0.1656342885614778,0.08745060166738065,0.08090653337860622,0.08249790035514466,0.4164893239626093
ItemIDCount_Levenshtein-Pond,30,2,0.002495488851895563,0.003430729791475804,0.002261741956760252,0.0033580500733953016,0.01154601067352692
ItemIDCount_Levenshtein-Pond,30,5,0.006242592808239994,0.007727271641239204,0.006306745270549491,0.007309101089152776,0.027585710809181464
ItemIDCount_Levenshtein-Pond,30,7,0.008995733649125901,0.00999228860422248,0.009012570218631033,0.009706512571453921,0.03770710504343333
ItemIDCount_Levenshtein-Pond,30,10,0.012824933312261245,0.012914418271361958,0.012643126431271457,0.012841153808278556,0.051223631823173216
ItemIDCount_Levenshtein-Pond,30,SizeOfTestSet,0.1640272727537839,0.09372874485852124,0.08680313569800528,0.08512141240530133,0.42968056571561175
ItemIDCount_Levenshtein-Pond,40,2,0.002841909617085659,0.0038684283226223335,0.002713928226459473,0.0036688368559889464,0.013093103022156412
ItemIDCount_Levenshtein-Pond,40,5,0.006721549876713099,0.008531839928133023,0.007531824618253514,0.008701437866207076,0.031486652289306714
ItemIDCount_Levenshtein-Pond,40,7,0.009347163978907112,0.010966603089976788,0.009943526319869176,0.011009665782006723,0.0412669591707598
ItemIDCount_Levenshtein-Pond,40,10,0.012871908121332034,0.014552933364988111,0.013260699820530485,0.0148447687550932,0.05553031006194383
ItemIDCount_Levenshtein-Pond,40,SizeOfTestSet,0.16483060851713138,0.10227369459653897,0.08626304029174231,0.09147067199896175,0.4448380154043744
ItemIDCount_Levenshtein-Pond,50,2,0.0026266794071025936,0.0037005512020099733,0.003239778042245461,0.003370994932852388,0.012938003584210416
ItemIDCount_Levenshtein-Pond,50,5,0.006989871283497477,0.00832773017319721,0.008176458326465193,0.009165103027151318,0.0326591628103112
ItemIDCount_Levenshtein-Pond,50,7,0.009561030767316993,0.01103429642453246,0.011265887613260615,0.012021656003913035,0.0438828708090231
ItemIDCount_Levenshtein-Pond,50,10,0.013323788665033864,0.01463897197254008,0.014724179996974689,0.015939952185433117,0.05862689281998175
ItemIDCount_Levenshtein-Pond,50,SizeOfTestSet,0.16084212250278196,0.10469579560089143,0.08907877279835393,0.09294304785105904,0.44755973875308636
ItemIDCount_Levenshtein-Pond,5,2,0.0019068569286101286,0.0028541986656984535,0.0016772412454337297,9.91024461960354E-4,0.0074293213017026655
ItemIDCount_Levenshtein-Pond,5,5,0.004226031312814978,0.004279218599508948,0.003579671571412235,0.002292862871270575,0.014377784355006735
ItemIDCount_Levenshtein-Pond,5,7,0.006058275440501399,0.005599250333389745,0.004695344495976308,0.0032706624193323216,0.019623532689199776
ItemIDCount_Levenshtein-Pond,5,10,0.008011095726883565,0.007552740220383542,0.006282027012476474,0.004517798199860368,0.026363661159603948
ItemIDCount_Levenshtein-Pond,5,SizeOfTestSet,0.13531796202939764,0.0560825445305467,0.052372743345765374,0.04558691157130628,0.289360161477016
ItemIDCount_Levenshtein-Pond,60,2,0.0024756557892397406,0.0036595273962839393,0.0033477455589343277,0.0038859042769133446,0.013368833021371353
ItemIDCount_Levenshtein-Pond,60,5,0.007097361533499609,0.008274828423566125,0.008145160389351465,0.009494204728591995,0.03301155507500919
ItemIDCount_Levenshtein-Pond,60,7,0.009744223011141568,0.010869880746510333,0.01043031459324035,0.01247744171540988,0.043521860066302126
ItemIDCount_Levenshtein-Pond,60,10,0.013344854619655584,0.015308164127059022,0.014582319973499945,0.01702210205883019,0.06025744077904474
ItemIDCount_Levenshtein-Pond,60,SizeOfTestSet,0.1803823660781314,0.10536380855342414,0.08957401475909604,0.09443934709782092,0.4697595364884725
ItemIDCount_Levenshtein-Pond,8,2,0.0016619608342294645,0.0022220030053596352,0.0021578246591144458,0.0013406552494060827,0.007382443748109627
ItemIDCount_Levenshtein-Pond,8,5,0.004264818248855485,0.00570048120658334,0.004519585350080772,0.003608284760380324,0.018093169565899923
ItemIDCount_Levenshtein-Pond,8,7,0.005683327866141606,0.006815184541852301,0.005906475994193125,0.004613517397406993,0.023018505799594025
ItemIDCount_Levenshtein-Pond,8,10,0.009113799377873152,0.008963340517776393,0.007890207488957506,0.006007754243936328,0.03197510162854338
ItemIDCount_Levenshtein-Pond,8,SizeOfTestSet,0.1487642633052248,0.06582502276399826,0.06269629652454319,0.06321898067466068,0.34050456326842693
ItemIDCount_Levenshtein,10,2,0.003252543872388588,0.0023027754253689865,0.0026087686847077376,0.003916800446618398,0.012080888429083711
ItemIDCount_Levenshtein,10,5,0.0062485215008829245,0.006126143337355085,0.006234115745838199,0.009069569781658597,0.027678350365734808
ItemIDCount_Levenshtein,10,7,0.008359549879810534,0.008420366919188956,0.008241395632733914,0.012163110815058779,0.03718442324679218
ItemIDCount_Levenshtein,10,10,0.011693250610061283,0.012365625706603618,0.011391844553055258,0.016127213497366524,0.051577934367086686
ItemIDCount_Levenshtein,10,SizeOfTestSet,0.16188556268313106,0.09763272964704553,0.09078867156328974,0.10767344303190655,0.4579804069253729
ItemIDCount_Levenshtein,15,2,0.0027281507636948915,0.0028075276300415174,0.0029088114691982075,0.004080068849588113,0.012524558712522728
ItemIDCount_Levenshtein,15,5,0.006537925521542919,0.006574084271750537,0.006697306583905983,0.009104713798266387,0.028914030175465826
ItemIDCount_Levenshtein,15,7,0.008732081851036619,0.009056818445266557,0.009378094039160042,0.012707185411438587,0.03987417974690181
ItemIDCount_Levenshtein,15,10,0.012502245462001524,0.012018929185617916,0.012771758890602848,0.016875207691891454,0.05416814123011374
ItemIDCount_Levenshtein,15,SizeOfTestSet,0.1803264598716581,0.10339989401478127,0.09584338903058126,0.11298422586625567,0.4925539687832763
ItemIDCount_Levenshtein,20,2,0.0028270920340932363,0.0026079603798047843,0.003272259502298964,0.0043336019481555925,0.013040913864352577
ItemIDCount_Levenshtein,20,5,0.006561263675853903,0.006295598113122694,0.006990186037971749,0.009544671125592886,0.02939171895254123
ItemIDCount_Levenshtein,20,7,0.008894196810004149,0.008738771658590978,0.009140571520374976,0.012770684480338251,0.03954422446930835
ItemIDCount_Levenshtein,20,10,0.012892295185722316,0.01318234095264336,0.012716793978609676,0.01804509447064954,0.05683652458762489
ItemIDCount_Levenshtein,20,SizeOfTestSet,0.18347737376217593,0.10681637208925934,0.10071641035294264,0.12176128461791239,0.5127714408222903
ItemIDCount_Levenshtein,25,2,0.0026400615021210786,0.0028348506634058228,0.003216529666340927,0.004349098923507468,0.013040540755375297
ItemIDCount_Levenshtein,25,5,0.006990913519547645,0.0072224275705748105,0.007034683956079079,0.009584939465414399,0.03083296451161593
ItemIDCount_Levenshtein,25,7,0.009458600570838511,0.010027859472470023,0.009712575405664458,0.013284567039766921,0.04248360248873991
ItemIDCount_Levenshtein,25,10,0.013101320904276313,0.01434172793601132,0.013053189174772543,0.01808517812891986,0.05858141614398004
ItemIDCount_Levenshtein,25,SizeOfTestSet,0.17268630989249603,0.10693499741923371,0.09663014920857789,0.12203208598532785,0.49828354250563545
ItemIDCount_Levenshtein,30,2,0.0026942247746257063,0.0031646070463689957,0.0033268019692948227,0.004213214803071731,0.013398848593361257
ItemIDCount_Levenshtein,30,5,0.006666236176305321,0.007356340093670167,0.00748784128327269,0.010372628892427552,0.03188304644567573
ItemIDCount_Levenshtein,30,7,0.009601068185858588,0.010083348633240488,0.010073920389318867,0.013983268810920867,0.04374160601933881
ItemIDCount_Levenshtein,30,10,0.01361480770214956,0.014322876825318702,0.014166560597651442,0.019250199520189335,0.061354444645309036
ItemIDCount_Levenshtein,30,SizeOfTestSet,0.1830061506535176,0.11691705616494504,0.1020051528901858,0.12348532077999544,0.5254136804886439
ItemIDCount_Levenshtein,40,2,0.0031707356442098396,0.0030314880172040903,0.0031894182578287573,0.005937065355171558,0.015328707274414245
ItemIDCount_Levenshtein,40,5,0.007077932443943553,0.0076728296635438726,0.007350078195298205,0.01310727025171397,0.0352081105544996
ItemIDCount_Levenshtein,40,7,0.010156789401917651,0.010533396485774095,0.010198532833324076,0.01677348998307073,0.04766220870408655
ItemIDCount_Levenshtein,40,10,0.013855833799184763,0.015529423267408924,0.013863613946544456,0.0222692386434003,0.06551810965653844
ItemIDCount_Levenshtein,40,SizeOfTestSet,0.1887362568696452,0.12020618519273253,0.10551566822568437,0.12881357200417284,0.543271682292235
ItemIDCount_Levenshtein,50,2,0.002446495715657721,0.003142782533749337,0.0030721324885778314,0.005577966832971975,0.014239377570956866
ItemIDCount_Levenshtein,50,5,0.00669876998838231,0.007926323005648423,0.007665703265787871,0.013337181922319143,0.03562797818213775
ItemIDCount_Levenshtein,50,7,0.009919732439986818,0.01044585750238837,0.010404355863433253,0.017336418870105588,0.04810636467591403
ItemIDCount_Levenshtein,50,10,0.013883372799670541,0.015097523740013698,0.014061807720889054,0.02299618262233615,0.06603888688290944
ItemIDCount_Levenshtein,50,SizeOfTestSet,0.19299900525904848,0.11770293095088118,0.10485646622552192,0.12952440093607956,0.5450828033715311
ItemIDCount_Levenshtein,5,2,0.002247286102407777,0.002023952326342297,0.002454172949426145,0.0035047078976240117,0.01023011927580023
ItemIDCount_Levenshtein,5,5,0.005453843727838538,0.005080364102159791,0.00553548008388769,0.007733181907419252,0.02380286982130527
ItemIDCount_Levenshtein,5,7,0.0075454334806586195,0.0070434177021271,0.007598653937356442,0.009831459671726727,0.03201896479186889
ItemIDCount_Levenshtein,5,10,0.01012027217497985,0.010534689984713477,0.01048218922715037,0.013571872951321262,0.04470902433816496
ItemIDCount_Levenshtein,5,SizeOfTestSet,0.15262966231921105,0.08837020413178648,0.08596878870479005,0.09756006873879894,0.4245287238945865
ItemIDCount_Levenshtein,60,2,0.002636359321220333,0.0036448826779203105,0.0034588614206593816,0.0054292269793948635,0.015169330399194887
ItemIDCount_Levenshtein,60,5,0.0070684838356863166,0.008102404998884849,0.0076242125892504444,0.01321797961629619,0.0360130810401178
ItemIDCount_Levenshtein,60,7,0.009734793681507268,0.011122469522591018,0.010222024083855627,0.01751797078022718,0.04859725806818109
ItemIDCount_Levenshtein,60,10,0.014551871227023507,0.015107109978242406,0.014299131859234525,0.023466522260366125,0.06742463532486656
ItemIDCount_Levenshtein,60,SizeOfTestSet,0.18515259299218897,0.11670981383502049,0.1047416742145565,0.13049785907949749,0.5371019401212634
ItemIDCount_Levenshtein,8,2,0.002369040515711748,0.001931875663496679,0.0026789141630137836,0.004294043181339621,0.011273873523561831
ItemIDCount_Levenshtein,8,5,0.006385650553535404,0.0048033190681435484,0.005871813885940809,0.00888486257204427,0.02594564607966403
ItemIDCount_Levenshtein,8,7,0.008384540168884048,0.007170056609740576,0.008311986410080883,0.011417735599230148,0.035284318787935656
ItemIDCount_Levenshtein,8,10,0.011467984215919005,0.010661207891060218,0.011120470470135771,0.01502517155433903,0.048274834131454024
ItemIDCount_Levenshtein,8,SizeOfTestSet,0.16292851522159035,0.09166118166909515,0.08997795217142722,0.10762078167558999,0.4521884307377027
ItemIDCount_User-based,10,2,0.0023402461439351587,0.0026467681797015677,0.003329491922115123,0.0038344248212877057,0.012150931067039555
ItemIDCount_User-based,10,5,0.005788217339933819,0.007150703410685909,0.00678597735899601,0.008330452004933186,0.028055350114548926
ItemIDCount_User-based,10,7,0.008112829669111483,0.009122858431132823,0.009281606364904627,0.010991764611222787,0.03750905907637172
ItemIDCount_User-based,10,10,0.011349410718953793,0.012404356743820543,0.012164330516898986,0.014442689356193061,0.05036078733586639
ItemIDCount_User-based,10,SizeOfTestSet,0.16247297994802562,0.09726715448220818,0.08307025221147876,0.11059177975041516,0.45340216639212777
ItemIDCount_User-based,15,2,0.0025632818847117966,0.002539458734684501,0.003306184237320241,0.003965284154253194,0.012374209010969733
ItemIDCount_User-based,15,5,0.005629201040151333,0.006240335562903433,0.0071478897287249,0.008684696922082584,0.027702123253862253
ItemIDCount_User-based,15,7,0.007816650447671509,0.008971545905897658,0.009256977525486586,0.011655152100583741,0.03770032597963949
ItemIDCount_User-based,15,10,0.010579717099135424,0.012606209451555871,0.013152156570155971,0.016109628931120227,0.05244771205196749
ItemIDCount_User-based,15,SizeOfTestSet,0.1565007227832043,0.09629881228542435,0.08402310048807493,0.1207275949693535,0.45755023052605703
ItemIDCount_User-based,20,2,0.002424805893837033,0.0035031447833033455,0.002950647167273577,0.005654354297032116,0.014532952141446072
ItemIDCount_User-based,20,5,0.00557466070651982,0.007993945833260019,0.007656866972047374,0.010239513864157312,0.03146498737598453
ItemIDCount_User-based,20,7,0.008482428048130031,0.01037766458086104,0.010398709184559918,0.013747995948988281,0.04300679776253927
ItemIDCount_User-based,20,10,0.011694991579884632,0.013930562823557952,0.014684488622834413,0.019146724063516907,0.0594567670897939
ItemIDCount_User-based,20,SizeOfTestSet,0.1703432909473454,0.0965661241992063,0.09495632486933488,0.12116908945234264,0.4830348294682292
ItemIDCount_User-based,25,2,0.002701816348156425,0.003954435077472228,0.0037242377015646606,0.00561973041149271,0.016000219538686026
ItemIDCount_User-based,25,5,0.005971507821238907,0.00771154220034742,0.008061069308079193,0.011111582214432291,0.03285570154409781
ItemIDCount_User-based,25,7,0.008294965260038839,0.010246712087782398,0.010679957453132544,0.015284704395005433,0.04450633919595921
ItemIDCount_User-based,25,10,0.011165944121593248,0.014405046197119898,0.014461766993260272,0.020638902784623738,0.06067166009659716
ItemIDCount_User-based,25,SizeOfTestSet,0.1759915944225102,0.10298284784430525,0.08953086702420056,0.1231319209320136,0.4916372302230296
ItemIDCount_User-based,30,2,0.00246602738674901,0.0035732818997153875,0.003390309161708552,0.00546342189916343,0.014893040347336378
ItemIDCount_User-based,30,5,0.005847650817358662,0.008317413637708975,0.0076098704400176685,0.01212236360400203,0.03389729849908733
ItemIDCount_User-based,30,7,0.008667192396482738,0.010980755266762,0.010759792631323107,0.016176494415893007,0.04658423471046085
ItemIDCount_User-based,30,10,0.011628795388723407,0.014500462341340309,0.015297278025502037,0.02104822498682292,0.06247476074238867
ItemIDCount_User-based,30,SizeOfTestSet,0.16790305201385036,0.10399386000079436,0.09194654568539243,0.12159780766849426,0.4854412653685314
ItemIDCount_User-based,40,2,0.002589759324066474,0.004523543286360728,0.0032698754589922394,0.006381103691100196,0.01676428176051964
ItemIDCount_User-based,40,5,0.006553324906499555,0.009029859161220455,0.008003504922763813,0.01372278221094137,0.03730947120142519
ItemIDCount_User-based,40,7,0.008992736347119385,0.0116890752453412,0.011506973538250378,0.017058571335210212,0.04924735646592118
ItemIDCount_User-based,40,10,0.012337534011173427,0.01530668574167119,0.015686159025163765,0.022588958887952797,0.06591933766596118
ItemIDCount_User-based,40,SizeOfTestSet,0.17667637912662557,0.10094444364609347,0.09748181470516988,0.12399077497216225,0.4990934124500512
ItemIDCount_User-based,50,2,0.0023745600710509277,0.0039584177319833365,0.0036910301758172927,0.005365631197976033,0.01538963917682759
ItemIDCount_User-based,50,5,0.006380865527666053,0.009344413566550957,0.008143023657120349,0.012564432624468718,0.03643273537580608
ItemIDCount_User-based,50,7,0.009216140933862896,0.011364309170433197,0.011371147659081102,0.017541924138197947,0.04949352190157514
ItemIDCount_User-based,50,10,0.012194124716953272,0.015835988062292465,0.015627035066091387,0.02292279079841264,0.06657993864374977
ItemIDCount_User-based,50,SizeOfTestSet,0.17028827347637393,0.10511730363056104,0.0949950153869204,0.12453450615475471,0.4949350986486101
ItemIDCount_User-based,5,2,0.0018035679426248793,0.0021872583985749123,0.0025528325863528097,0.0022934608151563922,0.008837119742708994
ItemIDCount_User-based,5,5,0.004447440394760375,0.0043339794295290685,0.005495177668613049,0.005879899141388627,0.020156496634291123
ItemIDCount_User-based,5,7,0.005887267490535965,0.006426693973996765,0.007759228541936161,0.009625317961753593,0.029698507968222487
ItemIDCount_User-based,5,10,0.008237711986695621,0.008805989899435008,0.01061808809314036,0.012957705981658922,0.04061949596092991
ItemIDCount_User-based,5,SizeOfTestSet,0.14813416125700635,0.07662413399210256,0.07168188594220157,0.1030643303902867,0.39950451158159717
ItemIDCount_User-based,60,2,0.002541668684638535,0.004033588128208079,0.003173435918979134,0.006667625178396009,0.01641631791022176
ItemIDCount_User-based,60,5,0.007000270802745374,0.00950079118568056,0.008224058778794443,0.013467886378972069,0.03819300714619244
ItemIDCount_User-based,60,7,0.009403829319238752,0.011908897705800987,0.011223109474651083,0.01732146256362259,0.04985729906331341
ItemIDCount_User-based,60,10,0.012831066875458194,0.016096344490468744,0.015775146909613385,0.022606199246844528,0.06730875752238485
ItemIDCount_User-based,60,SizeOfTestSet,0.1792352129374874,0.10366327883106571,0.09433560990271148,0.12577514477912227,0.5030092464503868
ItemIDCount_User-based,8,2,0.0021030370866358867,0.002039706449730873,0.0030857023257045172,0.003478540734802524,0.0107069865968738
ItemIDCount_User-based,8,5,0.005563660923580307,0.006191926350058531,0.006498288919039228,0.007625210603681165,0.02587908679635923
ItemIDCount_User-based,8,7,0.00754893558752073,0.009007609448872765,0.008461487381056518,0.011042694002562,0.03606072642001201
ItemIDCount_User-based,8,10,0.010741225107318555,0.01266487335568666,0.011565635281075976,0.014427139735944193,0.04939887348002538
ItemIDCount_User-based,8,SizeOfTestSet,0.1421700745176551,0.08958769261471707,0.07912196673476425,0.11056797229989249,0.42144770616702887
LCS-A_JaroSimilarity,10,2,0.002014430619940061,0.001398096400839273,0.0017722342438815809,0.0017137685177147854,0.006898529782375699
LCS-A_JaroSimilarity,10,5,0.005066653998249363,0.003790956370927856,0.003856643856704492,0.0035598913204962722,0.01627414554637798
LCS-A_JaroSimilarity,10,7,0.006698442814960472,0.00575180791336546,0.005293756405008476,0.00639825260915458,0.02414225974248899
LCS-A_JaroSimilarity,10,10,0.008974729569054218,0.009244174794251762,0.006975506053888388,0.008247698307178523,0.03344210872437289
LCS-A_JaroSimilarity,10,SizeOfTestSet,0.13121147569897823,0.06330003061537241,0.05254859479023776,0.06595292174845321,0.31301302285304167
LCS-A_JaroSimilarity,15,2,0.0022842875390573438,0.0023022698871318103,0.002729472273661761,0.002912465401203601,0.010228495101054516
LCS-A_JaroSimilarity,15,5,0.004599879458124428,0.004163567394087343,0.00581610180425101,0.00513039310528677,0.01970994176174955
LCS-A_JaroSimilarity,15,7,0.006460414630383178,0.005633302630913911,0.007396654330871027,0.0070711692035689095,0.026561540795737026
LCS-A_JaroSimilarity,15,10,0.008933761781858219,0.008761978524245125,0.009812916237750139,0.009622216211860045,0.03713087275571353
LCS-A_JaroSimilarity,15,SizeOfTestSet,0.12964581409007364,0.06861878471108837,0.05878914377666638,0.07240496973145055,0.3294587123092789
LCS-A_JaroSimilarity,20,2,0.0021777438730490664,0.0016984252744731787,0.0024060020783211633,0.0032619072144262494,0.009544078440269657
LCS-A_JaroSimilarity,20,5,0.004993995279232822,0.0043032721461076,0.004783299851583447,0.006203221192095381,0.02028378846901925
LCS-A_JaroSimilarity,20,7,0.0073042303483099105,0.006726260736541565,0.006642655248894497,0.007862827811862027,0.028535974145607997
LCS-A_JaroSimilarity,20,10,0.009880242134000626,0.009244101431258091,0.008866011071418682,0.01123294595650413,0.039223300593181534
LCS-A_JaroSimilarity,20,SizeOfTestSet,0.13472605295552273,0.07325224713672229,0.05949570097499518,0.07207267489577443,0.3395466759630146
LCS-A_JaroSimilarity,25,2,0.0022603343481350856,0.0019161828647772145,0.002859736786460167,0.003241063182239805,0.010277317181612271
LCS-A_JaroSimilarity,25,5,0.00516964476362633,0.005875392450174412,0.005032919146050954,0.0061306320746825895,0.022208588434534285
LCS-A_JaroSimilarity,25,7,0.007219401946767005,0.00717247559355472,0.007136408403493374,0.008348129764052654,0.029876415707867754
LCS-A_JaroSimilarity,25,10,0.010592023093961008,0.009488258227523748,0.00943186126690861,0.012356008085898611,0.041868150674291976
LCS-A_JaroSimilarity,25,SizeOfTestSet,0.14717724627715287,0.07300682124190883,0.06476219455157102,0.08123033174132488,0.3661765938119576
LCS-A_JaroSimilarity,30,2,0.00230123692132696,0.002435539717720827,0.002628923295635302,0.003658197414853061,0.01102389734953615
LCS-A_JaroSimilarity,30,5,0.005534000545492913,0.006049853382294989,0.005971967464688302,0.006769471885197184,0.02432529327767339
LCS-A_JaroSimilarity,30,7,0.007951677472094406,0.008278352650999781,0.007539861313389374,0.009322453174073908,0.03309234461055747
LCS-A_JaroSimilarity,30,10,0.010676713453775351,0.010825186111596295,0.010019469562065184,0.012788463928295775,0.044309833055732606
LCS-A_JaroSimilarity,30,SizeOfTestSet,0.14865138533376457,0.07626626723244091,0.06276547907640362,0.07985040334885439,0.3675335349914635
LCS-A_JaroSimilarity,40,2,0.0022215347318122283,0.0032873338498449344,0.0029626676280906056,0.0036822182668026526,0.01215375447655042
LCS-A_JaroSimilarity,40,5,0.005358168126735568,0.0066735718432513365,0.006332882815856961,0.007650440648150427,0.026015063433994293
LCS-A_JaroSimilarity,40,7,0.007824014394462482,0.008967667343252193,0.008105675132783324,0.01156477012475033,0.03646212699524833
LCS-A_JaroSimilarity,40,10,0.010296238984943569,0.011320291971350233,0.010896723929278217,0.015211978264692809,0.047725233150264834
LCS-A_JaroSimilarity,40,SizeOfTestSet,0.1387205938584753,0.07336369357593614,0.0662486807072263,0.08369156743272371,0.36202453557436143
LCS-A_JaroSimilarity,50,2,0.0022694216435151307,0.0032950721754720596,0.002997508692239819,0.0034172481063136167,0.011979250617540627
LCS-A_JaroSimilarity,50,5,0.005638274070731118,0.006708288029501093,0.006330110532600957,0.009586573867378474,0.028263246500211642
LCS-A_JaroSimilarity,50,7,0.007745252562757058,0.008921696072887578,0.008542554837661994,0.012046042278720645,0.037255545752027275
LCS-A_JaroSimilarity,50,10,0.011273964010949707,0.01156843489754931,0.011202472068796295,0.014858690187053332,0.048903561164348644
LCS-A_JaroSimilarity,50,SizeOfTestSet,0.1455661490154154,0.0752501693647378,0.06671360993033477,0.08305737830362767,0.37058730661411565
LCS-A_JaroSimilarity,5,2,0.0014639074409507045,0.0011993678496328044,0.0015948237799588215,0.00209304962539655,0.00635114869593888
LCS-A_JaroSimilarity,5,5,0.003869459417745348,0.003135425569710461,0.0034876430953456375,0.003265397413498602,0.013757925496300049
LCS-A_JaroSimilarity,5,7,0.0051204013314993324,0.005028076150763572,0.005023506696867529,0.004896702681356904,0.020068686860487336
LCS-A_JaroSimilarity,5,10,0.0076881929585025915,0.006589404148975561,0.007040425586818439,0.006791775135543156,0.028109797829839748
LCS-A_JaroSimilarity,5,SizeOfTestSet,0.12089380580351272,0.051212336444549506,0.04733842732083501,0.054722894697675384,0.2741674642665726
LCS-A_JaroSimilarity,60,2,0.0027988451994679676,0.0035169106262860407,0.0029715549874490665,0.003918443520834332,0.013205754334037405
LCS-A_JaroSimilarity,60,5,0.006116129391978144,0.007709397111576408,0.006540499929942282,0.008791831660275324,0.02915785809377216
LCS-A_JaroSimilarity,60,7,0.008053539923651667,0.0099204816874582,0.008575546246881859,0.012527776039267828,0.03907734389725955
LCS-A_JaroSimilarity,60,10,0.010852439108555424,0.012298725545673014,0.011148839976551765,0.016031832719693377,0.05033183735047358
LCS-A_JaroSimilarity,60,SizeOfTestSet,0.14872798799933318,0.07193674001671556,0.06666682768276541,0.08358555639516488,0.37091711209397904
LCS-A_JaroSimilarity,8,2,0.0020763156556802688,0.0014516212391193519,0.0018088822718073843,0.001989053029159488,0.007325872195766492
LCS-A_JaroSimilarity,8,5,0.00501236846011785,0.003677930947901183,0.004160469159725555,0.004301015275167975,0.017151783842912563
LCS-A_JaroSimilarity,8,7,0.00644540549462737,0.00526321880996709,0.005216135839065555,0.0060951958478159705,0.023019955991475986
LCS-A_JaroSimilarity,8,10,0.008611393453224108,0.007408625683924034,0.007061092977474073,0.008598550608606034,0.03167966272322825
LCS-A_JaroSimilarity,8,SizeOfTestSet,0.13380947117476688,0.06123569184480864,0.04943305929543267,0.06511017417296912,0.3095883964879773
LCS-A_LCS-Ponderado,10,2,1.415245482995922E-4,3.24119884055386E-5,8.84053086593061E-5,1.0027057519825676E-4,3.6261242056269367E-4
LCS-A_LCS-Ponderado,10,5,3.5361509411418096E-4,5.557694076610843E-5,1.5220015555450934E-4,1.737206472298424E-4,7.351128376646412E-4
LCS-A_LCS-Ponderado,10,7,7.196330285881168E-4,1.6498563176492524E-4,2.179726593324979E-4,2.4571545925703467E-4,0.0013483067789425746
