Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P7,RAWSEMAUX,FFT10,org,125,62,CART,0.201392388798579,0.2185,0.361315346471816,0.35657535161486,0.383675240071143,0.339309435038077,0.356536413014818,0.327103845736151
P7,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.160919540229885,0.167768808125706,0.167060677698976,0.166666666666667,0.0,0.0091743119266055,0.166862514688602,0.0421940928270042
P7,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.199293258624392,0.170812819456192,0.0,0.359253037584585,0.0,0.0,0.0,0.0
P7,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.166320263843484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.165490196078431,0.16489988221437,0.195239591819293,0.171334623232996,0.210225036940199,0.20667505387638,0.182407726527148,0.198548627701695
P7,RAWSEMAUX,FFT10,org,125,62,LDA,0.171713376640113,0.324529946150368,0.345665309374913,0.372477195927868,0.333720960570497,0.344876956221494,0.338942977196577,0.332538780335963
P7,RAWSEMAUX,FFT10,org,125,62,LR,0.287525342034066,0.20367701304983,0.350455711723472,0.359620278891887,0.364569125199966,0.363602476053271,0.337078923203325,0.323339630386356
P7,RAWSEMAUX,FFT10,org,125,62,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P7,RAWSEMAUX,FFT10,org,125,62,MLP,0.300906478226562,0.162717219589258,0.267251589510726,0.213633838336548,0.187633294975067,0.227275036321335,0.163313609467456,0.223526280314443
P7,RAWSEMAUX,FFT10,org,125,62,SVC,0.28035905255217,0.270141017470385,0.359423852814306,0.351100173062105,0.346479162340466,0.350529264581674,0.360082248950358,0.352303831776685
P7,RAWSEMAUX,FFT10,org,125,62,SVM,0.214926363074511,0.166131531445185,0.231537458837589,0.269216617697705,0.31778720491736,0.298245614035088,0.253357438016529,0.292624020716344
P7,RAWSEMAUX,FFT10,org,125,62,XGB,0.164308176100629,0.175487706737707,0.368685938762973,0.370422112158882,0.441154125125973,0.438826679962292,0.337041912851675,0.393244774764894
P7,RAWSEMAUX,FFT10,org,125,125,CART,0.200180707651162,0.244985129782382,0.346966656685968,0.380611755835103,0.294825733449425,0.343183800227837,0.315221092810227,0.345916133144868
P7,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.166666666666667,0.165473349244232,0.0,0.166666666666667,0.0,0.0,0.0,0.0
P7,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.189497511542843,0.200109364349852,0.343906364558539,0.358496308300988,0.357794361525705,0.383505175119693,0.0,0.0
P7,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.191044232476609,0.241904761904762,0.436722947618844,0.329532758013353,0.0,0.0,0.338468854730409,0.0
P7,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.164251207729469,0.165473349244232,0.233263074644221,0.159739201303993,0.185689486291738,0.219520877616498,0.193321595156458,0.256543625421245
P7,RAWSEMAUX,FFT10,org,125,125,LDA,0.159349593495935,0.279383536360281,0.345036075036075,0.292452186699282,0.327861887919201,0.350799533535054,0.305234570834428,0.323581676825964
P7,RAWSEMAUX,FFT10,org,125,125,LR,0.316008031064696,0.180172653856864,0.351914679310593,0.311523865129178,0.352080919143737,0.343473585303905,0.278178377928939,0.338985987557416
P7,RAWSEMAUX,FFT10,org,125,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P7,RAWSEMAUX,FFT10,org,125,125,MLP,0.325771048599931,0.166666666666667,0.166666666666667,0.164251207729469,0.166666666666667,0.28314405260012,0.198787669493456,0.187263943785683
P7,RAWSEMAUX,FFT10,org,125,125,SVC,0.320422520679064,0.235682772920091,0.332140224801916,0.300886443865101,0.302792360269813,0.352253198059436,0.275996442719702,0.310513887836531
P7,RAWSEMAUX,FFT10,org,125,125,SVM,0.308659988742616,0.15819209039548,0.247856718444954,0.228542510121457,0.31904461563875,0.283329053244307,0.224389755902361,0.289857559712163
P7,RAWSEMAUX,FFT10,org,125,125,XGB,0.163034705407587,0.161184300248207,0.360156107284666,0.330912242945959,0.368064257948708,0.408375682288726,0.320459284305438,0.435086519649743
P7,RAWSEMAUX,FFT10,org,250,125,CART,0.171361928995517,0.275704658033686,0.346083385092032,0.342943020627383,0.326119402985075,0.367992485998405,0.323197143845972,0.318662852109761
P7,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.166666666666667,0.166666666666667,0.0,0.0,0.167080231596361,0.0,0.0,0.0
P7,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.177698412698413,0.154492023509656,0.396361171110095,0.367897506291466,0.40742435799644,0.398055052050783,0.0,0.0
P7,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.27477244686547,0.170958259847149,0.456269222829808,0.312734053563944,0.0,0.450432306511655,0.0,0.423888835403228
P7,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.166666666666667,0.164203612479475,0.201928546779598,0.162926018287614,0.183042940112349,0.255074160811866,0.195845027370995,0.219984126984127
P7,RAWSEMAUX,FFT10,org,250,125,LDA,0.164179104477612,0.240128636752968,0.367724722694297,0.321319965808546,0.297341764768784,0.306983757199249,0.301198454079911,0.280074936437843
P7,RAWSEMAUX,FFT10,org,250,125,LR,0.27002266102294,0.165470564210281,0.339343325406043,0.33908961187896,0.37905473596753,0.318513721478681,0.276860797490026,0.302810373398609
P7,RAWSEMAUX,FFT10,org,250,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P7,RAWSEMAUX,FFT10,org,250,125,MLP,0.27853831667391,0.196700902583255,0.166666666666667,0.166666666666667,0.166666666666667,0.16604886788373,0.166666666666667,0.263880294431381
P7,RAWSEMAUX,FFT10,org,250,125,SVC,0.24967518183014,0.196482338253654,0.340793969102793,0.299444444444444,0.368279569892473,0.32461928717443,0.29020125367304,0.280934658142967
P7,RAWSEMAUX,FFT10,org,250,125,SVM,0.275344988729452,0.161716171617162,0.186909003442625,0.238452278379683,0.307615541479436,0.269732902143969,0.208743019630683,0.320996488561249
P7,RAWSEMAUX,FFT10,org,250,125,XGB,0.166666666666667,0.155778894472362,0.3950329908477,0.332373435213565,0.384219009219009,0.394910640736363,0.387383152494714,0.451162646920471
P7,RAWSEMAUX,FFT10,org,250,250,CART,0.154121863799283,0.286152148072678,0.321030261698595,0.350749250749251,0.318996415770609,0.338568862815259,0.347390180878553,0.360419791461646
P7,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.166666666666667,0.0,0.169312169312169,0.166666666666667,0.0,0.0,0.0,0.0
P7,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.250420168067227,0.201532567049808,0.393615334073453,0.2841070552068,0.452760394938117,0.351988108509848,0.373456937735478,0.0
P7,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.190538016896398,0.177886977886978,0.303493915889846,0.31926460413166,0.453892448068336,0.0,0.410937319493132,0.0
P7,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.164048865619546,0.16140350877193,0.188226977700662,0.164048865619546,0.190883190883191,0.233433552493915,0.184199584199584,0.220742944641524
P7,RAWSEMAUX,FFT10,org,250,250,LDA,0.158730158730159,0.226091856861088,0.356694436340454,0.27391874180865,0.344866472709989,0.359287617292162,0.331926943547287,0.368530020703934
P7,RAWSEMAUX,FFT10,org,250,250,LR,0.30603508436118,0.185981680605337,0.354230866340787,0.364785584297779,0.34492528923222,0.365409055776028,0.312652932354566,0.350117695456196
P7,RAWSEMAUX,FFT10,org,250,250,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P7,RAWSEMAUX,FFT10,org,250,250,MLP,0.216568047337278,0.245240300504271,0.36527019163992,0.177655677655678,0.186931348221671,0.242620412152599,0.319966583124478,0.173351119015859
P7,RAWSEMAUX,FFT10,org,250,250,SVC,0.308351488743646,0.220581942661532,0.35,0.318033615789657,0.367937993609453,0.401264217717973,0.321748797270619,0.358838383838384
P7,RAWSEMAUX,FFT10,org,250,250,SVM,0.194850948509485,0.166666666666667,0.198979262756577,0.215808375227913,0.368686595949855,0.332708898420206,0.271425233199647,0.363839107925129
