Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P5,RAWSEMAUX,FFT10,org,125,62,CART,0.344287949921753,0.314553990610329,0.327073552425665,0.306729264475743,0.355242566510172,0.355242566510172,0.353677621283255,0.352112676056338
P5,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.330203442879499,0.323943661971831,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.322378716744914,0.325508607198748,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.331768388106416,0.358372456964006,0.0,0.00469483568075117,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.328638497652582,0.359937402190923,0.316118935837246,0.330203442879499,0.305164319248826,0.316118935837246,0.338028169014084,0.377151799687011
P5,RAWSEMAUX,FFT10,org,125,62,LDA,0.325508607198748,0.317683881064163,0.347417840375587,0.366197183098592,0.37245696400626,0.36150234741784,0.309859154929577,0.350547730829421
P5,RAWSEMAUX,FFT10,org,125,62,LR,0.33489827856025,0.314553990610329,0.355242566510172,0.353677621283255,0.364632237871674,0.369327073552426,0.311424100156494,0.369327073552426
P5,RAWSEMAUX,FFT10,org,125,62,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,125,62,MLP,0.323943661971831,0.305164319248826,0.336463223787167,0.333333333333333,0.355242566510172,0.36150234741784,0.344287949921753,0.333333333333333
P5,RAWSEMAUX,FFT10,org,125,62,SVC,0.331768388106416,0.316118935837246,0.339593114241002,0.347417840375587,0.341158059467919,0.317683881064163,0.295774647887324,0.364632237871674
P5,RAWSEMAUX,FFT10,org,125,62,SVM,0.331768388106416,0.317683881064163,0.356807511737089,0.322378716744914,0.34585289514867,0.364632237871674,0.323943661971831,0.306729264475743
P5,RAWSEMAUX,FFT10,org,125,62,XGB,0.327073552425665,0.317683881064163,0.330203442879499,0.37245696400626,0.330203442879499,0.338028169014084,0.344287949921753,0.386541471048513
P5,RAWSEMAUX,FFT10,org,125,125,CART,0.336538461538462,0.375,0.317152103559871,0.336538461538462,0.317307692307692,0.346278317152104,0.33974358974359,0.346031746031746
P5,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.333333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.333333333333333,0.217948717948718,0.0,0.307692307692308,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.326923076923077,0.368589743589744,0.323624595469256,0.0833333333333333,0.0032051282051282,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.323717948717949,0.355769230769231,0.300970873786408,0.294871794871795,0.298076923076923,0.368932038834951,0.342948717948718,0.380952380952381
P5,RAWSEMAUX,FFT10,org,125,125,LDA,0.346153846153846,0.333333333333333,0.339805825242718,0.381410256410256,0.365384615384615,0.346278317152104,0.365384615384615,0.323809523809524
P5,RAWSEMAUX,FFT10,org,125,125,LR,0.336538461538462,0.314102564102564,0.368932038834951,0.413461538461538,0.342948717948718,0.359223300970874,0.371794871794872,0.346031746031746
P5,RAWSEMAUX,FFT10,org,125,125,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,125,125,MLP,0.33974358974359,0.33974358974359,0.326860841423948,0.375,0.323717948717949,0.359223300970874,0.362179487179487,0.33968253968254
P5,RAWSEMAUX,FFT10,org,125,125,SVC,0.336538461538462,0.326923076923077,0.359223300970874,0.381410256410256,0.342948717948718,0.362459546925566,0.352564102564103,0.349206349206349
P5,RAWSEMAUX,FFT10,org,125,125,SVM,0.333333333333333,0.314102564102564,0.355987055016181,0.368589743589744,0.314102564102564,0.368932038834951,0.330128205128205,0.301587301587302
P5,RAWSEMAUX,FFT10,org,125,125,XGB,0.333333333333333,0.352564102564103,0.362459546925566,0.323717948717949,0.333333333333333,0.310679611650485,0.384615384615385,0.377777777777778
P5,RAWSEMAUX,FFT10,org,250,125,CART,0.326732673267327,0.270627062706271,0.336666666666667,0.333333333333333,0.346534653465346,0.333333333333333,0.333333333333333,0.349673202614379
P5,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.333333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.326732673267327,0.389438943894389,0.343333333333333,0.382838283828383,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.326732673267327,0.389438943894389,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.323432343234323,0.356435643564356,0.293333333333333,0.386138613861386,0.33993399339934,0.36,0.343234323432343,0.388888888888889
P5,RAWSEMAUX,FFT10,org,250,125,LDA,0.336633663366337,0.326732673267327,0.296666666666667,0.33003300330033,0.353135313531353,0.376666666666667,0.376237623762376,0.362745098039216
P5,RAWSEMAUX,FFT10,org,250,125,LR,0.33993399339934,0.32013201320132,0.346666666666667,0.396039603960396,0.343234323432343,0.363333333333333,0.379537953795379,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,125,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,125,MLP,0.336633663366337,0.333333333333333,0.333333333333333,0.353135313531353,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,125,SVC,0.33993399339934,0.323432343234323,0.353333333333333,0.372937293729373,0.353135313531353,0.366666666666667,0.33993399339934,0.313725490196078
P5,RAWSEMAUX,FFT10,org,250,125,SVM,0.346534653465346,0.326732673267327,0.366666666666667,0.425742574257426,0.363036303630363,0.376666666666667,0.379537953795379,0.372549019607843
P5,RAWSEMAUX,FFT10,org,250,125,XGB,0.33003300330033,0.376237623762376,0.396666666666667,0.376237623762376,0.323432343234323,0.333333333333333,0.366336633663366,0.375816993464052
P5,RAWSEMAUX,FFT10,org,250,250,CART,0.333333333333333,0.347222222222222,0.291666666666667,0.409722222222222,0.347222222222222,0.423611111111111,0.347222222222222,0.291666666666667
P5,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.333333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.340277777777778,0.375,0.319444444444444,0.0,0.368055555555556,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.326388888888889,0.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.333333333333333,0.388888888888889,0.340277777777778,0.319444444444444,0.263888888888889,0.340277777777778,0.354166666666667,0.340277777777778
P5,RAWSEMAUX,FFT10,org,250,250,LDA,0.326388888888889,0.326388888888889,0.291666666666667,0.375,0.347222222222222,0.395833333333333,0.270833333333333,0.326388888888889
P5,RAWSEMAUX,FFT10,org,250,250,LR,0.333333333333333,0.333333333333333,0.326388888888889,0.375,0.340277777777778,0.4375,0.451388888888889,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,250,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,250,MLP,0.333333333333333,0.347222222222222,0.3125,0.347222222222222,0.333333333333333,0.347222222222222,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,250,250,SVC,0.326388888888889,0.319444444444444,0.347222222222222,0.333333333333333,0.354166666666667,0.368055555555556,0.340277777777778,0.326388888888889
P5,RAWSEMAUX,FFT10,org,250,250,SVM,0.326388888888889,0.333333333333333,0.388888888888889,0.381944444444444,0.347222222222222,0.375,0.402777777777778,0.354166666666667
P5,RAWSEMAUX,FFT10,org,250,250,XGB,0.305555555555556,0.333333333333333,0.340277777777778,0.388888888888889,0.347222222222222,0.333333333333333,0.381944444444444,0.381944444444444
P5,RAWSEMAUX,FFT10,org,500,250,CART,0.348148148148148,0.303703703703704,0.362962962962963,0.348148148148148,0.37037037037037,0.377777777777778,0.348148148148148,0.318518518518519
P5,RAWSEMAUX,FFT10,org,500,250,CNNARTIGO,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0
P5,RAWSEMAUX,FFT10,org,500,250,CNNMINDBRUSH,0.333333333333333,0.325925925925926,0.251851851851852,0.125925925925926,0.0,0.414814814814815,0.0,0.0
P5,RAWSEMAUX,FFT10,org,500,250,CNNOUTRA,0.333333333333333,0.392592592592593,0.0,0.0,0.0,0.0,0.0,0.0
P5,RAWSEMAUX,FFT10,org,500,250,KNC-3,0.311111111111111,0.333333333333333,0.303703703703704,0.303703703703704,0.311111111111111,0.348148148148148,0.266666666666667,0.355555555555556
P5,RAWSEMAUX,FFT10,org,500,250,LDA,0.333333333333333,0.288888888888889,0.296296296296296,0.333333333333333,0.348148148148148,0.385185185185185,0.355555555555556,0.37037037037037
P5,RAWSEMAUX,FFT10,org,500,250,LR,0.333333333333333,0.311111111111111,0.311111111111111,0.385185185185185,0.355555555555556,0.414814814814815,0.422222222222222,0.325925925925926
P5,RAWSEMAUX,FFT10,org,500,250,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,500,250,MLP,0.340740740740741,0.333333333333333,0.325925925925926,0.340740740740741,0.355555555555556,0.333333333333333,0.348148148148148,0.333333333333333
P5,RAWSEMAUX,FFT10,org,500,250,SVC,0.325925925925926,0.325925925925926,0.318518518518519,0.392592592592593,0.333333333333333,0.392592592592593,0.333333333333333,0.318518518518519
P5,RAWSEMAUX,FFT10,org,500,250,SVM,0.340740740740741,0.274074074074074,0.37037037037037,0.444444444444444,0.37037037037037,0.385185185185185,0.340740740740741,0.340740740740741
P5,RAWSEMAUX,FFT10,org,500,250,XGB,0.311111111111111,0.281481481481481,0.355555555555556,0.377777777777778,0.296296296296296,0.362962962962963,0.377777777777778,0.42962962962963
P5,RAWSEMAUX,FFT10,org,500,500,CART,0.333333333333333,0.317460317460317,0.365079365079365,0.301587301587302,0.253968253968254,0.365079365079365,0.253968253968254,0.380952380952381
P5,RAWSEMAUX,FFT10,org,500,500,CNNARTIGO,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P5,RAWSEMAUX,FFT10,org,500,500,CNNMINDBRUSH,0.333333333333333,0.301587301587302,0.380952380952381,0.301587301587302,0.0,0.46031746031746,0.0,0.365079365079365
