Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P8,RAWSEMAUX,FFT10,org,125,62,CART,0.286323224043891,0.372908803357923,0.373290420249116,0.292780748408693,0.312305828889481,0.321245975486742,0.341743824732124,0.331373487728831
P8,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.30113358813551,0.166470357283078,0.168166536243225,0.212067270199708,0.152269972609538,0.146472805600431,0.0503472222222222,0.113048071843634
P8,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.271751240483118,0.368988543914789,0.341459379646534,0.302499495443466,0.343357490416314,0.346277677061633,0.0,0.0120685889034513
P8,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.190398744985901,0.338792445093818,0.320857094460385,0.268330358099524,0.267470948846186,0.288878784051198,0.262207828726387,0.340819631413814
P8,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.180137486245928,0.197537613420695,0.284312749686438,0.275193827997667,0.224898649016397,0.31360831282363,0.297925117750663,0.235240549541121
P8,RAWSEMAUX,FFT10,org,125,62,LDA,0.268303001838726,0.34271339962433,0.332463823463749,0.263656765435703,0.325351094114366,0.333160271756093,0.346038043233702,0.328812098276978
P8,RAWSEMAUX,FFT10,org,125,62,LR,0.218048656459105,0.28092060221426,0.28789211082269,0.282665030613037,0.25454769181143,0.317672521090383,0.265322359396433,0.279165613301676
P8,RAWSEMAUX,FFT10,org,125,62,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,125,62,MLP,0.166666666666667,0.165685119748724,0.164502164502165,0.166666666666667,0.166666666666667,0.174248887665703,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,125,62,SVC,0.225121507239997,0.264455972472673,0.288799543702586,0.24163611366245,0.277979911029189,0.289021594841315,0.296833772029984,0.293221519438375
P8,RAWSEMAUX,FFT10,org,125,62,SVM,0.176712089447939,0.177107959022853,0.166666666666667,0.197502908794071,0.210056308195923,0.238053943936297,0.230186671033241,0.16489988221437
P8,RAWSEMAUX,FFT10,org,125,62,XGB,0.20020706426346,0.218482649767155,0.324372248163717,0.268005819167564,0.253984752942446,0.301092356176627,0.307066926015176,0.308118175283029
P8,RAWSEMAUX,FFT10,org,125,125,CART,0.295461017411752,0.35480999755947,0.351079670584103,0.356172502927542,0.301707074510713,0.285168249413101,0.321469071800042,0.335131842153119
P8,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.16504854368932,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.164629176854116,0.168674698795181
P8,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.22908805618859,0.355244485061929,0.344534639007001,0.258287949733057,0.0,0.346399319479888,0.0,0.0
P8,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.219450418452912,0.345593199565417,0.307308295755022,0.251024834358168,0.356322311955378,0.294521797695847,0.252730183764667,0.223717783320432
P8,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.180050435997934,0.219225801630811,0.308872353722365,0.300513429039163,0.220310028472003,0.336555883478868,0.256501619543244,0.234161003116469
P8,RAWSEMAUX,FFT10,org,125,125,LDA,0.205750194639083,0.292293472685629,0.313404388170954,0.302556476233973,0.327390145537952,0.317158791421401,0.304575925763923,0.317311177379235
P8,RAWSEMAUX,FFT10,org,125,125,LR,0.211133314744245,0.289413366855227,0.302013318758673,0.298729292608407,0.27574261477571,0.339116112655734,0.248295698009649,0.32670472058743
P8,RAWSEMAUX,FFT10,org,125,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,125,125,MLP,0.211133314744245,0.166666666666667,0.166666666666667,0.176348854397635,0.166666666666667,0.166666666666667,0.166666666666667,0.213591440006534
P8,RAWSEMAUX,FFT10,org,125,125,SVC,0.215603509636165,0.300572096301347,0.3311821510997,0.30860969009856,0.312799554834612,0.326905106951213,0.222077874121742,0.303554082450553
P8,RAWSEMAUX,FFT10,org,125,125,SVM,0.180050435997934,0.173353747316912,0.166666666666667,0.183350373330855,0.192978553819348,0.195043528376862,0.196281069099024,0.161858974358974
P8,RAWSEMAUX,FFT10,org,125,125,XGB,0.19367513864809,0.234826382194803,0.322040714040108,0.294090004939458,0.255506859958915,0.281098947601804,0.274040146173506,0.288741332791489
P8,RAWSEMAUX,FFT10,org,250,125,CART,0.282102067811822,0.294319310002482,0.304633378317589,0.329354835812643,0.288521325652593,0.273896993195239,0.267561871417293,0.324539252170831
P8,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.202110712863401,0.166666666666667
P8,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.178446674098848,0.341956294198577,0.359962311697869,0.254175390822015,0.336959179984476,0.314441965680656,0.0,0.0
P8,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.194945946423925,0.343946016409784,0.319001559092445,0.249286759513662,0.227329514089734,0.250083341504069,0.0,0.235960247909178
P8,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.174869281045752,0.18341307814992,0.283623338325433,0.267406771851623,0.194512862616311,0.317989000882182,0.263257361437315,0.153370994176518
P8,RAWSEMAUX,FFT10,org,250,125,LDA,0.187564102564103,0.286139283299527,0.349531926195378,0.316167887239817,0.329679086884981,0.350414586782686,0.312027182402377,0.342229199372056
P8,RAWSEMAUX,FFT10,org,250,125,LR,0.192848230890558,0.274712503810338,0.291196758258019,0.299874325470035,0.289351023956779,0.33942596119626,0.23782967819702,0.312487259054565
P8,RAWSEMAUX,FFT10,org,250,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,250,125,MLP,0.199794244378627,0.363579973416039,0.166666666666667,0.166666666666667,0.166666666666667,0.272616935380185,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,250,125,SVC,0.192848230890558,0.27318995509808,0.342574245548372,0.303709708411394,0.308208100424534,0.375022768037688,0.24674799714399,0.362962962962963
P8,RAWSEMAUX,FFT10,org,250,125,SVM,0.180858533278454,0.180308197549577,0.166666666666667,0.19546485260771,0.21990800018969,0.183841768928753,0.166242578456319,0.164203612479475
P8,RAWSEMAUX,FFT10,org,250,125,XGB,0.187564102564103,0.242621019769655,0.289077044209231,0.273134984444615,0.273041870459557,0.242622599278946,0.238470797334885,0.284781944750485
P8,RAWSEMAUX,FFT10,org,250,250,CART,0.289799581707096,0.318252198686981,0.401820187534473,0.33829009478494,0.339611373431593,0.336011997483216,0.331921384986519,0.279925849482093
P8,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.168421052631579
P8,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.22704487630596,0.308074968596551,0.32069470600544,0.261869178440607,0.369386299974535,0.310279973437868,0.0,0.0
P8,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.196250944822373,0.305060144372355,0.355923627097034,0.0,0.0,0.379791913347412,0.30997649694646,0.0
P8,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.181144709192578,0.19754894964979,0.273182957393484,0.309728622631848,0.226928795470284,0.306220622062206,0.257183058955959,0.175991901368882
P8,RAWSEMAUX,FFT10,org,250,250,LDA,0.196890103559154,0.240374045686579,0.300739892758952,0.293104806934594,0.360928478850006,0.340322795784981,0.250287356321839,0.306139218040797
P8,RAWSEMAUX,FFT10,org,250,250,LR,0.207035056446821,0.266750144663574,0.393534307327411,0.243043884220355,0.285556545850663,0.340625,0.253089592506125,0.347403272025665
P8,RAWSEMAUX,FFT10,org,250,250,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P8,RAWSEMAUX,FFT10,org,250,250,MLP,0.305362600722423,0.225158916025427,0.304367723265361,0.236607142857143,0.166666666666667,0.166666666666667,0.228105088592127,0.166666666666667
P8,RAWSEMAUX,FFT10,org,250,250,SVC,0.233676215906105,0.312443708416863,0.391991813560441,0.26430568499534,0.373770340718301,0.365554432086282,0.271940695470107,0.326316226728598
P8,RAWSEMAUX,FFT10,org,250,250,SVM,0.18202649480845,0.181144709192578,0.166666666666667,0.198709677419355,0.216123211213228,0.198709677419355,0.163934426229508,0.158730158730159
P8,RAWSEMAUX,FFT10,org,250,250,XGB,0.181144709192578,0.257240687749162,0.393548998696528,0.313806829581477,0.301516756336033,0.324160559301611,0.298658078368223,0.27186872042686
