Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P9,RAWSEMAUX,FFT10,org,125,62,CART,0.339957585494695,0.333962264150943,0.35821225005339,0.332381698469733,0.332901863731588,0.32687074829932,0.349645973716746,0.335730895330531
P9,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.166666666666667,0.170525542080118,0.166666666666667,0.0411099605149058,0.149927675177448,0.0,0.0416666666666667,0.0233463035019455
P9,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.36617761751701,0.360643233606418,0.337465031838394,0.265941286909029,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.0,0.312935793705529,0.329111569721522,0.274336617268038,0.0,0.0,0.0,0.320303605313093
P9,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.381270573215002,0.304433798445561,0.212948008146812,0.32674709934899,0.273490589845731,0.293160967472894,0.376199333980675,0.327785280526682
P9,RAWSEMAUX,FFT10,org,125,62,LDA,0.335171736737211,0.311507943313263,0.297251743504552,0.337523184302525,0.342001471415004,0.351909949734845,0.302610624062625,0.311044351895694
P9,RAWSEMAUX,FFT10,org,125,62,LR,0.307232337554918,0.390856281376055,0.365043305290558,0.239462269884736,0.344720883182422,0.262270303191009,0.260611643669677,0.28845251746125
P9,RAWSEMAUX,FFT10,org,125,62,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,125,62,MLP,0.175179951034859,0.254459123412912,0.31372994657998,0.220825044841306,0.195492714660294,0.314695696539194,0.207838158117488,0.166666666666667
P9,RAWSEMAUX,FFT10,org,125,62,SVC,0.32824044763895,0.350563016864575,0.355526667109049,0.279768012120261,0.330774386198491,0.289850760249996,0.267007245737281,0.314741785413048
P9,RAWSEMAUX,FFT10,org,125,62,SVM,0.243290820691385,0.296349268306848,0.264402188023315,0.230411623099167,0.18889938442251,0.244655733535655,0.222540163266001,0.220363277235315
P9,RAWSEMAUX,FFT10,org,125,62,XGB,0.341712269014196,0.288382401386617,0.363482870306126,0.270212555218795,0.324265604784418,0.376349709680436,0.402993336212566,0.363138795071681
P9,RAWSEMAUX,FFT10,org,125,125,CART,0.295171190601271,0.371262177498552,0.376770074668611,0.335477992045985,0.308441724743611,0.362617154023264,0.36684164580995,0.313604255942468
P9,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.16358024691358,0.160919540229885,0.173364854215918,0.167032967032967,0.166666666666667,0.160642570281124,0.161240310077519,0.167039522744221
P9,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.34626298517038,0.262053344604308,0.356839617448322,0.0,0.0,0.0,0.222245663384904,0.0
P9,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.278451673104079,0.293980959359502,0.344761811295966,0.244815501958359,0.352417362247492,0.251159561106999,0.0,0.0
P9,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.381831325705825,0.304628604241007,0.259034089557532,0.329912181330043,0.252502645258067,0.291706103470809,0.347820758391745,0.311782077786493
P9,RAWSEMAUX,FFT10,org,125,125,LDA,0.339970185382494,0.304347098867647,0.29758494951073,0.291804589498174,0.333113476890301,0.286805532080795,0.305281286059533,0.364616594551482
P9,RAWSEMAUX,FFT10,org,125,125,LR,0.28339274190338,0.399981551487733,0.359393319183343,0.258410426892604,0.343159502450943,0.27584936606849,0.253193454326599,0.2833340714397
P9,RAWSEMAUX,FFT10,org,125,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,125,125,MLP,0.309427388370942,0.252168057063537,0.303869241019769,0.178895133930832,0.203447832124303,0.307156782080135,0.23453409771541,0.292145513519559
P9,RAWSEMAUX,FFT10,org,125,125,SVC,0.328091416540688,0.327975392460647,0.360503354659942,0.268354514697193,0.322572376789244,0.32532669567115,0.279374471767114,0.308402898834215
P9,RAWSEMAUX,FFT10,org,125,125,SVM,0.343160039135271,0.311322597140956,0.18265455569408,0.182364741905631,0.17916643082206,0.195338774286143,0.198490173109462,0.211707715712558
P9,RAWSEMAUX,FFT10,org,125,125,XGB,0.378638476556763,0.340909132204788,0.35201279387198,0.271991982081909,0.302445302445302,0.339352598372909,0.429254588379233,0.34789488921567
P9,RAWSEMAUX,FFT10,org,250,125,CART,0.371274445044937,0.36549080415213,0.324353180407028,0.3284375231032,0.371737849602344,0.341169621990868,0.350161387734532,0.315055315055315
P9,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.0,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.0,0.36180464778504,0.3418537615148,0.306105263157895,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.306515419753896,0.330368289637953,0.378475173750954,0.0,0.0,0.0,0.0,0.345153820016205
P9,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.40068562210123,0.281857665798197,0.243634703327333,0.385695605638354,0.325427146490674,0.291358882749968,0.373845852895149,0.308123260701405
P9,RAWSEMAUX,FFT10,org,250,125,LDA,0.397218733361866,0.329643722321832,0.333663887301162,0.33599110571975,0.331924882629108,0.272881544093934,0.285001058374681,0.316876957676811
P9,RAWSEMAUX,FFT10,org,250,125,LR,0.284620572042838,0.425975390890631,0.3709373238785,0.257615532375179,0.350309824936722,0.270728647150835,0.270546771280787,0.30976856137121
P9,RAWSEMAUX,FFT10,org,250,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,250,125,MLP,0.298568324302568,0.172136690933683,0.276607158823354,0.301185185185185,0.173978919631094,0.183788228428954,0.243082437275986,0.166666666666667
P9,RAWSEMAUX,FFT10,org,250,125,SVC,0.297824094176678,0.395395715395715,0.379852611948861,0.295029416920256,0.32711486675681,0.289771244371851,0.264291408918125,0.30604240638614
P9,RAWSEMAUX,FFT10,org,250,125,SVM,0.30785085081114,0.310618064911853,0.184314954051796,0.1729952703429,0.166666666666667,0.181722210225773,0.190316627816628,0.219539889415482
P9,RAWSEMAUX,FFT10,org,250,125,XGB,0.456380200519979,0.364964767401985,0.352240537240537,0.281713541255108,0.30730496163643,0.335554844089496,0.366482170800659,0.351694232865446
P9,RAWSEMAUX,FFT10,org,250,250,CART,0.307867293227777,0.390586537645361,0.383699048515919,0.337186328083146,0.314939449000222,0.311218055948735,0.318225540645074,0.343801523739497
P9,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.12,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.284352580127228,0.304210535003738,0.3158816314382,0.0,0.329551298424862,0.316138689970466,0.0,0.0
P9,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.280091943013291,0.344662718120394,0.362542124542125,0.0,0.325258661350546,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.355820105820106,0.264353440606014,0.315125495083045,0.369509097722447,0.370263381478335,0.307592592592593,0.345855379188712,0.350144520654621
P9,RAWSEMAUX,FFT10,org,250,250,LDA,0.405231584336062,0.328782003685064,0.395888418260386,0.393675889328063,0.321161856521295,0.30782502521633,0.288389759692082,0.396762188952342
P9,RAWSEMAUX,FFT10,org,250,250,LR,0.306920950801548,0.335715045188729,0.376143488539418,0.253331781976138,0.349154427674997,0.295264208307687,0.283540572902275,0.315812796127757
P9,RAWSEMAUX,FFT10,org,250,250,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,250,250,MLP,0.303119692500223,0.385826043434739,0.166666666666667,0.166666666666667,0.164341085271318,0.190058479532164,0.233544622785661,0.179802235094494
P9,RAWSEMAUX,FFT10,org,250,250,SVC,0.32731139521015,0.317286363402868,0.369425437167373,0.296644951566169,0.343663613043334,0.311945338883217,0.338034188034188,0.327430056493792
P9,RAWSEMAUX,FFT10,org,250,250,SVM,0.306859404844031,0.249244281045752,0.179563072586328,0.166666666666667,0.166666666666667,0.192263208097285,0.177777777777778,0.166666666666667
P9,RAWSEMAUX,FFT10,org,250,250,XGB,0.407069538197793,0.389261031366295,0.384364083925432,0.236549402066643,0.319544061756158,0.359252201249113,0.329545335737996,0.351774112943528
P9,RAWSEMAUX,FFT10,org,500,250,CART,0.380468281123057,0.388877055465621,0.338713310806334,0.365497777695736,0.325440701289169,0.252797694899064,0.326458448913898,0.38210970852207
P9,RAWSEMAUX,FFT10,org,500,250,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.0,0.0101010101010101,0.0,0.0
P9,RAWSEMAUX,FFT10,org,500,250,CNNMINDBRUSH,0.348918977004083,0.305387649623788,0.385080579255336,0.33664613705465,0.316285828252322,0.28515274034142,0.0,0.362399185655
P9,RAWSEMAUX,FFT10,org,500,250,CNNOUTRA,0.331131831131831,0.355383889450624,0.368273494512094,0.0,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,500,250,KNC-3,0.320616943709371,0.328436569236206,0.323446019629226,0.266221919889887,0.2916802333469,0.307641432641433,0.303663387625652,0.273029439696106
P9,RAWSEMAUX,FFT10,org,500,250,LDA,0.349770954325034,0.307049159036301,0.369096270637236,0.344682111364118,0.297115384615385,0.2943242849444,0.30818335802034,0.286698031505278
P9,RAWSEMAUX,FFT10,org,500,250,LR,0.276190476190476,0.359622514324233,0.413533895638582,0.283287671232877,0.400597412981314,0.339708396178984,0.296329951032359,0.302021128618366
P9,RAWSEMAUX,FFT10,org,500,250,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,250,MLP,0.249194350637451,0.340129636929006,0.166666666666667,0.303738317757009,0.166666666666667,0.2004662004662,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,250,SVC,0.313891801862932,0.268419082037132,0.406078414426872,0.300116144018583,0.270061728395062,0.343594912465765,0.371509262550855,0.336857641770254
P9,RAWSEMAUX,FFT10,org,500,250,SVM,0.281951075986804,0.289408706952567,0.193474064387571,0.166666666666667,0.166666666666667,0.202208783139728,0.202866045871227,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,250,XGB,0.458730158730159,0.418618119795197,0.348844823554029,0.327308794725234,0.323165660131357,0.296521502559489,0.29978835978836,0.412972835745113
P9,RAWSEMAUX,FFT10,org,500,500,CART,0.419135802469136,0.325799023671364,0.371646752904776,0.307815442561205,0.356960180215994,0.207511522782459,0.307676949186383,0.334395450029123
P9,RAWSEMAUX,FFT10,org,500,500,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,500,CNNMINDBRUSH,0.392784163473819,0.274090483926549,0.381821476649063,0.325814536340852,0.258141723813366,0.355659787367104,0.0,0.0
P9,RAWSEMAUX,FFT10,org,500,500,CNNOUTRA,0.275613275613276,0.324319805441556,0.383419332645339,0.0,0.0,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,500,500,KNC-3,0.321439325504366,0.319941142601241,0.357533618993721,0.249514220102455,0.30474697716077,0.341346323555367,0.421698113207547,0.302005012531328
P9,RAWSEMAUX,FFT10,org,500,500,LDA,0.331562021328339,0.349509704470143,0.35982461334574,0.22974358974359,0.287682131248153,0.305468477882271,0.357206549024016,0.271825396825397
P9,RAWSEMAUX,FFT10,org,500,500,LR,0.245679012345679,0.317053317053317,0.315189915189915,0.245427245427245,0.401481481481482,0.235338164251208,0.221895424836601,0.260300483829896
P9,RAWSEMAUX,FFT10,org,500,500,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,500,MLP,0.178205128205128,0.389175762239367,0.244187910854578,0.25047619047619,0.197431781701445,0.168421052631579,0.284627092846271,0.293759512937595
P9,RAWSEMAUX,FFT10,org,500,500,SVC,0.258118341676293,0.267376515823721,0.355643336671488,0.385858585858586,0.355759770572104,0.236581196581197,0.258169934640523,0.226035444046197
P9,RAWSEMAUX,FFT10,org,500,500,SVM,0.242068155111633,0.288104575163399,0.166666666666667,0.166666666666667,0.166666666666667,0.163120567375887,0.168498168498168,0.166666666666667
P9,RAWSEMAUX,FFT10,org,500,500,XGB,0.431475917842904,0.454571336382789,0.389383441166124,0.302463549522373,0.335042735042735,0.255102040816327,0.345015065057483,0.362222222222222
P9,RAWSEMAUX,FFT10,org,750,375,CART,0.371627944892802,0.415881799106038,0.42580136308848,0.365661470312633,0.319983392418,0.364028242289112,0.320999769106442,0.346509643283837
P9,RAWSEMAUX,FFT10,org,750,375,CNNARTIGO,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,750,375,CNNMINDBRUSH,0.257641380579322,0.221399938328708,0.375384615384615,0.279876455215015,0.336634250474383,0.0,0.0,0.320525451559934
P9,RAWSEMAUX,FFT10,org,750,375,CNNOUTRA,0.326297534755823,0.273081499496594,0.409377897478917,0.0,0.270083705997019,0.0,0.0,0.0
P9,RAWSEMAUX,FFT10,org,750,375,KNC-3,0.225249708653578,0.258091115233972,0.316613756613757,0.291047319721155,0.213234861845973,0.273047812780618,0.390614116554446,0.304690800342974
P9,RAWSEMAUX,FFT10,org,750,375,LDA,0.338905313295557,0.446340893149404,0.30573186212284,0.248624424750306,0.22763154158503,0.342630079472185,0.234534534534535,0.293778471335572
P9,RAWSEMAUX,FFT10,org,750,375,LR,0.328612128612129,0.331604626939313,0.321885521885522,0.282859078590786,0.319025495226868,0.218384074941452,0.242788461538462,0.223025842744153
P9,RAWSEMAUX,FFT10,org,750,375,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P9,RAWSEMAUX,FFT10,org,750,375,MLP,0.205838278487083,0.189572603234842,0.356276310753923,0.315696649029982,0.166666666666667,0.162464985994398,0.217027417027417,0.166666666666667
