Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P10,RAWSEMAUX,FFT10,org,125,62,CART,0.270745749078197,0.37159876061648,0.323728168131104,0.400430026060959,0.378295051097093,0.375356494025958,0.334348030714855,0.389837097817718
P10,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.167062549485352,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.261455645434769,0.0,0.374122472578048,0.0,0.0,0.0,0.41667668742493,0.0
P10,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.263654783510379,0.130638970399514,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.229939450869545,0.293633018843183,0.295648673028183,0.335380550351994,0.36136647368178,0.418021185747026,0.369950890776786,0.410292042488907
P10,RAWSEMAUX,FFT10,org,125,62,LDA,0.270300358801663,0.307618548859711,0.347702241364392,0.319076879912827,0.342684920278865,0.328491676285937,0.315743389866269,0.33273042450799
P10,RAWSEMAUX,FFT10,org,125,62,LR,0.214965318411252,0.256821974928438,0.280210588420904,0.276708614261319,0.400284005979073,0.296583603596278,0.304637774389047,0.351036095376596
P10,RAWSEMAUX,FFT10,org,125,62,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P10,RAWSEMAUX,FFT10,org,125,62,MLP,0.172870379276073,0.176547254915547,0.166666666666667,0.280491106123982,0.245014197381217,0.166666666666667,0.192292856939207,0.166666666666667
P10,RAWSEMAUX,FFT10,org,125,62,SVC,0.208657720384879,0.299371582288422,0.321667579732096,0.328175348562982,0.362478163436394,0.281657716207055,0.325985269660252,0.352186234304689
P10,RAWSEMAUX,FFT10,org,125,62,SVM,0.300617825548522,0.250615793968395,0.261614956536165,0.236965749651664,0.287589795720443,0.283178452182642,0.28199911436837,0.270258972150445
P10,RAWSEMAUX,FFT10,org,125,62,XGB,0.188347985658355,0.27412006796406,0.331279394813903,0.415143953389612,0.435861382238036,0.456991963741322,0.381553946757092,0.431030088992786
P10,RAWSEMAUX,FFT10,org,125,125,CART,0.278166954318893,0.342758038607095,0.323094477031252,0.338352333687769,0.348093078538623,0.421775744142136,0.415261739177314,0.371114514754198
P10,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.343938315162267,0.309438714471016,0.320786600470325,0.0,0.399309705336905,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.220113954527132,0.348714209255637,0.371261688503068,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.231999456511058,0.29313482216708,0.318503896787229,0.309262301242203,0.433353130374188,0.400454550737995,0.392100448421157,0.378067041580082
P10,RAWSEMAUX,FFT10,org,125,125,LDA,0.228969646503698,0.253498227770072,0.308553224336929,0.331692954441174,0.364836737048575,0.35641349507082,0.286039708624037,0.282927230278518
P10,RAWSEMAUX,FFT10,org,125,125,LR,0.219147422625683,0.305794200038561,0.322209570926231,0.281875336541741,0.432151400028141,0.358324942951208,0.306151333696244,0.317814730285567
P10,RAWSEMAUX,FFT10,org,125,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P10,RAWSEMAUX,FFT10,org,125,125,MLP,0.332234877149695,0.166666666666667,0.283828800337339,0.166263115415658,0.161561027897662,0.23020447633953,0.171737184285064,0.216762015777338
P10,RAWSEMAUX,FFT10,org,125,125,SVC,0.218332228545439,0.297487569877822,0.29372046255805,0.332926447656536,0.409640158553202,0.362635842507804,0.284185957685175,0.331597117669896
P10,RAWSEMAUX,FFT10,org,125,125,SVM,0.204528334888541,0.231521367521368,0.246001687631233,0.221645150304944,0.31025507548152,0.231639928698752,0.248684184920007,0.251575800961285
P10,RAWSEMAUX,FFT10,org,125,125,XGB,0.216964769647696,0.32712534347918,0.334835693120274,0.378578090578777,0.40317575663202,0.44275289794806,0.388134367406554,0.419348045623754
P10,RAWSEMAUX,FFT10,org,250,125,CART,0.277956017750243,0.349702319940788,0.326372646761891,0.336813256038078,0.402139588360506,0.394405912848536,0.392844539333114,0.382177735118912
P10,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.166666666666667,0.0,0.0,0.0,0.0,0.114169215086646,0.166666666666667,0.0
P10,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.200010597317819,0.353739961937134,0.343834877252471,0.0,0.390473757567466,0.0,0.460273896187209,0.173000033493264
P10,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.0,0.310829451345756,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.216729695126567,0.298068203848583,0.344152972344305,0.37653974198918,0.423208852005533,0.483869443413103,0.403224024652596,0.457840067952918
P10,RAWSEMAUX,FFT10,org,250,125,LDA,0.235311611667285,0.323366207684624,0.312148919625121,0.298778446289758,0.379288920955588,0.361796121481692,0.303409025826204,0.309594530969516
P10,RAWSEMAUX,FFT10,org,250,125,LR,0.223925867288004,0.282526540450038,0.357948836849834,0.279424329846489,0.381446621913002,0.368986075790171,0.353178765014747,0.336688037937788
P10,RAWSEMAUX,FFT10,org,250,125,LSTM,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
P10,RAWSEMAUX,FFT10,org,250,125,MLP,0.209739330884093,0.306599491648511,0.320982371210235,0.215581579695189,0.166666666666667,0.193785991696799,0.166666666666667,0.15042735042735
P10,RAWSEMAUX,FFT10,org,250,125,SVC,0.211916295826597,0.289771741180909,0.290228702666106,0.331153627657848,0.394693081911127,0.278496387953441,0.270307284904994,0.304815329350421
