Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P1,RAWSEMAUX,FFT10,org,125,62,CART,0.415094339622642,0.417989417989418,0.31578947368421,0.295774647887324,0.333333333333333,0.265723270440252,0.349056603773585,0.383411580594679
P1,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.529874213836478,0.518518518518518,0.319298245614035,0.273865414710485,0.297339593114241,0.35062893081761,0.34748427672956,0.460093896713615
P1,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.468553459119497,0.564373897707231,0.31578947368421,0.330203442879499,0.234741784037559,0.323899371069182,0.320754716981132,0.392801251956182
P1,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.515723270440252,0.514991181657848,0.328070175438596,0.305164319248826,0.244131455399061,0.279874213836478,0.330188679245283,0.408450704225352
P1,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.426100628930818,0.511463844797178,0.382456140350877,0.370892018779343,0.369327073552426,0.29559748427673,0.306603773584906,0.402190923317684
P1,RAWSEMAUX,FFT10,org,125,62,LDA,0.352201257861635,0.335097001763668,0.284210526315789,0.28169014084507,0.322378716744914,0.303459119496855,0.317610062893082,0.317683881064163
P1,RAWSEMAUX,FFT10,org,125,62,LR,0.372641509433962,0.380952380952381,0.256140350877193,0.270735524256651,0.312989045383412,0.30188679245283,0.309748427672956,0.317683881064163
P1,RAWSEMAUX,FFT10,org,125,62,LSTM,0.349056603773585,0.393298059964727,0.378947368421053,0.394366197183099,0.262910798122066,0.336477987421384,0.331761006289308,0.347417840375587
P1,RAWSEMAUX,FFT10,org,125,62,MLP,0.421383647798742,0.428571428571429,0.275438596491228,0.383411580594679,0.300469483568075,0.283018867924528,0.327044025157233,0.391236306729264
P1,RAWSEMAUX,FFT10,org,125,62,SVC,0.371069182389937,0.389770723104056,0.252631578947368,0.273865414710485,0.344287949921753,0.251572327044025,0.316037735849057,0.352112676056338
P1,RAWSEMAUX,FFT10,org,125,62,SVM,0.333333333333333,0.333333333333333,0.335087719298246,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,125,62,XGB,0.465408805031447,0.552028218694885,0.275438596491228,0.28169014084507,0.289514866979656,0.223270440251572,0.341194968553459,0.453834115805947
P1,RAWSEMAUX,FFT10,org,125,125,CART,0.314102564102564,0.521739130434783,0.362637362637363,0.33974358974359,0.314285714285714,0.349358974358974,0.307443365695793,0.388349514563107
P1,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.487179487179487,0.507246376811594,0.318681318681319,0.346153846153846,0.33968253968254,0.326923076923077,0.275080906148867,0.44336569579288
P1,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.467948717948718,0.52536231884058,0.336996336996337,0.362179487179487,0.298412698412698,0.253205128205128,0.320388349514563,0.40453074433657
P1,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.355769230769231,0.521739130434783,0.326007326007326,0.294871794871795,0.257142857142857,0.288461538461538,0.3042071197411,0.411003236245955
P1,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.416666666666667,0.521739130434783,0.432234432234432,0.400641025641026,0.352380952380952,0.294871794871795,0.346278317152104,0.378640776699029
P1,RAWSEMAUX,FFT10,org,125,125,LDA,0.349358974358974,0.358695652173913,0.311355311355311,0.330128205128205,0.346031746031746,0.282051282051282,0.349514563106796,0.352750809061489
P1,RAWSEMAUX,FFT10,org,125,125,LR,0.368589743589744,0.384057971014493,0.3003663003663,0.307692307692308,0.33968253968254,0.291666666666667,0.333333333333333,0.352750809061489
P1,RAWSEMAUX,FFT10,org,125,125,LSTM,0.336538461538462,0.300724637681159,0.391941391941392,0.403846153846154,0.276190476190476,0.342948717948718,0.3042071197411,0.349514563106796
P1,RAWSEMAUX,FFT10,org,125,125,MLP,0.426282051282051,0.41304347826087,0.3003663003663,0.275641025641026,0.295238095238095,0.266025641025641,0.355987055016181,0.394822006472492
P1,RAWSEMAUX,FFT10,org,125,125,SVC,0.368589743589744,0.391304347826087,0.304029304029304,0.310897435897436,0.311111111111111,0.294871794871795,0.330097087378641,0.336569579288026
P1,RAWSEMAUX,FFT10,org,125,125,SVM,0.333333333333333,0.333333333333333,0.344322344322344,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,125,125,XGB,0.375,0.532608695652174,0.307692307692308,0.272435897435897,0.301587301587302,0.253205128205128,0.320388349514563,0.398058252427184
P1,RAWSEMAUX,FFT10,org,250,125,CART,0.273927392739274,0.464419475655431,0.367424242424242,0.363036303630363,0.300653594771242,0.333333333333333,0.32,0.313333333333333
P1,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.475247524752475,0.524344569288389,0.325757575757576,0.33993399339934,0.274509803921569,0.316831683168317,0.37,0.42
P1,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.633663366336634,0.539325842696629,0.34469696969697,0.356435643564356,0.274509803921569,0.303630363036304,0.31,0.36
P1,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.445544554455446,0.662921348314607,0.356060606060606,0.280528052805281,0.215686274509804,0.260726072607261,0.3,0.38
P1,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.455445544554455,0.456928838951311,0.367424242424242,0.382838283828383,0.398692810457516,0.273927392739274,0.313333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,250,125,LDA,0.415841584158416,0.411985018726592,0.257575757575758,0.247524752475248,0.297385620915033,0.3003300330033,0.333333333333333,0.34
P1,RAWSEMAUX,FFT10,org,250,125,LR,0.412541254125413,0.441947565543071,0.268939393939394,0.287128712871287,0.294117647058823,0.31023102310231,0.296666666666667,0.346666666666667
P1,RAWSEMAUX,FFT10,org,250,125,LSTM,0.379537953795379,0.355805243445693,0.393939393939394,0.379537953795379,0.271241830065359,0.287128712871287,0.34,0.3
P1,RAWSEMAUX,FFT10,org,250,125,MLP,0.412541254125413,0.408239700374532,0.268939393939394,0.287128712871287,0.297385620915033,0.297029702970297,0.3,0.363333333333333
P1,RAWSEMAUX,FFT10,org,250,125,SVC,0.409240924092409,0.419475655430712,0.268939393939394,0.306930693069307,0.294117647058823,0.306930693069307,0.3,0.353333333333333
P1,RAWSEMAUX,FFT10,org,250,125,SVM,0.333333333333333,0.333333333333333,0.337121212121212,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,250,125,XGB,0.419141914191419,0.614232209737828,0.340909090909091,0.250825082508251,0.274509803921569,0.231023102310231,0.323333333333333,0.386666666666667
P1,RAWSEMAUX,FFT10,org,250,250,CART,0.451388888888889,0.484126984126984,0.325396825396825,0.3125,0.347222222222222,0.319444444444444,0.291666666666667,0.326388888888889
P1,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.333333333333333,0.412698412698413,0.365079365079365,0.298611111111111,0.291666666666667,0.25,0.256944444444444,0.402777777777778
P1,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.576388888888889,0.555555555555556,0.404761904761905,0.388888888888889,0.298611111111111,0.263888888888889,0.375,0.284722222222222
P1,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.506944444444444,0.587301587301587,0.349206349206349,0.326388888888889,0.270833333333333,0.354166666666667,0.333333333333333,0.402777777777778
P1,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.4375,0.476190476190476,0.412698412698413,0.333333333333333,0.409722222222222,0.25,0.340277777777778,0.319444444444444
P1,RAWSEMAUX,FFT10,org,250,250,LDA,0.381944444444444,0.571428571428571,0.365079365079365,0.270833333333333,0.416666666666667,0.333333333333333,0.340277777777778,0.333333333333333
P1,RAWSEMAUX,FFT10,org,250,250,LR,0.423611111111111,0.515873015873016,0.30952380952381,0.256944444444444,0.368055555555556,0.361111111111111,0.305555555555556,0.3125
P1,RAWSEMAUX,FFT10,org,250,250,LSTM,0.354166666666667,0.388888888888889,0.380952380952381,0.402777777777778,0.256944444444444,0.291666666666667,0.347222222222222,0.361111111111111
P1,RAWSEMAUX,FFT10,org,250,250,MLP,0.361111111111111,0.476190476190476,0.365079365079365,0.236111111111111,0.333333333333333,0.305555555555556,0.277777777777778,0.340277777777778
P1,RAWSEMAUX,FFT10,org,250,250,SVC,0.430555555555556,0.492063492063492,0.317460317460317,0.256944444444444,0.395833333333333,0.354166666666667,0.298611111111111,0.298611111111111
P1,RAWSEMAUX,FFT10,org,250,250,SVM,0.333333333333333,0.333333333333333,0.341269841269841,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,250,250,XGB,0.430555555555556,0.579365079365079,0.325396825396825,0.284722222222222,0.340277777777778,0.236111111111111,0.284722222222222,0.361111111111111
P1,RAWSEMAUX,FFT10,org,500,250,CART,0.37037037037037,0.461538461538462,0.307692307692308,0.303703703703704,0.244444444444444,0.214814814814815,0.333333333333333,0.37037037037037
P1,RAWSEMAUX,FFT10,org,500,250,CNNARTIGO,0.533333333333333,0.581196581196581,0.341880341880342,0.333333333333333,0.266666666666667,0.103703703703704,0.481481481481481,0.385185185185185
P1,RAWSEMAUX,FFT10,org,500,250,CNNMINDBRUSH,0.6,0.641025641025641,0.367521367521368,0.407407407407407,0.37037037037037,0.318518518518519,0.377777777777778,0.311111111111111
P1,RAWSEMAUX,FFT10,org,500,250,CNNOUTRA,0.614814814814815,0.717948717948718,0.393162393162393,0.259259259259259,0.303703703703704,0.259259259259259,0.355555555555556,0.422222222222222
P1,RAWSEMAUX,FFT10,org,500,250,KNC-3,0.4,0.555555555555556,0.367521367521368,0.296296296296296,0.362962962962963,0.222222222222222,0.377777777777778,0.4
P1,RAWSEMAUX,FFT10,org,500,250,LDA,0.333333333333333,0.581196581196581,0.282051282051282,0.251851851851852,0.444444444444444,0.303703703703704,0.318518518518519,0.325925925925926
P1,RAWSEMAUX,FFT10,org,500,250,LR,0.540740740740741,0.538461538461538,0.307692307692308,0.296296296296296,0.42962962962963,0.296296296296296,0.281481481481481,0.325925925925926
P1,RAWSEMAUX,FFT10,org,500,250,LSTM,0.318518518518519,0.35042735042735,0.358974358974359,0.422222222222222,0.177777777777778,0.318518518518519,0.37037037037037,0.355555555555556
P1,RAWSEMAUX,FFT10,org,500,250,MLP,0.392592592592593,0.495726495726496,0.358974358974359,0.244444444444444,0.4,0.244444444444444,0.311111111111111,0.259259259259259
P1,RAWSEMAUX,FFT10,org,500,250,SVC,0.533333333333333,0.538461538461538,0.316239316239316,0.296296296296296,0.444444444444444,0.281481481481481,0.251851851851852,0.303703703703704
P1,RAWSEMAUX,FFT10,org,500,250,SVM,0.333333333333333,0.333333333333333,0.341880341880342,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,500,250,XGB,0.42962962962963,0.547008547008547,0.35042735042735,0.244444444444444,0.318518518518519,0.222222222222222,0.296296296296296,0.355555555555556
P1,RAWSEMAUX,FFT10,org,500,500,CART,0.317460317460317,0.5,0.296296296296296,0.301587301587302,0.396825396825397,0.380952380952381,0.26984126984127,0.365079365079365
P1,RAWSEMAUX,FFT10,org,500,500,CNNARTIGO,0.428571428571429,0.648148148148148,0.259259259259259,0.285714285714286,0.26984126984127,0.301587301587302,0.380952380952381,0.46031746031746
P1,RAWSEMAUX,FFT10,org,500,500,CNNMINDBRUSH,0.476190476190476,0.444444444444444,0.333333333333333,0.365079365079365,0.26984126984127,0.253968253968254,0.396825396825397,0.333333333333333
P1,RAWSEMAUX,FFT10,org,500,500,CNNOUTRA,0.571428571428571,0.62962962962963,0.37037037037037,0.301587301587302,0.349206349206349,0.174603174603175,0.317460317460317,0.365079365079365
P1,RAWSEMAUX,FFT10,org,500,500,KNC-3,0.412698412698413,0.537037037037037,0.333333333333333,0.26984126984127,0.317460317460317,0.253968253968254,0.349206349206349,0.349206349206349
P1,RAWSEMAUX,FFT10,org,500,500,LDA,0.412698412698413,0.388888888888889,0.314814814814815,0.238095238095238,0.412698412698413,0.301587301587302,0.26984126984127,0.317460317460317
P1,RAWSEMAUX,FFT10,org,500,500,LR,0.46031746031746,0.462962962962963,0.240740740740741,0.333333333333333,0.428571428571429,0.317460317460317,0.301587301587302,0.317460317460317
P1,RAWSEMAUX,FFT10,org,500,500,LSTM,0.349206349206349,0.388888888888889,0.333333333333333,0.396825396825397,0.333333333333333,0.301587301587302,0.349206349206349,0.333333333333333
P1,RAWSEMAUX,FFT10,org,500,500,MLP,0.412698412698413,0.37037037037037,0.351851851851852,0.301587301587302,0.317460317460317,0.365079365079365,0.301587301587302,0.174603174603175
P1,RAWSEMAUX,FFT10,org,500,500,SVC,0.492063492063492,0.444444444444444,0.240740740740741,0.317460317460317,0.46031746031746,0.349206349206349,0.301587301587302,0.333333333333333
P1,RAWSEMAUX,FFT10,org,500,500,SVM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P1,RAWSEMAUX,FFT10,org,500,500,XGB,0.349206349206349,0.481481481481481,0.314814814814815,0.222222222222222,0.380952380952381,0.238095238095238,0.317460317460317,0.365079365079365
P1,RAWSEMAUX,FFT10,org,750,375,CART,0.395061728395062,0.492753623188406,0.36231884057971,0.320987654320988,0.222222222222222,0.333333333333333,0.259259259259259,0.345679012345679
P1,RAWSEMAUX,FFT10,org,750,375,CNNARTIGO,0.419753086419753,0.579710144927536,0.36231884057971,0.222222222222222,0.209876543209876,0.209876543209876,0.530864197530864,0.518518518518518
