Participante,RAW ou Ondas,Filtro,Original ou Estatístico,Num Linhas,Passo,Método ML,qtde_treino_1,qtde_treino_2,qtde_treino_4,qtde_treino_6,qtde_treino_8,qtde_treino_10,qtde_treino_12,qtde_treino_14
P10,RAWSEMAUX,FFT10,org,125,62,CART,0.289514866979656,0.375586854460094,0.347417840375587,0.402190923317684,0.378716744913928,0.375586854460094,0.333333333333333,0.38810641627543
P10,RAWSEMAUX,FFT10,org,125,62,CNNARTIGO,0.330203442879499,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,62,CNNMINDBRUSH,0.316118935837246,0.0,0.374021909233177,0.0,0.0,0.0,0.411949685534591,0.0
P10,RAWSEMAUX,FFT10,org,125,62,CNNOUTRA,0.320813771517997,0.081377151799687,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,62,KNC-3,0.314553990610329,0.355242566510172,0.352112676056338,0.355242566510172,0.363067292644757,0.422535211267606,0.394654088050314,0.416275430359937
P10,RAWSEMAUX,FFT10,org,125,62,LDA,0.298904538341158,0.30829420970266,0.347417840375587,0.31924882629108,0.342723004694836,0.328638497652582,0.317610062893082,0.333333333333333
P10,RAWSEMAUX,FFT10,org,125,62,LR,0.297339593114241,0.31924882629108,0.305164319248826,0.37245696400626,0.402190923317684,0.300469483568075,0.309748427672956,0.356807511737089
P10,RAWSEMAUX,FFT10,org,125,62,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,125,62,MLP,0.333333333333333,0.331768388106416,0.333333333333333,0.394366197183099,0.353677621283255,0.333333333333333,0.294025157232704,0.333333333333333
P10,RAWSEMAUX,FFT10,org,125,62,SVC,0.302034428794992,0.348982785602504,0.339593114241002,0.380281690140845,0.364632237871674,0.284820031298905,0.338050314465409,0.358372456964006
P10,RAWSEMAUX,FFT10,org,125,62,SVM,0.366197183098592,0.312989045383412,0.333333333333333,0.36150234741784,0.323943661971831,0.370892018779343,0.361635220125786,0.366197183098592
P10,RAWSEMAUX,FFT10,org,125,62,XGB,0.317683881064163,0.331768388106416,0.366197183098592,0.424100156494523,0.435054773082942,0.455399061032864,0.386792452830189,0.427230046948357
P10,RAWSEMAUX,FFT10,org,125,125,CART,0.333333333333333,0.349514563106796,0.330128205128205,0.346153846153846,0.349206349206349,0.422222222222222,0.41747572815534,0.371794871794872
P10,RAWSEMAUX,FFT10,org,125,125,CNNARTIGO,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,CNNMINDBRUSH,0.346278317152104,0.249190938511327,0.33974358974359,0.0,0.4,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,CNNOUTRA,0.288025889967638,0.362459546925566,0.378205128205128,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,125,125,KNC-3,0.313915857605178,0.349514563106796,0.355769230769231,0.326923076923077,0.434920634920635,0.415873015873016,0.407766990291262,0.384615384615385
P10,RAWSEMAUX,FFT10,org,125,125,LDA,0.284789644012945,0.26537216828479,0.310897435897436,0.336538461538462,0.365079365079365,0.358730158730159,0.284789644012945,0.282051282051282
P10,RAWSEMAUX,FFT10,org,125,125,LR,0.284789644012945,0.346278317152104,0.336538461538462,0.368589743589744,0.434920634920635,0.371428571428571,0.313915857605178,0.317307692307692
P10,RAWSEMAUX,FFT10,org,125,125,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,125,125,MLP,0.359223300970874,0.333333333333333,0.33974358974359,0.330128205128205,0.295238095238095,0.355555555555556,0.326860841423948,0.278846153846154
P10,RAWSEMAUX,FFT10,org,125,125,SVC,0.288025889967638,0.326860841423948,0.307692307692308,0.397435897435897,0.40952380952381,0.365079365079365,0.294498381877023,0.333333333333333
P10,RAWSEMAUX,FFT10,org,125,125,SVM,0.29126213592233,0.355987055016181,0.365384615384615,0.33974358974359,0.380952380952381,0.333333333333333,0.343042071197411,0.358974358974359
P10,RAWSEMAUX,FFT10,org,125,125,XGB,0.313915857605178,0.352750809061489,0.368589743589744,0.384615384615385,0.403174603174603,0.444444444444444,0.394822006472492,0.419871794871795
P10,RAWSEMAUX,FFT10,org,250,125,CART,0.296666666666667,0.36,0.34983498349835,0.33993399339934,0.405228758169935,0.395424836601307,0.393333333333333,0.382838283828383
P10,RAWSEMAUX,FFT10,org,250,125,CNNARTIGO,0.333333333333333,0.0,0.0,0.0,0.0,0.183006535947712,0.333333333333333,0.0
P10,RAWSEMAUX,FFT10,org,250,125,CNNMINDBRUSH,0.27,0.373333333333333,0.336633663366337,0.0,0.392156862745098,0.0,0.46,0.118811881188119
P10,RAWSEMAUX,FFT10,org,250,125,CNNOUTRA,0.0,0.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,250,125,KNC-3,0.266666666666667,0.376666666666667,0.386138613861386,0.412541254125413,0.428104575163399,0.5,0.43,0.458745874587459
P10,RAWSEMAUX,FFT10,org,250,125,LDA,0.31,0.326666666666667,0.313531353135314,0.31023102310231,0.382352941176471,0.362745098039216,0.303333333333333,0.316831683168317
P10,RAWSEMAUX,FFT10,org,250,125,LR,0.273333333333333,0.32,0.372937293729373,0.386138613861386,0.382352941176471,0.388888888888889,0.353333333333333,0.336633663366337
P10,RAWSEMAUX,FFT10,org,250,125,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,250,125,MLP,0.303333333333333,0.37,0.35973597359736,0.353135313531353,0.333333333333333,0.333333333333333,0.333333333333333,0.29042904290429
P10,RAWSEMAUX,FFT10,org,250,125,SVC,0.28,0.3,0.323432343234323,0.346534653465346,0.401960784313726,0.290849673202614,0.346666666666667,0.376237623762376
P10,RAWSEMAUX,FFT10,org,250,125,SVM,0.25,0.303333333333333,0.363036303630363,0.333333333333333,0.336601307189542,0.34640522875817,0.346666666666667,0.382838283828383
P10,RAWSEMAUX,FFT10,org,250,125,XGB,0.323333333333333,0.353333333333333,0.376237623762376,0.382838283828383,0.343137254901961,0.454248366013072,0.413333333333333,0.392739273927393
P10,RAWSEMAUX,FFT10,org,250,250,CART,0.333333333333333,0.444444444444444,0.284722222222222,0.354166666666667,0.375,0.402777777777778,0.381944444444444,0.298611111111111
P10,RAWSEMAUX,FFT10,org,250,250,CNNARTIGO,0.333333333333333,0.0,0.0,0.333333333333333,0.333333333333333,0.0,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,250,250,CNNMINDBRUSH,0.298611111111111,0.277777777777778,0.340277777777778,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,250,250,CNNOUTRA,0.277777777777778,0.284722222222222,0.430555555555556,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,250,250,KNC-3,0.381944444444444,0.368055555555556,0.375,0.409722222222222,0.458333333333333,0.458333333333333,0.4375,0.395833333333333
P10,RAWSEMAUX,FFT10,org,250,250,LDA,0.319444444444444,0.381944444444444,0.361111111111111,0.347222222222222,0.375,0.277777777777778,0.243055555555556,0.381944444444444
P10,RAWSEMAUX,FFT10,org,250,250,LR,0.291666666666667,0.291666666666667,0.375,0.402777777777778,0.4375,0.361111111111111,0.291666666666667,0.381944444444444
P10,RAWSEMAUX,FFT10,org,250,250,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,250,250,MLP,0.368055555555556,0.236111111111111,0.4375,0.388888888888889,0.395833333333333,0.326388888888889,0.347222222222222,0.402777777777778
P10,RAWSEMAUX,FFT10,org,250,250,SVC,0.3125,0.25,0.375,0.423611111111111,0.375,0.319444444444444,0.305555555555556,0.402777777777778
P10,RAWSEMAUX,FFT10,org,250,250,SVM,0.381944444444444,0.319444444444444,0.388888888888889,0.368055555555556,0.361111111111111,0.409722222222222,0.361111111111111,0.347222222222222
P10,RAWSEMAUX,FFT10,org,250,250,XGB,0.298611111111111,0.347222222222222,0.361111111111111,0.416666666666667,0.465277777777778,0.395833333333333,0.381944444444444,0.402777777777778
P10,RAWSEMAUX,FFT10,org,500,250,CART,0.281481481481481,0.281481481481481,0.348148148148148,0.311111111111111,0.422222222222222,0.340740740740741,0.407407407407407,0.392592592592593
P10,RAWSEMAUX,FFT10,org,500,250,CNNARTIGO,0.340740740740741,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,500,250,CNNMINDBRUSH,0.303703703703704,0.348148148148148,0.481481481481481,0.0,0.0,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,500,250,CNNOUTRA,0.237037037037037,0.0,0.0,0.0,0.422222222222222,0.0,0.0,0.0
P10,RAWSEMAUX,FFT10,org,500,250,KNC-3,0.325925925925926,0.311111111111111,0.377777777777778,0.333333333333333,0.407407407407407,0.414814814814815,0.459259259259259,0.392592592592593
P10,RAWSEMAUX,FFT10,org,500,250,LDA,0.303703703703704,0.318518518518519,0.407407407407407,0.377777777777778,0.325925925925926,0.325925925925926,0.348148148148148,0.392592592592593
P10,RAWSEMAUX,FFT10,org,500,250,LR,0.259259259259259,0.274074074074074,0.37037037037037,0.437037037037037,0.414814814814815,0.325925925925926,0.318518518518519,0.422222222222222
P10,RAWSEMAUX,FFT10,org,500,250,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,500,250,MLP,0.244444444444444,0.325925925925926,0.355555555555556,0.362962962962963,0.348148148148148,0.214814814814815,0.303703703703704,0.318518518518519
P10,RAWSEMAUX,FFT10,org,500,250,SVC,0.22962962962963,0.311111111111111,0.377777777777778,0.385185185185185,0.325925925925926,0.318518518518519,0.259259259259259,0.385185185185185
P10,RAWSEMAUX,FFT10,org,500,250,SVM,0.348148148148148,0.325925925925926,0.385185185185185,0.348148148148148,0.362962962962963,0.385185185185185,0.348148148148148,0.318518518518519
P10,RAWSEMAUX,FFT10,org,500,250,XGB,0.325925925925926,0.355555555555556,0.333333333333333,0.4,0.414814814814815,0.37037037037037,0.362962962962963,0.444444444444444
P10,RAWSEMAUX,FFT10,org,500,500,CART,0.349206349206349,0.317460317460317,0.317460317460317,0.412698412698413,0.492063492063492,0.365079365079365,0.349206349206349,0.507936507936508
P10,RAWSEMAUX,FFT10,org,500,500,CNNARTIGO,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
P10,RAWSEMAUX,FFT10,org,500,500,CNNMINDBRUSH,0.19047619047619,0.301587301587302,0.46031746031746,0.317460317460317,0.0,0.396825396825397,0.365079365079365,0.412698412698413
P10,RAWSEMAUX,FFT10,org,500,500,CNNOUTRA,0.301587301587302,0.301587301587302,0.444444444444444,0.380952380952381,0.476190476190476,0.0,0.333333333333333,0.0
P10,RAWSEMAUX,FFT10,org,500,500,KNC-3,0.349206349206349,0.380952380952381,0.349206349206349,0.19047619047619,0.46031746031746,0.46031746031746,0.444444444444444,0.396825396825397
P10,RAWSEMAUX,FFT10,org,500,500,LDA,0.285714285714286,0.253968253968254,0.380952380952381,0.412698412698413,0.285714285714286,0.507936507936508,0.396825396825397,0.317460317460317
P10,RAWSEMAUX,FFT10,org,500,500,LR,0.365079365079365,0.333333333333333,0.444444444444444,0.428571428571429,0.349206349206349,0.301587301587302,0.349206349206349,0.317460317460317
P10,RAWSEMAUX,FFT10,org,500,500,LSTM,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
