recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Accum_2,Temporal-5-3-4,Accum_3,Temporal-5-4-5,Accum_4,accum_sum
Dominance,JaroSimilarity,10,2,0.00256002877087685,4.260303000048175E-5,0.0026452348308778134,3.53651444635866E-4,0.0037061891647854114,2.151113998785733E-4,0.004566634764299704,0.003171394645391771
Dominance,JaroSimilarity,10,5,0.003951614290280701,3.9699621389214016E-4,0.004745606718064982,9.387227393950237E-4,0.0075617749362500535,5.997139555293906E-4,0.009960630758367617,0.005887047199097256
Dominance,JaroSimilarity,10,7,0.003951614290280701,0.0011504024959760348,0.0062524192822327705,0.0019877060208824213,0.012215537344880035,7.972869506527867E-4,0.01540468514749118,0.007887009757791944
Dominance,JaroSimilarity,10,10,0.004941901574320299,0.0017124546262728322,0.008366810826865963,0.0021156158939475626,0.01471365850870865,0.0010192565608507908,0.018790684752111812,0.009789228655391485
Dominance,JaroSimilarity,10,0,0.005951397247986213,0.0029601912925835126,0.011871779833153238,0.003433399702087721,0.0221719789394164,0.0016960230807971186,0.028956071262604875,0.014041011323454566
Dominance,JaroSimilarity,15,2,0.0025807743676239405,8.287994366694347E-5,0.0027465342549578275,6.68489164149833E-4,0.004752001747407327,2.151113998785733E-4,0.0056124473469216195,0.0035472548753192903
Dominance,JaroSimilarity,15,5,0.003015293951529868,9.072598692985086E-4,0.004829813690126885,0.0012991297672987736,0.008727202992023207,5.997139555293906E-4,0.01112605881414077,0.005821397543656541
Dominance,JaroSimilarity,15,7,0.003877152441277334,0.0011739673060704734,0.006225087053418281,0.0016912924541972055,0.011298964416009898,7.964052758232806E-4,0.01448458551930302,0.007538817477368294
Dominance,JaroSimilarity,15,10,0.004813838113313501,0.001801583656883757,0.008417005427081015,0.0020407545754512033,0.014539269153434625,0.0010171058086151773,0.018607692387895336,0.009673282154263638
Dominance,JaroSimilarity,15,0,0.004586148192757896,0.002981546327360198,0.010549240847478292,0.0032192243934273837,0.020206914027760443,0.0018322197415517846,0.027535792993967582,0.012619138655097263
Dominance,JaroSimilarity,20,2,0.00256002877087685,8.287994366694347E-5,0.002725788658210737,0.0018205654121533036,0.008187484894670648,1.4895913970961762E-4,0.00878332145350912,0.004612433266406714
Dominance,JaroSimilarity,20,5,0.003015293951529868,8.913868534254927E-4,0.004798067658380853,0.002078664763749679,0.01103406194962989,4.8305089831343954E-4,0.012966265542883649,0.006468396467018479
Dominance,JaroSimilarity,20,7,0.003028178058983324,0.0011660307981339656,0.005360239655251255,0.002470106940912405,0.01277056047798847,5.932237842264063E-4,0.015143455614894096,0.007257539582256101
Dominance,JaroSimilarity,20,10,0.0040460781286629655,0.00198758383014894,0.008021245788960844,0.0026274066165534204,0.015903465638621106,9.484768157294604E-4,0.01969737290153895,0.009609545391094786
Dominance,JaroSimilarity,20,0,0.004848728400332887,0.002769654657865834,0.010388037716064554,0.00331284658732517,0.020326577478040064,0.0012951851961195211,0.025507318262518147,0.012226414841643413
