recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Accum_2,Temporal-5-3-4,Accum_3,Temporal-5-4-5,Accum_4,accum_sum
Dominance,JaroSimilarity,10,2,0.005086062500294443,1.1542915394122383E-4,0.00531692080817689,4.631839478154225E-4,0.006706472651623158,3.4017886421729756E-4,0.008067188108492348,0.006004854466268386
Dominance,JaroSimilarity,10,5,0.0063798424323583255,5.449511657118013E-4,0.007469744763781928,0.0011683135934306352,0.010974685544073833,9.162969598074866E-4,0.014639873383303779,0.00900940415130825
Dominance,JaroSimilarity,10,7,0.0063798424323583255,0.001149037063025963,0.008677916558410251,0.0020429877386623527,0.014806879774397309,0.0011390689238674795,0.01936315546986723,0.01071093615791412
Dominance,JaroSimilarity,10,10,0.0069223294547373975,0.001575533023185533,0.010073395501108463,0.0021449275839175237,0.016508178252861036,0.0013120629203463446,0.021756429934246414,0.011954852982186799
Dominance,JaroSimilarity,10,0,0.0076671763527206725,0.002595964333090429,0.01285910501890153,0.003245522526119003,0.02259567259725854,0.0018896716996272378,0.03015435939576749,0.015398334911557341
Dominance,JaroSimilarity,15,2,0.005170778809193113,2.3858602625356643E-4,0.0056479508617002456,0.0011602617815988396,0.009128736206496764,3.4017886421729756E-4,0.010489451663365955,0.006909805481262816
Dominance,JaroSimilarity,15,5,0.0057740996325138525,0.001329642405912364,0.00843338444433858,0.0019118624973574593,0.014168971936410958,9.162969598074866E-4,0.017834159775640904,0.009931901495591162
Dominance,JaroSimilarity,15,7,0.006288051750012392,0.001638105607052208,0.009564262964116808,0.0023515180471404915,0.01661881710553828,0.0011376856938875675,0.02116955988108855,0.011415361098092658
Dominance,JaroSimilarity,15,10,0.006807336469148241,0.0021412565433583434,0.011089849555864928,0.0025712990597826653,0.01880374673521292,0.001309129139623899,0.02404026329370852,0.012829021211913148
Dominance,JaroSimilarity,15,0,0.00702460684687715,0.0031110432207875497,0.013246693288452249,0.0035734407349212022,0.023967015493215855,0.002024175362099824,0.03206371694161515,0.015733266164685726
Dominance,JaroSimilarity,20,2,0.005086062500294443,2.3858602625356643E-4,0.005563234552801576,0.0042201511947664565,0.018223688137100943,3.723412050753528E-4,0.019713052957402354,0.009917140926389819
Dominance,JaroSimilarity,20,5,0.005725868651944344,0.0013055894041086762,0.008337047460161697,0.004627792508863048,0.022220424986750843,8.528224368523885E-4,0.0256317147341604,0.012512073001768457
Dominance,JaroSimilarity,20,7,0.005746082094698533,0.0016241754943487452,0.008994433083396024,0.00506136289375651,0.024178521764665555,9.782095183179578E-4,0.028091359837937386,0.013409830001121746
Dominance,JaroSimilarity,20,10,0.006308450423468951,0.0021995971124819393,0.01070764464843283,0.005184069465320447,0.02625985304439417,0.0013635745487256014,0.03171415123929657,0.015055691549996938
Dominance,JaroSimilarity,20,0,0.006876749290886301,0.002960010766445801,0.012796770823777903,0.00574061208293617,0.030018607072586412,0.001619572610551299,0.036496897514791606,0.017196944750819572
Dominance,JaroSimilarity,25,2,0.00486793484032547,3.47260123377324E-4,0.005562455087080117,0.0025515784686071345,0.013217190492901522,3.176033263941624E-4,0.01448760379847817,0.008084376758704092
Dominance,JaroSimilarity,25,5,0.005504028405562209,0.001407157631508318,0.008318343668578846,0.0032071538685689506,0.017939805274285698,5.2877539981837E-4,0.020054906873559177,0.010647115305457847
Dominance,JaroSimilarity,25,7,0.005524241848316397,0.0016920679007173336,0.008908377649751064,0.004048299458044527,0.021053276023884644,6.992855960542514E-4,0.023850418408101648,0.01196389480313251
Dominance,JaroSimilarity,25,10,0.006147457548647471,0.0022722182203776245,0.01069189398940272,0.004310185632868856,0.023622450888009287,9.69528208874057E-4,0.027500563723505515,0.013699389610768008
Dominance,JaroSimilarity,25,0,0.0071995667956197265,0.0029144767958306657,0.013028520387281058,0.00435544892312631,0.02609486715665999,0.0013278445785862016,0.0314062454710048,0.015797337093162903
Dominance,JaroSimilarity,30,2,0.0046044756531873655,0.0017514326487437111,0.008107340950674788,0.0025477919526852313,0.015750716808730483,2.888902029223033E-4,0.016906277620419696,0.009192590457538612
Dominance,JaroSimilarity,30,5,0.004985707454025552,0.002586166408271913,0.010158040270569378,0.003207893729298876,0.019781721458466003,6.845502430519998E-4,0.022519922430674,0.01146431783464834
Dominance,JaroSimilarity,30,7,0.005036097454874709,0.00316063737486685,0.011357372204608408,0.004049125930985965,0.023504749997566302,9.946689369162334E-4,0.027483425745231237,0.013240529697643756
Dominance,JaroSimilarity,30,10,0.005595268520780654,0.0035954411597333385,0.012786150840247331,0.004311012105810293,0.02571918715767821,0.0011610202426527519,0.030363268128289215,0.014662742028977037
Dominance,JaroSimilarity,30,0,0.006339540533982716,0.004245413321921387,0.014830367177825491,0.004486747124025866,0.02829060854990309,0.001364548087308751,0.03374880089913809,0.016436249067238718
Dominance,JaroSimilarity,40,2,0.0014640852330066972,0.0022734431831370706,0.006010971599280839,0.0025841061503479776,0.013763290050324771,4.449115490636155E-4,0.015542936246579233,0.006766546115555361
Dominance,JaroSimilarity,40,5,0.001741685821825762,0.002699008554342541,0.007139702930510844,0.0030315840088493426,0.016234454957058872,6.811061904939236E-4,0.018958879719034566,0.00815338457551157
Dominance,JaroSimilarity,40,7,0.001882177530926448,0.0032019363412020044,0.008286050213330457,0.003850715813033732,0.019838197652431652,7.612342769093901E-4,0.022883134760069212,0.009696063962071575
Dominance,JaroSimilarity,40,10,0.002579274689383484,0.0037452346757272264,0.010069744040837937,0.004372349377443759,0.023186792173169213,8.437479920267324E-4,0.02656178414127614,0.011540606734581202
Dominance,JaroSimilarity,40,0,0.0029192909378157545,0.004850705820170446,0.012620702578156645,0.004725602579229681,0.02679751031584569,0.0011492368280417331,0.03139445762801262,0.013644836165257615
Dominance,JaroSimilarity,50,2,0.0033974996378854485,0.0022430916741357615,0.007883682986156972,0.0025841061503479776,0.015636001437200904,3.273736054995959E-4,0.016945495859199286,0.008552071067868783
Dominance,JaroSimilarity,50,5,0.003866453119390321,0.0026686570453412317,0.009203767210072784,0.0030349950880873187,0.01830875247433474,5.448317073700437E-4,0.020488079303814914,0.010114936960188916
Dominance,JaroSimilarity,50,7,0.0041711854064573955,0.0031715848322006954,0.010514355070858787,0.004147296439497571,0.0229562443893515,6.548457391259519E-4,0.025575627345855306,0.012144912417281615
Dominance,JaroSimilarity,50,10,0.004782966309887367,0.0036880906267729593,0.012159147563433285,0.004560086080821492,0.02583940580589776,7.63143839873667E-4,0.02889198116539243,0.013794286857355486
Dominance,JaroSimilarity,50,0,0.0054015257966163795,0.005515346936807691,0.016432219670231764,0.005018034078990024,0.03148632190720184,9.978085437459551E-4,0.03547755608218566,0.016932715356160047
