recommender,similarity,neighbor_size,rec_size,Temporal-10-1-2,Temporal-10-2-3,Temporal-10-3-4,Temporal-10-4-5,Temporal-10-5-6,Temporal-10-6-7,Temporal-10-7-8,Temporal-10-8-9,Temporal-10-9-10,accum
Dominance,LCS-Ponderado,15,2,0.001482333669443073,0.0045632333767926985,0.0020869565217391307,0.002656898656898657,5.070993914807302E-4,0.004382233970122953,0.004636001448750453,0.0,0.0,0.020314757035227695
Dominance,LCS-Ponderado,15,5,0.0031230431892262825,0.013037809647979138,0.01097164461247637,0.0036727716727716726,0.001372151294594917,0.004382233970122953,0.006103265832241053,0.035478931548800545,0.004978354978354978,0.08312020674656789
Dominance,LCS-Ponderado,15,7,0.004943880219690642,0.013210760184125802,0.01097164461247637,0.0036727716727716726,0.001846534596302697,0.004382233970122953,0.007024158472252497,0.035686874988185034,0.004978354978354978,0.08671721369428265
Dominance,LCS-Ponderado,15,10,0.009547974109498815,0.014270082218024107,0.01566453626188976,0.0036727716727716726,0.001846534596302697,0.006943910448956706,0.00929688574497977,0.035686874988185034,0.007329452157038363,0.10425902219764693
Dominance,LCS-Ponderado,15,0,0.005154784253091242,0.005622555410691003,0.0026969124133585385,0.0028522588522588523,9.487666034155598E-4,0.004305024594133088,0.001199194353406772,7.887025460781984E-4,0.0036879955744053105,0.027256194600838567
Dominance,LCS-Ponderado,20,2,0.001992537751075726,3.2594524119947853E-4,0.0020869565217391307,0.0024615384615384616,5.070993914807302E-4,0.0012615643397813287,0.0,0.0,0.0,0.008635641706814856
Dominance,LCS-Ponderado,20,5,0.0025416616494035303,0.009073894940488708,0.011454736399915986,0.0025632549268912908,0.0010953346855983772,0.0012615643397813287,0.0013346691603491987,3.327095030151799E-4,0.002177234530175707,0.031835060135619306
Dominance,LCS-Ponderado,20,7,0.00297732504519663,0.011240868819911447,0.012904011762234827,0.0025632549268912908,0.002434769890420344,0.00207638722015299,0.0014741955363642746,3.327095030151799E-4,0.004978354978354978,0.04098187768254196
Dominance,LCS-Ponderado,20,10,0.005528345453359895,0.013632886315810847,0.02086921462446286,0.0025632549268912908,0.006222648678299131,0.0046896276382714566,0.0032236861191219353,5.406529423996673E-4,0.004978354978354978,0.06224867167697207
Dominance,LCS-Ponderado,20,0,0.0026770770658088726,0.0011460655255078438,0.003188405797101449,0.0024615384615384616,0.0016636957813428402,0.003564946849883329,0.004189879694232449,9.800431593852623E-4,0.004436369142251495,0.024308021477052
Dominance,LCS-Ponderado,25,2,0.00249301157244507,6.084311169056931E-4,0.00662381852551985,0.0024615384615384616,5.070993914807302E-4,6.307821698906643E-4,0.0,0.0,0.0,0.013324681237780469
Dominance,LCS-Ponderado,25,5,0.003469392860935762,0.021951808392486356,0.030295316110060914,0.0025632549268912908,0.001072710251209237,6.307821698906643E-4,4.734848484848485E-4,3.327095030151799E-4,0.004524886877828055,0.0653143459408023
Dominance,LCS-Ponderado,25,7,0.003674891727148914,0.024093047610973098,0.030295316110060914,0.0025632549268912908,0.0011657854559746876,0.02140125915225789,0.0016359717868338556,3.327095030151799E-4,0.004524886877828055,0.0896871231509839
Dominance,LCS-Ponderado,25,10,0.009508525780470392,0.027271013712668015,0.030543763315029858,0.004321496685133049,0.0025026838516966124,0.02140125915225789,0.0035574195022285275,8.733624454148472E-4,0.007326007326007326,0.1073055317709065
Dominance,LCS-Ponderado,25,0,0.002502386919680153,0.010875706214689267,0.0072959462297836584,0.0024615384615384616,0.001742081447963801,0.004661514478216289,0.0020783255829990924,6.182903616070087E-4,0.0028011204481792713,0.035036910144657
Dominance,LCS-Ponderado,30,2,0.0021571272187035735,3.2594524119947853E-4,0.010434782608695651,0.0,5.070993914807302E-4,0.0,2.525252525252525E-4,0.0,0.0,0.013677479712604686
Dominance,LCS-Ponderado,30,5,0.006284209085933225,0.0018953112173451156,0.03341614906832298,1.01716465352829E-4,0.0011657854559746876,0.0,0.0011872759856630824,0.0,0.0,0.04405044727859192
Dominance,LCS-Ponderado,30,7,0.008984218356351319,0.023081751895311215,0.03341614906832298,1.01716465352829E-4,0.0020308373590888743,0.018619337979094076,0.0016607608341479311,0.035142441255978374,0.005347593582887701,0.1283848067965353
