recommender,similarity,neighbor_size,rec_size,Temporal-6-1-2,Temporal-6-2-3,Temporal-6-3-4,Temporal-6-4-5,Temporal-6-5-6,accum
Dominance,JaroSimilarity,25,2,1.4697236919459142E-4,7.680491551459293E-4,0.0,0.0021584818194987686,0.0,0.0030735033438392895
Dominance,JaroSimilarity,25,5,1.4697236919459142E-4,0.003456221198156682,0.0,0.0032135768251240907,0.0,0.0068167703924753645
Dominance,JaroSimilarity,25,7,3.805953950800227E-4,0.003648233486943164,0.0,0.005023564605108857,0.0,0.009052393487132044
Dominance,JaroSimilarity,25,10,0.0013954149031301564,0.003648233486943164,0.0021754071999170043,0.017477087228123005,0.0017433751743375174,0.02643951799245085
Dominance,JaroSimilarity,25,0,6.295952724524154E-4,0.003648233486943164,0.0013227513227513227,0.001463476558913705,0.0017433751743375174,0.008807431815398125
Dominance,JaroSimilarity,30,2,1.4697236919459142E-4,7.680491551459293E-4,4.5500045500045496E-4,0.002774264647029913,0.0,0.004144286626370889
Dominance,JaroSimilarity,30,5,1.4697236919459142E-4,0.003648233486943164,4.5500045500045496E-4,0.0031144355964308336,0.0,0.007364641907569044
Dominance,JaroSimilarity,30,7,2.838087129274869E-4,0.003648233486943164,4.5500045500045496E-4,0.0031144355964308336,0.0,0.00750147825130194
Dominance,JaroSimilarity,30,10,0.0013954149031301564,0.003648233486943164,4.5500045500045496E-4,0.005047616656614448,0.0,0.010546265501688223
Dominance,JaroSimilarity,30,0,3.1704039640547576E-4,0.0010510146333575874,5.918367987333506E-4,0.005055963008067524,7.238928059532944E-5,0.007088244117159267
Dominance,JaroSimilarity,40,2,0.0,8.378718056137411E-4,4.5500045500045496E-4,0.0017494837302417766,0.0,0.003042355990855973
Dominance,JaroSimilarity,40,5,2.247812705329045E-4,0.0037878787878787876,0.0016013849347182678,0.0018494759909027162,4.451170657883023E-4,0.007908638049820978
Dominance,JaroSimilarity,40,7,3.6161761426579996E-4,0.0037878787878787876,0.0016013849347182678,0.002040991838839133,0.004726522145091601,0.012518395320793591
Dominance,JaroSimilarity,40,10,4.183069566694281E-4,0.0037878787878787876,0.0016013849347182678,0.0020635907088956303,0.006335791536787771,0.014206952924949886
Dominance,JaroSimilarity,40,0,1.3449824374194122E-4,0.003718056137410976,5.918367987333506E-4,0.002289985464863206,6.654835036936191E-4,0.007399860148443094
Dominance,JaroSimilarity,50,2,0.0,8.378718056137411E-4,2.472432378974435E-5,0.0019058380414312616,0.0,0.002768434170834747
Dominance,JaroSimilarity,50,5,2.247812705329045E-4,0.006956081552855746,0.0017040997776750018,0.001955779930240111,0.0,0.010840742531303762
Dominance,JaroSimilarity,50,7,3.6161761426579996E-4,0.014214146068984778,0.0017040997776750018,0.00803755906046956,0.0,0.02431742252139514
Dominance,JaroSimilarity,50,10,3.6161761426579996E-4,0.019849529879509917,0.0018409361214078977,0.01594716358024357,9.730466089325679E-5,0.038096551856320444
Dominance,JaroSimilarity,50,0,0.0,0.006701539434165057,5.037748028402234E-4,0.01484858916378254,9.730466089325679E-5,0.022151208061681076
Dominance,JaroSimilarity,5,2,0.0021929824561403508,0.0,0.0040343915343915345,1.852366398073539E-4,0.0,0.006412610630339239
Dominance,JaroSimilarity,5,5,0.0048907892799997426,1.4774068070000747E-4,0.006037744555186415,0.0027646772787479046,0.0,0.01384095179463407
Dominance,JaroSimilarity,5,7,0.0048907892799997426,7.440261156951199E-4,0.006067030562332201,0.014172997652736741,0.0,0.025874843610763802
Dominance,JaroSimilarity,5,10,0.009520780910538719,7.440261156951199E-4,0.006067030562332201,0.014172997652736741,0.0,0.030504835241302777
Dominance,JaroSimilarity,5,0,0.004314708339476141,1.7734953218824187E-4,0.0060913160823337555,0.0020248972023160896,0.0,0.012608271156314226
Dominance,JaroSimilarity,60,2,0.0,0.002688172043010753,2.472432378974435E-5,0.001961838066505756,0.0,0.0046747344333062536
Dominance,JaroSimilarity,60,5,1.4697236919459142E-4,0.010016059209607596,0.0017040997776750018,0.002193574438939647,9.730466089325679E-5,0.014158010456310093
Dominance,JaroSimilarity,60,7,4.078166494354234E-4,0.016995529041638112,0.0017040997776750018,0.0034799835815709146,9.730466089325679E-5,0.02268473371121271
Dominance,JaroSimilarity,60,10,4.078166494354234E-4,0.022519082549062586,0.0018409361214078977,0.0037150336319022844,4.8472136630159395E-4,0.028967590318109786
Dominance,JaroSimilarity,60,0,1.240079365079365E-4,0.010752688172043012,2.6522456428998485E-4,8.032542569315146E-4,4.8472136630159395E-4,0.01242989629607404
Dominance,JaroSimilarity,8,2,1.4697236919459142E-4,0.0025922122001098644,0.00448939198939199,0.0021584818194987686,0.0,0.009387058378195215
Dominance,JaroSimilarity,8,5,1.4697236919459142E-4,0.005358302273352812,0.004518677996537775,0.003439778361440496,0.0,0.013463731000525675
Dominance,JaroSimilarity,8,7,2.838087129274869E-4,0.007563981898387276,0.004518677996537775,0.004039332016317715,0.0,0.016405800624170252
Dominance,JaroSimilarity,8,10,8.025964749458746E-4,0.013825329622471376,0.0063199440096900926,0.004145953736201837,0.00160926939169617,0.02670309323500535
Dominance,JaroSimilarity,8,0,2.036617115982195E-4,0.007002676287993306,0.004248891748891748,0.0025228074039936555,0.0,0.013978037152476929
Dominance,LCS-Ponderado,10,2,0.001275872204990979,0.0017921146953405018,2.928949357520786E-4,5.2801098262843864E-5,0.0,0.0034136829343464035
Dominance,LCS-Ponderado,10,5,0.0014648366796697393,0.002688172043010753,0.0034052509892846024,0.0015225154778457488,0.005296964187843384,0.014377739377654228
Dominance,LCS-Ponderado,10,7,0.0017085957310168666,0.002688172043010753,0.0034052509892846024,0.0023610200342803972,0.005819976740144639,0.01598301553773726
Dominance,LCS-Ponderado,10,10,0.001855568100211458,0.003941669194728149,0.0034052509892846024,0.0026586183230902366,0.005819976740144639,0.017681083347459083
Dominance,LCS-Ponderado,10,0,0.001372462565273023,0.00246415770609319,7.844726675717015E-4,0.0015084739553336967,3.076544425301501E-4,0.00643722133680176
Dominance,LCS-Ponderado,15,2,0.001275872204990979,0.0,2.2675736961451246E-4,5.2801098262843864E-5,0.0,0.0015554306728683353
Dominance,LCS-Ponderado,15,5,0.003337808090456276,0.0017921146953405018,0.003339113423147036,1.282010665821849E-4,0.0,0.008597237275525998
Dominance,LCS-Ponderado,15,7,0.003415616991794589,0.0019627283132627234,0.003553613637647251,8.957100860356915E-4,0.0,0.009827669028740256
Dominance,LCS-Ponderado,15,10,0.003946501166152335,0.0024514868665374057,0.0036456875042309212,0.001262332610527952,0.0,0.011306008147448613
Dominance,LCS-Ponderado,15,0,0.0012845176384730136,0.001865763244464084,0.0,2.596298872581767E-4,9.104292577095924E-4,0.0043203400279048666
Dominance,LCS-Ponderado,20,2,1.3683634373289546E-4,2.8296547821165814E-4,2.2675736961451246E-4,5.2801098262843864E-5,0.0,6.993602898219099E-4
Dominance,LCS-Ponderado,20,5,0.002267935697054471,3.5278812867946995E-4,4.41257584114727E-4,3.104500186507105E-4,0.0024123423089704166,0.005784773737469795
Dominance,LCS-Ponderado,20,7,0.003337808090456276,5.234017466016917E-4,0.00112261120664482,4.85515487914188E-4,0.0024123423089704166,0.007881678840587391
Dominance,LCS-Ponderado,20,10,0.003761002059401879,0.001012160299876374,0.004074633766510517,7.724371386513689E-4,0.0024123423089704166,0.012032575573410555
Dominance,LCS-Ponderado,20,0,0.003736609586363281,8.496420617185362E-4,0.0012053005750484742,4.279484219349635E-4,0.0024540088948878857,0.00867350953995314
Dominance,LCS-Ponderado,25,2,0.0,0.0,2.2675736961451246E-4,2.5109855618330194E-4,0.0,4.778559257978144E-4
Dominance,LCS-Ponderado,25,5,0.010565337246009514,0.0028735632183908046,5.207021080036952E-4,3.8129304505058826E-4,0.0,0.014340895617454602
Dominance,LCS-Ponderado,25,7,0.012150298959119126,0.003097577555308367,5.466384084497997E-4,5.563585143140658E-4,9.730466089325679E-5,0.016448178098084618
Dominance,LCS-Ponderado,25,10,0.012472533115939752,0.005421905090014584,0.001268139129950521,0.012589380894202822,9.730466089325679E-5,0.031849262891000936
Dominance,LCS-Ponderado,25,0,0.00949546485260771,5.06260517383988E-4,2.1450021450021453E-4,0.0011138373514348087,6.075608094798473E-4,0.011937623745406568
Dominance,LCS-Ponderado,30,2,0.0,0.0027579946934785647,2.2675736961451246E-4,2.5109855618330194E-4,0.0,0.003235850619276379
Dominance,LCS-Ponderado,30,5,0.007589146769819038,0.0048430274459195476,5.466384084497997E-4,2.5109855618330194E-4,0.0,0.013229911180371689
Dominance,LCS-Ponderado,30,7,0.008718046605615428,0.0048430274459195476,5.466384084497997E-4,0.0010026216792203885,0.0,0.015110334139205164
Dominance,LCS-Ponderado,30,10,0.009409123488968978,0.006902610764268645,0.001268139129950521,0.0010026216792203885,0.0,0.01858249506240853
Dominance,LCS-Ponderado,30,0,0.001526743738431045,0.004480286738351254,4.931301850069358E-4,0.0019010036244131064,3.294567258590584E-4,0.008730621012061401
Dominance,LCS-Ponderado,40,2,0.003968253968253968,7.680491551459293E-4,2.2675736961451246E-4,0.0018653035602188145,0.0,0.006828364053233224
Dominance,LCS-Ponderado,40,5,0.004368398320075632,0.0010609672122464113,5.207021080036952E-4,0.0018653035602188145,0.0,0.007815371200544551
Dominance,LCS-Ponderado,40,7,0.006647724684767851,0.0013548041996317857,5.207021080036952E-4,0.0019689681017623795,0.0,0.010492199094165712
Dominance,LCS-Ponderado,40,10,0.0070384561053095695,0.006923160574439774,0.0012422028295044165,0.0025620422656067042,0.0,0.017765861774860465
Dominance,LCS-Ponderado,40,0,1.4697236919459142E-4,0.0,2.2675736961451246E-4,0.0028090439078588196,0.0,0.0031827736466679235
Dominance,LCS-Ponderado,50,2,9.92063492063492E-4,8.378718056137411E-4,2.2675736961451246E-4,0.0,0.0,0.0020566926672917455
Dominance,LCS-Ponderado,50,5,0.003053999377528789,0.0010930856314616047,5.868396741412614E-4,0.0,0.0,0.004733924683131655
Dominance,LCS-Ponderado,50,7,0.0063253892342845,0.008261544412823611,5.868396741412614E-4,3.9786743057213336E-5,0.0,0.015213560064306584
Dominance,LCS-Ponderado,50,10,0.006510888341034955,0.011141728744620848,0.0016375357602983402,0.001854171823247069,0.004184100418410042,0.025328425087611257
Dominance,LCS-Ponderado,50,0,0.0012290029280320543,3.3165758972210585E-4,0.0017416225749559081,0.0016594027441485068,1.7008538286219686E-4,0.005131771219720772
Dominance,LCS-Ponderado,5,2,0.0,4.1356492969396195E-4,2.928949357520786E-4,0.012966441130546943,0.010460251046025104,0.02413315204201809
Dominance,LCS-Ponderado,5,5,1.240079365079365E-4,0.004963674318513028,0.0014361552701888836,0.026664941473915193,0.015690376569037656,0.0488791555681627
Dominance,LCS-Ponderado,5,7,0.0016606490781038822,0.004963674318513028,0.0030234568574904713,0.03896803827642465,0.016213389121338913,0.06482920765187095
Dominance,LCS-Ponderado,5,10,0.0040905709702127955,0.006007472346883287,0.0049567087907424045,0.03977514077844241,0.01660080582674725,0.07143069871302815
Dominance,LCS-Ponderado,5,0,4.0682939842603705E-4,0.0019317599962761253,0.00429054258029575,0.014578683913125142,0.011370680303734698,0.03257849619185775
Dominance,LCS-Ponderado,60,2,9.92063492063492E-4,0.003456221198156682,2.2675736961451246E-4,0.0,0.0,0.004675042059834687
Dominance,LCS-Ponderado,60,5,0.0041828992133251764,0.008925260871868212,6.127759745873658E-4,0.0,9.730466089325679E-5,0.013818240720674009
Dominance,LCS-Ponderado,60,7,0.006682549787184261,0.008925260871868212,6.127759745873658E-4,8.247762794342034E-5,9.730466089325679E-5,0.016400368922476514
Dominance,LCS-Ponderado,60,10,0.006829522156378852,0.008925260871868212,7.816378455768963E-4,2.2597787302249057E-4,0.021017806752943465,0.037780205499789915
Dominance,LCS-Ponderado,60,0,0.0026432582398646987,0.002858785660932974,6.613756613756613E-5,0.0012590087818359788,6.248789066024187E-4,0.007452069155373636
Dominance,LCS-Ponderado,8,2,9.92063492063492E-4,0.0017921146953405018,2.928949357520786E-4,0.011352236126511431,0.0,0.014429309249667503
Dominance,LCS-Ponderado,8,5,9.92063492063492E-4,0.0027173913043478256,0.005389377973411587,0.011487514852717696,0.005230125523012552,0.025816473145553152
Dominance,LCS-Ponderado,8,7,0.001286008230452675,0.0029414056412653882,0.005389377973411587,0.011667991319036954,0.006500298864315601,0.027785082028482205
Dominance,LCS-Ponderado,8,10,0.0031391829779028046,0.003700209314418339,0.006712129296162909,0.013080420697568027,0.006567137529146432,0.03319907981519851
Dominance,LCS-Ponderado,8,0,0.0015716071782248253,3.69087031683153E-4,0.005629474011826952,0.0017714286705338652,0.001279944099177423,0.010621540991446219
Dominance,LCS-Puro,10,2,0.00496031746031746,7.364854912358225E-5,2.928949357520786E-4,5.2801098262843864E-5,0.0,0.005379662043455965
Dominance,LCS-Puro,10,5,0.006352903017315908,2.44262167045804E-4,0.0029383975812547238,4.6367580076785413E-4,1.7008538286219686E-4,0.010169323949246488
Dominance,LCS-Puro,10,7,0.007066768810546782,6.388901218855884E-4,0.0029383975812547238,0.0016185725350286856,1.7008538286219686E-4,0.012432714431577976
Dominance,LCS-Puro,10,10,0.009480593418980941,8.539438853264486E-4,0.0029383975812547238,0.0021032466612786547,2.4588430348556717E-4,0.015622065850326335
Dominance,LCS-Puro,10,0,0.0023275977057489665,2.2948460958797375E-4,0.003668535013519816,0.0014953009480395895,5.714369473548048E-4,0.00829235522425115
Dominance,LCS-Puro,15,2,0.003968253968253968,0.0,4.356128416278792E-4,5.2801098262843864E-5,0.005230125523012552,0.009686793431157244
Dominance,LCS-Puro,15,5,0.004446584934527238,2.2401433691756272E-4,0.0033216157276307647,2.1067869452560527E-4,0.006289504139588712,0.014492397833189884
Dominance,LCS-Puro,15,7,0.0055553617785982,2.2401433691756272E-4,0.0033216157276307647,3.9875851899471334E-4,0.006459589522450908,0.01595933988459215
Dominance,LCS-Puro,15,10,0.008280977770252313,5.169861305906187E-4,0.007649952000411483,6.641710725428601E-4,0.006459589522450908,0.02357167649624818
Dominance,LCS-Puro,15,0,9.92063492063492E-4,7.089984193771009E-4,8.646132706283081E-4,1.646766926019388E-4,4.360239958670115E-4,0.0031663758705378514
Dominance,LCS-Puro,20,2,0.0040460628695922814,0.0,0.002210884353741497,5.2801098262843864E-5,0.0,0.006309748321596622
Dominance,LCS-Puro,20,5,0.0043574947968160254,0.0,0.004856386999244142,1.282010665821849E-4,2.2255853289415115E-4,0.009564641395536505
Dominance,LCS-Puro,20,7,0.005406247631283147,0.0,0.004856386999244142,3.519216323787126E-4,5.157056927684082E-4,0.011130261955674412
Dominance,LCS-Puro,20,10,0.008860098307356044,7.791803023219573E-5,0.00906514120799835,7.92083270438676E-4,5.157056927684082E-4,0.019310946508793673
Dominance,LCS-Puro,20,0,0.002529460059886023,0.0,2.6787917239434636E-4,0.001153384538343603,6.868564298347537E-4,0.0046375802004587265
Dominance,LCS-Puro,25,2,0.0040460628695922814,0.002688172043010753,2.2675736961451246E-4,5.2801098262843864E-5,0.0,0.007013793380480391
Dominance,LCS-Puro,25,5,0.00424447556800498,0.002688172043010753,0.002872260015117158,1.0560219652568773E-4,5.230125523012553E-4,0.010433522374959833
Dominance,LCS-Puro,25,7,0.005236539060068472,0.002688172043010753,0.003112760255617398,3.2932276232221545E-4,5.230125523012553E-4,0.011889806673320093
Dominance,LCS-Puro,25,10,0.008864229893405632,0.002688172043010753,0.003382546503263425,0.011891535349367282,5.230125523012553E-4,0.027349496341348346
Dominance,LCS-Puro,25,0,0.005084325396825397,0.002903225806451613,0.002715910455428265,0.001305040864567712,0.0016706351704834897,0.013679137693756479
Dominance,LCS-Puro,30,2,0.004105090311986864,0.0,2.526936700606168E-4,0.0,0.0,0.00435778398204748
Dominance,LCS-Puro,30,5,0.0043035030103995625,0.0,0.0011345278852281653,0.0,5.230125523012553E-4,0.005961043447928983
Dominance,LCS-Puro,30,7,0.0052955665024630545,0.0,0.004125096093187677,8.247762794342034E-5,6.460743293133153E-4,0.010149214552907466
Dominance,LCS-Puro,30,10,0.007574892867155273,0.002688172043010753,0.004305471273562857,2.3941422555798404E-4,6.460743293133153E-4,0.015454024738600181
Dominance,LCS-Puro,30,0,0.00676835813204911,2.1505376344086021E-4,0.001901212913571225,6.155738744962003E-4,5.230125523012553E-4,0.010023211235858651
Dominance,LCS-Puro,40,2,4.592569786535304E-4,0.0,0.001108591584782061,0.0016142050040355124,5.230125523012553E-4,0.003705066119772359
Dominance,LCS-Puro,40,5,4.592569786535304E-4,0.0017921146953405018,0.0013174470567954278,0.0016966826319789326,0.001465624398910438,0.00673112576167883
Dominance,LCS-Puro,40,7,0.0020501995543395182,0.0018619373458083135,0.0016113917951846104,0.0034902437475739464,0.001465624398910438,0.010479396841816827
Dominance,LCS-Puro,40,10,0.004072853276022366,0.0045501093888190665,0.0020322672160600313,0.005104448751609459,0.001465624398910438,0.017225303031421363
Dominance,LCS-Puro,40,0,3.7422296504808816E-4,0.0,4.0713254998969294E-4,0.0040811347090079384,0.0018398746668317227,0.006702364890877443
Dominance,LCS-Puro,50,2,0.0011288998357963877,1.2800819252432156E-4,0.001108591584782061,0.0,5.230125523012553E-4,0.0028885121654040253
Dominance,LCS-Puro,50,5,0.0012067087371347006,0.0019201228878648231,0.0016831741038090247,0.0,6.460743293133153E-4,0.0054560800581218635
Dominance,LCS-Puro,50,7,0.0037004840250276353,0.007296466973886329,0.0016831741038090247,0.005649717514124294,7.129129941441467E-4,0.019042755610991426
Dominance,LCS-Puro,50,10,0.008635363959907572,0.010157852899788383,0.0018635492841842047,0.011936412983272403,0.0027672994516286195,0.035360478578781177
Dominance,LCS-Puro,50,0,0.001473367124627629,0.008454359260810873,2.2675736961451246E-4,4.146581661742601E-4,0.002449953042795999,0.013019094964023273
Dominance,LCS-Puro,5,2,9.92063492063492E-4,3.566140273352404E-4,0.0022770219198790624,0.003926893107948074,0.0,0.007552592547225869
Dominance,LCS-Puro,5,5,0.0034606708160530098,0.007617768396387274,0.005418556311413455,0.0043273838565804695,0.0,0.02082437938043421
Dominance,LCS-Puro,5,7,0.003607643185247601,0.007841782733304837,0.005418556311413455,0.015675215551753705,5.230125523012553E-4,0.03306621033402086
Dominance,LCS-Puro,5,10,0.004285891661376195,0.013580921263467209,0.007138133030990174,0.015745859376320944,5.230125523012553E-4,0.041273817884455784
Dominance,LCS-Puro,5,0,0.0013797571497734897,0.005825653701046773,0.004922524565381709,0.003180874506158644,5.347800875109073E-4,0.01584359000987152
Dominance,LCS-Puro,60,2,0.0011288998357963877,0.0028161802355350742,0.0013230917992822755,0.0,5.230125523012553E-4,0.0057911844229149925
Dominance,LCS-Puro,60,5,0.0014341999493693248,0.010880696364567332,0.0016831741038090247,0.0,5.230125523012553E-4,0.014521082970046936
Dominance,LCS-Puro,60,7,0.0014341999493693248,0.01097339195225736,0.0016831741038090247,5.744743343872561E-4,6.460743293133153E-4,0.01531131466913628
Dominance,LCS-Puro,60,10,0.011553247568416943,0.01104321460272517,0.0020724047561975715,5.744743343872561E-4,0.003455295928064933,0.02869863718979187
Dominance,LCS-Puro,60,0,0.0011288998357963877,0.00819252432155658,3.5903250188964477E-4,8.353438790240356E-4,0.0019311918663436605,0.01244699240461031
Dominance,LCS-Puro,8,2,0.00496031746031746,3.566140273352404E-4,2.928949357520786E-4,5.2801098262843864E-5,5.230125523012553E-4,0.006185640073968879
Dominance,LCS-Puro,8,5,0.0065320773722029775,0.005854872962383845,0.0029383975812547238,0.0012153011906735252,5.230125523012553E-4,0.01706366165881633
Dominance,LCS-Puro,8,7,0.006679049741397569,0.006078887299301409,0.0029383975812547238,0.0015073440651653146,5.230125523012553E-4,0.017726691239420275
Dominance,LCS-Puro,8,10,0.006756858642735882,0.011748203178995968,0.004261148904006046,0.0023514873389039338,5.230125523012553E-4,0.025640710616943084
Dominance,LCS-Puro,8,0,0.005683260160173052,6.733239519428291E-4,4.958688456225402E-4,0.0011252202045802554,2.0713368407970504E-4,0.008184806846398381
Dominance,LCS-R,10,2,0.0011160714285714285,6.982265046781176E-5,2.928949357520786E-4,6.675331335154682E-4,0.00160926939169617,0.0037555915400029572
Dominance,LCS-R,10,5,0.001371173469387755,0.0010437980283702585,0.003431187289730707,0.002058304640638242,0.00160926939169617,0.009513732819823133
Dominance,LCS-R,10,7,0.0019356233872859488,0.001239884848483775,0.003431187289730707,0.0021035023807512367,0.001779354774558367,0.010489552680810034
Dominance,LCS-R,10,10,0.0022292521656581393,0.003031999543824277,0.003431187289730707,0.002321848951345412,0.001779354774558367,0.012793642725116901
Dominance,LCS-R,10,0,0.0016236235873659808,3.479094135378896E-4,5.33395176252319E-4,0.002960905679500041,0.0018922019963992453,0.007358035853055476
Dominance,LCS-R,15,2,0.0011904761904761904,0.0,2.2675736961451246E-4,0.0,0.0,0.001417233560090703
Dominance,LCS-R,15,5,0.0016865079365079364,0.0011979897148200094,0.002872260015117158,3.389072771730821E-4,0.00160926939169617,0.007704934335314356
Dominance,LCS-R,15,7,0.001754926108374384,0.0030827999978505372,0.0033650497235931404,4.028381121709975E-4,0.012069520437721273,0.02067513437971033
Dominance,LCS-R,15,10,0.004167496074632493,0.0030827999978505372,0.003431187289730707,0.001013656773125292,0.012069520437721273,0.0237646605730603
Dominance,LCS-R,15,0,0.0017215219421101774,4.5635522554321223E-4,3.345782757547464E-4,7.371307028841275E-4,0.0017739977546256994,0.005023583900917963
Dominance,LCS-R,20,2,0.0,9.269558769002595E-5,2.2675736961451246E-4,5.2801098262843864E-5,0.0,3.7225405556738227E-4
Dominance,LCS-R,20,5,6.944444444444444E-4,4.8732354252981037E-4,4.41257584114727E-4,2.403552242061817E-4,0.004407514344752839,0.006270895140048002
Dominance,LCS-R,20,7,0.0021003111759816738,4.8732354252981037E-4,0.0016555480140914313,2.6615302107432917E-4,0.014867765390777943,0.019377101144455188
Dominance,LCS-R,20,10,0.0022472835451762653,0.0019594177565595084,0.0031471612078322843,0.00409404133680347,0.015544449484326607,0.026992353330698132
Dominance,LCS-R,20,0,0.0010059270621828977,0.00170009081480765,9.545465152175921E-4,0.001625781625781626,0.003884501792451583,0.009170847810441349
Dominance,LCS-R,25,2,0.0,9.269558769002595E-5,2.2675736961451246E-4,5.2801098262843864E-5,0.0,3.7225405556738227E-4
Dominance,LCS-R,25,5,1.984126984126984E-4,0.004855228506507706,2.2675736961451246E-4,5.2801098262843864E-5,0.0025056505182028195,0.007838850191000581
Dominance,LCS-R,25,7,0.0011904761904761904,0.006647343201848207,2.526936700606168E-4,5.2801098262843864E-5,0.012965901564227925,0.021109215724875785
Dominance,LCS-R,25,10,0.002937473526301919,0.006647343201848207,4.215555410501474E-4,7.582203426388613E-4,0.013032740229058756,0.02379733284089789
Dominance,LCS-R,25,0,0.001342828798185941,0.004587813620071685,4.6719388456083135E-4,6.879229590270995E-4,0.012362114872575124,0.01944787413442068
Dominance,LCS-R,30,2,0.0,0.0027808676307007787,2.2675736961451246E-4,0.0,0.0,0.003007625000315291
Dominance,LCS-R,30,5,2.7622159975101155E-4,0.006423328864930644,2.2675736961451246E-4,0.0,0.0019018638265500191,0.008828171660846188
Dominance,LCS-R,30,7,0.001336703263680951,0.008546984778909139,2.526936700606168E-4,0.0,0.0019776627471733894,0.012114044459824095
Dominance,LCS-R,30,10,0.0014836756328755426,0.008546984778909139,4.215555410501474E-4,0.0052691205544572045,0.0019776627471733894,0.017698999254465424
Dominance,LCS-R,30,0,3.045662709528256E-4,0.004325176121616611,4.379471996052306E-4,0.0015161961996398988,0.0025990351344112156,0.009182920926225783
Dominance,LCS-R,40,2,0.004611258083480305,7.680491551459293E-4,2.2675736961451246E-4,0.0016142050040355124,0.0,0.007220269612276261
Dominance,LCS-R,40,5,0.004649784821036169,0.0011774546674435439,5.207021080036952E-4,0.0016142050040355124,0.0021539180686229132,0.010116064669141833
Dominance,LCS-R,40,7,0.006270007308991714,0.0032691085332909584,5.207021080036952E-4,0.0017178695455790775,0.0022297169892462835,0.01400740448511173
Dominance,LCS-R,40,10,0.00667727547941778,0.008645452619312464,5.207021080036952E-4,0.0021347084597309308,0.0022297169892462835,0.02020785565571115
Dominance,LCS-R,40,0,0.0010114848408499203,7.680491551459293E-4,5.344449788894233E-4,0.002274026027582875,0.0024368506733259887,0.007024855675794137
Dominance,LCS-R,50,2,0.0074971655328798185,7.680491551459293E-4,2.2675736961451246E-4,7.82084971266243E-4,0.0,0.009274057028906503
Dominance,LCS-R,50,5,0.00773410496884838,0.001023262980993793,5.868396741412614E-4,7.82084971266243E-4,0.005640668417297949,0.015766961012547626
Dominance,LCS-R,50,7,0.007967153959750027,0.006661442006269592,0.0019095909968925842,9.435054716697944E-4,0.005640668417297949,0.02312236085187995
Dominance,LCS-R,50,10,0.008288721912435466,0.009427532079512541,0.0020784528678821144,0.012242940499918382,0.005640668417297949,0.03767831577704645
Dominance,LCS-R,50,0,0.0074971655328798185,7.680491551459293E-4,2.2675736961451246E-4,0.013197458984039838,0.004167882974927832,0.02585731401660793
Dominance,LCS-R,5,2,0.0012009189640768587,0.0,2.928949357520786E-4,0.0018109283447072895,5.230125523012553E-4,0.003827754796837482
Dominance,LCS-R,5,5,0.0016969507101086048,0.0034300377042312527,0.0012817163902598073,0.004208221871984465,5.898512171320866E-4,0.011206777893716218
Dominance,LCS-R,5,7,0.002323338983595947,0.005446166736489318,0.0028949542780074993,0.01555439986223025,5.898512171320866E-4,0.0268087110774551
Dominance,LCS-R,5,10,0.00392357426741137,0.006470468132459718,0.004402275552770634,0.016650077719912636,9.772679225404238E-4,0.03242366359509478
