recommender,similarity,neighbor_size,rec_size,Temporal-8-1-2,Temporal-8-2-3,Temporal-8-3-4,Temporal-8-4-5,Temporal-8-5-6,Temporal-8-6-7,Temporal-8-7-8,accum
Dominance,JaroSimilarity,20,10,0.005455894530736072,4.60875237528007E-4,0.012464850050673024,0.0024054100325286766,0.014894097673038046,0.0013013808261533235,0.008440926632484613,0.04542343498314177
Dominance,JaroSimilarity,20,0,2.4378352023403217E-4,2.9779630732578913E-4,5.566895527927258E-4,4.035512510088781E-4,9.116927640604522E-4,0.0026428221268948258,0.009829965525213199,0.014886301047529901
Dominance,JaroSimilarity,25,2,0.0034129692832764505,0.0,0.0,0.0,4.24714561204812E-4,6.295114990767164E-5,0.0,0.003900634994388934
Dominance,JaroSimilarity,25,5,0.0035196245733788395,1.6307893020221786E-4,0.010159584338467248,0.0,0.0011708347362943464,6.295114990767164E-5,0.0,0.015076073728250323
Dominance,JaroSimilarity,25,7,0.003797537786445636,1.6307893020221786E-4,0.010159584338467248,0.0,0.0014594125809713385,5.171868982610671E-4,0.0,0.01609680053434751
Dominance,JaroSimilarity,25,10,0.005421068313559781,4.60875237528007E-4,0.012464850050673024,0.0024054100325286766,0.0014947617601633973,6.220105324964661E-4,5.229344090841177E-4,0.02339191033603347
Dominance,JaroSimilarity,25,0,3.199658703071672E-4,1.6307893020221786E-4,6.958619409909075E-4,1.3138877939823938E-4,6.779432266897449E-4,0.0016980881248327357,0.0,0.0036863268724210124
Dominance,JaroSimilarity,30,2,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,0.0032802249297094657,0.006693194212985917
Dominance,JaroSimilarity,30,5,0.0035196245733788395,1.6307893020221786E-4,0.010159584338467248,0.0,0.0,0.010950933899338225,0.0032802249297094657,0.028073446671096
Dominance,JaroSimilarity,30,7,0.003797537786445636,1.6307893020221786E-4,0.010159584338467248,0.0,5.267480894221841E-4,0.03417990821526906,0.0032802249297094657,0.05210708228951581
Dominance,JaroSimilarity,30,10,0.005421068313559781,0.0013849891753405748,0.012464850050673024,0.0024054100325286766,5.267480894221841E-4,0.03583800976376156,0.0032802249297094657,0.06132130035499527
Dominance,JaroSimilarity,30,0,0.0036567528035104826,0.0,0.011597699016515124,0.0027454841115503374,7.330303474563847E-4,0.006900329976363496,0.005105467146031916,0.03073876340142774
Dominance,JaroSimilarity,40,2,0.0,0.0,0.0,0.0,0.0019417864125385012,0.02482073910645339,3.879835938366035E-4,0.027150509112828493
Dominance,JaroSimilarity,40,5,1.0665529010238908E-4,1.6307893020221786E-4,0.010775327187492948,0.0018214752152473869,0.0022445598169226603,0.049109428331321314,0.018429220707238663,0.08264974547852759
Dominance,JaroSimilarity,40,7,1.407849829351536E-4,1.6307893020221786E-4,0.020378221973167472,0.0018214752152473869,0.0027896336650312546,0.049109428331321314,0.018429220707238663,0.09283184380514346
Dominance,JaroSimilarity,40,10,0.0020080990302833303,0.0013318112633181126,0.020693679386416686,0.0037560754549323724,0.0058513055337899925,0.053742632964525944,0.018429220707238663,0.10581282434050511
Dominance,JaroSimilarity,40,0,2.4813679738106844E-4,2.9779630732578913E-4,0.0,0.002632627678893615,0.002534238655797413,0.026505587172375618,3.879835938366035E-4,0.03260637020561011
Dominance,JaroSimilarity,50,2,0.0,0.0,0.0,3.656775090048087E-5,7.652514616302917E-5,0.0,0.0,1.1309289706351003E-4
Dominance,JaroSimilarity,50,5,1.0665529010238908E-4,1.6307893020221786E-4,0.010655609004096662,0.002522715614868373,3.2975381164796207E-4,4.055736841493285E-4,1.993506863359344E-4,0.014382737021402869
Dominance,JaroSimilarity,50,7,3.8456850316918574E-4,1.6307893020221786E-4,0.020563785157431715,0.002522715614868373,3.2975381164796207E-4,4.055736841493285E-4,1.993506863359344E-4,0.024568826387804714
Dominance,JaroSimilarity,50,10,0.0020080990302833303,0.0013318112633181126,0.02087924257068093,0.002724491240372812,0.0024802304541568995,4.055736841493285E-4,1.993506863359344E-4,0.030028798929297343
Dominance,JaroSimilarity,50,0,2.4744027303754264E-4,0.0,0.010191701043436058,0.0016883549232239595,0.0022319834297550175,4.776074729450462E-4,7.75967187673207E-4,0.01561305433007083
Dominance,JaroSimilarity,5,2,0.004408717411879428,0.001141552511415525,0.0,0.009547584636272062,3.3160896670645973E-4,0.0,0.0,0.015429463526273475
Dominance,JaroSimilarity,5,5,0.006276529383084292,0.002620381901203819,8.603383997705764E-4,0.012662172496622635,0.004633350991678551,0.0010282021151586367,0.0,0.02808097528751851
Dominance,JaroSimilarity,5,7,0.008906091705479378,0.007186591946865918,8.603383997705764E-4,0.012712842608856932,0.004633350991678551,0.0010282021151586367,0.0,0.035327417767809996
Dominance,JaroSimilarity,5,10,0.009635022578635726,0.008919663209497384,0.0017206767995411529,0.012712842608856932,0.01862724938669115,0.005201957825730951,0.0,0.05681741240895329
Dominance,JaroSimilarity,5,0,0.008109616910560495,0.003333852220838522,8.603383997705764E-4,0.013475389411534464,8.211950985164791E-4,0.003895829105023581,0.0,0.030496221146244118
Dominance,JaroSimilarity,60,2,0.0,0.0,0.0,3.656775090048087E-5,0.006963788300835654,7.870430727573586E-4,1.4910113316861208E-4,0.007936500257662106
Dominance,JaroSimilarity,60,5,1.0665529010238908E-4,1.6307893020221786E-4,2.783447763963629E-4,0.002522715614868373,0.006963788300835654,0.0012458704546616634,0.0013214863406313924,0.012601939707698054
