recommender,similarity,neighbor_size,rec_size,Temporal-9-1-2,Temporal-9-2-3,Temporal-9-3-4,Temporal-9-4-5,Temporal-9-5-6,Temporal-9-6-7,Temporal-9-7-8,Temporal-9-8-9,accum
Dominance,JaroSimilarity,25,2,0.0032860019815628503,0.0,0.0012870012870012867,9.739946180624147E-4,5.819366852886406E-4,0.003609466146848906,0.0,0.0,0.009738400718764098
Dominance,JaroSimilarity,25,5,0.003399775320472102,1.667083437526048E-4,0.006113256113256112,0.0052112827536556355,7.337462553639381E-4,0.004409338167325629,0.0,0.0,0.02003410695382602
Dominance,JaroSimilarity,25,7,0.008212505406130607,1.667083437526048E-4,0.006113256113256112,0.0052112827536556355,8.349526354141364E-4,0.005110764400666755,0.001323832001936577,0.0,0.026973301654812428
Dominance,JaroSimilarity,25,10,0.008212505406130607,3.7152145179151927E-4,0.006313456313456313,0.007471169759305353,8.349526354141364E-4,0.005400241893791664,0.001323832001936577,7.513853667699821E-4,0.030679064828596152
Dominance,JaroSimilarity,25,0,0.004454926624737945,0.0,0.0012870012870012867,7.092718957125737E-4,5.819366852886406E-4,0.006577257248161284,0.0020841396103788447,6.311637080867851E-4,0.01632569705936736
Dominance,JaroSimilarity,30,2,0.0032860019815628503,0.0,0.0012870012870012867,9.739946180624147E-4,5.819366852886406E-4,3.256621797655232E-4,0.0,0.0,0.006454596751680716
Dominance,JaroSimilarity,30,5,0.003399775320472102,1.667083437526048E-4,0.006113256113256112,0.005776254505068064,5.819366852886406E-4,0.00690257150896843,0.002503153649335498,7.513853667699821E-4,0.026195041492911436
Dominance,JaroSimilarity,30,7,0.008212505406130607,1.667083437526048E-4,0.006113256113256112,0.005776254505068064,6.831430653388388E-4,0.00994208518677998,0.031309738011475415,7.513853667699821E-4,0.0629550759985716
Dominance,JaroSimilarity,30,10,0.008561911415913974,3.7152145179151927E-4,0.006313456313456313,0.008036141510717782,0.0011424643286435852,0.01056541006861224,0.04216584430206861,7.513853667699821E-4,0.07790813475797399
Dominance,JaroSimilarity,30,0,0.0036768999550079932,1.32749236691889E-4,0.006113256113256112,9.739946180624147E-4,9.31098696461825E-4,0.0012988083631686315,0.034502116679331875,7.513853667699821E-4,0.04838030902875072
Dominance,JaroSimilarity,40,2,0.0032860019815628503,0.0,0.0014478764478764478,0.0,0.020518946802921576,1.8201036876192917E-4,0.004801097393689986,0.0,0.030235932994812788
Dominance,JaroSimilarity,40,5,0.0032860019815628503,1.667083437526048E-4,0.009525759525759524,5.649717514124294E-4,0.025244272687465333,1.8201036876192917E-4,0.005065377984168334,2.817695125387433E-4,0.044316872155421745
Dominance,JaroSimilarity,40,7,0.008387208411022291,1.667083437526048E-4,0.021687921687921687,0.012140002755959764,0.025314105089699973,6.145880566014166E-4,0.005065377984168334,2.817695125387433E-4,0.07365768184166482
Dominance,JaroSimilarity,40,10,0.008387208411022291,0.001189907866577034,0.03351678351678351,0.013113997374022178,0.04401720801994837,8.995424638962495E-4,0.006046895685289394,0.0014652014652014652,0.10863674480274049
Dominance,JaroSimilarity,40,0,0.0034491106504340166,3.192287433560518E-4,0.016677391677391677,5.649717514124294E-4,0.04078831715073891,0.0011722969883099577,8.848950767266167E-4,0.0,0.06385621203836966
Dominance,JaroSimilarity,50,2,1.4134789351253553E-4,0.0,0.007917007917007916,0.0,0.0021259315695363453,0.003947450914209832,0.0076517489711934155,0.0,0.02178348726546004
Dominance,JaroSimilarity,50,5,2.018220105904262E-4,1.667083437526048E-4,0.02024004524004524,5.649717514124294E-4,0.002195763971770982,0.006017544515036652,0.0076517489711934155,0.0,0.03703860480380175
Dominance,JaroSimilarity,50,7,0.0052425543229719755,1.667083437526048E-4,0.03206890706890707,0.012140002755959764,0.002265596374005619,0.009664960928410512,0.0076517489711934155,0.0,0.06920047876520097
Dominance,JaroSimilarity,50,10,0.005591960332755344,0.0012322829923781886,0.03357040857040857,0.013113997374022178,0.006492294403996798,0.013404691947165627,0.008669054668941752,0.0,0.08207469028966846
Dominance,JaroSimilarity,50,0,9.827044025157233E-5,2.4718823384006923E-4,0.017076167076167076,1.7120356103406952E-4,0.0019668052759197136,0.005056797430280667,0.00827842665297498,0.0,0.032894858670468145
Dominance,JaroSimilarity,5,2,0.00462860221926153,0.004343450394618358,0.0,0.0012495905943611608,4.766114409340737E-4,3.1994880819068947E-4,0.0,0.0,0.011018203457365814
Dominance,JaroSimilarity,5,5,0.007010901292737072,0.012859172705810815,3.1892795050689784E-4,0.002662019972892234,0.005283914493318495,0.004976962112827919,0.002905927369864992,0.0,0.03601782589795842
Dominance,JaroSimilarity,5,7,0.008999758051209106,0.014147012703328231,6.406782722572196E-4,0.002662019972892234,0.005283914493318495,0.023354337420282287,0.003064205305920705,0.0,0.05815192621920828
Dominance,JaroSimilarity,5,10,0.01227646871375757,0.015348648582383462,6.406782722572196E-4,0.004545259144266999,0.005283914493318495,0.023354337420282287,0.03252573285173943,0.0,0.09397503947800546
Dominance,JaroSimilarity,5,0,0.006492572892194466,0.004855483164715645,0.0,0.0019558052836266973,7.055701367853421E-4,0.002649510127688136,0.002400548696844993,0.0,0.01905949030185528
Dominance,JaroSimilarity,60,2,1.4134789351253553E-4,0.0,0.0045045045045045045,0.0,0.001063539459320619,0.003819464357400929,0.0,6.147698455390764E-4,0.010143626060277662
Dominance,JaroSimilarity,60,5,2.018220105904262E-4,1.667083437526048E-4,0.019079794079794078,0.0,0.002836208131430632,0.006239392856344658,2.633262529905489E-4,0.0012295396910781528,0.0300167913659811
Dominance,JaroSimilarity,60,7,0.0052425543229719755,1.667083437526048E-4,0.021332046332046335,0.012140002755959764,0.004388039292200339,0.006288285837757177,5.276068434688968E-4,0.0038176058305461613,0.05390284955870326
Dominance,JaroSimilarity,60,10,0.0058540148400928705,0.0012322829923781886,0.03721496221496222,0.013113997374022178,0.008361262177964162,0.008772832130575045,0.029784294086267253,0.0038176058305461613,0.10815125164680808
Dominance,JaroSimilarity,60,0,3.6560607767638007E-4,2.4718823384006923E-4,0.004662557294136242,0.0,0.002927248376102161,0.0039031206971572104,0.030606995884773662,0.0,0.04271271656368572
Dominance,JaroSimilarity,8,2,0.00462860221926153,0.004343450394618358,0.0,9.739946180624147E-4,0.004807303052384422,0.003609466146848906,0.0,0.0,0.01836281643117563
Dominance,JaroSimilarity,8,5,0.006239398111658998,0.036705681256474124,3.1892795050689784E-4,0.0023864239965934882,0.004959112622459719,0.0061598448028286,3.032272038119991E-4,0.0,0.05707261594433382
Dominance,JaroSimilarity,8,7,0.00857542686278209,0.04117950293459688,0.0033219309535099007,0.0023864239965934882,0.004959112622459719,0.006942185649973906,0.011720762299253857,0.0025246548323471403,0.08161000015151698
Dominance,JaroSimilarity,8,10,0.009354103113156452,0.04910156892117899,0.0033219309535099007,0.0023864239965934882,0.004959112622459719,0.007124196018735836,0.011720762299253857,0.004156974767054343,0.09212507269194259
