recommender,similarity,neighbor_size,rec_size,Temporal-3-1-2,Temporal-3-2-3,accum
Dominance,LCS-R,40,5,0.004191888619854721,7.499062617172853E-4,0.004941794881572006
Dominance,LCS-R,40,7,0.004296055286521388,0.0013695058452621652,0.005665561131783553
Dominance,LCS-R,40,10,0.004296055286521388,0.0014975386216529213,0.00579359390817431
Dominance,LCS-R,40,0,0.0017634374414035431,2.9079108026476444E-4,0.0020542285216683075
Dominance,LCS-R,50,2,0.0016450216450216448,7.088610965049486E-4,0.0023538827415265935
Dominance,LCS-R,50,5,0.0017373995268776272,7.088610965049486E-4,0.002446260623382576
Dominance,LCS-R,50,7,0.004237399526877627,7.364892219366382E-4,0.004973888748814265
Dominance,LCS-R,50,10,0.004798383886183122,9.281593421189838E-4,0.005726543228302106
Dominance,LCS-R,50,0,0.0013998682476943345,8.039386908069598E-4,0.0022038069385012945
Dominance,LCS-R,5,2,4.2372881355932206E-5,8.302171687998459E-4,8.725900501557781E-4
Dominance,LCS-R,5,5,0.0013171253566034568,0.001989785712734577,0.0033069110693380336
Dominance,LCS-R,5,7,0.0024892744794104745,0.007257262222936181,0.009746536702346657
Dominance,LCS-R,5,10,0.0041593656542504845,0.007581481563939609,0.011740847218190093
Dominance,LCS-R,5,0,1.27149216132267E-4,0.006913896768015212,0.007041045984147479
Dominance,LCS-R,60,2,0.0014772727272727272,3.1508299224834653E-4,0.0017923557195210738
Dominance,LCS-R,60,5,0.0016408627303408304,3.1508299224834653E-4,0.001955945722589177
Dominance,LCS-R,60,7,0.0016408627303408304,3.539276643296535E-4,0.001994790394670484
Dominance,LCS-R,60,10,0.0016408627303408304,0.002978599580340152,0.004619462310680982
Dominance,LCS-R,60,0,2.4314194577352473E-4,5.654015739609798E-4,8.085435197345045E-4
Dominance,LCS-R,8,2,6.712535660345695E-5,1.214896898556879E-4,1.8861504645914485E-4
Dominance,LCS-R,8,5,0.001237260227233377,1.3372592256436156E-4,0.0013709861497977387
Dominance,LCS-R,8,7,0.0021129664419226426,2.6959336362708427E-4,0.002382559805549727
Dominance,LCS-R,8,10,0.0021129664419226426,5.612235765171396E-4,0.002674190018439782
Dominance,LCS-R,8,0,9.009587399417908E-4,3.660219070360609E-4,0.0012669806469778517
Dominance,Levenshtein-Pond,10,2,0.0025757062146892656,0.0,0.0025757062146892656
Dominance,Levenshtein-Pond,10,5,0.003929872881355933,5.832604257801109E-5,0.003988198923933944
Dominance,Levenshtein-Pond,10,7,0.005081520940898729,9.956898943637444E-4,0.006077210835262473
Dominance,Levenshtein-Pond,10,10,0.005081520940898729,0.0030845735207525506,0.008166094461651278
Dominance,Levenshtein-Pond,10,0,0.001504277643260694,7.711549599095345E-4,0.0022754326031702286
Dominance,Levenshtein-Pond,15,2,5.858585858585859E-5,0.0,5.858585858585859E-5
Dominance,Levenshtein-Pond,15,5,0.0010658710206435452,1.4017329081564473E-4,0.00120604431145919
Dominance,Levenshtein-Pond,15,7,0.0014409186941752002,5.526027593992783E-4,0.0019935214535744786
Dominance,Levenshtein-Pond,15,10,0.0014409186941752002,0.005913357160226472,0.007354275854401672
Dominance,Levenshtein-Pond,15,0,6.6505530129672E-4,0.0057468054927468605,0.00641186079404358
Dominance,Levenshtein-Pond,20,2,7.007062146892655E-4,1.2236232708673653E-5,7.129424473979392E-4
Dominance,Levenshtein-Pond,20,5,7.430790960451977E-4,1.600236266626652E-4,9.03102722707863E-4
Dominance,Levenshtein-Pond,20,7,0.0010051404995539697,3.8351983544689724E-4,0.0013886603350008668
Dominance,Levenshtein-Pond,20,10,0.0013538723836119407,3.8351983544689724E-4,0.0017373922190588378
Dominance,Levenshtein-Pond,20,0,8.424422932344819E-4,4.469396046271305E-4,0.0012893818978616123
Dominance,Levenshtein-Pond,25,2,2.9307909604519775E-4,0.0,2.9307909604519775E-4
Dominance,Levenshtein-Pond,25,5,3.264124293785311E-4,2.914588101679529E-4,6.17871239546484E-4
Dominance,Levenshtein-Pond,25,7,4.93126769576853E-4,3.123288320740295E-4,8.054556016508824E-4
Dominance,Levenshtein-Pond,25,10,4.93126769576853E-4,0.0022637457441208623,0.002756872513697715
Dominance,Levenshtein-Pond,25,0,3.39330621882713E-4,0.0024398787349471144,0.0027792093568298273
Dominance,Levenshtein-Pond,30,2,4.2372881355932206E-5,2.916302128900554E-4,3.3400309424598757E-4
Dominance,Levenshtein-Pond,30,5,1.4149568837347606E-4,0.001373585547849949,0.001515081236223425
Dominance,Levenshtein-Pond,30,7,0.0026414956883734765,0.001373585547849949,0.004015081236223426
Dominance,Levenshtein-Pond,30,10,0.0026838685697294085,0.001373585547849949,0.004057454117579358
Dominance,Levenshtein-Pond,30,0,0.002576619456698398,0.0019304718258489125,0.004507091282547311
Dominance,Levenshtein-Pond,40,2,2.6964560862865946E-4,3.421828239346487E-4,6.118284325633081E-4
Dominance,Levenshtein-Pond,40,5,3.029789419619928E-4,0.0014241381588945424,0.0017271171008565352
Dominance,Levenshtein-Pond,40,7,6.402314172095175E-4,0.0014241381588945424,0.0020643695761040598
Dominance,Levenshtein-Pond,40,10,0.0013244306386091074,0.0038020814414434193,0.005126512080052527
Dominance,Levenshtein-Pond,40,0,8.621098200045568E-4,7.559264263814477E-4,0.0016180362463860045
Dominance,Levenshtein-Pond,50,2,3.3333333333333335E-5,1.2236232708673653E-5,4.556956604200699E-5
Dominance,Levenshtein-Pond,50,5,3.9218500797448167E-4,1.6036755114016057E-4,5.525525591146423E-4
Dominance,Levenshtein-Pond,50,7,3.9218500797448167E-4,2.2001918559494464E-4,6.122041935694263E-4
Dominance,Levenshtein-Pond,50,10,4.598104145829391E-4,2.9395360576425447E-4,7.537640203471936E-4
Dominance,Levenshtein-Pond,50,0,1.7190152801358234E-4,1.3094040689132493E-4,3.0284193490490727E-4
Dominance,Levenshtein-Pond,5,2,3.625027514858023E-4,1.374066046622221E-4,4.999093561480245E-4
Dominance,Levenshtein-Pond,5,5,0.00465416941815247,2.6543938105297814E-4,0.004919608799205448
Dominance,Levenshtein-Pond,5,7,0.004680485207626153,2.7407317025038107E-4,0.004954558377876534
Dominance,Levenshtein-Pond,5,10,0.004680485207626153,0.0016036767066504361,0.006284161914276589
Dominance,Levenshtein-Pond,5,0,0.0010396121290902295,0.0017936473603878947,0.002833259489478124
Dominance,Levenshtein-Pond,60,2,3.3333333333333335E-5,2.0870021906076608E-5,5.4203355239409946E-5
Dominance,Levenshtein-Pond,60,5,0.00362541011619959,0.0026960945489611686,0.006321504665160758
Dominance,Levenshtein-Pond,60,7,0.00362541011619959,0.0027275277455600976,0.006352937861759687
Dominance,Levenshtein-Pond,60,10,0.0036657326968447513,0.002928781415658331,0.0065945141125030825
Dominance,Levenshtein-Pond,60,0,0.0,0.0010248318864316552,0.0010248318864316552
Dominance,Levenshtein-Pond,8,2,0.0025757062146892656,3.4995625546806647E-4,0.0029256624701573322
Dominance,Levenshtein-Pond,8,5,0.00375777143208057,0.0010998625171853517,0.004857633949265922
Dominance,Levenshtein-Pond,8,7,0.00625777143208057,0.0015122919857689851,0.007770063417849555
Dominance,Levenshtein-Pond,8,10,0.006544567968877107,0.003292880815674019,0.009837448784551126
Dominance,Levenshtein-Pond,8,0,0.005970023907328095,0.0012492299404168728,0.007219253847744968
Dominance,Levenshtein,10,2,8.928571428571429E-5,4.772130756382725E-4,5.664987899239868E-4
Dominance,Levenshtein,10,5,1.6953738352043436E-4,9.262194498414972E-4,0.0010957568333619316
Dominance,Levenshtein,10,7,1.6953738352043436E-4,0.004984536422580352,0.005154073806100786
Dominance,Levenshtein,10,10,0.004503952967936018,0.005197838431157951,0.00970179139909397
Dominance,Levenshtein,10,0,4.826604554865424E-4,0.0019298619141138826,0.002412522369600425
Dominance,Levenshtein,15,2,0.0015315934065934064,5.155294539741923E-4,0.0020471228605675987
Dominance,Levenshtein,15,5,0.0015992188132018638,6.373427193368216E-4,0.0022365615325386856
Dominance,Levenshtein,15,7,0.0016370976010806517,0.0017138180084105357,0.0033509156094911874
Dominance,Levenshtein,15,10,0.0020380738893611273,0.0017346880303166121,0.0037727619196777397
Dominance,Levenshtein,15,0,0.0019311677689670056,0.0012352490560691124,0.003166416825036118
Dominance,Levenshtein,20,2,4.2813295461600545E-4,6.994230616277861E-4,0.0011275560162437915
Dominance,Levenshtein,20,5,0.0017033854798685305,7.210331226079258E-4,0.002424418602476456
Dominance,Levenshtein,20,7,0.0019533854798685305,0.002826847945994237,0.004780233425862767
Dominance,Levenshtein,20,10,0.004724297937590127,0.00312969470553391,0.007853992643124037
Dominance,Levenshtein,20,0,0.0043704406469236975,0.0026922829285034007,0.007062723575427098
Dominance,Levenshtein,25,2,0.0028239662879493387,5.096390923162577E-4,0.0033336053802655963
Dominance,Levenshtein,25,5,0.003148997616270141,0.003209926556383249,0.00635892417265339
Dominance,Levenshtein,25,7,0.0037813929986655237,0.00322977689223027,0.007011169890895794
Dominance,Levenshtein,25,10,0.0075737658800214555,0.004885074402861286,0.01245884028288274
Dominance,Levenshtein,25,0,0.0030140345765345767,0.004188173568815013,0.00720220814534959
Dominance,Levenshtein,30,2,0.002692307692307692,5.096390923162577E-4,0.00320194678462395
Dominance,Levenshtein,30,5,0.0029281329546160056,5.38123217360681E-4,0.0034662561719766864
Dominance,Levenshtein,30,7,0.003042671194154245,0.0013875288854421836,0.004430200079596429
Dominance,Levenshtein,30,10,0.003606680855989994,0.0022124257733311973,0.005819106629321192
Dominance,Levenshtein,30,0,0.002763856513856514,5.096390923162577E-4,0.0032734956061727717
Dominance,Levenshtein,40,2,0.002961953300936351,5.577347319991331E-4,0.003519688032935484
Dominance,Levenshtein,40,5,0.0031554056818887326,7.479750797197958E-4,0.0039033807616085285
Dominance,Levenshtein,40,7,0.0032464476808254684,0.0014127768479198235,0.004659224528745292
Dominance,Levenshtein,40,10,0.0032464476808254684,0.0017948806001023157,0.005041328280927784
Dominance,Levenshtein,40,0,0.003066119967603018,0.0017228817765680222,0.00478900174417104
Dominance,Levenshtein,50,2,0.0027942043831874334,6.35292548132982E-4,0.0034294969313204155
Dominance,Levenshtein,50,5,0.003176148827631878,8.195366314517248E-4,0.003995685459083603
Dominance,Levenshtein,50,7,0.0033921908265686146,8.885620941779748E-4,0.00428075292074659
Dominance,Levenshtein,50,10,0.0036819635538413416,8.997786408275923E-4,0.0045817421946689335
Dominance,Levenshtein,50,0,0.003213529210406998,0.0014851615215360587,0.004698690731943057
Dominance,Levenshtein,5,2,8.333333333333333E-4,9.181779865439847E-4,0.001751511319877318
Dominance,Levenshtein,5,5,0.005464282999609087,0.0043728062612995505,0.009837089260908639
Dominance,Levenshtein,5,7,0.006595235380561467,0.004503053138334658,0.011098288518896125
Dominance,Levenshtein,5,10,0.007661076302514443,0.005729225624349663,0.013390301926864107
Dominance,Levenshtein,5,0,1.2202380952380953E-4,0.00433293385300609,0.0044549576625299
Dominance,Levenshtein,60,2,0.0032500000000000003,5.208825049458742E-4,0.0037708825049458747
Dominance,Levenshtein,60,5,0.003631944444444445,5.295162941432773E-4,0.004161460738587723
