recommender,similarity,neighbor_size,rec_size,Temporal-7-1-2,Temporal-7-2-3,Temporal-7-3-4,Temporal-7-4-5,Temporal-7-5-6,Temporal-7-6-7,accum
ItemIDCount,Levenshtein-Pond,15,0,0.011251806008609262,0.0010608035038739306,0.00771078869943738,0.0043286014298468045,0.017399463776597453,0.004460729647216718,0.04621219306558155
ItemIDCount,Levenshtein-Pond,20,2,0.0026914182939362795,0.0018306594778345422,0.0,8.11947223430477E-4,0.008207070707070706,0.0,0.013541095702272004
ItemIDCount,Levenshtein-Pond,20,5,0.009885662898252828,0.0033577251630275647,0.007706766917293232,0.002473382120202486,0.013565581579387764,0.004362343817320121,0.04135146249548399
ItemIDCount,Levenshtein-Pond,20,7,0.012250979038243029,0.0037936272187416593,0.00818574482628234,0.0035173629635925833,0.014670680082674433,0.006304982737362293,0.04872337686689633
ItemIDCount,Levenshtein-Pond,20,10,0.023347269179382398,0.00576424171424567,0.0123599030479234,0.004243707073711867,0.023043596145542435,0.007595209693386451,0.07635392685419222
ItemIDCount,Levenshtein-Pond,20,0,0.005930923953846042,0.004231825273659754,0.0,0.0030428030277167817,0.014117602487072249,0.004532073428709626,0.03185522817100445
ItemIDCount,Levenshtein-Pond,25,2,0.0026271839671120245,0.0024419297739185913,0.0,0.001235159333049637,0.01228454810771884,0.0017772511848341234,0.020366072366633216
ItemIDCount,Levenshtein-Pond,25,5,0.010691512325898619,0.004503856968185158,0.0011768551814318406,0.0021184021586725904,0.016726491989265874,0.0021198538228744362,0.03733697244632852
ItemIDCount,Levenshtein-Pond,25,7,0.015487675395442983,0.011667180750420114,0.005387381497221314,0.0024983774602779863,0.021379187118089286,0.005165715281058169,0.06158551750250985
ItemIDCount,Levenshtein-Pond,25,10,0.021339253694252176,0.012004278340172347,0.019219871153509597,0.0038236372580153265,0.030837799158223066,0.005165715281058169,0.09239055488523068
ItemIDCount,Levenshtein-Pond,25,0,0.0047472314938202765,0.00395238167778096,0.004118993135011442,0.003133040838364502,0.013248517109624394,0.005011336791645959,0.03421150104624754
ItemIDCount,Levenshtein-Pond,30,2,0.006288540596094553,0.0024419297739185913,0.0028968171416684,0.0010851567375393327,0.011992692863033406,0.002420729882044334,0.027125866994298618
ItemIDCount,Levenshtein-Pond,30,5,0.015077160876403964,0.0024419297739185913,0.014027905732711225,0.0012898610855807467,0.022613121955366213,0.002420729882044334,0.05787070930602507
ItemIDCount,Levenshtein-Pond,30,7,0.01684911993253568,0.004790389919474556,0.015606853101132278,0.001847144159401124,0.032009791343265176,0.002893114728557979,0.0739964131843668
ItemIDCount,Levenshtein-Pond,30,10,0.021114707462511702,0.006372423780346244,0.01613316889060596,0.015405854495082381,0.03485432773713268,0.0034080573858484954,0.09728853975152747
ItemIDCount,Levenshtein-Pond,30,0,0.0031390475908038974,0.0033017638765152667,0.0028002318048084636,0.0032791918323770517,0.026526169619597327,0.006237482557091942,0.04528388728119395
ItemIDCount,Levenshtein-Pond,40,2,0.00623660645951324,0.0017415158929889514,0.0,4.296117148781726E-4,0.011885995762665419,1.9747235387045813E-4,0.02049120218391624
ItemIDCount,Levenshtein-Pond,40,5,0.01638695597098255,0.003811188078959806,0.010791553983773662,0.003685409857508671,0.0205225634623687,0.0026298182567307017,0.05782748961032409
ItemIDCount,Levenshtein-Pond,40,7,0.02291030871735688,0.004252008004020418,0.011046019198193112,0.004553854700583535,0.032452967392155904,0.002972420894771014,0.07818757890708086
ItemIDCount,Levenshtein-Pond,40,10,0.02804905486329727,0.010122439201169068,0.01274800142649113,0.008649801394322842,0.054839230565776116,0.004368209420120438,0.11877673687117686
ItemIDCount,Levenshtein-Pond,40,0,0.006536366651359762,0.0016808383268335496,3.588516746411483E-4,0.006197465428405889,0.02375605788512741,0.003934041432780971,0.04246362139914873
ItemIDCount,Levenshtein-Pond,50,2,0.00820840564354264,0.0022633319994021647,0.0,0.0016356701769636975,0.013221465848135504,0.0023468923932058153,0.02767576606124982
ItemIDCount,Levenshtein-Pond,50,5,0.013589194180415005,0.007214252195560857,2.652381942999792E-4,0.003958640693250353,0.024520794130800848,0.0026894950312461277,0.052237614425573176
ItemIDCount,Levenshtein-Pond,50,7,0.015530498279992486,0.010178386174416701,0.0028968171416684,0.0066869379306532025,0.05314570469927403,0.002886967385116586,0.0913253116111214
ItemIDCount,Levenshtein-Pond,50,10,0.029183861303859106,0.02266457270580288,0.010840589616333324,0.008431378746660749,0.05492686564639858,0.003332973728456339,0.12938024174751098
ItemIDCount,Levenshtein-Pond,50,0,0.00854385157251375,0.0033373793985684236,8.035157062617016E-4,0.004649687969306613,0.050493450279311757,0.004257377937277837,0.07208526286324007
ItemIDCount,Levenshtein-Pond,5,2,0.001954957772912105,0.0,0.003947368421052632,0.0018372900806948053,0.0059414429010371805,0.0,0.013681059175696723
ItemIDCount,Levenshtein-Pond,5,5,0.002432238286163841,0.0,0.004115341545352744,0.00405706032554342,0.010106660891302074,0.0025850926324859974,0.023296393680848078
ItemIDCount,Levenshtein-Pond,5,7,0.01753586966677364,6.751638507393867E-4,0.004115341545352744,0.015076344072099894,0.014321196355837538,0.0025850926324859974,0.0543090081232892
ItemIDCount,Levenshtein-Pond,5,10,0.028039776571644876,0.007453714812671437,0.008062709966405377,0.017144364853570966,0.017198674815299807,0.0035327169504698417,0.08143195797006231
ItemIDCount,Levenshtein-Pond,5,0,0.010938469738670954,0.0011330224544450062,0.004427535072649246,0.0042212111110382,0.009136360863066156,0.00456052486459078,0.034417124104460343
ItemIDCount,Levenshtein-Pond,60,2,0.011805527945700913,0.002034105638370646,0.0,0.0020652818918418703,0.013923166692368434,0.00281927723971946,0.03264735940800132
ItemIDCount,Levenshtein-Pond,60,5,0.013849700061424483,0.007382800990436973,2.652381942999792E-4,0.003689748588078901,0.024605490602103878,0.004982931321535088,0.0547759097578793
ItemIDCount,Levenshtein-Pond,60,7,0.01578830361873308,0.007747284065271358,8.315997503640524E-4,0.004388252408128526,0.03714544641301442,0.005086335026834528,0.07098722128234597
ItemIDCount,Levenshtein-Pond,60,10,0.027001580975284496,0.018018961844716557,0.0036318315551725155,0.00783137221239503,0.05614646754400816,0.005428937664874841,0.1180591517964516
ItemIDCount,Levenshtein-Pond,60,0,0.013342721835908943,0.002435124011659344,4.8763212378773017E-4,0.005770599993713834,0.01791169521459149,0.004855984808332651,0.04480375798799399
ItemIDCount,Levenshtein-Pond,8,2,0.0035971223021582736,0.0023309551070699996,0.002763157894736842,0.0016232602169861518,0.013196725210105327,2.516461854632387E-4,0.023762866916519836
ItemIDCount,Levenshtein-Pond,8,5,0.012718396711202467,0.003516683211784254,0.013983762597984322,0.0029017339734742865,0.01537360558649482,5.942488235035516E-4,0.0490884309044437
ItemIDCount,Levenshtein-Pond,8,7,0.014397053785542993,0.00956571218344933,0.013983762597984322,0.008264233747050107,0.02109789484736945,0.0038645467320701744,0.07117320389346637
ItemIDCount,Levenshtein-Pond,8,10,0.026845212742188963,0.009693060161800172,0.021878499440089592,0.008564238938070715,0.025956017493953633,0.003967950437369616,0.09690497921347269
ItemIDCount,Levenshtein-Pond,8,0,0.007434319507686397,0.0076123495019263,0.004131252043151358,0.004000391267468193,0.014097871602724037,0.005010131491270731,0.04228631541422702
ItemIDCount,Levenshtein,10,2,8.308689975243525E-4,0.003581474614678727,1.3157894736842105E-4,0.0015873445265894071,1.0794959598690336E-4,0.0,0.006239216682147811
ItemIDCount,Levenshtein,10,5,0.009517164218805723,0.017084826142638374,0.001152498052742851,0.002351530148641621,0.013381023992552404,0.0,0.04348704255538097
ItemIDCount,Levenshtein,10,7,0.02162360809596206,0.017605795144982735,0.001152498052742851,0.009131500535226282,0.014353080661712488,1.9747235387045813E-4,0.06406395484449688
ItemIDCount,Levenshtein,10,10,0.027602759407121556,0.041107489996753434,0.011260013217466253,0.00969931171610617,0.01911300005577822,1.9747235387045813E-4,0.10898004674709609
ItemIDCount,Levenshtein,10,0,0.006704984985618543,0.014423402825588816,0.001152498052742851,0.004221271071921777,0.015289379446851083,0.001100203114421124,0.04289173949714419
ItemIDCount,Levenshtein,15,2,0.0015951524494689962,0.016475457422701647,0.0,3.344461932024508E-4,1.4441641065333967E-4,0.0,0.01854947247602643
ItemIDCount,Levenshtein,15,5,0.008899501666819663,0.023555722273094507,0.0012320574162679428,0.002380077515860679,0.012229863569966765,1.0340370529943989E-4,0.048400626147308994
ItemIDCount,Levenshtein,15,7,0.009085039890012869,0.026554484417342834,0.009126794258373205,0.006377268678827243,0.012779236118803229,1.0340370529943989E-4,0.06402622706865882
ItemIDCount,Levenshtein,15,10,0.015314752060143043,0.029935792808037646,0.01720512963169022,0.008447067685180462,0.013085527691331731,2.0680741059887978E-4,0.08419507728698197
ItemIDCount,Levenshtein,15,0,0.002235526288967133,0.018564056074618942,1.7942583732057416E-4,0.0035618756608192035,0.007015966095271069,3.70904595095817E-4,0.03192775455209274
ItemIDCount,Levenshtein,20,2,8.759477545738859E-4,0.01615708747682454,0.011973684210526317,3.344461932024508E-4,0.0030289528317751268,0.004966375063222374,0.03733649353012469
ItemIDCount,Levenshtein,20,5,0.00578608331059555,0.031368428937955314,0.013675342352747071,8.135454865309932E-4,0.0075066324919365384,0.005069778768521814,0.06421981134828729
ItemIDCount,Levenshtein,20,7,0.00727417854869079,0.03505824114119572,0.014565248276977937,0.006033827470470899,0.00941397515211533,0.005069778768521814,0.07741524935797248
ItemIDCount,Levenshtein,20,10,0.01152002838489118,0.041427329023968014,0.017808955370799448,0.008351961312330456,0.021696929841107847,0.005069778768521814,0.10587498270161876
ItemIDCount,Levenshtein,20,0,0.005032534672431451,0.027419334918907384,0.01475090263025243,0.006768416495707176,0.007080898576122431,0.007412619467119906,0.06846470676054077
ItemIDCount,Levenshtein,25,2,9.51189359071749E-4,0.014437889769088151,0.012059496567505722,7.818378049183512E-5,0.0012964075317115783,2.270385703313789E-4,0.029050205578200414
ItemIDCount,Levenshtein,25,5,0.007219614906476929,0.02800218640097285,0.013645611404823905,5.000750669652958E-4,0.014554687094338966,0.005090009928254313,0.06901218480183226
ItemIDCount,Levenshtein,25,7,0.008309624357882373,0.034316893981510437,0.014895611404823903,0.004652268942479329,0.015263834022553012,0.005193413633553753,0.0826316463428028
ItemIDCount,Levenshtein,25,10,0.017963763754338606,0.043110491452116116,0.01573293197898658,0.0057202918286840335,0.019600670336459045,0.005193413633553753,0.10732156298413813
ItemIDCount,Levenshtein,25,0,0.0029187482038124444,0.019129028732939066,0.0068181260247069456,0.003528630864926292,0.005548470087553322,0.005213644793286252,0.04315664870722432
ItemIDCount,Levenshtein,30,2,0.0023857559914801075,0.013132572990992004,0.008112128146453089,0.0010231514273622304,0.0019346867918569126,2.270385703313789E-4,0.02681533391847572
ItemIDCount,Levenshtein,30,5,0.01192806687888513,0.032971518730947294,0.013731423761803311,0.00496114770985612,0.009573922082641073,0.005090009928254313,0.07825608909238724
ItemIDCount,Levenshtein,30,7,0.01214227252506291,0.03442692419781407,0.015424007493860727,0.0101762597079684,0.01570265566439556,0.005090009928254313,0.09296212951735598
ItemIDCount,Levenshtein,30,10,0.014881349836781355,0.03589941217799959,0.01586659122591814,0.012302893442048528,0.02324535506265853,0.005090009928254313,0.10728561167366046
ItemIDCount,Levenshtein,30,0,0.002475813815350881,0.019230891432371177,0.00619137799521292,0.00773726466292558,0.007324883106153165,0.006056643233132002,0.049016874245145725
ItemIDCount,Levenshtein,40,2,0.0018782117163412128,0.018974661497836956,0.008157894736842107,0.0016031137298125712,0.004352562066167416,3.5067343536331796E-4,0.035317117182363585
ItemIDCount,Levenshtein,40,5,0.011554988718037187,0.025333967938738593,0.013165062205739236,0.006654620216725758,0.008167375389574646,3.5067343536331796E-4,0.06522668790417874
ItemIDCount,Levenshtein,40,7,0.01652598428963738,0.034828918519718935,0.014515494445759575,0.011479279586839673,0.00930427144605761,0.00551452085245615,0.09216846914046932
ItemIDCount,Levenshtein,40,10,0.02260872394873022,0.037973303529967674,0.015853387102302118,0.01564209962356908,0.014387597606062588,0.00701115342915857,0.11347626523979026
ItemIDCount,Levenshtein,40,0,0.0041283732089754865,0.020946820511826496,0.010356818771065595,0.00825397027889291,0.00941882070249093,0.00708382414464765,0.06018862761789907
ItemIDCount,Levenshtein,50,2,7.576519607745691E-4,0.011197338534267574,0.007894736842105263,0.004558955710619224,0.0017171554673461832,3.5067343536331796E-4,0.02647651195047613
ItemIDCount,Levenshtein,50,5,0.015716193042155106,0.029485201428150847,0.012644291889143148,0.010327714798911248,0.012316679721360729,5.481457892337761E-4,0.08103822666895485
ItemIDCount,Levenshtein,50,7,0.02451970823882956,0.03668036220497352,0.01303902873124841,0.010757326513789422,0.014172988120329843,0.005287482282124771,0.10445689609129552
ItemIDCount,Levenshtein,50,10,0.03286300596870314,0.04517756059095827,0.015173389182601683,0.017806929137699903,0.015396950265821009,0.005968686146320356,0.13238652129210435
ItemIDCount,Levenshtein,50,0,0.0072476621089902285,0.020552457834416657,0.009351179673321233,0.013283221834441826,0.007491086198964017,0.006092321011352295,0.06401792866148626
ItemIDCount,Levenshtein,5,2,0.0028070400822199386,0.009162312489465701,1.7942583732057416E-4,7.263441101192836E-4,0.00879793444683411,0.0,0.021673056965959607
ItemIDCount,Levenshtein,5,5,0.008149282435196876,0.017027519552380497,0.017065390749601277,0.0014235656673400284,0.01343190468725045,0.0,0.05709766309176913
ItemIDCount,Levenshtein,5,7,0.010012077913100267,0.017225128484304218,0.019039074960127595,0.0014235656673400284,0.01791900521093634,0.0,0.06561885223580843
ItemIDCount,Levenshtein,5,10,0.011009527931522187,0.018273020420448306,0.019039074960127595,0.014008358973720015,0.018317589333751095,0.0,0.0806475716195692
ItemIDCount,Levenshtein,5,0,0.007072926657126057,0.010290811497620869,0.0012759170653907496,0.0023868106997474666,0.014266730669442056,0.001670239494932529,0.036963436084259726
ItemIDCount,Levenshtein,60,2,0.0012138087744540604,0.011337110705628256,8.581235697940503E-5,0.004028629821441661,0.009944490997313291,5.481457892337761E-4,0.02715799844505045
ItemIDCount,Levenshtein,60,5,0.01596599320202721,0.029162365659503517,0.012730104246122555,0.005414950795238153,0.018982241414096337,6.717806542657149E-4,0.0829274359712535
ItemIDCount,Levenshtein,60,7,0.023524204715159893,0.03582076335110532,0.01351957793033308,0.010327714798911246,0.021384284128357047,0.0054111171471567104,0.1099876620710233
ItemIDCount,Levenshtein,60,10,0.02500500665386929,0.05161191266660994,0.015193412065896878,0.014013243408163276,0.024500992378066848,0.00690774972385913,0.13723231689646537
ItemIDCount,Levenshtein,60,0,0.011631752664090052,0.021186105425223853,0.00917273420705915,0.006000306051008374,0.016002896802536363,0.002707080659287299,0.06670087580920508
ItemIDCount,Levenshtein,8,2,0.004104250292488381,0.003581474614678727,3.1100478468899524E-4,0.00191144110737048,1.3942532190707374E-4,0.0,0.010047596121133658
ItemIDCount,Levenshtein,8,5,0.009508780477537322,0.014162190039486516,0.001152498052742851,0.00613538580853925,0.009194434984882505,1.9747235387045813E-4,0.040350761717058904
ItemIDCount,Levenshtein,8,7,0.02249236597719507,0.02839179435842169,0.0036138143870568964,0.006174461282817818,0.01360998676423219,1.9747235387045813E-4,0.07447989512359413
ItemIDCount,Levenshtein,8,10,0.024420721655159756,0.03749717481050702,0.01150855122916216,0.008079585531583082,0.014949790701976816,4.447420839343362E-4,0.09690056601232315
ItemIDCount,Levenshtein,8,0,0.0057705362672766745,0.009939135157405847,0.0015910945439709208,0.002430854855343289,0.006888643663533401,1.9747235387045813E-4,0.02681773684140059
ItemIDCount,User-based,10,2,2.802952443240213E-4,0.0057306590257879654,0.0,0.0019283746556473828,0.0011188711691075758,5.575689991636465E-4,0.009615769094030592
ItemIDCount,User-based,10,5,0.0068830246438160115,0.010469473220189552,0.0,0.0022558560748975535,0.0014526377969882255,6.609727044630864E-4,0.02172196444035443
ItemIDCount,User-based,10,7,0.012856817038471715,0.01104253912276835,0.001842105263157895,0.0022558560748975535,0.002207892539072545,6.609727044630864E-4,0.03086618274283115
ItemIDCount,User-based,10,10,0.013248527985823256,0.016912970319916995,0.004593301435406698,0.0024215899830445876,0.0034297437254574977,0.0013219454089261728,0.04192807885857521
ItemIDCount,User-based,10,0,0.004228222885193859,0.008159634436391557,1.1961722488038277E-4,0.0032864347881770483,0.0033137300714943777,0.003358652977539363,0.022466292383676586
ItemIDCount,User-based,15,2,0.0024071651769493494,0.0,0.0,0.0027938964109176876,0.009012153100851045,0.002157605281165506,0.01637081996988359
ItemIDCount,User-based,15,5,0.00837593621535848,6.384288569843357E-4,0.004210526315789474,0.0049426567414962,0.010376440557660255,0.0023666936558518733,0.030910682343140615
ItemIDCount,User-based,15,7,0.008490130574157154,0.00837481854179809,0.004342105263157895,0.0049426567414962,0.011291387124780738,0.0023666936558518733,0.03980779190124195
ItemIDCount,User-based,15,10,0.020116543729347288,0.012386279859849664,0.007499999999999999,0.0049426567414962,0.01533333095330993,0.006986551077493516,0.0672653623614966
ItemIDCount,User-based,15,0,0.004905760987759403,9.392236293786361E-4,0.002105263157894737,0.005016921264503469,0.013285818642593332,0.002157605281165506,0.028410592963295088
ItemIDCount,User-based,20,2,0.0027370960374557495,1.9760893192372295E-4,0.0,0.0027548209366391185,0.009357458981533206,0.0022632899505524336,0.017310274838104232
ItemIDCount,User-based,20,5,0.012093248080152358,0.006294425684511527,0.010657894736842106,0.0038619192971223923,0.01023509393936951,0.0023666936558518733,0.045509275393849774
ItemIDCount,User-based,20,7,0.01214320811212678,0.007645409101903171,0.010798872180451127,0.004633269159381345,0.01928894181826429,0.0023666936558518733,0.05687639402797859
ItemIDCount,User-based,20,10,0.015782544621356052,0.013897037130035497,0.012377819548872179,0.00481099954239032,0.020245203213284966,0.0023666936558518733,0.06948029771179089
ItemIDCount,User-based,20,0,0.004719848352550886,0.0073544103278435505,2.2965021248774108E-4,0.002229350218837782,0.011595258122934628,0.00282085894971608,0.028949376184370667
ItemIDCount,User-based,25,2,3.4452957114827613E-4,0.0030629384448177055,1.4097744360902254E-4,0.0,0.0023292677021446665,0.0017057209513887872,0.0075834341131084575
ItemIDCount,User-based,25,5,0.007789548182927281,0.021709368293575993,1.4097744360902254E-4,3.9075474278569056E-5,0.01447306027602382,0.0024903285208838126,0.0466423581912985
ItemIDCount,User-based,25,7,0.0128569228546185,0.021906977225499717,0.0029041353383458647,0.0034400889763021724,0.015166955350521354,0.0024903285208838126,0.05876540826617143
ItemIDCount,User-based,25,10,0.018293455087798522,0.023166462725672902,0.0029041353383458647,0.004287726187575748,0.015325763084375991,0.002936334864223565,0.0669138772879926
ItemIDCount,User-based,25,0,0.004028987052945245,0.0016808383268335496,5.022066034651847E-4,0.0019992639807812815,0.0070075299822443,0.003410731317820271,0.01862955726408983
ItemIDCount,User-based,30,2,0.004196642685851319,0.0031902864231685493,1.4097744360902254E-4,8.47637211273575E-4,0.0014115144978060963,0.002758906838697897,0.012545965100406457
ItemIDCount,User-based,30,5,0.008905537907336466,0.009525848346123023,0.0014567669172932329,8.47637211273575E-4,0.014801279208320955,0.002758906838697897,0.03829597642904514
ItemIDCount,User-based,30,7,0.009825581693780935,0.02166656296008211,0.0014567669172932329,8.761845784926331E-4,0.016288840537504203,0.0029859454090292756,0.05309988209618238
ItemIDCount,User-based,30,10,0.019953193889738454,0.02344620575287752,0.001588345864661654,0.0036700809894103206,0.021666254451503487,0.0032492418808565534,0.073573322829048
ItemIDCount,User-based,30,0,0.007130010277492292,0.009361765374017127,0.0014567669172932329,0.0011219352315420806,0.009805498144002774,0.002758906838697897,0.0316348827830454
ItemIDCount,User-based,40,2,0.005449212058924289,0.0031902864231685493,0.0,0.0014598196416378234,0.0033823431480255045,0.0025498184640115294,0.016031479735767698
ItemIDCount,User-based,40,5,0.0214195532697669,0.010319263891045335,0.011544486215538849,0.0016802053165689528,0.007206731870767784,0.003595260337443367,0.05576550090113119
ItemIDCount,User-based,40,7,0.0229540399661241,0.019583829316069213,0.011544486215538849,0.0034747743838652928,0.01930830846102974,0.006304986528421993,0.0831704248710492
ItemIDCount,User-based,40,10,0.029939529064196915,0.0259751517034507,0.012979892914103439,0.0035087845188855283,0.02021095602091965,0.006532025098753372,0.09914633932030963
ItemIDCount,User-based,40,0,0.009503111796277263,0.003497165848566345,0.008035714285714285,0.00335236347708971,0.009125310639077542,0.003129811433793714,0.036643477480518855
ItemIDCount,User-based,50,2,0.006270077106017049,1.2734797835084368E-4,0.0,0.002125147579693034,8.89465655148011E-4,0.0027970881940754073,0.012209126513284346
ItemIDCount,User-based,50,5,0.02072439511057996,0.010455742580207287,9.86842105263158E-4,0.0021536949469120924,0.011702285133418833,0.0027970881940754073,0.04882004807045674
ItemIDCount,User-based,50,7,0.02716012798324839,0.017202676113031543,9.86842105263158E-4,0.002765877377276341,0.03201862944446677,0.0036334416928208778,0.08376759471610708
ItemIDCount,User-based,50,10,0.030657330221457828,0.02023936356738291,0.004817206058624823,0.004731173888027397,0.03756971261776666,0.0039459337728066845,0.1019607201260663
ItemIDCount,User-based,50,0,0.014876346900915926,0.0023533747271640712,9.86842105263158E-4,0.0028967824432463416,0.024419490275577077,0.0034040625890644927,0.048936899041231066
ItemIDCount,User-based,5,2,0.0015221588962596158,0.0071633237822349575,0.0026315789473684206,0.0014454307383600313,3.409710856519367E-4,0.001986339559520491,0.01508980300939545
ItemIDCount,User-based,5,5,0.002950523744266109,0.01132557776977373,0.003947368421052632,0.0025041462355782024,3.409710856519367E-4,0.0020897432648199306,0.02315833052114254
ItemIDCount,User-based,5,7,0.008046447005656996,0.01132557776977373,0.003947368421052632,0.0025041462355782024,6.88137313321309E-4,0.00358637584152235,0.03009805258690522
ItemIDCount,User-based,5,10,0.008172941554698615,0.019928245398229325,0.004560406698564594,0.0028778792296320524,9.50852739971162E-4,0.00358637584152235,0.04007670146261809
ItemIDCount,User-based,5,0,0.007162241424831353,0.011120663295518283,0.0044736842105263155,0.003385006626711602,0.0027189682333276033,0.004598110134550203,0.033458673925465365
ItemIDCount,User-based,60,2,0.009192738976520646,0.006298826929199421,0.0,0.0015741833923652105,0.011837996940731545,0.0017439023067662976,0.03064764854558312
ItemIDCount,User-based,60,5,0.02490873760618834,0.01716198668604743,0.0,0.004968828707263509,0.014974266309136001,0.004105826539334522,0.0661196458479698
ItemIDCount,User-based,60,7,0.031976460051608625,0.0198300070938285,0.0011662679425837321,0.005519792894591333,0.01714655201800708,0.004105826539334522,0.07974490653995381
ItemIDCount,User-based,60,10,0.03624195343198032,0.02442444918769825,0.003929425837320573,0.006181611738228359,0.02107673210477823,0.006869159059419169,0.09872333135942489
ItemIDCount,User-based,60,0,0.012300212632555452,0.007819908931028558,0.0,0.0026021584005568935,0.015964086325874156,0.0062566458706064315,0.04494301216062149
ItemIDCount,User-based,8,2,0.0020621554704288517,0.0071633237822349575,0.0,0.0019283746556473828,4.2596651278828526E-4,5.575689991636465E-4,0.012137389420263125
ItemIDCount,User-based,8,5,0.012007837738630461,0.01132557776977373,0.0044736842105263155,0.002731013842124953,5.424376658448041E-4,6.609727044630864E-4,0.03174152393136335
ItemIDCount,User-based,8,7,0.012007837738630461,0.011898643672352528,0.0044736842105263155,0.002731013842124953,0.001325133336643478,8.700610791494538E-4,0.0333063738794272
ItemIDCount,User-based,8,10,0.012319898120719928,0.017629302698140493,0.012488038277511961,0.002857672275993418,0.002285592630436105,9.734647844488937E-4,0.0485539687872508
ItemIDCount,User-based,8,0,0.0030103027276990233,0.002613442702773564,0.010053827751196174,0.0038648948013482146,0.0030601698381219483,0.0030436049488769103,0.025646242770015835
LCS-A,JaroSimilarity,10,2,0.0035971223021582736,4.775549188156638E-4,0.0026315789473684206,0.0010017530678687705,1.3133267850248982E-4,0.0,0.007839341914713619
LCS-A,JaroSimilarity,10,5,0.005947386173394046,0.005549033169240426,0.0026315789473684206,0.0026492875086203565,1.3133267850248982E-4,0.004215475074131333,0.02112409355125707
LCS-A,JaroSimilarity,10,7,0.006303230530166693,0.01189096249111244,0.0026315789473684206,0.005429709479925979,2.5273904990886126E-4,0.004215475074131333,0.030723695572613723
LCS-A,JaroSimilarity,10,10,0.007373802643904275,0.012156641099984962,0.0026315789473684206,0.005983790372273255,0.00389404185279703,0.00434242158733377,0.036382276503661715
LCS-A,JaroSimilarity,10,0,0.004556031724485641,0.0013914962289628824,0.003002392344497607,0.0032504904412028073,0.00818828452109776,0.004597663279012596,0.024986358539259294
LCS-A,JaroSimilarity,15,2,0.0,5.746847328120699E-4,0.0026315789473684206,8.47637211273575E-4,1.3133267850248982E-4,0.0,0.004185233569956555
LCS-A,JaroSimilarity,15,5,0.004339581508035425,0.005309065393484599,0.004258373205741626,0.0022901616290046042,0.003728119811874989,0.004215475074131333,0.024140776622272576
LCS-A,JaroSimilarity,15,7,0.005947386173394046,0.011988092305108847,0.004258373205741626,0.0029087486578300552,0.005051449260204437,0.004215475074131333,0.03436952467641035
LCS-A,JaroSimilarity,15,10,0.00906530658360965,0.011988092305108847,0.004258373205741626,0.01206791377572599,0.013064269773024951,0.004215475074131333,0.0546594307173424
LCS-A,JaroSimilarity,15,0,0.0017736460182503349,5.746847328120699E-4,0.002942583732057416,0.007474908607808369,0.00196199029064436,0.004633962589775247,0.0193617759713478
LCS-A,JaroSimilarity,20,2,0.0,0.0034400142457060526,0.0,8.47637211273575E-4,1.3133267850248982E-4,3.426026380403129E-4,0.004761586773522431
LCS-A,JaroSimilarity,20,5,0.004339581508035425,0.0047645774299379775,0.004258373205741626,9.728563447571713E-4,0.0019240596021706268,3.426026380403129E-4,0.01660205072868314
LCS-A,JaroSimilarity,20,7,0.005947386173394046,0.016453214709483587,0.02004784688995215,0.0021949950875570713,0.003895906513354704,0.0013957885253494228,0.04993513789909099
LCS-A,JaroSimilarity,20,10,0.01185716400676204,0.03759941109272351,0.03070574162679426,0.008405868171661194,0.004506951561270203,0.0013957885253494228,0.09447092498456064
LCS-A,JaroSimilarity,20,0,6.423432682425488E-5,0.006461301965024217,0.01085284852447324,0.0018145770014635807,0.002793989727404125,3.426026380403129E-4,0.02232955418322973
LCS-A,JaroSimilarity,25,2,0.0,0.0033428844317096467,0.0,8.47637211273575E-4,1.3133267850248982E-4,0.0022321420240948926,0.0065539963455806035
LCS-A,JaroSimilarity,25,5,0.008000938137017953,0.0047645774299379775,0.0,9.728563447571713E-4,0.01837746788294505,0.0022321420240948926,0.034347981818753044
LCS-A,JaroSimilarity,25,7,0.010014547191123642,0.00510167501969021,0.0026315789473684206,9.728563447571713E-4,0.019413428424846807,0.0022321420240948926,0.04036622795188114
LCS-A,JaroSimilarity,25,10,0.01408272122332645,0.017199645086792104,0.018421052631578946,0.0022340705618356404,0.026858670767655187,0.0022321420240948926,0.08102830229528322
LCS-A,JaroSimilarity,25,0,0.005141102304017133,0.0035371440597024586,0.0,0.0025243526790404624,0.003998430728588693,0.002692910849792628,0.017893940621141375
LCS-A,JaroSimilarity,30,2,0.0,0.0033428844317096467,0.0,0.01118357835431864,0.016156973704143516,0.001579778830963665,0.03226321532113546
LCS-A,JaroSimilarity,30,5,0.012574004073889271,0.007660125107186397,0.0,0.012287477978302831,0.021754623035746636,0.0038119208550585586,0.058088151050183695
LCS-A,JaroSimilarity,30,7,0.01950242360241739,0.007660125107186397,0.0011184210526315789,0.014005929141646459,0.029361769357529426,0.005484627852549498,0.07713329611396075
LCS-A,JaroSimilarity,30,10,0.02151603265652308,0.014461663552248965,0.019539473684210527,0.015383339609966018,0.035305230633754764,0.0056821002064199565,0.11188784034312331
LCS-A,JaroSimilarity,30,0,0.009308032689327653,0.005105354067325972,0.008157894736842107,0.01279133052884287,0.020775905414482303,9.63300011947907E-4,0.05710181744876882
