recommender,similarity,neighbor_size,rec_size,Temporal-8-1-2,Temporal-8-2-3,Temporal-8-3-4,Temporal-8-4-5,Temporal-8-5-6,Temporal-8-6-7,Temporal-8-7-8,accum
Dominance,LCS-Puro,20,7,0.00161720288487719,7.667384164202445E-4,0.0031545741324921135,0.00243965074473549,2.7938635180975007E-4,9.560580989152419E-4,1.6162121159880012E-4,0.00937523184084883
Dominance,LCS-Puro,20,10,0.0034969864447224035,0.002479067183543532,0.003548895899053628,0.002525252525252525,3.884897158655342E-4,9.560580989152419E-4,1.6162121159880012E-4,0.013556371078951664
Dominance,LCS-Puro,20,0,5.74761569398332E-4,0.0020414720541675805,0.0,0.001027221366204417,1.261571695316224E-4,3.898082715816706E-4,4.956383822363204E-5,0.0042089842691072545
Dominance,LCS-Puro,25,2,0.0,0.0,0.0,8.560178051703476E-5,1.5305029232605835E-5,0.0,4.956383822363204E-5,1.5047064797327263E-4
Dominance,LCS-Puro,25,5,0.0,2.059757792336708E-4,0.0031545741324921135,8.560178051703476E-5,2.2540133960746776E-5,0.0,4.956383822363204E-5,0.003518255664427198
Dominance,LCS-Puro,25,7,4.8756704046806434E-4,2.059757792336708E-4,0.003200964928558174,8.560178051703476E-5,0.0031372527194254217,8.619915596659783E-4,4.956383822363204E-5,0.008028917646091975
Dominance,LCS-Puro,25,10,0.0023594494242958402,0.0018769439481172655,0.0046932022020164535,1.956315309943745E-4,0.003155857274440641,9.441405779852095E-4,4.956383822363204E-5,0.013274788796073416
Dominance,LCS-Puro,25,0,6.071147282751379E-4,5.294156574680696E-4,0.0010515247108307045,9.474371824215498E-5,0.002864127515938101,0.0010913218788293102,0.0,0.006238248209583479
Dominance,LCS-Puro,30,2,0.0,3.80517503805175E-4,0.0,8.560178051703476E-5,1.5305029232605835E-5,0.0,4.956383822363204E-5,5.309881517784477E-4
Dominance,LCS-Puro,30,5,0.0017674305216967335,4.6205696890628395E-4,0.0031545741324921135,5.433335235595123E-4,1.5305029232605835E-5,0.0010135135135135136,4.956383822363204E-5,0.007005777527624395
Dominance,LCS-Puro,30,7,0.00290508694945555,4.6205696890628395E-4,0.00407465825446898,5.433335235595123E-4,1.5305029232605835E-5,0.004874517374517375,4.956383822363204E-5,0.01292452193836394
Dominance,LCS-Puro,30,10,0.0030363549988123364,0.001704442265082997,0.005234428156120492,6.122325176341987E-4,7.211621007698663E-5,0.004874517374517375,4.956383822363204E-5,0.015583655360468015
Dominance,LCS-Puro,30,0,3.364848714678066E-4,0.0,0.0016236778623121171,4.3870912514980314E-4,1.5305029232605835E-5,0.003878474466709761,1.049900659145754E-4,0.0063976414207866684
Dominance,LCS-Puro,40,2,1.3126804935678657E-4,0.0,3.943217665615142E-4,8.560178051703476E-5,2.4743130592712765E-4,0.0,0.0,8.58622902362463E-4
Dominance,LCS-Puro,40,5,0.0021221667979347157,8.561643835616438E-4,6.833721112808142E-4,8.560178051703476E-5,2.4743130592712765E-4,0.0027197867905832504,4.956383822363204E-5,0.006764087008028219
Dominance,LCS-Puro,40,7,0.0021831126779932237,0.001318221352467928,0.003936526685413306,2.7582795944377863E-4,2.5466641065526854E-4,0.003202276284061755,2.478191911181602E-4,0.011418450561153422
Dominance,LCS-Puro,40,10,0.0024268961982272562,0.0020916108244875367,0.00709110081790542,4.4561476627068465E-4,2.5466641065526854E-4,0.003202276284061755,2.691193529993905E-4,0.015781284654607312
Dominance,LCS-Puro,40,0,0.002220244519732574,0.0,4.407125626275747E-4,1.5450077459172126E-4,3.545665105553685E-4,0.0012914032922326517,1.049900659145754E-4,0.004566417725654465
Dominance,LCS-Puro,50,2,9.169031479155571E-4,0.0,0.0,1.640700793243166E-4,1.364143909862694E-4,8.141682054725533E-4,0.0,0.0020315558236986965
Dominance,LCS-Puro,50,5,0.002347031513254867,0.001141552511415525,2.426595486532395E-4,4.0616607099329475E-4,1.8706012408325597E-4,0.0027446701359744837,4.956383822363204E-5,0.007118703742598298
Dominance,LCS-Puro,50,7,0.002560342093459645,0.0019427663858872907,0.006551807813637467,5.606668455850159E-4,1.8706012408325597E-4,0.0027446701359744837,4.7911710282844307E-4,0.015026430501455601
Dominance,LCS-Puro,50,10,0.0028041256136936772,0.0030843188973028158,0.006650388255277846,6.350052339287567E-4,3.1970371076583986E-4,0.002780092189745161,4.7911710282844307E-4,0.016752751003542538
Dominance,LCS-Puro,50,0,0.0025592358234971593,0.0011986301369863012,0.0,3.430328660777665E-4,3.4201195034427444E-4,0.0027673153199099902,6.108780594133059E-4,0.007821104156228798
Dominance,LCS-Puro,5,2,0.004408418657565415,0.0,0.0,8.246636646321313E-4,1.5305029232605835E-5,0.0,0.0,0.0052483873514301525
Dominance,LCS-Puro,5,5,0.012727143127341299,7.6103500761035E-4,0.0,0.0021678563089214853,1.4915446670321324E-4,9.074402587916102E-4,1.1205737337516808E-4,0.016824686542743127
Dominance,LCS-Puro,5,7,0.01858831377437565,7.6103500761035E-4,0.0,0.0021678563089214853,4.6761271512981475E-4,9.074402587916102E-4,1.6162121159880012E-4,0.02305387927642771
Dominance,LCS-Puro,5,10,0.01981235287807173,9.98357766562525E-4,4.407125626275747E-4,0.0026386661017651766,0.003834864908486266,9.410142054090352E-4,2.170474392897435E-4,0.028883015862212053
Dominance,LCS-Puro,5,0,0.0058640094262961155,3.80517503805175E-4,0.0,8.246636646321313E-4,1.4549759311779416E-4,9.696984362268001E-4,0.0,0.008184386624078017
Dominance,LCS-Puro,60,2,5.942223305704534E-4,0.0,0.0,4.3870912514980314E-4,2.4772369449613E-4,7.722007722007722E-4,4.956383822363204E-5,0.0021024197606407907
