recommender,similarity,neighbor_size,rec_size,Temporal-10-1-2,Temporal-10-2-3,Temporal-10-3-4,Temporal-10-4-5,Temporal-10-5-6,Temporal-10-6-7,Temporal-10-7-8,Temporal-10-8-9,Temporal-10-9-10,accum
Dominance,JaroSimilarity,60,5,0.0010781649320345198,2.3800025887359943E-4,0.004347826086956522,2.29835523953171E-4,6.740196078431372E-4,1.341960083134666E-4,8.208340954819828E-4,3.3590863285186433E-4,9.337068160597572E-5,0.00795215582791424
Dominance,JaroSimilarity,60,7,0.001164168631760024,5.42215817326446E-4,0.00459799861973775,2.7867557279321985E-4,6.740196078431372E-4,1.341960083134666E-4,8.61932237845948E-4,3.3590863285186433E-4,9.337068160597572E-5,0.008682485810077831
Dominance,JaroSimilarity,60,10,0.0018354897918029885,7.348198234897743E-4,0.0056917374646010335,4.5062483565157355E-4,7.295135035146134E-4,3.0357270208040423E-4,8.713704740283703E-4,3.3590863285186433E-4,9.337068160597572E-5,0.011046407909626597
Dominance,JaroSimilarity,60,0,0.0010054384730298653,7.846829880728185E-5,0.004424103737604882,0.0,4.932790726353434E-4,1.9726306370302616E-4,8.871942011476894E-4,3.757881965694372E-4,2.8011204481792715E-4,0.007741647088315452
Dominance,JaroSimilarity,8,2,9.71872415027717E-4,0.005881510035565726,0.003864734299516908,2.542911633820725E-5,0.002657754010695187,5.4442508710801394E-5,9.438236182422229E-6,0.0,0.0,0.013465180622036969
Dominance,JaroSimilarity,8,5,0.0016424849582906363,0.012703961400682199,0.007286634460547504,5.138296047386956E-4,0.002672171542413757,0.002352621369082896,0.0034627205544626193,0.0,1.4854426619132502E-4,0.030782968156409636
Dominance,JaroSimilarity,8,7,0.001711481855295052,0.019324724112546605,0.0074476650563607095,5.138296047386956E-4,0.002672171542413757,0.0026212738761821294,0.003490742810621135,0.0,1.4854426619132502E-4,0.03793043312434941
Dominance,JaroSimilarity,8,10,0.001711481855295052,0.03286702443419484,0.008252818035426731,5.138296047386956E-4,0.0032440669672503587,0.0042939483214416195,0.005484672639425078,2.842234112187534E-4,2.9708853238265005E-4,0.05694915380137379
Dominance,JaroSimilarity,8,0,0.0012910186958078424,0.006135531135531135,0.004327003165084125,4.3956043956043956E-4,0.003220014131778838,0.0020661171224826236,5.245271466402342E-4,5.427118277439002E-4,1.126887536623845E-4,0.018659172418291525
Dominance,LCS-Ponderado,10,2,0.003676113480217958,0.0,4.253308128544423E-4,1.0610079575596816E-4,1.0141987829614604E-4,1.6937669376693767E-4,8.477633477633478E-4,0.0,5.941770647653001E-4,0.0059202820734201005
Dominance,LCS-Ponderado,10,5,0.006835789804149207,0.008615819209039548,4.253308128544423E-4,3.600690497242221E-4,0.0012548224157817285,4.99661246612466E-4,0.0010447999444478317,6.758161779995841E-5,0.0010549943883277216,0.020158868488737124
Dominance,LCS-Ponderado,10,7,0.009386810212312474,0.008880649717514124,0.0033238815374921236,3.600690497242221E-4,0.0012548224157817285,5.390355462954792E-4,0.001176356035878038,6.758161779995841E-5,0.0011483650699336972,0.02613757120273184
Dominance,LCS-Ponderado,10,10,0.01163217991068969,0.010433350655495182,0.0086493933847431,3.854981660624294E-4,0.0012548224157817285,9.663713221272312E-4,0.0013233122164462493,6.758161779995841E-5,0.0012969093361250225,0.03600941902527059
Dominance,LCS-Ponderado,10,0,0.0025239061507978957,1.4124293785310735E-4,8.394094878026824E-4,3.600690497242221E-4,1.0141987829614604E-4,1.677321271598945E-4,0.0010382441798543732,1.5684378469456867E-4,0.0012969093361250225,0.006625776932307913
Dominance,LCS-Ponderado,15,2,0.001482333669443073,0.0022816166883963492,6.956521739130435E-4,6.642246642246642E-4,1.0141987829614604E-4,7.303723283538254E-4,6.622859212500647E-4,0.0,0.0,0.006617905323877167
Dominance,LCS-Ponderado,15,5,0.0031230431892262825,0.006518904823989569,0.003657214870825457,9.181929181929181E-4,2.744302589189834E-4,7.303723283538254E-4,8.71895118891579E-4,0.004434866443600068,5.531505531505531E-4,0.021082070505149233
Dominance,LCS-Ponderado,15,7,0.004943880219690642,0.006605380092062901,0.003657214870825457,9.181929181929181E-4,3.693069192605394E-4,7.303723283538254E-4,0.0010034512103217852,0.004460859373523129,5.531505531505531E-4,0.02324180848538175
Dominance,LCS-Ponderado,15,10,0.009547974109498815,0.007135041109012054,0.005221512087296586,9.181929181929181E-4,3.693069192605394E-4,0.001157318408159451,0.00132812653499711,0.004460859373523129,8.143835730042626E-4,0.03095271503294487
Dominance,LCS-Ponderado,15,0,0.005154784253091242,0.0028112777053455017,8.989708044528462E-4,7.130647130647131E-4,1.8975332068311195E-4,7.175040990221814E-4,1.7131347905811027E-4,9.85878182597748E-5,4.097772860450345E-4,0.011165033479022516
Dominance,LCS-Ponderado,20,2,0.001992537751075726,1.6297262059973927E-4,6.956521739130435E-4,6.153846153846154E-4,1.0141987829614604E-4,2.1026072329688813E-4,0.0,0.0,0.0,0.0037782277625661577
Dominance,LCS-Ponderado,20,5,0.0025416616494035303,0.004536947470244354,0.003818245466638662,6.408137317228227E-4,2.1906693711967544E-4,2.1026072329688813E-4,1.9066702290702837E-4,4.158868787689749E-5,2.4191494779730074E-4,0.01244116663700716
Dominance,LCS-Ponderado,20,7,0.00297732504519663,0.0056204344099557236,0.0043013372540782755,6.408137317228227E-4,4.869539780840688E-4,3.46064536692165E-4,2.105993623377535E-4,4.158868787689749E-5,5.531505531505531E-4,0.01517826755909489
Dominance,LCS-Ponderado,20,10,0.005528345453359895,0.006816443157905423,0.006956404874820954,6.408137317228227E-4,0.0012445297356598263,7.81604606378576E-4,4.605265884459908E-4,6.758161779995841E-5,5.531505531505531E-4,0.023049400319243997
Dominance,LCS-Ponderado,20,0,0.0026770770658088726,5.730327627539219E-4,0.0010628019323671498,6.153846153846154E-4,3.3273915626856805E-4,5.941578083138882E-4,5.98554242033207E-4,1.2250539492315778E-4,4.929299046946106E-4,0.007069182882547991
