recommender,similarity,neighbor_size,rec_size,Temporal-4-1-2,Temporal-4-2-3,Temporal-4-3-4,accum
ItemIDCount,Levenshtein,40,0,0.008321517500679354,1.410906923960004E-4,0.001069774890711464,0.009532383083786818
ItemIDCount,Levenshtein,50,2,0.003914473684210526,0.0012224938875305623,9.218686403133312E-5,0.0052291544357724205
ItemIDCount,Levenshtein,50,5,0.006745056608153138,0.0012768269491985874,0.0010763001073801526,0.009098183664731878
ItemIDCount,Levenshtein,50,7,0.015869692532470427,0.0014196231203572514,0.001782045485256678,0.019071361138084355
ItemIDCount,Levenshtein,50,10,0.024009003879018616,0.0016340231222560407,0.001954301855075403,0.027597328856350058
ItemIDCount,Levenshtein,50,0,0.007436391361008045,0.0014188338149218344,0.0016734004116048646,0.010528625587534745
ItemIDCount,Levenshtein,5,2,0.004331140350877193,0.0024449877750611247,1.7822476712507545E-4,0.006954352893063393
ItemIDCount,Levenshtein,5,5,0.005454191517882534,0.0029035333963899866,2.9953195701046823E-4,0.008657256871282989
ItemIDCount,Levenshtein,5,7,0.0063358498032062335,0.0030054078870175335,2.9953195701046823E-4,0.009640789647234235
ItemIDCount,Levenshtein,5,10,0.006500323487416759,0.005629765908420308,3.2656519472228286E-4,0.01245665459055935
ItemIDCount,Levenshtein,5,0,0.004768637577613142,0.0032111331963890636,4.1576474125736094E-4,0.008395535515259567
ItemIDCount,Levenshtein,60,2,0.004050343249427918,0.0012224938875305623,2.2784451668213856E-4,0.0055006816536406185
ItemIDCount,Levenshtein,60,5,0.007633165172927477,0.0012768269491985874,6.178942657683971E-4,0.009527886387894462
ItemIDCount,Levenshtein,60,7,0.008379936993783966,0.0017658245042108122,0.0013010508783953577,0.011446812376390137
ItemIDCount,Levenshtein,60,10,0.014232541991125804,0.0022705860201160753,0.0024381816595148813,0.018941309670756763
ItemIDCount,Levenshtein,60,0,0.005824612796940891,0.0015931975446290614,0.0016932850636507337,0.009111095405220686
ItemIDCount,Levenshtein,8,2,0.0015941133965181153,0.0024449877750611247,4.3034000879434134E-5,0.004082135172458675
ItemIDCount,Levenshtein,8,5,0.007297893320465916,0.00564062301496912,3.9993872049281034E-4,0.013338455055927845
ItemIDCount,Levenshtein,8,7,0.008145946948124805,0.005770927596004355,7.166373058216552E-4,0.014633511849950816
ItemIDCount,Levenshtein,8,10,0.008533914635199636,0.005837008346681682,8.685845308222725E-4,0.015239507512703589
ItemIDCount,Levenshtein,8,0,0.004237701632454679,0.0028271074626798265,0.001211309702015841,0.008276118797150346
ItemIDCount,User-based,10,2,1.358695652173913E-4,0.0030927270736780645,1.5661920423825184E-4,0.003385215843133708
ItemIDCount,User-based,10,5,0.0011080917874396134,0.00390772299869844,0.0010131548968395183,0.006028969682977571
ItemIDCount,User-based,10,7,0.005270586404149346,0.003981813537336655,0.0010437977846252632,0.010296197726111265
ItemIDCount,User-based,10,10,0.0055366089090417145,0.006426801312397781,0.0015216704660019876,0.013485080687441484
ItemIDCount,User-based,10,0,4.746076245436859E-4,0.003274148067762335,0.0014951270172725893,0.00524388270957861
ItemIDCount,User-based,15,2,1.358695652173913E-4,0.0024814801299127835,1.3413305636669802E-4,0.002751482751496873
ItemIDCount,User-based,15,5,0.0015412058225273326,0.0056118053873774046,1.9054382706318302E-4,0.00734355503696792
ItemIDCount,User-based,15,7,0.0019436679437394536,0.0056118053873774046,1.9054382706318302E-4,0.007746017158180041
ItemIDCount,User-based,15,10,0.007597956280861328,0.005667373291356067,7.176258920235572E-4,0.013982955464240951
ItemIDCount,User-based,15,0,7.990625559222267E-4,2.6079560997228305E-4,3.226446321820311E-4,0.001382502798076541
ItemIDCount,User-based,20,2,9.84083850931677E-4,5.5567903978661923E-5,0.0,0.001039651754910339
ItemIDCount,User-based,20,5,0.0016255312193527295,0.0038336324600602234,7.695862370436529E-5,0.005536122303117318
ItemIDCount,User-based,20,7,0.0018440769709867164,0.0038336324600602234,0.001053275076211294,0.006730984507258234
ItemIDCount,User-based,20,10,0.0020393894709867166,0.00876010036503413,0.001545379281932094,0.012344869117952939
ItemIDCount,User-based,20,0,0.001196809988678852,0.003111802622805068,4.1111303488009806E-4,0.004719725646364018
ItemIDCount,User-based,25,2,1.358695652173913E-4,2.593168852337556E-4,8.156739914191096E-6,4.0334319036533804E-4
ItemIDCount,User-based,25,5,0.002987138362209872,0.002004320954443838,2.4882824461709654E-5,0.00501634214111542
ItemIDCount,User-based,25,7,0.003392155233392157,0.002004320954443838,9.07186399973716E-4,0.006303662587809712
ItemIDCount,User-based,25,10,0.0034349634525702396,0.004449308729504963,0.0017723033217739552,0.00965657550384916
ItemIDCount,User-based,25,0,0.001981103228962818,0.0037917551990907968,2.4727527532043884E-4,0.006020133703374054
ItemIDCount,User-based,30,2,1.644736842105263E-4,0.0027043046602948802,2.4882824461709654E-5,0.0028936611689671164
ItemIDCount,User-based,30,5,0.0018165034415749519,0.003939936276367228,5.065070737244971E-5,0.00580709042531463
ItemIDCount,User-based,30,7,0.002605977125785478,0.007243580472431963,7.042605937371533E-5,0.009919983657591157
ItemIDCount,User-based,30,10,0.004729321506796715,0.009688568247493088,1.2161680016734059E-4,0.014539506554457144
ItemIDCount,User-based,30,0,0.0026923261080203653,0.003664835571926036,7.889264821518067E-5,0.006436054328161582
ItemIDCount,User-based,40,2,3.7280701754385966E-4,2.593168852337556E-4,1.868726791486505E-5,6.508111706924804E-4
ItemIDCount,User-based,40,5,0.0019927100624938967,0.00587112227261116,1.1135152046724366E-4,0.007975183855572299
ItemIDCount,User-based,40,7,0.0029858878287694892,0.005876380310837097,3.169058645519671E-4,0.009179174004158554
ItemIDCount,User-based,40,10,0.0032454393237861005,0.007343544860153871,3.4495703296252145E-4,0.010933941216902493
ItemIDCount,User-based,40,0,0.002093417858429703,0.002759872564273542,6.71079441990834E-4,0.00552436986469408
ItemIDCount,User-based,50,2,1.644736842105263E-4,0.0025190783136993405,4.790811639867052E-5,0.0027314601143085373
ItemIDCount,User-based,50,5,8.830110991765127E-4,0.0030170725769747774,8.450370049143555E-4,0.004745120681065645
ItemIDCount,User-based,50,7,0.0022079447070763674,0.0032208215582298708,0.001161169155041686,0.006589935420347925
ItemIDCount,User-based,50,10,0.00501465767003933,0.005702301688142653,0.0018844405391115913,0.012601399897293574
ItemIDCount,User-based,50,0,9.551051541898222E-4,7.40905386382159E-5,0.0017971712129773718,0.00282636690580541
ItemIDCount,User-based,5,2,0.0,0.0025555706685509993,9.827547961736534E-5,0.002653846148168365
ItemIDCount,User-based,5,5,4.280821917808219E-5,0.003370566593571374,1.5368611504948306E-4,0.003567060927798939
ItemIDCount,User-based,5,7,0.00446902638086136,0.003514389403869087,3.29949698807212E-4,0.00831336548353766
ItemIDCount,User-based,5,10,0.005625072132495347,0.005959377178930213,3.29949698807212E-4,0.01191439901023277
ItemIDCount,User-based,5,0,9.930824815479907E-4,0.003640600856458826,1.2964840647651605E-4,0.004763331744483333
ItemIDCount,User-based,60,2,4.248903508771929E-4,0.0,6.0005701268321034E-5,4.8489605214551394E-4
ItemIDCount,User-based,60,5,0.00421194517089826,3.797140105208565E-4,0.0011300892676572617,0.005721748449076378
ItemIDCount,User-based,60,7,0.004347814736115651,0.004175619273418784,0.0014383005394730157,0.00996173454900745
ItemIDCount,User-based,60,10,0.006641898465497814,0.006974849560158372,0.0014713401038489167,0.015088088129505104
ItemIDCount,User-based,60,0,0.0036050993637060684,2.4823202170106134E-4,5.297071409091587E-4,0.004383038526316288
ItemIDCount,User-based,8,2,1.358695652173913E-4,0.0024814801299127835,3.208830702092157E-5,0.0026494380021510966
ItemIDCount,User-based,8,5,0.0014286777843954736,0.0032964760549331583,8.886239996221879E-4,0.00561377783895082
ItemIDCount,User-based,8,7,0.005073645946078751,0.003370566593571374,9.184604956240975E-4,0.009362673035274221
ItemIDCount,User-based,8,10,0.006115312612745418,0.0058155543686325,0.002498031718052463,0.01442889869943038
ItemIDCount,User-based,8,0,7.525317552075426E-4,0.002689348905643336,1.5076225102254496E-4,0.0035926429118734236
LCS-A,JaroSimilarity,10,2,5.669358054226475E-4,0.0,3.081062881727334E-4,8.750420935953809E-4
LCS-A,JaroSimilarity,10,5,0.0014002691387559809,1.490846204305564E-5,3.3085347753815554E-4,0.001746031078337192
LCS-A,JaroSimilarity,10,7,0.0014825059808612439,1.2549135553293012E-4,3.46673759139168E-4,0.001954671095533342
LCS-A,JaroSimilarity,10,10,0.002024699532923217,2.160464583129718E-4,3.6548010354913075E-4,0.0026062260947853195
LCS-A,JaroSimilarity,10,0,0.001126146331738437,1.9958189417114603E-4,5.182671693163012E-4,0.0018439953952258843
LCS-A,JaroSimilarity,15,2,5.669358054226475E-4,0.0,2.919347733431218E-4,8.588705787657693E-4
LCS-A,JaroSimilarity,15,5,8.734549441786284E-4,1.490846204305564E-5,4.3986595575706285E-4,0.0013282293619787469
LCS-A,JaroSimilarity,15,7,0.0011859549441786284,1.2549135553293012E-4,4.4814177216635163E-4,0.0017595880718779102
LCS-A,JaroSimilarity,15,10,0.0011859549441786284,2.160464583129718E-4,4.564175885756404E-4,0.0018584189910672408
LCS-A,JaroSimilarity,15,0,9.841008771929824E-4,2.4801222748485353E-4,5.199650391784054E-4,0.0017520781438562414
LCS-A,JaroSimilarity,20,2,4.248903508771929E-4,1.1058289348987449E-4,2.3081846763918875E-4,7.662917120062561E-4
LCS-A,JaroSimilarity,20,5,5.607599160945842E-4,8.242274119362473E-4,3.7874965005312976E-4,0.0017637369780839612
LCS-A,JaroSimilarity,20,7,5.607599160945842E-4,8.391358739793031E-4,3.8494520659997436E-4,0.0017848409966738617
LCS-A,JaroSimilarity,20,10,0.0013195602034509059,0.003358214187678644,6.548641417952391E-4,0.005332638532924789
LCS-A,JaroSimilarity,20,0,6.820592581998474E-4,0.0029615046729961157,3.4078151656495315E-4,0.003984345447760916
LCS-A,JaroSimilarity,25,2,4.248903508771929E-4,7.640586797066015E-5,3.901748986812094E-4,8.914711175290625E-4
LCS-A,JaroSimilarity,25,5,5.607599160945842E-4,0.0031812297961789845,8.034827069730041E-4,0.004545472419246572
LCS-A,JaroSimilarity,25,7,5.607599160945842E-4,0.003588727758689172,8.034827069730041E-4,0.00495297038175676
LCS-A,JaroSimilarity,25,10,0.001067125656835325,0.0036777267593704438,9.207710016012002E-4,0.0056656234178069685
LCS-A,JaroSimilarity,25,0,4.6395285087719293E-4,8.273006789834058E-4,5.662886820117951E-4,0.001857542211872394
LCS-A,JaroSimilarity,30,2,4.248903508771929E-4,7.640586797066015E-5,2.3943170815034315E-4,7.407279269981962E-4
LCS-A,JaroSimilarity,30,5,5.607599160945842E-4,1.8698876146053462E-4,0.0017739705631039798,0.0025217192406590985
LCS-A,JaroSimilarity,30,7,5.607599160945842E-4,0.0030021306978744995,0.0019611569023228925,0.005524047516291977
LCS-A,JaroSimilarity,30,10,0.001067125656835325,0.0036304781517667683,0.002360276454888312,0.007057880263490406
LCS-A,JaroSimilarity,30,0,3.6583086330743144E-4,0.0028437736378971383,0.0011556809057970924,0.0043652854070016615
LCS-A,JaroSimilarity,40,2,4.248903508771929E-4,7.640586797066015E-5,9.383560719762275E-4,0.0014396522908240806
LCS-A,JaroSimilarity,40,5,5.607599160945842E-4,7.640586797066015E-5,0.002274909541586732,0.0029120753256519764
LCS-A,JaroSimilarity,40,7,5.607599160945842E-4,1.8698876146053462E-4,0.0023089657276729974,0.003056714405228116
LCS-A,JaroSimilarity,40,10,0.0012091711113807794,0.0029115755950944577,0.002629716131554009,0.006750462838029246
LCS-A,JaroSimilarity,40,0,8.155153508771929E-4,2.481648346332573E-4,0.0014224956626420246,0.0024861758481524747
LCS-A,JaroSimilarity,50,2,3.003432494279176E-4,5.5567903978661923E-5,2.0452732063692237E-4,5.604384740435018E-4
LCS-A,JaroSimilarity,50,5,0.002672911288114377,1.3197377194932208E-4,0.0012895032868269565,0.004094388346890656
LCS-A,JaroSimilarity,50,7,0.0046539380738286635,1.6040386235700957E-4,0.0013646644954775353,0.0061790064316632086
LCS-A,JaroSimilarity,50,10,0.006497870822366675,1.968962172086681E-4,0.001423493914463905,0.008118260954039247
LCS-A,JaroSimilarity,50,0,0.0011174902836802148,1.9989140258524468E-4,8.7334457568045E-4,0.0021907262619459095
LCS-A,JaroSimilarity,5,2,9.232954545454544E-4,1.490846204305564E-5,4.5114260741878306E-5,9.833181773303884E-4
LCS-A,JaroSimilarity,5,5,0.0010055322966507176,7.047636602171757E-5,3.2257766112886677E-4,0.001398586323801302
LCS-A,JaroSimilarity,5,7,0.0012125301598985808,3.7662292195790305E-4,3.2257766112886677E-4,0.0019117307429853507
LCS-A,JaroSimilarity,5,10,0.001607267002003844,3.9153138400095866E-4,3.2257766112886677E-4,0.0023213760471336694
LCS-A,JaroSimilarity,5,0,6.853070175438596E-4,3.6157984774435643E-4,2.402742919674833E-4,0.0012871611572556993
LCS-A,JaroSimilarity,60,2,8.056755906977589E-4,6.66814847743943E-4,2.440598750001443E-4,0.0017165503134418461
LCS-A,JaroSimilarity,60,5,0.0036001146565899137,0.003188208490775728,0.0011346851012923754,0.007923008248658017
LCS-A,JaroSimilarity,60,7,0.005625460473054152,0.003242541552443753,0.001342718381027157,0.010210720406525063
LCS-A,JaroSimilarity,60,10,0.0073049195373816374,0.007642127473768804,0.001424193950596789,0.01637124096174723
LCS-A,JaroSimilarity,60,0,0.002768113569894617,0.00340112887918703,4.6073384085989805E-4,0.006629976289941545
LCS-A,JaroSimilarity,8,2,0.0010877691387559808,1.490846204305564E-5,4.5114260741878306E-5,0.0011477918615409148
LCS-A,JaroSimilarity,8,5,0.0014002691387559809,7.047636602171757E-5,3.2257766112886677E-4,0.0017933231659065653
LCS-A,JaroSimilarity,8,7,0.0014825059808612439,3.7662292195790305E-4,3.2257766112886677E-4,0.0021817065639480136
LCS-A,JaroSimilarity,8,10,0.0017192484051036683,5.988945378725507E-4,3.328848142931627E-4,0.002651027757269382
LCS-A,JaroSimilarity,8,0,0.001722404970760234,2.869334718126195E-4,1.0552380321614578E-4,0.0021148622457889993
LCS-A,LCS-Ponderado,10,2,8.223684210526316E-5,0.0013980697858160824,1.3729744389450133E-4,0.001617604071815847
LCS-A,LCS-Ponderado,10,5,0.0034508650280123095,0.0014870687864973538,1.6287158332470948E-4,0.005100805397834373
LCS-A,LCS-Ponderado,10,7,0.0034508650280123095,0.0014870687864973538,3.494423202467345E-4,0.005287376134756398
LCS-A,LCS-Ponderado,10,10,0.003735531019915144,0.002714820712253854,7.646965946085026E-4,0.007215048326777501
LCS-A,LCS-Ponderado,10,0,0.0033431064073226545,0.0013663166978282756,4.6713024195027926E-4,0.005176553347101209
LCS-A,LCS-Ponderado,15,2,8.223684210526316E-5,0.0013663166978282756,1.2147716229348882E-4,0.0015700307022270276
LCS-A,LCS-Ponderado,15,5,0.003533101870117573,0.001455315698509547,3.171193289345814E-4,0.005305536897561701
LCS-A,LCS-Ponderado,15,7,0.003533101870117573,0.001455315698509547,3.4030447586422426E-4,0.005328722044491344
LCS-A,LCS-Ponderado,15,10,0.003799162241634601,0.0026830676242660476,3.923395683305836E-4,0.006874569434231232
LCS-A,LCS-Ponderado,15,0,2.972518358030622E-4,0.0013663166978282756,3.1967780614642005E-4,0.0019832463397777577
LCS-A,LCS-Ponderado,20,2,8.223684210526316E-5,0.0012224938875305623,1.2147716229348882E-4,0.0014262078919293143
LCS-A,LCS-Ponderado,20,5,0.0034508650280123095,0.0013114928882118338,1.4705130172369698E-4,0.00490940921794784
LCS-A,LCS-Ponderado,20,7,0.0037169253995293374,0.0013114928882118338,1.7023644865333994E-4,0.005198654736394511
LCS-A,LCS-Ponderado,20,10,0.003881399083739864,0.002539244813968334,3.4030447586422426E-4,0.006760948373572422
LCS-A,LCS-Ponderado,20,0,0.0034727201820562922,0.0012224938875305623,4.9985416923137E-4,0.005195068238818225
LCS-A,LCS-Ponderado,25,2,8.223684210526316E-5,0.001237402349573618,1.2147716229348882E-4,0.00144111635397237
LCS-A,LCS-Ponderado,25,5,0.0033431064073226545,0.0025339867757423963,1.4705130172369698E-4,0.006024144484788748
LCS-A,LCS-Ponderado,25,7,0.003645503988142008,0.0025339867757423963,1.6404089210649532E-4,0.0063435316559909
LCS-A,LCS-Ponderado,25,10,0.00389678322790809,0.002539244813968334,3.341089193173797E-4,0.006770136961193804
LCS-A,LCS-Ponderado,25,0,0.0,0.001404377124455841,3.321819059749665E-4,0.0017365590304308075
LCS-A,LCS-Ponderado,30,2,8.223684210526316E-5,0.001237402349573618,0.0,0.0013196391916788812
LCS-A,LCS-Ponderado,30,5,0.003563267146036745,0.0025339867757423963,2.5574139430208172E-5,0.0061228280612093495
LCS-A,LCS-Ponderado,30,7,0.003645503988142008,0.0025339867757423963,3.22565766487105E-5,0.006211747340533115
LCS-A,LCS-Ponderado,30,10,0.0038145463858028266,0.002539244813968334,2.0232460385959485E-4,0.006556115803630755
LCS-A,LCS-Ponderado,30,0,6.689644302841246E-4,0.0013145325000534017,4.3293647479827023E-4,0.0024164334051357964
LCS-A,LCS-Ponderado,40,2,8.223684210526316E-5,0.0025339867757423963,0.0,0.0026162236178476593
LCS-A,LCS-Ponderado,40,5,0.003473297213622291,0.0025339867757423963,0.0,0.006007283989364688
LCS-A,LCS-Ponderado,40,7,0.0035601027691778467,0.0025339867757423963,6.682437218502332E-6,0.006100771982138746
LCS-A,LCS-Ponderado,40,10,0.0036423396112831097,0.002539244813968334,4.383935832153626E-4,0.006619978008466807
LCS-A,LCS-Ponderado,40,0,0.0032072368421052636,0.0031351133050711204,1.3713708294989084E-4,0.006479487230126275
LCS-A,LCS-Ponderado,50,2,0.0032072368421052636,0.0025190783136993405,0.0,0.0057263151558046045
LCS-A,LCS-Ponderado,50,5,0.003473297213622291,0.0025190783136993405,2.6164311878597594E-4,0.006254018646107608
LCS-A,LCS-Ponderado,50,7,0.0035601027691778467,0.0025339867757423963,4.383935832153626E-4,0.006532483128135606
LCS-A,LCS-Ponderado,50,10,0.00676733961128311,0.002539244813968334,7.218402952335032E-4,0.010028424720484949
LCS-A,LCS-Ponderado,50,0,3.8625267920933554E-4,0.0028692501769496995,8.971684667778227E-5,0.0033452197028368174
LCS-A,LCS-Ponderado,5,2,0.0,1.7557589828552005E-4,1.58202816010125E-5,1.9139617988653254E-4
LCS-A,LCS-Ponderado,5,5,0.0032327586206896556,0.0014721603244542982,3.1640563202025E-5,0.004736559508345979
LCS-A,LCS-Ponderado,5,7,0.0033972323049001815,0.0014870687864973538,2.1821130012405E-4,0.005102512391521585
LCS-A,LCS-Ponderado,5,10,0.0046949608444765475,0.0014923268247232918,4.07656675207531E-4,0.00659494434440737
LCS-A,LCS-Ponderado,5,0,3.7444219593192195E-4,3.420823762720685E-4,4.864159952646869E-4,0.0012029405674686773
LCS-A,LCS-Ponderado,60,2,0.0032072368421052636,0.0025190783136993405,0.0,0.0057263151558046045
LCS-A,LCS-Ponderado,60,5,0.003473297213622291,0.0025190783136993405,2.6164311878597594E-4,0.006254018646107608
LCS-A,LCS-Ponderado,60,7,0.0035601027691778467,0.0025243363519252787,2.683255560044783E-4,0.006352764677107604
LCS-A,LCS-Ponderado,60,10,0.006685102769177847,0.0025243363519252787,5.517722680226189E-4,0.009761211389125744
LCS-A,LCS-Ponderado,60,0,3.528659270725834E-4,0.0025190783136993405,2.820727869651549E-4,0.003154017027737079
LCS-A,LCS-Ponderado,8,2,8.223684210526316E-5,0.0013980697858160824,0.0,0.0014803066279213456
LCS-A,LCS-Ponderado,8,5,0.0034508650280123095,0.0014870687864973538,1.6287158332470948E-4,0.005100805397834373
LCS-A,LCS-Ponderado,8,7,0.003533101870117573,0.0014870687864973538,3.494423202467345E-4,0.005369612976861661
LCS-A,LCS-Ponderado,8,10,0.003735531019915144,0.002714820712253854,3.867676452509817E-4,0.00683711937741998
LCS-A,LCS-Ponderado,8,0,4.1267058356786516E-4,0.001412978247859138,2.9430277265890255E-4,0.0021199516040859056
LCS-A,LCS-Puro,10,2,3.252923976608187E-4,0.0013663166978282756,1.3082155939298798E-5,0.001704691251428393
LCS-A,LCS-Puro,10,5,0.0021482090643274855,0.0013812251598713313,2.182838620830556E-4,0.0037477180862818724
LCS-A,LCS-Puro,10,7,0.002655336257309941,0.0016257239373774436,2.524102015569822E-4,0.004533470396244367
LCS-A,LCS-Puro,10,10,0.002898964443216988,0.0016309819756033816,4.061439404991815E-4,0.00493609035931955
LCS-A,LCS-Puro,10,0,6.010562119584675E-4,0.0016071109484024771,3.154497631624138E-4,0.0025236169235233583
LCS-A,LCS-Puro,15,2,2.9057017543859646E-4,0.0013663166978282756,1.3082155939298798E-5,0.001669969029206171
LCS-A,LCS-Puro,15,5,0.0029769736842105263,0.0013812251598713313,1.9939215987134978E-4,0.004557591003953207
LCS-A,LCS-Puro,15,7,0.0033732599160945843,0.0017887231223815186,2.4974482542198737E-4,0.00541172786389809
LCS-A,LCS-Puro,15,10,0.00396956629506884,0.0017939811606074566,4.1261640874669684E-4,0.006176163864422993
LCS-A,LCS-Puro,15,0,6.19517543859649E-4,0.0017794255106531546,3.568719279635766E-4,0.0027558149824763803
LCS-A,LCS-Puro,20,2,2.9057017543859646E-4,0.0013663166978282756,1.8651416610600285E-4,0.0018434010393728751
LCS-A,LCS-Puro,20,5,0.0031128432494279172,0.0013812251598713313,2.035037564888012E-4,0.00469757216578805
LCS-A,LCS-Puro,20,7,0.003853825554328099,0.0017887231223815186,2.3735371232829814E-4,0.005879902389037916
LCS-A,LCS-Puro,20,10,0.00396956629506884,0.0017939811606074566,4.0022529565300765E-4,0.006163772751329304
LCS-A,LCS-Puro,20,0,0.001251428974075454,0.0015101005317546346,3.907435456954799E-4,0.0031522730515255682
LCS-A,LCS-Puro,25,2,2.9057017543859646E-4,0.001237402349573618,1.8651416610600285E-4,0.0017144866911182174
LCS-A,LCS-Puro,25,5,0.0030306064073226543,0.001237402349573618,1.9319660332450518E-4,0.004461205360220778
LCS-A,LCS-Puro,25,7,0.0036071150280123096,0.001237402349573618,2.3459102435572586E-4,0.005079108401941653
LCS-A,LCS-Puro,25,10,0.004192780580783125,0.0012658324399813055,4.3691562821532076E-4,0.005895528648979751
LCS-A,LCS-Puro,25,0,6.046195652173913E-4,0.0013330520203565606,4.25584094436601E-4,0.002363255680010553
LCS-A,LCS-Puro,30,2,8.223684210526316E-5,0.001237402349573618,1.8651416610600285E-4,0.001506153357784884
LCS-A,LCS-Puro,30,5,0.0030024954627949187,0.001237402349573618,2.1877074275471336E-4,0.00445866855512325
LCS-A,LCS-Puro,30,7,0.0032108287961282516,0.001237402349573618,2.3459102435572586E-4,0.004682822170057595
LCS-A,LCS-Puro,30,10,0.003408806378974256,0.0013399229786195215,4.3691562821532076E-4,0.005185644985809098
LCS-A,LCS-Puro,30,0,9.002976190476189E-4,0.0017731107771332781,2.450075757097464E-4,0.0029184159718906436
LCS-A,LCS-Puro,40,2,1.899954627949183E-4,0.001237402349573618,3.7377588397996563E-5,0.001464775400766533
LCS-A,LCS-Puro,40,5,0.002012912129461585,0.001237402349573618,5.988030721751139E-5,0.0033101947862527142
LCS-A,LCS-Puro,40,7,0.002012912129461585,0.001237402349573618,5.988030721751139E-5,0.0033101947862527142
LCS-A,LCS-Puro,40,10,0.006224613257281134,0.0015374977483214307,3.605399844548282E-4,0.008122650990057392
LCS-A,LCS-Puro,40,0,0.00203125,0.0015896942261208124,2.854907054934314E-4,0.0039064349316142435
LCS-A,LCS-Puro,50,2,1.899954627949183E-4,0.0012224938875305623,3.7377588397996563E-5,0.0014498669387234772
LCS-A,LCS-Puro,50,5,0.002012912129461585,0.001528117359413203,0.002138489528683876,0.005679519017558664
LCS-A,LCS-Puro,50,7,0.0020951489715668485,0.0018146911297963837,0.002138489528683876,0.006048329630047108
LCS-A,LCS-Puro,50,10,0.0029127361808691738,0.0018431212202040712,0.003572936053993755,0.008328793455066999
LCS-A,LCS-Puro,50,0,3.160919540229885E-4,0.0013000943438059545,1.1966728491828449E-4,0.0017358535827472275
LCS-A,LCS-Puro,5,2,8.223684210526316E-5,1.4382281029771322E-4,1.7623629762785944E-5,2.4368328216576234E-4
LCS-A,LCS-Puro,5,5,4.8513435168380715E-4,0.0013663166978282756,1.156733516781466E-4,0.0019671244011902293
LCS-A,LCS-Puro,5,7,0.0023601343516838074,0.0016257239373774436,1.2186890822499118E-4,0.004107727197286242
LCS-A,LCS-Puro,5,10,0.002785024702561,0.0043423770207786936,2.964403283321604E-4,0.007423842051671854
LCS-A,LCS-Puro,5,0,0.0010514397406559879,1.7225290070540072E-4,3.82633932847093E-4,0.0016063265742084817
LCS-A,LCS-Puro,60,2,5.326489715668482E-4,0.003667481662591687,0.00173805786050684,0.005938188494665375
LCS-A,LCS-Puro,60,5,0.0020951489715668485,0.003667481662591687,0.002138489528683876,0.007901120162842412
LCS-A,LCS-Puro,60,7,0.0020951489715668485,0.0039391469709318125,0.002138489528683876,0.008172785471182538
LCS-A,LCS-Puro,60,10,0.006145494801558829,0.003967577061339499,0.002779285260342962,0.01289235712324129
LCS-A,LCS-Puro,60,0,0.0012999921272240592,0.0040106132484148856,0.0018434207843010275,0.007154026159939972
LCS-A,LCS-Puro,8,2,1.1695906432748539E-4,0.0013663166978282756,1.3082155939298798E-5,0.0014963579180950599
LCS-A,LCS-Puro,8,5,0.0019398757309941523,0.0013812251598713313,9.804972191536063E-5,0.003419150612780844
LCS-A,LCS-Puro,8,7,0.0019398757309941523,0.0016257239373774436,1.321760613892872E-4,0.003697775729760883
LCS-A,LCS-Puro,8,10,0.002447002923976608,0.0016309819756033816,2.859098003314865E-4,0.004363894699911477
LCS-A,LCS-Puro,8,0,1.9919590643274854E-4,0.0013663166978282756,3.7145839858474807E-4,0.0019369710028457722
LCS-A,LCS-R,10,2,4.7286184210526316E-4,0.0013663166978282756,4.3121089673878177E-4,0.0022703894366723205
LCS-A,LCS-R,10,5,5.806204627949184E-4,0.0013812251598713313,0.002190720587833995,0.004152566210500245
LCS-A,LCS-R,10,7,9.516830624759391E-4,0.0017887231223815186,0.002288297613313329,0.005028703798170787
LCS-A,LCS-R,10,10,0.001572690935322047,0.0017887231223815186,0.005706384242078534,0.0090677982997821
LCS-A,LCS-R,10,0,8.124239372523375E-4,0.0014686734651120357,0.002525664340121553,0.004806761742485927
LCS-A,LCS-R,15,2,8.223684210526316E-5,0.0013663166978282756,3.8396977806909164E-4,0.0018325233180026305
LCS-A,LCS-R,15,5,2.7223230490018146E-4,0.0013812251598713313,0.0021372839126174606,0.003790741377388973
LCS-A,LCS-R,15,7,8.18994570412447E-4,0.0017887231223815186,0.0022348609380967942,0.00484257863089076
LCS-A,LCS-R,15,10,0.0010432768670631649,0.0018288048891857995,0.002245391466097468,0.005117473222346432
LCS-A,LCS-R,15,0,5.658677944862156E-4,0.0015759289758650178,4.890601675916889E-4,0.002630856937942922
LCS-A,LCS-R,20,2,8.223684210526316E-5,0.0012224938875305623,3.8396977806909164E-4,0.0016887005077049172
LCS-A,LCS-R,20,5,1.899954627949183E-4,0.001237402349573618,0.0021372839126174606,0.0035646817249859967
LCS-A,LCS-R,20,7,9.012314125177102E-4,0.0016449003120838053,0.0022286653815499495,0.004774797106151465
LCS-A,LCS-R,20,10,0.0010860850862412469,0.0016849820788880862,0.002245391466097468,0.005016458631226801
LCS-A,LCS-R,20,0,4.6355883551242637E-4,2.768099009502374E-4,0.0020960348953750676,0.0028364036318377314
LCS-A,LCS-R,25,2,8.223684210526316E-5,0.001237402349573618,0.002078454493631091,0.003398093685309972
LCS-A,LCS-R,25,5,8.223684210526316E-5,0.001237402349573618,0.0021363539939650285,0.0034559931856439096
LCS-A,LCS-R,25,7,7.114387890091684E-4,0.0016449003120838053,0.0021970925751117723,0.004553431676204746
