recommender,similarity,neighbor_size,rec_size,Temporal-6-1-2,Temporal-6-2-3,Temporal-6-3-4,Temporal-6-4-5,Temporal-6-5-6,accum
ItemIDCount,LCS-Ponderado,8,0,0.0067983787229818965,0.005758332169622491,3.747795414462081E-4,0.0044856848922059656,0.0021840114064057546,0.01960118673266232
ItemIDCount,LCS-Puro,10,2,0.0013006858186596748,0.0021121351766513054,3.9834580064465125E-4,9.749070646324915E-4,7.748334108166744E-5,0.00486355720166979
ItemIDCount,LCS-Puro,10,5,0.013481259507169871,0.007488479262672811,0.0010121940335405032,0.0016413398432044723,9.26431252063415E-5,0.023715915771794
ItemIDCount,LCS-Puro,10,7,0.013481259507169871,0.00972862263184844,0.0010121940335405032,0.0032602466210532068,3.28038543453521E-4,0.027810361337065544
ItemIDCount,LCS-Puro,10,10,0.01906319602056019,0.00972862263184844,0.0010121940335405032,0.003466977012176242,3.979103240467512E-4,0.03366890002217213
ItemIDCount,LCS-Puro,10,0,0.005139887568083361,0.003008192524321556,9.537512289837089E-4,0.0018351317499917612,2.791267347399827E-4,0.011216089806120372
ItemIDCount,LCS-Puro,15,2,0.0051786567601226794,0.0056963645673323085,1.8288857520557458E-4,1.3557427692038917E-4,1.2789418949624626E-4,0.0113213783690772
ItemIDCount,LCS-Puro,15,5,0.017527322376762154,0.0056963645673323085,6.364033144345995E-4,4.5604537086383435E-4,1.4305397362092032E-4,0.02445918960301382
ItemIDCount,LCS-Puro,15,7,0.01892788260085179,0.009280593958013313,9.670911451224302E-4,0.004360975292843359,0.0022545651150045927,0.03579110811183549
ItemIDCount,LCS-Puro,15,10,0.02442635138371555,0.010659591304752594,0.001488174999539618,0.005071489207866131,0.0024559434566793327,0.04410155035255323
ItemIDCount,LCS-Puro,15,0,0.0051100062640095315,3.8402457757296467E-4,3.946064891377664E-4,0.0041820917474814,0.0022805835351999634,0.012351312613401626
ItemIDCount,LCS-Puro,20,2,0.0024764647722164065,0.004352278545826933,1.8288857520557458E-4,9.819692115251469E-4,5.041084841457882E-5,0.008044011953188641
ItemIDCount,LCS-Puro,20,5,0.020615078242295796,0.005024321556579621,5.135764058934053E-4,0.0024185694794497574,8.933271277188153E-5,0.02866087839699046
ItemIDCount,LCS-Puro,20,7,0.020834200683640457,0.0059203789042498725,0.0011031156713908591,0.002557338678839948,8.933271277188153E-5,0.030504366650893018
ItemIDCount,LCS-Puro,20,10,0.025576811567789178,0.006371540645734194,0.0011919278517063072,0.0039839482291996854,1.971356221028971E-4,0.03732136391653226
ItemIDCount,LCS-Puro,20,0,0.006495491013464869,0.002055516168419394,3.3984682207745877E-4,0.001663357124432549,3.875115059966806E-4,0.010941722634390952
ItemIDCount,LCS-Puro,25,2,0.00872947102522266,0.0016641065028161802,1.9356375095778627E-4,0.001036555854173691,7.893836550541915E-5,0.011702635498675737
ItemIDCount,LCS-Puro,25,5,0.021715352739327374,0.004352278545826933,3.106759370354896E-4,0.0016021702439824057,9.83992976840705E-5,0.028078876763856276
ItemIDCount,LCS-Puro,25,7,0.030615826509082178,0.004448284690220174,3.106759370354896E-4,0.001870697619958406,1.3302001398739593E-4,0.03737850477028365
ItemIDCount,LCS-Puro,25,10,0.03236516376503665,0.005143825708341837,0.0011750452537857587,0.0027884547899210957,2.028917945806261E-4,0.04167538131166596
ItemIDCount,LCS-Puro,25,0,0.013372326799695636,0.0018708889676631612,4.1880785874390573E-4,0.0019353201814392852,4.202535929461006E-4,0.018017597400488087
ItemIDCount,LCS-Puro,30,2,0.00872947102522266,0.0017601126472094211,1.1523060524875406E-4,8.099425564476444E-4,7.893836550541915E-5,0.0114936951996339
ItemIDCount,LCS-Puro,30,5,0.021579383649109912,0.004692663966857515,1.8288857520557458E-4,0.0010896904568093232,1.1786022986272187E-4,0.027662486877845047
ItemIDCount,LCS-Puro,30,7,0.028631699524955194,0.004692663966857515,2.3917586553541813E-4,0.002937960085553967,1.506888950075395E-4,0.03665218833790963
ItemIDCount,LCS-Puro,30,10,0.035582156475412144,0.006071661313596797,8.06869309572948E-4,0.0031166025742917175,2.1625952754679236E-4,0.04579354920042039
ItemIDCount,LCS-Puro,30,0,0.018210839330120375,0.0016641065028161802,4.4591843593658475E-4,0.0019385709670840753,2.3649928879891595E-4,0.022495934524756133
ItemIDCount,LCS-Puro,40,2,0.014681851977603612,0.0016641065028161802,4.5612114577631816E-5,0.0016273742084771373,1.29349213919998E-4,0.018148294017394557
ItemIDCount,LCS-Puro,40,5,0.023657992870576277,0.0016641065028161802,1.9606540830577934E-4,0.0027107234415783337,1.8343086240197473E-4,0.028412319085678546
ItemIDCount,LCS-Puro,40,7,0.02702034791360359,0.002560163850486431,2.4167752288341117E-4,0.0027983840956891707,2.028917945806261E-4,0.03282346517724323
ItemIDCount,LCS-Puro,40,10,0.028415249308504986,0.005527626495368431,0.0035462543565086047,0.00375851007148863,3.674837365056588E-4,0.04161512396837631
ItemIDCount,LCS-Puro,40,0,0.007739535208022603,0.002132500116371084,3.0714703279736554E-4,0.0017751928363945956,2.5695457502845253E-4,0.012211329768614101
ItemIDCount,LCS-Puro,50,2,0.012550752624282036,0.0016641065028161802,0.005360623781676413,0.0013014417194388951,1.3114126507850576E-4,0.02100806589329203
ItemIDCount,LCS-Puro,50,5,0.0270426800787929,0.004896760945148041,0.005842953793289403,0.0033620955520433787,3.480228043270074E-4,0.041492513173600726
ItemIDCount,LCS-Puro,50,7,0.03516571132212489,0.004896760945148041,0.005923120540122816,0.0070853318261271106,3.641776321973165E-4,0.05343510226572018
ItemIDCount,LCS-Puro,50,10,0.03584598343096843,0.011841205389592485,0.0059687326547004475,0.0076334620580051655,3.8363856437596784E-4,0.0616730220976425
ItemIDCount,LCS-Puro,50,0,0.014251155007457529,0.001699017828050086,0.0054062358962540455,0.00305634211410216,7.101873374950119E-4,0.025122938183358832
ItemIDCount,LCS-Puro,5,2,0.006437771517136596,0.001728110599078341,7.558578987150416E-5,4.434855790787994E-4,6.756638888923127E-5,0.008752519874054471
ItemIDCount,LCS-Puro,5,5,0.010702956828073542,0.006656426011264721,1.691317167507644E-4,4.4993502829583626E-4,4.859764307302355E-4,0.0184644260151151
ItemIDCount,LCS-Puro,5,7,0.011195314264875423,0.006656426011264721,1.691317167507644E-4,0.0010149067797082655,4.859764307302355E-4,0.01952175520332941
ItemIDCount,LCS-Puro,5,10,0.017276534631810073,0.010485034678583065,0.0018225708701899177,0.0015267475181923544,0.0013732073628268226,0.032484095061602235
ItemIDCount,LCS-Puro,5,0,0.0051814440703329585,0.0029805543918447145,0.0010730117872975015,0.0015060718586816396,1.5159784124674064E-5,0.010756241892281488
ItemIDCount,LCS-Puro,60,2,0.012697724993476628,0.0018708889676631612,0.0026455026455026454,3.9551024924649753E-4,1.1355908180874458E-4,0.017723185937697672
ItemIDCount,LCS-Puro,60,5,0.020276292266653454,0.004896760945148041,0.003460149491895523,0.0026426016122104556,1.9859064652664882E-4,0.03147439496243412
ItemIDCount,LCS-Puro,60,7,0.03750887080814152,0.00738128359096101,0.004457214312311826,0.003475964523311529,3.480228043270074E-4,0.05317135603905289
ItemIDCount,LCS-Puro,60,10,0.04140153898652398,0.010069455633971764,0.0071828837046478845,0.007902057995362491,3.7263515972941943E-4,0.06692857148023554
ItemIDCount,LCS-Puro,60,0,0.014048099530524208,0.0010097429452268162,0.0028956090737699935,0.0053267712689229404,6.924143260665084E-5,0.023349464251050608
ItemIDCount,LCS-Puro,8,2,0.009159384853829297,0.0021121351766513054,1.5575253670491765E-4,9.523081945759943E-4,0.0,0.012379580761761514
ItemIDCount,LCS-Puro,8,5,0.014747321487517567,0.0070404505888376845,5.084862227719371E-4,0.001782045402599501,9.694427326031879E-5,0.02417524797498701
ItemIDCount,LCS-Puro,8,7,0.01612676215267252,0.0070404505888376845,5.540983373495689E-4,0.002219416335159945,1.473551216748976E-4,0.026088082535694616
ItemIDCount,LCS-Puro,8,10,0.01692345123375658,0.007092146205049429,5.540983373495689E-4,0.005265053390500222,1.9776597008947644E-4,0.030032515136745274
ItemIDCount,LCS-Puro,8,0,0.006934089572978462,0.0030721966205837174,1.1967750062988158E-4,3.2722700581612333E-4,3.401707657243937E-5,0.010487207776580625
ItemIDCount,LCS-R,10,2,0.008506113769271665,0.0025325257180095887,4.71474876236781E-4,5.068192865054223E-4,1.6154827870309044E-5,0.012033088477893765
ItemIDCount,LCS-R,10,5,0.018290137624041487,0.005758332169622491,5.470606661082852E-4,0.003031240372566202,2.952256083647531E-5,0.02765629339317494
ItemIDCount,LCS-R,10,7,0.02266991422604031,0.005758332169622491,8.863939302781507E-4,0.004180344341483771,7.993340925105413E-5,0.03357491807667578
ItemIDCount,LCS-R,10,10,0.037178842797468886,0.011181024049489011,9.665606771115641E-4,0.007191776540577246,7.993340925105413E-5,0.05659813747389776
ItemIDCount,LCS-R,10,0,0.01612641881799302,0.002484522645812968,5.261244466771237E-4,0.001547882412411903,2.952256083647531E-5,0.020714470883731493
ItemIDCount,LCS-R,15,2,0.014396611618833842,0.0020204929479123025,9.35459268792602E-5,9.516548956752404E-4,1.6154827870309044E-5,0.017478460217170956
ItemIDCount,LCS-R,15,5,0.022051955787335906,0.005246299399525206,5.92672780685917E-4,0.0016951778094643226,4.910050045621488E-5,0.029635206277467564
ItemIDCount,LCS-R,15,7,0.02983287487716452,0.006142356747195457,9.233606113737477E-4,0.0018118730334462931,9.95113488707937E-5,0.038809976618050815
ItemIDCount,LCS-R,15,10,0.042030581472736965,0.006287619962536535,9.87885066142105E-4,0.0019395618250396282,1.4402305544962396E-4,0.05138967138190486
ItemIDCount,LCS-R,15,0,0.016231929079151303,0.0012800819252432156,8.683002730621778E-4,0.001446283461457513,1.6273626901628738E-4,0.0199893310079305
ItemIDCount,LCS-R,20,2,0.014396611618833842,0.0020204929479123025,1.4782471679023403E-4,0.0011506981621640495,0.0,0.017715627445700426
ItemIDCount,LCS-R,20,5,0.018155851891232005,0.0067247940231811194,2.6493690286793733E-4,0.0013817450751137511,8.343357093613295E-5,0.026610761463330947
ItemIDCount,LCS-R,20,7,0.029601054972464503,0.00902894148861891,6.712105234272722E-4,0.0024610260448496334,1.667900919366176E-4,0.04192902312129694
ItemIDCount,LCS-R,20,10,0.03966866226229401,0.01046263324489131,0.0011206395442848645,0.0025654947344073056,6.47668367200003E-4,0.0544650981530775
ItemIDCount,LCS-R,20,0,0.01913187763882208,0.0046126588465298145,8.717811975957339E-4,0.0019163286714090348,4.451170657883023E-5,0.026577158060935493
ItemIDCount,LCS-R,25,2,0.01403586125808348,7.75322347902993E-4,2.204585537918871E-5,0.0011374978875983385,5.041084841457882E-5,0.01602113819737858
ItemIDCount,LCS-R,25,5,0.019214052949433066,0.004743576316156962,5.887418243740082E-4,0.00412358199950587,5.041084841457882E-5,0.02872036393788448
ItemIDCount,LCS-R,25,7,0.02080135453673465,0.006151666433924498,9.909297265619104E-4,0.005654442053444728,5.792835336620649E-4,0.03417767628432785
ItemIDCount,LCS-R,25,10,0.03245541308998051,0.0070477237815947495,0.0012677454336876728,0.00895017791467535,6.491553142552953E-4,0.05037021553419358
ItemIDCount,LCS-R,25,0,0.012974364128367395,0.001124435600242052,6.39013509649569E-4,0.0031771713973845505,5.094117530688348E-4,0.0184243963887124
ItemIDCount,LCS-R,30,2,0.008083480305702528,0.001636468370339338,0.0,0.0011374978875983385,8.933271277188153E-5,0.010946779276412084
ItemIDCount,LCS-R,30,5,0.01939901662123884,0.004950358781003942,5.887418243740082E-4,0.004873357137418261,5.542327592618862E-4,0.030365707123296937
ItemIDCount,LCS-R,30,7,0.023805829851581486,0.007190502150179569,6.602418958740798E-4,0.0061390207565247,5.703875871321952E-4,0.03836598224129203
ItemIDCount,LCS-R,30,10,0.03207583346410807,0.008150563594111981,0.0010365418411395423,0.008475251363242375,0.001092216332281348,0.05083040659488332
ItemIDCount,LCS-R,30,0,0.00940623162845385,0.0021485011404366243,3.9521228545618786E-4,0.007259681604529291,9.850163729864688E-4,0.020194643031862424
ItemIDCount,LCS-R,40,2,0.005510127732349953,0.001636468370339338,0.0,0.0017885493628023563,5.408164848197678E-5,0.008989227113973625
ItemIDCount,LCS-R,40,5,0.017988730284481915,0.0022272754127592833,1.4782471679023403E-4,0.0021798026882299034,0.0010163309849814518,0.023559964087242785
ItemIDCount,LCS-R,40,7,0.028251724371005416,0.0038343347862983207,5.887418243740082E-4,0.0061799518833131365,0.0011982483944775408,0.040053001259468424
ItemIDCount,LCS-R,40,10,0.032428833811272754,0.0082375256814247,0.0015420761110416284,0.0063074953627215245,0.0013722929076803111,0.049888223874140915
ItemIDCount,LCS-R,40,0,0.01641155269627492,0.001636468370339338,1.203122650151074E-4,0.0023877202241614883,9.004886108661597E-4,0.021456542166657013
ItemIDCount,LCS-R,50,2,0.008155630377852599,0.0013920890937019967,0.00298505949846946,0.002204582247055579,1.1786022986272187E-4,0.014855221446942356
ItemIDCount,LCS-R,50,5,0.019195367910292475,0.006052751012428431,0.003803905555410755,0.0024946128554541756,7.483472620233941E-4,0.03229498459560923
ItemIDCount,LCS-R,50,7,0.025246955211879776,0.006052751012428431,0.004324989409827943,0.009092044841107351,7.98758110437973E-4,0.04551549858568148
ItemIDCount,LCS-R,50,10,0.033577181173223225,0.007901504176048355,0.0071065165815990166,0.009183112501175348,0.0032711810849529975,0.06103949551699894
ItemIDCount,LCS-R,50,0,0.020864672327965978,0.005808371735791089,0.006093525106935068,0.0022036099547240134,0.0014272774642487272,0.036397456589664874
ItemIDCount,LCS-R,5,2,0.012833694083694083,0.0027777777777777775,7.558578987150416E-5,0.0016305017477762011,1.6154827870309044E-5,0.017333714226989875
ItemIDCount,LCS-R,5,5,0.01536337687653477,0.004366243075920495,5.084862227719371E-4,0.0016703574523129429,1.6154827870309044E-5,0.021924618455410452
ItemIDCount,LCS-R,5,7,0.02521545456397831,0.006799233569920807,0.003153988868274582,0.0018081554404623156,1.6154827870309044E-5,0.036992987270506324
ItemIDCount,LCS-R,5,10,0.025362426933172907,0.009778132683413914,0.0031626343017566168,0.0024872774143456285,1.6154827870309044E-5,0.040806626160559384
ItemIDCount,LCS-R,5,0,0.014256938753847996,0.004372314610743784,0.003230024573561988,0.0016949396044448773,1.7964947137705118E-4,0.023733867013975694
ItemIDCount,LCS-R,60,2,0.008155630377852599,0.0012800819252432156,0.00298505949846946,0.002195926942563333,8.503156471790424E-5,0.01470173030884651
ItemIDCount,LCS-R,60,5,0.020761783950392725,0.004743576316156962,0.003929684416821801,0.0028894506811310383,7.98758110437973E-4,0.0331232534749405
ItemIDCount,LCS-R,60,7,0.027496861022157103,0.004743576316156962,0.003929684416821801,0.0034508408787388596,0.0028908083196429934,0.04251177095351772
ItemIDCount,LCS-R,60,10,0.03711745722811916,0.010567949076013591,0.004435125979173933,0.009198165059664934,0.0031365043105198278,0.06445520165349145
ItemIDCount,LCS-R,60,0,0.01041073766768211,0.0013920890937019967,9.49492185124369E-4,0.006250734426936295,0.0026609977864272606,0.021664051159872032
ItemIDCount,LCS-R,8,2,0.012546517809675703,0.004302238979658334,5.250148107290965E-4,9.122296304761E-4,1.6154827870309044E-5,0.01830215605840954
ItemIDCount,LCS-R,8,5,0.01682283359914939,0.004302238979658334,8.777484967961158E-4,0.0027856756424523505,1.6154827870309044E-5,0.024804651545926495
ItemIDCount,LCS-R,8,7,0.018806960583276373,0.00564632500116371,8.777484967961158E-4,0.003200851826617863,6.656567628488786E-5,0.02859845158413895
ItemIDCount,LCS-R,8,10,0.019204935429780627,0.009783369382199,0.0013988323512133037,0.003376050430879262,9.95113488707937E-5,0.03386269894294299
ItemIDCount,LCS-R,8,0,0.009921898353024441,0.00592877786075542,0.0011650593425906733,0.0014567138543964682,3.241968665485287E-4,0.018796646277315535
ItemIDCount,Levenshtein-Pond,10,2,0.004379776601998824,0.0017712581881102459,0.0,5.87670042896276E-4,3.401707657243937E-5,0.006772721909577785
ItemIDCount,Levenshtein-Pond,10,5,0.026866549088771313,0.0017712581881102459,0.0,0.004564536986342517,5.11334115142762E-4,0.033713678378366835
ItemIDCount,Levenshtein-Pond,10,7,0.032313172182453234,0.0018229538043219912,4.235410639351526E-4,0.006262064475559455,6.663474740175919E-4,0.041488079000287434
ItemIDCount,Levenshtein-Pond,10,10,0.036645899425397185,0.0047179083121797255,4.235410639351526E-4,0.00639938048825719,7.671691708467495E-4,0.048953898460616006
ItemIDCount,Levenshtein-Pond,10,0,0.01296408751934822,0.0016468321877109418,8.01667468334135E-5,0.002588002941174625,5.206148629705261E-4,0.017799704258037726
ItemIDCount,Levenshtein-Pond,15,2,0.012713109935332157,1.1200716845878136E-4,1.1523060524875406E-4,0.0031988505730019038,7.748334108166744E-5,0.01621668162312326
ItemIDCount,Levenshtein-Pond,15,5,0.026018432064183698,1.1200716845878136E-4,0.0030682414605584596,0.0084066661434354,1.6191126606868563E-4,0.03776725810270503
ItemIDCount,Levenshtein-Pond,15,7,0.03410489897418002,3.808243727598566E-4,0.0033989292912462903,0.00879508805025334,2.627329628978432E-4,0.04694247365133736
ItemIDCount,Levenshtein-Pond,15,10,0.03818948858132817,0.002184823117804208,0.0038483583121038823,0.009022653913217549,4.6411130457258337E-4,0.05370943522902639
ItemIDCount,Levenshtein-Pond,15,0,0.01317029388766174,1.1200716845878136E-4,0.0027607332507513997,0.004504691624037585,5.123636963025679E-4,0.021060089627212075
ItemIDCount,Levenshtein-Pond,20,2,0.004995724440168884,4.96031746031746E-4,4.5612114577631816E-5,0.004016187623793913,5.622901748060926E-4,0.010115846099378267
ItemIDCount,Levenshtein-Pond,20,5,0.01822323766768211,0.0011296722990271377,0.003124469202237076,0.007873557525829283,6.127010232206715E-4,0.03096363771799628
ItemIDCount,Levenshtein-Pond,20,7,0.022796911797528224,0.0011296722990271377,0.0033282442896498286,0.010318352488963286,7.405952127169177E-4,0.038313776087885394
ItemIDCount,Levenshtein-Pond,20,10,0.02874929274990918,0.0011296722990271377,0.0038242760356815746,0.01132020573241355,8.888017190846808E-4,0.04591224853611612
ItemIDCount,Levenshtein-Pond,20,0,0.014359331695641218,2.0801331285202253E-4,6.055858784001915E-4,0.009237062985001848,5.622901748060926E-4,0.024972284046701373
ItemIDCount,Levenshtein-Pond,25,2,0.004334348778793223,4.96031746031746E-4,0.0,8.11761281803519E-4,2.3232825791066758E-4,0.005874470064539155
ItemIDCount,Levenshtein-Pond,25,5,0.00887644339441725,4.96031746031746E-4,2.9686724609481464E-4,0.0031794725832548832,6.127010232206715E-4,0.013461515993019365
ItemIDCount,Levenshtein-Pond,25,7,0.01804122041633713,5.920378904249871E-4,0.0030659782321767995,0.009517562112683085,6.127010232206715E-4,0.03182949967484267
ItemIDCount,Levenshtein-Pond,25,10,0.0220094743845911,0.001577700972862263,0.003645851034271824,0.010429179133779573,6.321619553993227E-4,0.03829436748090408
ItemIDCount,Levenshtein-Pond,25,0,0.013528019232384312,5.477273622434912E-4,0.002815026923487327,0.0019586188735520853,7.179847575491511E-4,0.01956737714921637
ItemIDCount,Levenshtein-Pond,30,2,0.004115226337448559,1.1200716845878136E-4,0.0,9.149783130010466E-4,1.8191740949608876E-4,0.005324129228404476
ItemIDCount,Levenshtein-Pond,30,5,0.012844697362671218,0.0010080645161290322,0.0027607332507513997,0.003155500072442791,2.0137834167474012E-4,0.01997037354366918
ItemIDCount,Levenshtein-Pond,30,7,0.01877474614986286,0.0013920890937019967,0.00332284826278431,0.009939271349750329,2.0137834167474012E-4,0.03363033319777423
ItemIDCount,Levenshtein-Pond,30,10,0.02801733207312105,0.00251216077828981,0.003969408387307635,0.012119573509840595,2.651569230554852E-4,0.04688363167161457
ItemIDCount,Levenshtein-Pond,30,0,0.009261985688438147,0.0016801075268817202,0.003549532670353014,0.0069283465918807885,7.279974947104119E-4,0.02214796997226408
ItemIDCount,Levenshtein-Pond,40,2,0.016247756117037163,5.440348182283667E-4,1.6084271982638588E-4,9.056063090223605E-4,2.3232825791066758E-4,0.018090568222024945
ItemIDCount,Levenshtein-Pond,40,5,0.02021601008529113,0.0015520993343573987,2.323427913264574E-4,0.0032525802114414,2.8273910632524636E-4,0.025535771528741633
ItemIDCount,Levenshtein-Pond,40,7,0.02173223193820029,0.002896185355862775,0.0031717901752182855,0.0035507773472751593,7.673928754310052E-4,0.03211837769198751
ItemIDCount,Levenshtein-Pond,40,10,0.025847458275648848,0.003267118186473025,0.0037507948358555987,0.004944343189468852,0.0011672265729196604,0.03897694106036599
ItemIDCount,Levenshtein-Pond,40,0,0.008602206314624614,0.001362996322673742,6.500666414398039E-4,0.0026016849603988485,7.809990117168843E-4,0.013997953250853892
ItemIDCount,Levenshtein-Pond,50,2,0.01205472087825029,1.4235393823825414E-4,8.01667468334135E-5,9.274082514843002E-4,3.022000385038978E-4,0.013506849853310155
ItemIDCount,Levenshtein-Pond,50,5,0.01740516352444457,9.613154426836295E-4,2.4100946665979938E-4,0.0020040164324433766,7.9992875013872E-4,0.021411433616370094
ItemIDCount,Levenshtein-Pond,50,7,0.017560781327121196,0.010499437455473081,2.4100946665979938E-4,0.00218749072814779,7.9992875013872E-4,0.031288647727540586
ItemIDCount,Levenshtein-Pond,50,10,0.026644791799406282,0.01285158799310749,0.0038465902234519167,0.004048455279186255,7.9992875013872E-4,0.048191354045290666
ItemIDCount,Levenshtein-Pond,50,0,0.008861221256179238,8.125911907891886E-5,2.0621451893904156E-4,0.002633229120203833,9.00777414655565E-4,0.012682701429056597
ItemIDCount,Levenshtein-Pond,5,2,0.005952380952380952,0.0,4.409171075837742E-4,0.001129947330546752,3.803727653100038E-4,0.007903618155821482
ItemIDCount,Levenshtein-Pond,5,5,0.012201693247444882,0.0014560931899641576,4.409171075837742E-4,0.0013036985636200188,3.803727653100038E-4,0.015782774873922836
ItemIDCount,Levenshtein-Pond,5,7,0.01632556501837548,0.004473065886411633,0.003140409602994637,0.0013540680323576,4.307836137245826E-4,0.02572389215386393
ItemIDCount,Levenshtein-Pond,5,10,0.025866294890571268,0.004813451307442215,0.0032159953928661412,0.0034084629870284712,0.0025228338229296037,0.0398270384008377
ItemIDCount,Levenshtein-Pond,5,0,0.009298004502886212,0.001680528434288651,1.814218890651884E-4,0.001981570234756734,4.713314700580482E-4,0.013612856531054833
ItemIDCount,Levenshtein-Pond,60,2,0.008086466909996322,3.8402457757296467E-4,1.4111856217119374E-4,9.409170434856374E-4,2.712501222679703E-4,0.00982377721549409
ItemIDCount,Levenshtein-Pond,60,5,0.017156305046680493,0.0032305515828875116,3.3651591425336134E-4,0.0019567882013411084,3.501884877733894E-4,0.023030349232935864
ItemIDCount,Levenshtein-Pond,60,7,0.01822920334180101,0.004110607906492222,8.230451364147674E-4,0.0024539004581678693,4.385794245565465E-4,0.02605533626743242
ItemIDCount,Levenshtein-Pond,60,10,0.03149551996946218,0.008645398372568591,0.004211921541164188,0.0069402630286300275,0.0013258103566531339,0.05261891326847812
ItemIDCount,Levenshtein-Pond,60,0,0.01698721856868449,5.813385549928568E-4,6.876506978506162E-4,0.0035083825960634703,3.3072755559473814E-4,0.022095317973186174
ItemIDCount,Levenshtein-Pond,8,2,0.006216931216931217,0.0016592510196514645,0.0,5.175969950177766E-4,2.3556386029300922E-4,0.008629343091893468
ItemIDCount,Levenshtein-Pond,8,5,0.026866549088771313,0.0017712581881102459,0.0,0.0029187269385206015,7.167583224321708E-4,0.032273292537834335
ItemIDCount,Levenshtein-Pond,8,7,0.028267109312860948,0.0017712581881102459,0.0,0.0029300263735488503,7.167583224321708E-4,0.033685152196952214
ItemIDCount,Levenshtein-Pond,8,10,0.029365108321076673,0.0044594302311209985,4.96031746031746E-4,0.003198074082274525,7.167583224321708E-4,0.03823540270293611
ItemIDCount,Levenshtein-Pond,8,0,0.015599203618305317,3.93083028378284E-4,3.1459361823621347E-4,0.0010484872757557562,6.913804389913934E-4,0.018046747979666964
ItemIDCount,Levenshtein,10,2,0.0010074773899163302,2.0678246484698098E-4,7.15000715000715E-5,6.481644864834907E-4,1.3367732966166268E-5,0.0019472921457130395
ItemIDCount,Levenshtein,10,5,0.007524049891232243,8.351863190572869E-4,0.0028834265766785497,0.0010586966739848508,6.135618223565796E-5,0.012362715643188587
ItemIDCount,Levenshtein,10,7,0.012924310444387287,0.003523358362068039,0.0032141144073663803,0.0011848926913154976,6.135618223565796E-5,0.020908032087372862
ItemIDCount,Levenshtein,10,10,0.026033411408005053,0.003658323521577378,0.0032141144073663803,0.002628657271840953,8.081711441430932E-5,0.03561532372320407
ItemIDCount,Levenshtein,10,0,0.0021708978354679554,5.290797717165178E-4,3.0712656225434927E-4,0.0014244298377586056,1.9460932178651357E-5,0.00445099493937608
ItemIDCount,Levenshtein,15,2,0.0011517775342164745,0.002990960652250975,0.002717002717002717,2.56251600801911E-4,1.3367732966166268E-5,0.007129360237238243
ItemIDCount,Levenshtein,15,5,0.0024583553518534936,0.00465690459323736,0.002892903850758256,7.71492990216937E-4,9.83992976840705E-5,0.010878056083750117
ItemIDCount,Levenshtein,15,7,0.005087184661355071,0.00465690459323736,0.00327987897177593,8.456079960446823E-4,1.1176703065023677E-4,0.01398134325306328
ItemIDCount,Levenshtein,15,10,0.01425351949974307,0.0077962383777324335,0.005989906072046932,0.0012706393614080453,1.3122796282888813E-4,0.029441531273759373
ItemIDCount,Levenshtein,15,0,0.0019120657005196784,0.00164314649532779,3.8101678172600156E-4,0.0014674121117029483,2.2381265955309537E-4,0.005627453748829514
ItemIDCount,Levenshtein,20,2,0.009016135398574338,0.0012364427687008332,0.0,1.532959403934764E-4,2.8527517090840334E-5,0.010434401624759488
ItemIDCount,Levenshtein,20,5,0.01284846046044385,0.0045154218541315315,0.0036703370036703367,7.194248820183073E-4,4.7988449269491694E-5,0.021801632649533522
ItemIDCount,Levenshtein,20,7,0.013304698142026446,0.0046958636083534585,0.0037266242940001797,8.145810090787215E-4,6.744938144814306E-5,0.022609216434906952
ItemIDCount,Levenshtein,20,10,0.021241206078534382,0.008934904137716568,0.004161713186943478,9.359412458760374E-4,1.0027804659296067E-4,0.035374042695663424
ItemIDCount,Levenshtein,20,0,0.015447894272773604,0.0019687325502266077,3.167227861629061E-4,0.0015423771887672633,2.555794369773629E-4,0.019531306234907744
ItemIDCount,Levenshtein,25,2,0.009016135398574338,0.0027841781874039942,0.0,2.1604686138276325E-4,4.7988449269491694E-5,0.012064348896630587
ItemIDCount,Levenshtein,25,5,0.012776310388293776,0.0056010297945781815,1.43000143000143E-4,7.675457164750178E-4,8.260916557281712E-5,0.019370495207919936
ItemIDCount,Levenshtein,25,7,0.013081952542459679,0.005742512533684011,0.0027885027885027882,8.769391294090381E-4,8.260916557281712E-5,0.022572516159628336
ItemIDCount,Levenshtein,25,10,0.01764596039218396,0.005839910071474255,0.0038211065313395604,0.0010839474829216337,1.0207009775146848E-4,0.02849299457567088
ItemIDCount,Levenshtein,25,0,0.01038231037586043,0.0034593542658058786,0.00280216893692071,0.0010631141224121748,6.529927254479593E-4,0.018359940426447154
ItemIDCount,Levenshtein,30,2,0.011158932167672634,0.0037910118555279843,5.878894767783657E-5,1.5620190178584006E-4,6.744938144814306E-5,0.015232384254112438
ItemIDCount,Levenshtein,30,5,0.014290330630537014,0.005244904438452825,2.017890906779796E-4,4.179483605507521E-4,8.260916557281712E-5,0.02023758168579139
ItemIDCount,Levenshtein,30,7,0.014362480702687088,0.006285577592878102,2.017890906779796E-4,9.00163831995047E-4,8.260916557281712E-5,0.021832620383811036
ItemIDCount,Levenshtein,30,10,0.01929496927803495,0.006285577592878102,0.0032815079758679883,0.001760467762465735,2.4843897667088026E-4,0.030870961585917654
ItemIDCount,Levenshtein,30,0,0.008227481809751686,0.004601216533194093,2.9828104715433085E-4,0.0013739239441781295,8.093412185539754E-5,0.014581837456133635
