recommender,similarity,neighbor_size,rec_size,Temporal-7-1-2,Temporal-7-2-3,Temporal-7-3-4,Temporal-7-4-5,Temporal-7-5-6,Temporal-7-6-7,accum
Dominance,JaroSimilarity,50,10,0.011365773507451722,0.002123292085520577,4.2304377544652146E-4,0.001191984805282419,6.891963269585002E-4,5.924170616113744E-5,0.01585253220682088
Dominance,JaroSimilarity,50,0,1.0180534817429075E-4,0.0020947485731315947,1.7543859649122806E-4,1.7181715896017865E-4,8.174695674695674E-4,0.0,0.0033612792442268592
Dominance,JaroSimilarity,5,2,0.00196985268927715,3.789354938507244E-4,0.0010649895489712423,3.06571763435672E-4,0.0010922949355785176,0.0,0.004812644431113306
Dominance,JaroSimilarity,5,5,0.005244790342840934,0.005746652781338786,0.0015815587497509693,3.378765468065711E-4,0.0018392464305447603,0.0,0.01475012485128202
Dominance,JaroSimilarity,5,7,0.005244790342840934,0.006462985159562282,0.0015815587497509693,3.378765468065711E-4,0.0026405284818268116,0.0,0.01626773928078757
Dominance,JaroSimilarity,5,10,0.006574246258627786,0.006462985159562282,0.0020201552409790393,4.0194214998422504E-4,0.0031160145342359405,0.0,0.018575343343389273
Dominance,JaroSimilarity,5,0,0.0037131585054537013,0.0018116002502977157,9.906188395890911E-4,4.254589790970813E-4,0.0013752248361291696,3.4848062447727906E-5,0.008350909473014487
Dominance,JaroSimilarity,60,2,0.0,0.0016931492576191718,0.0,2.5284130415544683E-4,5.1695616211745244E-5,0.0,0.0019976861779863637
Dominance,JaroSimilarity,60,5,0.009038867573242952,0.0016931492576191718,1.7543859649122806E-4,7.014835709795318E-4,1.8645010223205405E-4,0.0,0.011795389100564938
Dominance,JaroSimilarity,60,7,0.009038867573242952,0.0036605498523999227,1.7543859649122806E-4,0.0014339026918284046,6.580138711617386E-4,0.0,0.014966772585124246
Dominance,JaroSimilarity,60,10,0.010155898476821974,0.004297289744154141,4.2304377544652146E-4,0.001586948299419467,0.0016665986426331076,0.0,0.01812977893847521
Dominance,JaroSimilarity,60,0,0.002647283520047898,0.001855627712756455,1.7543859649122806E-4,3.079377228882292E-4,0.001060352829454302,0.0,0.0060466403816381116
Dominance,JaroSimilarity,8,2,0.00196985268927715,3.1181527052081577E-4,0.0010649895489712423,3.130478337089908E-5,2.6266535700497968E-5,0.0,0.003404228827840605
Dominance,JaroSimilarity,8,5,0.004398324658245754,0.0035339386882770763,0.0015815587497509693,6.260956674179815E-5,0.0035542267122479912,0.0,0.013130658375263587
Dominance,JaroSimilarity,8,7,0.004398324658245754,0.01023829515706924,0.0015815587497509693,6.260956674179815E-5,0.0036448391986143767,0.0,0.019925627330422135
Dominance,JaroSimilarity,8,10,0.004814225703643201,0.013433995256815745,0.0020201552409790393,1.90740773097106E-4,0.004621814687529898,0.0,0.025080931662064987
Dominance,JaroSimilarity,8,0,0.0021982414068745008,0.0031771447834147985,9.569377990430622E-4,1.9123187954356785E-4,1.8533065601135108E-4,5.710043967338549E-5,0.0067659869645606665
Dominance,LCS-Ponderado,10,2,1.0900370612600829E-4,0.0037697824576591495,4.3859649122807013E-4,0.0,2.4654832347140042E-5,0.0,0.004342037487360367
Dominance,LCS-Ponderado,10,5,0.002662543885565468,0.004347805796857635,0.0015935672514619881,9.499382540134892E-5,8.172718472799952E-4,0.0,0.009516182606566436
Dominance,LCS-Ponderado,10,7,0.004019558469084079,0.005302915634488963,0.0015935672514619881,2.958090994840446E-4,8.172718472799952E-4,1.3939224979091162E-4,0.012168514551589984
Dominance,LCS-Ponderado,10,10,0.0046712659432301545,0.008385358849257266,0.0015935672514619881,9.107082058843686E-4,8.273508667929769E-4,1.3939224979091162E-4,0.01652764336641767
Dominance,LCS-Ponderado,10,0,0.0029503136697381295,0.0035580586020265894,4.3859649122807013E-4,4.3291472287313045E-4,9.004765878903018E-4,1.3939224979091162E-4,0.008419752323547133
Dominance,LCS-Ponderado,15,2,0.0,0.0031773869512235287,4.549417020812902E-4,2.0133999931979733E-4,0.0,0.0,0.0038336686526246164
Dominance,LCS-Ponderado,15,5,1.0900370612600829E-4,0.0042348299857439264,5.865206494497112E-4,3.514302434539286E-4,9.077667291232374E-5,1.723043087693213E-4,0.00554486556645522
Dominance,LCS-Ponderado,15,7,4.130461864274814E-4,0.005304553003891013,7.327194798590679E-4,4.2716762257707144E-4,3.94488418156327E-4,2.071523712170492E-4,0.0074791270821280105
Dominance,LCS-Ponderado,15,10,0.0024715284328883772,0.005419166184406772,7.327194798590679E-4,5.281678668067778E-4,4.4619247929435045E-4,2.071523712170492E-4,0.009804926814472393
Dominance,LCS-Ponderado,15,0,2.3980815347721823E-4,0.0042348299857439264,4.549417020812902E-4,4.2074132201346237E-4,3.881248474803144E-4,0.0,0.0057384460107962115
Dominance,LCS-Ponderado,20,2,0.0,0.004130749636712847,4.549417020812902E-4,6.359895248784138E-5,0.0,0.0,0.004649290291281978
Dominance,LCS-Ponderado,20,5,0.0037703603351085364,0.005375803532196543,0.001990029421379536,3.514302434539286E-4,7.285497383086362E-5,0.0,0.011560478505969408
Dominance,LCS-Ponderado,20,7,0.0038731352580273445,0.0057260104726613624,0.001990029421379536,3.5856708525869313E-4,3.882642672687655E-4,1.3939224979091162E-4,0.012475398754386614
Dominance,LCS-Ponderado,20,10,0.0038731352580273445,0.00600917244805324,0.002428625912607606,4.978869924702832E-4,5.435380459954162E-4,1.3939224979091162E-4,0.0134917509069448
Dominance,LCS-Ponderado,20,0,0.0037684138403562867,0.005415599775431181,4.549417020812902E-4,3.876728310161643E-4,2.5845759493953695E-4,0.0,0.010285085743824458
Dominance,LCS-Ponderado,25,2,0.0,0.0029147317458749133,5.701754385964913E-4,7.073579429260592E-5,0.0,0.0,0.0035556429787640103
Dominance,LCS-Ponderado,25,5,0.003930946152169173,0.007245808056401038,0.001275062656641604,3.034706665259108E-4,6.512362281593051E-5,1.4691179949782876E-4,0.012967322954051485
Dominance,LCS-Ponderado,25,7,0.004380885900670073,0.009244388881896534,0.002590852130325814,0.0031027241989172727,1.847023714269372E-4,2.863040492887404E-4,0.019789857532525372
Dominance,LCS-Ponderado,25,10,0.005243389175361244,0.00950529693510314,0.002766290726817042,0.0031027241989172727,1.847023714269372E-4,2.863040492887404E-4,0.021088707456914376
Dominance,LCS-Ponderado,25,0,5.930969510106201E-4,0.008338391180995667,0.0013157894736842105,6.007197131206741E-5,1.6996891996891997E-4,1.723043087693213E-4,0.010649622805740807
Dominance,LCS-Ponderado,30,2,0.0,0.0035576837341340507,1.3157894736842105E-4,4.0524976517021316E-4,0.0,0.0,0.004094512446672685
Dominance,LCS-Ponderado,30,5,0.00749828708461802,0.008623176980143057,7.894736842105263E-4,0.0011889488247313418,4.046879046879047E-5,4.388274530454625E-5,0.01818423810947628
Dominance,LCS-Ponderado,30,7,0.0076412259068021245,0.010263591616526804,0.0018598579782790308,0.003953538629940103,1.798221906917559E-4,4.388274530454625E-5,0.023941919067544365
Dominance,LCS-Ponderado,30,10,0.012058328059833182,0.010454613584053071,0.0024738930659983288,0.003997971225692346,3.965260364278597E-4,4.388274530454625E-5,0.02942521471730933
Dominance,LCS-Ponderado,30,0,0.004008221993833504,0.007378123084659362,0.001154970760233918,0.003290000364668326,5.755636878931803E-4,0.0,0.016406879891288292
Dominance,LCS-Ponderado,40,2,0.003896882494004796,0.0025838544092669177,0.0,3.416508126823718E-4,4.0842348534656234E-5,0.0,0.006863230064488741
Dominance,LCS-Ponderado,40,5,0.014964951116030254,0.01099223208698557,6.333769205622752E-5,0.0020533923863595154,6.512362281593051E-5,0.0,0.028139036904247496
Dominance,LCS-Ponderado,40,7,0.015073954822156259,0.01156074984748041,0.0027347890477181095,0.004815350164803399,6.512362281593051E-5,0.0,0.0342499675049741
Dominance,LCS-Ponderado,40,10,0.015216893644340366,0.011609314754478612,0.005819584369355537,0.005212637911390591,7.223367800290877E-4,0.0,0.0385807674595942
Dominance,LCS-Ponderado,40,0,0.005972145360634569,0.003885760080800097,3.2163742690058476E-4,0.0015700323876330863,3.637056201357285E-4,0.0,0.012113280876104065
Dominance,LCS-Ponderado,50,2,0.0035971223021582736,0.0019613862737071905,0.0,2.0390976585041586E-4,2.4654832347140042E-5,0.0,0.005787073174063019
Dominance,LCS-Ponderado,50,5,0.01339423200742656,0.0032064401691908858,4.6992481203007515E-5,9.973776939811866E-4,6.545738603629167E-5,0.0,0.01771049973783793
Dominance,LCS-Ponderado,50,7,0.013503235713552568,0.004570882794378497,0.0026785714285714286,0.0010045145357859512,6.545738603629167E-5,0.0,0.021822661858324738
Dominance,LCS-Ponderado,50,10,0.015351756896606124,0.004570882794378497,0.00282649558679307,0.001048947131538195,9.69870597670661E-4,2.962085308056872E-4,0.025064161537792236
Dominance,LCS-Ponderado,50,0,7.763020352948411E-4,0.002045660671145249,0.0,9.095207103846023E-4,6.509559508680108E-4,2.962085308056872E-4,0.004678647898498391
Dominance,LCS-Ponderado,5,2,0.0018957806727590899,0.0033008785782428097,0.0,2.1190930281839374E-4,1.2793263721524897E-4,1.723395088323998E-5,0.005553735141918782
Dominance,LCS-Ponderado,5,5,0.0038355096777324513,0.0058126934109745485,0.002631578947368421,3.3400244057986314E-4,2.803645902478572E-4,7.647565704437742E-5,0.012970624723947517
Dominance,LCS-Ponderado,5,7,0.00513732536803735,0.007175129502889825,0.002647924158221641,9.353971734516383E-4,3.0968787776786605E-4,7.647565704437742E-5,0.016281939737412696
Dominance,LCS-Ponderado,5,10,0.005434243375093573,0.007493499448766933,0.002647924158221641,0.0010890620407265949,4.2105828955584667E-4,1.967386621208999E-4,0.017282525974485485
Dominance,LCS-Ponderado,5,0,0.0016258488349780833,0.005274365903968056,1.3157894736842105E-4,5.667373128131679E-4,4.112371699762836E-4,9.370960792761742E-5,0.00810347777703163
Dominance,LCS-Ponderado,60,2,1.0900370612600829E-4,0.0018419975440032745,0.0,2.0390976585041586E-4,5.588428665351742E-4,0.0,0.002713753882514873
Dominance,LCS-Ponderado,60,5,0.009073260871822022,0.004707327056897258,4.6992481203007515E-5,0.0010427052441443268,5.831241408164484E-4,3.9494470774091627E-4,0.01584835450262398
Dominance,LCS-Ponderado,60,7,0.009349962587372659,0.00848090873907616,0.0026785714285714286,0.0010596109545187335,6.15832936411842E-4,4.520451474143017E-4,0.022636931793365123
Dominance,LCS-Ponderado,60,10,0.01030063062437163,0.008890241526632443,0.00282649558679307,0.0011602643857125921,7.192241688353325E-4,4.520451474143017E-4,0.02434890143975937
Dominance,LCS-Ponderado,60,0,0.0013150769706815194,0.00757265656979124,4.6992481203007515E-5,0.0012931435111115193,6.151367661126559E-4,4.849572063927114E-4,0.011327963505292653
Dominance,LCS-Ponderado,8,2,0.003803345529964235,0.003315987660420029,4.8732943469785574E-5,0.0,7.557620039477805E-5,4.3084877208099956E-4,0.007674491106329827
Dominance,LCS-Ponderado,8,5,0.004488511682756287,0.004183218142530798,0.001057504873294347,1.4089765089827277E-4,2.641670601313664E-4,4.3084877208099956E-4,0.01056514818169207
Dominance,LCS-Ponderado,8,7,0.004806395306891461,0.005355441682036445,0.001057504873294347,2.049632540759267E-4,2.7424607964434815E-4,5.316857187382548E-4,0.012230236914680783
Dominance,LCS-Ponderado,8,10,0.009645809489830823,0.005683175449851117,0.001057504873294347,9.374780551145432E-4,5.182379693631655E-4,5.316857187382548E-4,0.01837389155619225
Dominance,LCS-Ponderado,8,0,0.005089795361695489,0.004567354063451288,4.8732943469785574E-5,1.2611111976862504E-4,3.9219563783110273E-4,7.949821905655323E-4,0.01101917131678182
Dominance,LCS-Puro,10,2,0.0022696128811236726,1.9266870862562986E-4,1.3157894736842105E-4,7.136841804764556E-6,0.0,0.0,0.002600997378922488
Dominance,LCS-Puro,10,5,0.006839725475194458,2.914731745874914E-4,0.0010087719298245614,4.464832842860033E-4,0.003496503496503496,3.5545023696682463E-4,0.012438407597362837
Dominance,LCS-Puro,10,7,0.006903959802018713,0.0017893560352016424,0.0010087719298245614,5.913611729227238E-4,0.0040527080282691036,3.973912678773644E-4,0.014743548236114108
Dominance,LCS-Puro,10,10,0.007553440217686179,0.004204419481783713,0.0010087719298245614,7.823384412372778E-4,0.005187225542566551,4.303033268557741E-4,0.019166498939954056
Dominance,LCS-Puro,10,0,0.0022571804307705908,0.002695056483219708,0.0010578075623842215,6.197418750233252E-4,0.0038544615174627116,4.4837840349409906E-4,0.010932626272354657
Dominance,LCS-Puro,15,2,0.00196985268927715,1.9266870862562986E-4,0.0,5.509641873278237E-5,0.0,0.0,0.0022176178166355624
Dominance,LCS-Puro,15,5,0.005675978697561431,9.767779733399129E-4,8.771929824561403E-4,2.1232350467167822E-4,3.160301237224314E-4,3.291205897840969E-4,0.00838742387153569
Dominance,LCS-Puro,15,7,0.006059671743124981,0.004911830504380982,8.771929824561403E-4,4.2389902325093036E-4,0.0010439027945298848,3.291205897840969E-4,0.013645617637527014
Dominance,LCS-Puro,15,10,0.006458743321441842,0.007534643830899812,0.0036873433583959896,5.677237455024072E-4,0.0010439027945298848,3.291205897840969E-4,0.019621477640554035
Dominance,LCS-Puro,15,0,0.00196985268927715,0.0020408332249461365,0.0,3.069261790272569E-4,1.198898333421326E-4,3.2912058978409687E-5,0.004470413985571085
Dominance,LCS-Puro,20,2,0.0,4.940223298093074E-5,0.0,5.509641873278237E-5,0.0,0.0,1.0449865171371311E-4
Dominance,LCS-Puro,20,5,0.0037061260082842814,2.0858720591948536E-4,0.0,2.2082603842673722E-4,4.8200141483723574E-5,1.0970115233667737E-4,0.004293440546450904
Dominance,LCS-Puro,20,7,0.0041119303970313485,0.0012305547321850058,0.0016812865497076023,2.2082603842673722E-4,2.650419337121137E-4,1.0970115233667737E-4,0.007619340803399484
Dominance,LCS-Puro,20,10,0.005358309916792163,0.0016398875197412889,0.0043128654970760235,3.503770770686849E-4,0.0011981478063341155,1.0970115233667737E-4,0.012969288969348954
Dominance,LCS-Puro,20,0,0.003806046072233123,5.072999275354171E-4,8.771929824561403E-4,3.104796704001184E-4,6.366057069390462E-4,6.776012142613759E-5,0.006205384480989983
Dominance,LCS-Puro,25,2,0.0,4.940223298093074E-5,1.3157894736842105E-4,5.509641873278237E-5,0.0,0.0,2.3607759908213414E-4
Dominance,LCS-Puro,25,5,1.0900370612600829E-4,2.0858720591948536E-4,2.777777777777778E-4,1.6572961969395485E-4,9.247549141166162E-5,3.2912058978409687E-5,8.864858599072976E-4
Dominance,LCS-Puro,25,7,4.99820085280749E-4,3.2320038643524464E-4,0.0018128654970760234,0.0030015747015283414,1.0899677081953896E-4,3.2912058978409687E-5,0.005779369500118307
Dominance,LCS-Puro,25,10,0.0023675458460211303,0.0018602974822715958,0.0044444444444444444,0.0030015747015283414,1.9106043983972975E-4,6.776012142613759E-5,0.011932683035531381
Dominance,LCS-Puro,25,0,0.0,2.590604900219538E-4,0.003654970760233918,0.0028896220791664253,4.0455658521316263E-4,6.582411795681937E-5,0.007274034032592279
Dominance,LCS-Puro,30,2,9.721952167995334E-5,2.0858720591948536E-4,1.3157894736842105E-4,5.509641873278237E-5,2.428127428127428E-5,0.0,5.167633679819164E-4
Dominance,LCS-Puro,30,5,2.0622322780596163E-4,3.2320038643524464E-4,7.894736842105263E-4,1.6572961969395485E-4,9.247549141166162E-5,3.2912058978409687E-5,0.001610014468535759
Dominance,LCS-Puro,30,7,2.0622322780596163E-4,7.32533173991528E-4,0.0018128654970760234,0.0029205505563330734,1.0899677081953896E-4,3.2912058978409687E-5,0.005814081285004535
Dominance,LCS-Puro,30,10,0.0010586322097113465,0.0020492203072975724,0.0044444444444444444,0.0029205505563330734,1.2618250475630836E-4,5.014600986164967E-5,0.010649176032404393
Dominance,LCS-Puro,30,0,0.0010736672036597613,0.0013342523716992642,2.777777777777778E-4,0.0029082533065873445,2.1153829704163144E-4,5.917498179377976E-5,0.005864663938559559
Dominance,LCS-Puro,40,2,9.721952167995334E-5,4.940223298093074E-5,0.0,0.0,2.4654832347140042E-5,0.0,1.712765870080241E-4
Dominance,LCS-Puro,40,5,3.698652048937338E-4,1.6401541349669006E-4,2.1929824561403506E-4,9.339130211061964E-4,4.893610662841432E-5,3.2912058978409687E-5,0.0017689400507174794
Dominance,LCS-Puro,40,7,0.0022774300620988785,1.6401541349669006E-4,2.59170653907496E-4,0.003808695663780522,4.893610662841432E-5,7.679480428295593E-5,0.006635042704194957
Dominance,LCS-Puro,40,10,0.0024213149541852095,0.0010488965865963025,0.003022328548644338,0.006585694572307476,5.90151261413961E-5,7.679480428295593E-5,0.013214044592157678
Dominance,LCS-Puro,40,0,1.2403870007442322E-4,3.717652934334477E-4,1.3157894736842105E-4,0.0010494024278750033,1.9708775101924322E-4,1.8650166754432155E-4,0.00206037478731486
Dominance,LCS-Puro,50,2,9.721952167995334E-5,8.335504037509767E-4,0.0,0.0,2.4654832347140042E-5,0.0,9.554247577780701E-4
Dominance,LCS-Puro,50,5,1.471795536543738E-4,0.0016644959624902318,1.7543859649122806E-4,0.0010631515341830932,8.502181579104657E-4,3.2912058978409687E-5,0.0039333958637078024
Dominance,LCS-Puro,50,7,0.0025262243697495496,0.0018153027789583364,2.15311004784689E-4,0.0038179724708222117,0.0010739923917319806,3.2912058978409687E-5,0.009481715075025179
Dominance,LCS-Puro,50,10,0.0026701092618358806,0.004132848708504939,0.0029784688995215312,0.0038179724708222117,0.0011206916636947845,5.435702048470379E-5,0.014774448024864053
Dominance,LCS-Puro,50,0,9.721952167995334E-5,8.335504037509767E-4,0.0,2.7099312360120485E-5,9.293281160526818E-4,2.655728715109813E-4,0.0021527702253547137
Dominance,LCS-Puro,5,2,0.0022073250490516677,4.58735020537214E-4,0.0,2.190461446231583E-4,2.9101288429646635E-4,2.962085308056872E-4,0.003472327629314193
Dominance,LCS-Puro,5,5,0.0028801634017461353,9.570592440918544E-4,0.003508771929824561,3.2644907334270146E-4,3.580134086140639E-4,2.962085308056872E-4,0.008326665588425002
Dominance,LCS-Puro,5,7,0.0028801634017461353,0.0017219565293135532,0.003508771929824561,6.708016904225912E-4,8.290246378220143E-4,2.962085308056872E-4,0.009906926719934542
Dominance,LCS-Puro,5,10,0.006807527553377617,0.0033750312482908507,0.003508771929824561,8.726083404322011E-4,8.607861845929421E-4,2.962085308056872E-4,0.01572093378732386
Dominance,LCS-Puro,5,0,0.0029979013791963435,5.976698659151685E-4,0.003508771929824561,5.128153379138827E-4,6.168721805672365E-4,3.620326487625066E-4,0.008596063342179699
Dominance,LCS-Puro,60,2,0.0,0.0038421463922896585,0.0,0.0,2.4654832347140042E-5,0.0,0.0038668012246367988
Dominance,LCS-Puro,60,5,1.0134749343382436E-4,0.00410263089346184,1.7543859649122806E-4,1.3472854834383952E-4,7.553640554927345E-5,3.2912058978409687E-5,0.004622593996258414
Dominance,LCS-Puro,60,7,5.7068630809638E-4,0.004437654036507904,6.539074960127592E-4,1.3472854834383952E-4,7.553640554927345E-5,3.2912058978409687E-5,0.005905424853488566
Dominance,LCS-Puro,60,10,7.296500461968087E-4,0.011242811629631115,0.0034170653907496015,1.5690652023167602E-4,9.205768495715079E-5,3.2912058978409687E-5,0.01567140333074476
Dominance,LCS-Puro,60,0,2.802952443240213E-4,0.004062556354819964,0.0,8.676897141582169E-5,9.896879711449822E-5,4.195714488620029E-4,0.004948160816536308
Dominance,LCS-Puro,8,2,0.0022073250490516677,4.940223298093074E-5,1.3157894736842105E-4,7.136841804764556E-6,0.0,0.0,0.0023954430712057836
Dominance,LCS-Puro,8,5,0.003001494907969728,2.3390149917703113E-4,0.0010087719298245614,1.0213066720611348E-4,3.1529415857774065E-4,2.962085308056872E-4,0.004957801693560863
Dominance,LCS-Puro,8,7,0.0034938258201788765,0.0015679468306590832,0.0010087719298245614,4.464832842860033E-4,3.1529415857774065E-4,2.962085308056872E-4,0.007128530554331953
Dominance,LCS-Puro,8,10,0.005743087418857494,0.004305373337693672,0.0010087719298245614,5.190514212187161E-4,6.229594187746464E-4,3.7300333508864315E-4,0.012572246861457732
Dominance,LCS-Puro,8,0,0.0031653646046756207,0.0012399505281486963,1.6426936907486107E-4,9.499382540134892E-5,1.993869821738674E-4,5.046515710022819E-4,0.0053686168804766765
Dominance,LCS-R,10,2,2.9727673302468643E-4,0.003922278986356589,4.3859649122807013E-4,7.136841804764556E-6,1.1446886446886447E-4,4.1941030910539784E-5,0.004821698947793513
Dominance,LCS-R,10,5,8.111513476187253E-4,0.00490319560950224,0.0014961013645224171,1.533804223917795E-4,0.003369573889686741,4.1941030910539784E-5,0.010775343664632443
Dominance,LCS-R,10,7,0.0011109115394652483,0.005906870354131771,0.0014961013645224171,5.062355732267283E-4,0.003386095169094618,4.1941030910539784E-5,0.012448155031351322
Dominance,LCS-R,10,10,0.002874518881121778,0.006384224450862146,0.0016423001949317736,0.0012801597579506394,0.003386095169094618,1.6220403598706226E-4,0.01572950248994802
Dominance,LCS-R,10,0,0.00100186256601942,0.0037790125107118894,0.0014961013645224171,2.6115578269239235E-4,0.0034207535140370958,1.6456029489204845E-4,0.010123446032875263
Dominance,LCS-R,15,2,0.0016078046653586222,0.005197288955401163,1.6345210853220006E-5,6.223326053754693E-5,0.0,5.087817117368275E-4,0.0073924538038873805
Dominance,LCS-R,15,5,0.0016078046653586222,0.006197852105263498,1.9665710169142664E-4,2.550707261022852E-4,2.4654832347140042E-5,5.087817117368275E-4,0.0087908211424998
Dominance,LCS-R,15,7,0.0028068454327447134,0.0077260278454736216,1.9665710169142664E-4,5.994233431821749E-4,2.605878807801885E-4,5.087817117368275E-4,0.012098323315608953
Dominance,LCS-R,15,10,0.0042469906138970885,0.0077260278454736216,3.4285593210078337E-4,7.993976505516778E-4,2.771091601880658E-4,5.087817117368275E-4,0.013901162913948063
Dominance,LCS-R,15,0,0.0024953010564521356,0.005221038379433211,2.725563909774436E-4,3.879329063983457E-4,4.199726555495786E-4,6.733420066288759E-4,0.009470143395439593
