recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Accum_2,Temporal-5-3-4,Accum_3,Temporal-5-4-5,Accum_4,accum_sum
Dominance,JaroSimilarity,10,2,0.033210332103321034,0.002680965147453083,0.0385722623982272,0.0,0.0385722623982272,0.0,0.0385722623982272,0.03589129725077412
Dominance,JaroSimilarity,10,5,0.05166051660516605,0.00804289544235925,0.06774630748988456,0.03412073490813648,0.17010851221429402,0.0,0.17010851221429402,0.09382414695566178
Dominance,JaroSimilarity,10,7,0.06273062730627306,0.010723860589812333,0.08417834848589772,0.03937007874015748,0.20228858470637018,0.0,0.20228858470637018,0.11282456663624287
Dominance,JaroSimilarity,10,10,0.07011070110701106,0.021447721179624665,0.1130061434662604,0.06036745406824147,0.2941085056709848,0.011673151750972763,0.34080111267487584,0.16359902810584998
Dominance,JaroSimilarity,10,0,0.02952029520295203,0.013404825737265416,0.05632994667748286,0.031496062992125984,0.15081813565386082,0.01556420233463035,0.21307494499238222,0.08998538626697378
Dominance,JaroSimilarity,15,2,0.025830258302583026,0.002680965147453083,0.031192188597489193,0.005249343832020997,0.046940220093552185,0.0,0.046940220093552185,0.033760567282057105
Dominance,JaroSimilarity,15,5,0.03690036900369004,0.00804289544235925,0.05298615988840853,0.010498687664041995,0.08448222288053452,0.0,0.08448222288053452,0.05544195211009128
Dominance,JaroSimilarity,15,7,0.04059040590405904,0.00804289544235925,0.05667619678877754,0.026246719160104987,0.1354163542690925,0.0,0.1354163542690925,0.07488002050652327
Dominance,JaroSimilarity,15,10,0.04428044280442804,0.0160857908847185,0.07645202457386505,0.05249343832020997,0.23393233953449497,0.011673151750972763,0.280624946538386,0.12453282376032927
Dominance,JaroSimilarity,15,0,0.025830258302583026,0.00804289544235925,0.041916049187301525,0.010498687664041995,0.0734121121794275,0.011673151750972763,0.12010471918331855,0.056044993159957035
Dominance,JaroSimilarity,20,2,0.0,0.002680965147453083,0.005361930294906166,0.005249343832020997,0.021109961790969158,0.0,0.021109961790969158,0.00793030897947408
Dominance,JaroSimilarity,20,5,0.01107011070110701,0.013404825737265416,0.03787976217563784,0.005249343832020997,0.053627793671700834,0.0,0.053627793671700834,0.02972428027039342
Dominance,JaroSimilarity,20,7,0.014760147601476014,0.013404825737265416,0.041569799076006844,0.015748031496062992,0.08881389356419582,0.0,0.08881389356419582,0.043913004834804426
Dominance,JaroSimilarity,20,10,0.02214022140221402,0.021447721179624665,0.06503566376146336,0.03937007874015748,0.1831458999819358,0.007782101167315175,0.2142743046511965,0.09074012248931135
Dominance,JaroSimilarity,20,0,0.01107011070110701,0.010723860589812333,0.03251783188073168,0.01837270341207349,0.08763594211695215,0.0,0.08763594211695215,0.04016667470299283
Dominance,JaroSimilarity,25,2,0.0,0.002680965147453083,0.005361930294906166,0.0026246719160104987,0.013235946042937662,0.0,0.013235946042937662,0.005305637063463582
Dominance,JaroSimilarity,25,5,0.01107011070110701,0.013404825737265416,0.03787976217563784,0.005249343832020997,0.053627793671700834,0.0,0.053627793671700834,0.02972428027039342
Dominance,JaroSimilarity,25,7,0.014760147601476014,0.013404825737265416,0.041569799076006844,0.010498687664041995,0.07306586206813283,0.0,0.07306586206813283,0.03866366100278343
Dominance,JaroSimilarity,25,10,0.02214022140221402,0.021447721179624665,0.06503566376146336,0.010498687664041995,0.09653172675358934,0.007782101167315175,0.12766013142285004,0.061868731413195856
Dominance,JaroSimilarity,25,0,0.007380073800738007,0.00804289544235925,0.023465864685456507,0.010498687664041995,0.05496192767758249,0.011673151750972763,0.10165453468147354,0.03759480865811202
Dominance,JaroSimilarity,30,2,0.0,0.002680965147453083,0.005361930294906166,0.0026246719160104987,0.013235946042937662,0.0,0.013235946042937662,0.005305637063463582
Dominance,JaroSimilarity,30,5,0.01107011070110701,0.013404825737265416,0.03787976217563784,0.005249343832020997,0.053627793671700834,0.007782101167315175,0.08475619834096154,0.0375063814377086
