recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Temporal-5-3-4,Temporal-5-4-5,accum
Dominance,JaroSimilarity,10,2,0.016605166051660517,0.002680965147453083,0.0,0.0,0.0192861311991136
Dominance,JaroSimilarity,10,5,0.01033210332103321,0.0032171581769437,0.02204724409448819,0.0,0.0355965055924651
Dominance,JaroSimilarity,10,7,0.008961518186610437,0.003063960168517809,0.0202474690663667,0.0,0.032272947421494946
Dominance,JaroSimilarity,10,10,0.007380073800738007,0.0042895442359249325,0.020472440944881896,0.004669260700389106,0.036811319681933935
Dominance,JaroSimilarity,10,0,0.013229317075779453,0.0014496155635998237,0.00872035793295636,0.0012649448346302274,0.024664235406965863
Dominance,JaroSimilarity,15,2,0.012915129151291513,0.002680965147453083,0.007874015748031496,0.0,0.023470110046776092
Dominance,JaroSimilarity,15,5,0.007380073800738009,0.0032171581769437,0.007874015748031496,0.0,0.018471247725713204
Dominance,JaroSimilarity,15,7,0.005798629414865577,0.0022979701263883567,0.012373453318335205,0.0,0.02047005285958914
Dominance,JaroSimilarity,15,10,0.004428044280442805,0.0032171581769436996,0.017322834645669295,0.004669260700389106,0.029637297803444904
Dominance,JaroSimilarity,15,0,0.008258428738133535,0.0035746201966041107,0.0018908038593077963,0.0012107208039186137,0.014934573597964056
Dominance,JaroSimilarity,20,2,0.0,0.002680965147453083,0.007874015748031496,0.0,0.010554980895484579
Dominance,JaroSimilarity,20,5,0.0029520295202952033,0.005361930294906166,0.0047244094488188984,0.0,0.013038369264020268
Dominance,JaroSimilarity,20,7,0.0026357406431207165,0.0038299502106472613,0.007874015748031494,0.0,0.014339706601799472
Dominance,JaroSimilarity,20,10,0.0025830258302583027,0.004289544235924933,0.012598425196850394,0.0031128404669260703,0.022583835729959697
Dominance,JaroSimilarity,20,0,0.002011948690915481,5.65654184957134E-4,0.0033345263660224294,0.0,0.005912129241895044
Dominance,JaroSimilarity,25,2,0.0,0.002680965147453083,0.003937007874015748,0.0,0.006617973021468831
Dominance,JaroSimilarity,25,5,0.0029520295202952033,0.005361930294906166,0.0031496062992125984,0.0,0.011463566114413968
Dominance,JaroSimilarity,25,7,0.0026357406431207165,0.0038299502106472613,0.004499437570303712,0.0,0.010965128424071689
Dominance,JaroSimilarity,25,10,0.0025830258302583027,0.004289544235924933,0.0031496062992125984,0.0031128404669260703,0.013135016832321905
Dominance,JaroSimilarity,25,0,0.0016605166051660517,0.0014432865004333892,0.0023431162013839183,0.0029880641612897926,0.008434983468273153
Dominance,JaroSimilarity,30,2,0.0,0.002680965147453083,0.003937007874015748,0.0,0.006617973021468831
Dominance,JaroSimilarity,30,5,0.0022140221402214026,0.005361930294906166,0.0031496062992125984,0.0062256809338521405,0.016951239668192307
Dominance,JaroSimilarity,30,7,0.0021085925144965732,0.0038299502106472613,0.00562429696287964,0.0044469149527515284,0.016009754640775004
Dominance,JaroSimilarity,30,10,0.002214022140221402,0.004289544235924933,0.0047244094488188984,0.004669260700389106,0.01589723652535434
Dominance,JaroSimilarity,30,0,0.0018168306683066832,0.0,2.0721094073767097E-4,3.1763678233939487E-4,0.002341678391383749
Dominance,JaroSimilarity,40,2,0.0,0.005361930294906166,0.007874015748031496,0.007782101167315175,0.021018047210252837
Dominance,JaroSimilarity,40,5,0.0022140221402214026,0.004289544235924933,0.0031496062992125984,0.0062256809338521405,0.015878853609211076
Dominance,JaroSimilarity,40,7,0.0015814443858724301,0.004595940252776713,0.0033745781777277835,0.008893829905503057,0.018445792721879982
Dominance,JaroSimilarity,40,10,0.0025830258302583023,0.0032171581769436996,0.0031496062992125984,0.00933852140077821,0.018288311707192813
Dominance,JaroSimilarity,40,0,8.031256783156067E-4,0.004495152089338628,0.0026802735184417734,0.005248285335047614,0.013226836621143621
Dominance,JaroSimilarity,50,2,0.0,0.002680965147453083,0.011811023622047244,0.007782101167315175,0.022274089936815504
Dominance,JaroSimilarity,50,5,0.0022140221402214026,0.0032171581769437,0.007874015748031496,0.0031128404669260703,0.01641803653212267
Dominance,JaroSimilarity,50,7,0.0015814443858724301,0.004595940252776713,0.006749156355455567,0.0044469149527515284,0.01737345594685624
Dominance,JaroSimilarity,50,10,0.002214022140221402,0.0032171581769437,0.005511811023622048,0.0062256809338521405,0.017168672274639293
Dominance,JaroSimilarity,50,0,0.0,6.053792268442445E-4,0.012590769903762029,0.0016928596695133659,0.01488900880011964
Dominance,JaroSimilarity,5,2,0.0,0.00804289544235925,0.007874015748031496,0.0,0.015916911190390744
Dominance,JaroSimilarity,5,5,0.005166051660516605,0.005361930294906166,0.006299212598425197,0.0,0.016827194553847968
Dominance,JaroSimilarity,5,7,0.003777894921806361,0.0038299502106472613,0.01012373453318335,0.0,0.017731579665636973
Dominance,JaroSimilarity,5,10,0.0036490364903649032,0.0032171581769436996,0.007874015748031496,0.0015564202334630351,0.016296630648803136
Dominance,JaroSimilarity,5,0,0.0025671847627567186,0.008093961445167878,9.711286089238843E-4,0.001676631552307741,0.013308906369156224
Dominance,JaroSimilarity,60,2,0.0,0.0,0.007874015748031496,0.0,0.007874015748031496
Dominance,JaroSimilarity,60,5,0.0022140221402214026,0.0032171581769437,0.0031496062992125984,0.0031128404669260703,0.011693627083303772
Dominance,JaroSimilarity,60,7,0.0015814443858724301,0.003063960168517809,0.0033745781777277835,0.0022234574763757642,0.010243440208493788
Dominance,JaroSimilarity,60,10,0.002214022140221402,0.0037533512064343165,0.0031496062992125984,0.0031128404669260703,0.012229820112794387
Dominance,JaroSimilarity,60,0,0.0,4.556201950054435E-4,0.013298956840379511,0.0018407789960329095,0.015595356031417864
Dominance,JaroSimilarity,8,2,0.014760147601476014,0.00804289544235925,0.027559055118110236,0.0,0.0503620981619455
Dominance,JaroSimilarity,8,5,0.006642066420664207,0.005361930294906166,0.026771653543307093,0.0031128404669260703,0.04188849072580354
Dominance,JaroSimilarity,8,7,0.005271481286241433,0.0038299502106472613,0.02474690663667041,0.0022234574763757642,0.03607179560993486
Dominance,JaroSimilarity,8,10,0.004797047970479705,0.0032171581769436996,0.02047244094488189,0.0031128404669260703,0.031599487559231365
Dominance,JaroSimilarity,8,0,0.007005212909271949,0.008800047137848746,0.021470961234740765,7.038689063933441E-4,0.03798009018825481
Dominance,LCS-Ponderado,10,2,0.0,0.005361930294906166,0.007874015748031496,0.0,0.013235946042937662
Dominance,LCS-Ponderado,10,5,7.380073800738008E-4,0.004289544235924933,0.006299212598425197,0.0062256809338521405,0.017552445148276072
Dominance,LCS-Ponderado,10,7,0.0026357406431207165,0.003063960168517809,0.004499437570303712,0.008893829905503057,0.019092968287445295
Dominance,LCS-Ponderado,10,10,0.0029520295202952033,0.002680965147453083,0.007874015748031498,0.0062256809338521405,0.019732691349631924
Dominance,LCS-Ponderado,10,0,6.369706554208399E-4,0.0044365649053013925,0.013254593175853018,6.767044493317543E-4,0.019004833185907004
Dominance,LCS-Ponderado,15,2,0.0018450184501845018,0.005361930294906166,0.015748031496062992,0.0,0.02295498024115366
Dominance,LCS-Ponderado,15,5,0.0022140221402214026,0.004289544235924933,0.011023622047244094,0.012451361867704281,0.02997855029109471
Dominance,LCS-Ponderado,15,7,0.0036900369003690036,0.003063960168517809,0.01012373453318335,0.01111728738187882,0.027995018983948985
Dominance,LCS-Ponderado,15,10,0.004059040590405905,0.0021447721179624667,0.009448818897637797,0.00933852140077821,0.02499115300678438
Dominance,LCS-Ponderado,15,0,6.150061500615006E-4,6.396688772870514E-4,0.008716509120570455,0.002113977496641166,0.012085161644560173
Dominance,LCS-Ponderado,20,2,0.0,0.0,0.011811023622047244,0.0,0.011811023622047244
Dominance,LCS-Ponderado,20,5,0.0014760147601476016,0.0021447721179624667,0.012598425196850394,0.009338521400778212,0.025557733475738673
Dominance,LCS-Ponderado,20,7,0.0015814443858724301,0.0015319800842589046,0.01124859392575928,0.006670372429127293,0.021032390825017906
