recommender,similarity,neighbor_size,rec_size,Temporal-5-1-2,Temporal-5-2-3,Temporal-5-3-4,Temporal-5-4-5,accum
Dominance,JaroSimilarity,10,2,2.315594857267367E-4,3.0327246333221395E-4,1.998329793610678E-4,3.190918231052324E-4,0.0010537567515252508
Dominance,JaroSimilarity,10,5,9.677926229947453E-4,8.664485042431138E-4,5.009599890452114E-4,0.0015387685175504548,0.0038739696338335253
Dominance,JaroSimilarity,10,7,0.001339354653234674,0.0012567048267934583,7.226368424127426E-4,0.001789716742306974,0.005108413064747849
Dominance,JaroSimilarity,10,10,0.0018801795841422075,0.00169300277050255,0.0017166533053238064,0.0024706772395873215,0.007760512899555885
Dominance,JaroSimilarity,10,0,0.0039035827134585406,0.004153249297239732,0.004693418832996994,0.008426542620150695,0.02117679346384596
Dominance,JaroSimilarity,15,2,2.315594857267367E-4,5.336309757678276E-4,4.938115604277437E-4,5.362225999483653E-4,0.0017952246218706734
Dominance,JaroSimilarity,15,5,8.290906709560298E-4,9.99951718899346E-4,8.011126950174968E-4,0.0013993859720704202,0.004029541056943293
Dominance,JaroSimilarity,15,7,0.0010850111316741563,0.0014020185969107265,0.0017164122188046383,0.001903824126608612,0.006107266073998132
Dominance,JaroSimilarity,15,10,0.0015297807068077528,0.0018253487151030966,0.0027781298635386484,0.0029573398543649805,0.009090599139814477
Dominance,JaroSimilarity,15,0,0.0034980931568896123,0.005526995644478471,0.006115534984206526,0.007012924244829249,0.02215354803040386
Dominance,JaroSimilarity,20,2,2.315594857267367E-4,0.001470708034132475,0.00114780409211932,5.362225999483653E-4,0.0033862942119268977
Dominance,JaroSimilarity,20,5,8.290906709560298E-4,0.0021101283801260103,0.0016927553358066256,0.0013993859720704202,0.006031360358959086
Dominance,JaroSimilarity,20,7,0.0010857901541567452,0.0025769274749499658,0.0029889907793579757,0.0018907874799085989,0.008542495888373285
Dominance,JaroSimilarity,20,10,0.0015297807068077528,0.003113870885531004,0.0037733834934383912,0.002954649186149107,0.011371684271926254
Dominance,JaroSimilarity,20,0,0.003410164292908552,0.00639113650486282,0.0076466847017556076,0.007315019764830515,0.024763005264357495
Dominance,JaroSimilarity,25,2,2.315594857267367E-4,0.0014696889367572115,0.0011314498072775919,5.570424575650893E-4,0.0033897406873266297
Dominance,JaroSimilarity,25,5,8.290906709560298E-4,0.0019552322557147336,0.0017731853475671687,0.0030312802075050664,0.007588788481742999
Dominance,JaroSimilarity,25,7,0.0010857901541567452,0.002374405220313819,0.003076749237626339,0.003931839298256734,0.010468783910353637
Dominance,JaroSimilarity,25,10,0.00153224803843161,0.0028112875728118483,0.0035589623485714986,0.005051711040972334,0.012954209000787292
Dominance,JaroSimilarity,25,0,0.0033191819572841613,0.006054401919782007,0.008021485462388574,0.011429197616642697,0.02882426695609744
Dominance,JaroSimilarity,30,2,2.350001683581707E-4,4.720536143265866E-4,0.0022048535697183243,0.0013501210346050408,0.004262028387008123
Dominance,JaroSimilarity,30,5,8.314066273726957E-4,9.436536783843716E-4,0.00354249342883199,0.0035086508428911717,0.00882620457748023
Dominance,JaroSimilarity,30,7,0.0010841232135757215,0.001198873768570126,0.004392410977704581,0.0059879960995720535,0.01266340405942248
Dominance,JaroSimilarity,30,10,0.001537258433415634,0.0017704363116556427,0.005287372012018378,0.007017485862300296,0.01561255261938995
Dominance,JaroSimilarity,30,0,0.0034057319131277253,0.004490295306926398,0.008978875834981874,0.014228336977940449,0.03110324003297645
Dominance,JaroSimilarity,40,2,2.3827153133365012E-4,4.690203009625662E-4,2.220416459491579E-4,0.0013501210346050408,0.002279454512850415
Dominance,JaroSimilarity,40,5,7.893399510702763E-4,9.436536783843716E-4,0.002030523529663055,0.0034980638919325786,0.007261581051050282
Dominance,JaroSimilarity,40,7,9.93831290783867E-4,0.001196130878826065,0.002385587658729628,0.005360530543439273,0.009936080371778833
Dominance,JaroSimilarity,40,10,0.0014500506126948508,0.0017811792964865481,0.0028607567755728805,0.006537181322613685,0.012629168007367965
Dominance,JaroSimilarity,40,0,0.003321293705883436,0.004451228051184582,0.006485147529668771,0.012305961459656444,0.026563630746393233
Dominance,JaroSimilarity,50,2,2.32615439915152E-4,2.264155182225945E-4,2.517063165834136E-4,0.0010975441735444156,0.0018082814482655756
Dominance,JaroSimilarity,50,5,6.805269149846346E-4,7.48128845447348E-4,0.002000339482142187,0.002089749533546144,0.005518744776120314
Dominance,JaroSimilarity,50,7,8.83117598527391E-4,9.170011243315135E-4,0.0024213992145773323,0.0030039299624413512,0.0072254478998775885
Dominance,JaroSimilarity,50,10,0.0017190793671955523,0.0015611733984415498,0.0028853667784792913,0.004382814666272358,0.01054843421038875
Dominance,JaroSimilarity,50,0,0.0031378800575808472,0.004219543807911004,0.006424152690534063,0.009114603345578284,0.022896179901604197
Dominance,JaroSimilarity,5,2,3.277031395023192E-4,1.4279155031934375E-4,2.3121445815278008E-4,3.2301161037532277E-4,0.0010247207583497658
Dominance,JaroSimilarity,5,5,0.001114010224506125,6.544452311824481E-4,0.002384478012849497,0.002781679332274771,0.006934612800812841
Dominance,JaroSimilarity,5,7,0.0013513781829325648,9.862952142171866E-4,0.0025973945484577005,0.0030981994939500174,0.00803326743955747
Dominance,JaroSimilarity,5,10,0.00202102473839532,0.0013727650611528688,0.004077743130180687,0.0038561478844842297,0.011327680814213106
Dominance,JaroSimilarity,5,0,0.0037484208244974266,0.00456699076153925,0.00823192824047196,0.010089782261529033,0.026637122088037667
Dominance,JaroSimilarity,60,2,1.726657135986517E-4,2.2238689891100497E-4,6.281270539707156E-4,0.0011019962646685885,0.002125175931148961
